"","miRNA","lncRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","PCC.cor","p_value","adjusted_p_value"
"2228","Cluster_5563","lncRNA_5710",171,-21.67,"2 20","2181 2203",18,"83.33%","83.33%",0.211836902362257,0.86411087586807,0.995971053942317
"2229","Cluster_5563","lncRNA_5712",171,-21.67,"2 20","674 696",18,"83.33%","83.33%",0.131187928265765,0.916241738555182,0.999683876482755
"2230","Cluster_5563","lncRNA_7271",171,-22.74,"2 22","1315 1336",20,"80.00%","85.00%",0.315551301159051,0.795621127314731,0.993621906209662
"2231","Cluster_5563","lncRNA_7272",171,-22.74,"2 22","365 386",20,"80.00%","85.00%",0.247538006790955,0.84075697999025,0.995313587247997
"2232","Cluster_5563","lncRNA_8098",164,-20.41,"2 21","14751 14771",19,"84.21%","84.21%",0.465169272139376,0.691986915553083,0.98228265447747
"2233","Cluster_5563","lncRNA_8260",168,-22.7,"2 22","966 989",21,"76.19%","80.95%",0.247875373513809,0.840535296925778,0.995313587247997
"2234","Cluster_5563","lncRNA_8963",157,-21.97,"2 22","2058 2080",20,"65.00%","75.00%",-0.225328412166541,0.855308991948316,0.995313587247997
"2235","Cluster_5563","lncRNA_8963",175,-22.98,"2 22","2550 2575",23,"82.61%","82.61%",-0.225328412166541,0.855308991948316,0.995313587247997
"2236","Cluster_5563","lncRNA_9992",167,-20.93,"2 22","500 524",22,"77.27%","81.82%",0.101750915474053,0.935111056579817,0.999683876482755
"2237","Cluster_5882","lncRNA_081",164,-20.17,"2 21","215 236",19,"73.68%","78.95%",-0.130938241669888,0.916402077054506,0.999683876482755
"2238","Cluster_5882","lncRNA_1041",163,-21.23,"2 21","2176 2198",20,"75.00%","80.00%",0.915914284279204,0.262934411147919,0.98228265447747
"2239","Cluster_5882","lncRNA_1247",158,-23.92,"2 20","512 535",20,"65.00%","85.00%",-0.076874022657858,0.951012146263579,0.999683876482755
"2240","Cluster_5882","lncRNA_1294",158,-20.96,"2 19","12183 12204",17,"70.59%","82.35%",0.531532724219519,0.643232517371101,0.98228265447747
"2241","Cluster_5882","lncRNA_1295",158,-20.96,"2 19","10061 10082",17,"70.59%","82.35%",0.50782410622486,0.660899967391049,0.98228265447747
"2242","Cluster_5882","lncRNA_1296",158,-20.96,"2 19","4719 4740",17,"70.59%","82.35%",0.437618850627502,0.711643857129531,0.982515427372374
"2243","Cluster_5882","lncRNA_1571",167,-21.03,"2 21","2995 3017",20,"80.00%","80.00%",-0.342931531469519,0.777160224510081,0.989993152479089
"2244","Cluster_5882","lncRNA_1760",152,-21.16,"2 18","157 180",18,"66.67%","83.33%",0.182581419283615,0.883109373087979,0.99879273711867
"2245","Cluster_5882","lncRNA_1763",174,-23.58,"2 21","655 678",21,"85.71%","85.71%",-0.257286280172225,0.834343329632668,0.995274073246762
"2246","Cluster_5882","lncRNA_2094",156,-21.44,"2 21","97 118",19,"68.42%","73.68%",-0.216478825075474,0.861085542332476,0.995829344287419
"2247","Cluster_5882","lncRNA_2224",166,-20.34,"2 21","4119 4139",19,"78.95%","84.21%",-0.191841320025502,0.877108210348247,0.997221625146154
"2248","Cluster_5882","lncRNA_2314",147,-20.75,"2 16","558 579",14,"64.29%","85.71%",-0.727969223267985,0.480928711631443,0.98228265447747
"2249","Cluster_5882","lncRNA_2320",167,-23.87,"2 20","319 340",18,"77.78%","83.33%",-0.514439928544313,0.655999706931742,0.98228265447747
"2250","Cluster_5882","lncRNA_2458",159,-22.6,"2 21","5299 5321",20,"75.00%","75.00%",0.470183826529899,0.688375224744957,0.98228265447747
"2251","Cluster_5882","lncRNA_2459",159,-22.6,"2 21","4874 4896",20,"75.00%","75.00%",0.423164989922897,0.721838128689134,0.983660920234472
"2252","Cluster_5882","lncRNA_2461",163,-24.12,"2 21","1563 1585",20,"75.00%","80.00%",0.911754078632258,0.269456789950846,0.98228265447747
"2253","Cluster_5882","lncRNA_2689",175,-25.12,"2 21","1311 1334",21,"80.95%","85.71%",-0.999979391575754,0.00408712819430538,0.666668074379835
"2254","Cluster_5882","lncRNA_3128",156,-21.39,"2 18","941 963",17,"76.47%","82.35%",-0.182641001327091,0.883070793269246,0.998791594952738
"2255","Cluster_5882","lncRNA_3601",163,-24.93,"2 20","763 784",18,"66.67%","88.89%",-0.551530483370823,0.628088066597442,0.98228265447747
"2256","Cluster_5882","lncRNA_3717",161,-21.94,"2 20","8729 8749",18,"77.78%","83.33%",-0.27814091057559,0.820563558554478,0.994248178674756
"2257","Cluster_5882","lncRNA_3767",162,-23.1,"2 19","569 590",17,"76.47%","82.35%",-0.583745966665277,0.603172804168659,0.98228265447747
"2258","Cluster_5882","lncRNA_3834",159,-21.45,"2 21","626 648",20,"65.00%","85.00%",0.743002804156462,0.466801771722351,0.98228265447747
"2259","Cluster_5882","lncRNA_3945",168,-22.6,"2 21","345 366",19,"68.42%","89.47%",0.108384524851524,0.930864456961784,0.999683876482755
"2260","Cluster_5882","lncRNA_398",157,-23.33,"2 14","6508 6529",12,"83.33%","100.00%",-0.143351088581956,0.908424377547592,0.999683876482755
"2261","Cluster_5882","lncRNA_4027",159,-22.36,"2 21","9934 9956",20,"70.00%","80.00%",-0.176794288380753,0.886854538406144,0.999683876482755
"2262","Cluster_5882","lncRNA_4095",170,-20.84,"2 21","2468 2488",19,"78.95%","89.47%",0.0425752814163531,0.972887538904409,0.999683876482755
"2263","Cluster_5882","lncRNA_4102",165,-26.97,"2 21","4968 4989",20,"75.00%","90.00%",-0.142980204983577,0.908662946946243,0.999683876482755
"2264","Cluster_5882","lncRNA_4103",165,-26.97,"2 21","1497 1518",20,"75.00%","90.00%",-0.200728975712049,0.871337880260555,0.996881652284331
"2265","Cluster_5882","lncRNA_4171",172,-20.88,"2 21","89 110",19,"78.95%","84.21%",-0.218672182379881,0.859654935012713,0.995412411733464
"2266","Cluster_5882","lncRNA_4192",141,-20.02,"2 15","5177 5199",14,"64.29%","85.71%",-0.584218537088175,0.60280219548559,0.98228265447747
"2267","Cluster_5882","lncRNA_4398",152,-20.19,"2 18","22362 22385",18,"72.22%","77.78%",-0.115408312370367,0.926364706295101,0.999683876482755
"2268","Cluster_5882","lncRNA_4402",152,-20.19,"2 18","6647 6670",18,"72.22%","77.78%",0.419166312618007,0.724644838815059,0.983882599797567
"2269","Cluster_5882","lncRNA_4403",152,-20.19,"2 18","6647 6670",18,"72.22%","77.78%",0.41517128060071,0.727443296663473,0.984336702096457
"2270","Cluster_5882","lncRNA_4404",152,-20.19,"2 18","6185 6208",18,"72.22%","77.78%",0.41517128060071,0.727443296663473,0.984336702096457
"2271","Cluster_5882","lncRNA_4542",159,-20.8,"2 21","11991 12013",20,"65.00%","85.00%",-0.972413200732568,0.149881926273171,0.98228265447747
"2272","Cluster_5882","lncRNA_4874",156,-20.66,"2 19","17178 17198",17,"70.59%","88.24%",0.171591539429258,0.890218139737951,0.999683876482755
"2273","Cluster_5882","lncRNA_4875",156,-20.66,"2 19","16763 16783",17,"70.59%","88.24%",0.19376846692647,0.875857890701279,0.997117711363697
"2274","Cluster_5882","lncRNA_4951",161,-20.83,"2 18","1034 1055",16,"75.00%","87.50%",-0.308831651482547,0.800124061202709,0.994248178674756
"2275","Cluster_5882","lncRNA_5029",142,-22.99,"2 21","17139 17164",23,"60.87%","69.57%",-0.359933542677098,0.765598725449331,0.98765950632658
"2276","Cluster_5882","lncRNA_528",153,-23.83,"2 21","2548 2572",23,"65.22%","78.26%",0.375717539349338,0.754792576792921,0.98650082313936
"2277","Cluster_5882","lncRNA_5373",155,-21.07,"2 18","752 772",16,"75.00%","87.50%",0.102340834636511,0.934733531575134,0.999683876482755
"2278","Cluster_5882","lncRNA_5406",158,-20.03,"2 17","4100 4120",15,"80.00%","93.33%",-0.145076649675747,0.907314246379923,0.999683876482755
"2279","Cluster_5882","lncRNA_5523",145,-21.32,"2 18","14 33",16,"68.75%","87.50%",-0.325314479418571,0.789059680973416,0.992273415611822
"2280","Cluster_5882","lncRNA_5584",158,-23.31,"2 17","212 232",15,"80.00%","93.33%",-0.573354667239087,0.611283446912528,0.98228265447747
"2281","Cluster_5882","lncRNA_5627",153,-21.31,"2 21","273 297",22,"68.18%","81.82%",-0.826956718861529,0.380140256819406,0.98228265447747
"2282","Cluster_5882","lncRNA_5736",165,-20.36,"2 19","833 855",18,"77.78%","88.89%",-0.299901017357531,0.806092687823881,0.994248178674756
"2283","Cluster_5882","lncRNA_5756",150,-20.8,"2 21","4716 4736",19,"63.16%","78.95%",0.99998983976035,0.00286977246579544,0.566014251926479
"2284","Cluster_5882","lncRNA_5774",171,-22.89,"2 21","189 212",21,"76.19%","85.71%",-0.0937417415105729,0.940234403094323,0.999683876482755
"2285","Cluster_5882","lncRNA_5844",165,-21.22,"2 18","3316 3337",16,"81.25%","87.50%",0.122249789659975,0.921978197988836,0.999683876482755
"2286","Cluster_5882","lncRNA_5845",165,-21.22,"2 18","975 996",16,"81.25%","87.50%",0.0853065076104194,0.945626105769556,0.999683876482755
"2287","Cluster_5882","lncRNA_5998",160,-20.08,"2 21","1341 1360",19,"73.68%","89.47%",-0.507991665822576,0.660776133698123,0.98228265447747
"2288","Cluster_5882","lncRNA_6215",149,-21.74,"2 20","1553 1570",18,"77.78%","77.78%",-0.0636233023636645,0.959468771745402,0.999683876482755
"2289","Cluster_5882","lncRNA_6216",149,-21.74,"2 20","945 962",18,"77.78%","77.78%",0.148082774261274,0.905379590762818,0.999683876482755
"2290","Cluster_5882","lncRNA_6468",155,-21.63,"2 17","2057 2080",17,"76.47%","82.35%",-0.16665935924565,0.893403959959324,0.999683876482755
"2291","Cluster_5882","lncRNA_7051",154,-20.09,"2 21","1572 1596",22,"63.64%","81.82%",-0.407666400020881,0.732685269335049,0.984996512914975
"2292","Cluster_5882","lncRNA_7163",169,-22.23,"2 21","310 331",20,"80.00%","90.00%",-0.592264187140632,0.59646836718644,0.98228265447747
"2293","Cluster_5882","lncRNA_7164",156,-20.39,"2 13","2027 2048",11,"90.91%","100.00%",-0.792361637154714,0.417702654363154,0.98228265447747
"2294","Cluster_5882","lncRNA_7165",156,-20.39,"2 13","1933 1954",11,"90.91%","100.00%",-0.792361637154714,0.417702654363154,0.98228265447747
"2295","Cluster_5882","lncRNA_740",167,-23.87,"2 20","306 327",18,"77.78%","83.33%",-0.223521828676293,0.856489204555551,0.995313587247997
"2296","Cluster_5882","lncRNA_7439",160,-20.09,"2 21","344 363",19,"73.68%","89.47%",-0.178078727519031,0.886023654736332,0.999502918559718
"2297","Cluster_5882","lncRNA_7439",160,-20.09,"2 21","6198 6217",19,"73.68%","89.47%",-0.178078727519031,0.886023654736332,0.999502918559718
"2298","Cluster_5882","lncRNA_7547",163,-26.31,"2 17","1359 1382",17,"82.35%","88.24%",0.0267354306372856,0.982977667943059,0.999683876482755
"2299","Cluster_5882","lncRNA_7547",163,-26.31,"2 17","1959 1982",17,"82.35%","88.24%",0.0267354306372856,0.982977667943059,0.999683876482755
"2300","Cluster_5882","lncRNA_7661",146,-20.88,"2 20","2179 2202",20,"60.00%","75.00%",-0.128290481204219,0.918102034269592,0.999683876482755
"2301","Cluster_5882","lncRNA_7662",146,-20.88,"2 20","2150 2173",20,"60.00%","75.00%",-0.106589858169441,0.932013635216429,0.999683876482755
"2302","Cluster_5882","lncRNA_7664",146,-20.88,"2 20","3762 3785",20,"60.00%","75.00%",0.00396101016775645,0.997478336014644,0.999683876482755
"2303","Cluster_5882","lncRNA_7696",154,-21.79,"2 19","14479 14500",17,"64.71%","82.35%",-0.257223325908216,0.834384803419995,0.995274073246762
"2304","Cluster_5882","lncRNA_7854",159,-20.01,"2 19","1131 1152",18,"83.33%","83.33%",-0.593883808264274,0.595187753755778,0.98228265447747
"2305","Cluster_5882","lncRNA_7969",156,-22.22,"2 14","4473 4495",13,"92.31%","92.31%",-0.601997782664512,0.588743192445097,0.98228265447747
"2306","Cluster_5882","lncRNA_8108",154,-21.38,"2 17","3854 3874",15,"80.00%","86.67%",-0.391639051148832,0.743816394895415,0.985564310587514
"2307","Cluster_5882","lncRNA_8121",162,-23.63,"2 21","8873 8897",22,"72.73%","81.82%",-0.972017790495973,0.150957282227789,0.98228265447747
"2308","Cluster_5882","lncRNA_842",160,-21.15,"2 21","254 275",19,"73.68%","73.68%",-0.32473390249927,0.789450507372352,0.992324872451659
"2309","Cluster_5882","lncRNA_8515",155,-20.68,"2 16","2014 2035",14,"78.57%","85.71%",-0.188422682953465,0.879325021406375,0.997723752123082
"2310","Cluster_5882","lncRNA_864",155,-22.23,"2 17","2228 2251",17,"76.47%","82.35%",0.167793458975733,0.892671657704527,0.999683876482755
"2311","Cluster_5882","lncRNA_8820",157,-20.95,"2 18","1097 1118",16,"75.00%","81.25%",-0.350868459027115,0.771772853959193,0.989009708705032
"2312","Cluster_5882","lncRNA_8820",157,-20.95,"2 18","1758 1779",16,"75.00%","81.25%",-0.350868459027115,0.771772853959193,0.989009708705032
"2313","Cluster_5882","lncRNA_885",164,-20.84,"2 21","394 415",19,"68.42%","84.21%",0.969477654954892,0.157693918116243,0.98228265447747
"2314","Cluster_5882","lncRNA_8865",154,-27.38,"2 21","2258 2285",25,"68.00%","72.00%",-0.304714327021106,0.802878022591112,0.994248178674756
"2315","Cluster_5882","lncRNA_8941",163,-28.51,"2 21","5457 5481",22,"68.18%","81.82%",-0.23271475456814,0.850478293712078,0.995313587247997
"2316","Cluster_5882","lncRNA_8942",163,-28.51,"2 21","5451 5475",22,"68.18%","81.82%",-0.23593439270079,0.848369906486002,0.995313587247997
"2317","Cluster_5882","lncRNA_964",167,-24.46,"2 21","302 324",20,"75.00%","85.00%",-0.27814091057559,0.820563558554478,0.994248178674756
"2318","Cluster_5882","lncRNA_969",151,-20.41,"2 18","215 235",16,"75.00%","81.25%",-0.27814091057559,0.820563558554478,0.994248178674756
"2319","Cluster_5882","lncRNA_9907",158,-20.23,"2 16","615 637",15,"86.67%","86.67%",-0.253351465308687,0.836934181517948,0.995313587247997
"2320","Cluster_589","lncRNA_090",152,-20.88,"2 18","217 239",17,"76.47%","76.47%",-0.968633234551898,0.159871767038849,0.98228265447747
"2321","Cluster_589","lncRNA_10007",155,-23.55,"2 12","2589 2610",10,"100.00%","100.00%",-0.965910976928121,0.166703187877536,0.98228265447747
"2322","Cluster_589","lncRNA_10008",155,-23.55,"2 12","2571 2592",10,"100.00%","100.00%",-0.965910976928121,0.166703187877536,0.98228265447747
"2323","Cluster_589","lncRNA_10009",155,-23.55,"2 12","2571 2592",10,"100.00%","100.00%",-0.965910976928121,0.166703187877536,0.98228265447747
"2324","Cluster_589","lncRNA_1021",151,-20.96,"2 12","2870 2891",10,"90.00%","100.00%",-0.994117616374475,0.0690851831614488,0.98228265447747
"2325","Cluster_589","lncRNA_102",155,-21.63,"2 12","1500 1521",10,"100.00%","100.00%",-0.913514374632298,0.266715313281984,0.98228265447747
"2326","Cluster_589","lncRNA_104",155,-22.82,"2 16","2945 2966",14,"78.57%","85.71%",-0.992919685798682,0.0758015287590498,0.98228265447747
"2327","Cluster_589","lncRNA_104",155,-25.05,"2 21","5384 5406",20,"70.00%","75.00%",-0.992919685798682,0.0758015287590498,0.98228265447747
"2328","Cluster_589","lncRNA_1042",151,-20.85,"2 21","141 163",20,"65.00%","75.00%",-0.979711051273863,0.128458226337906,0.98228265447747
"2329","Cluster_589","lncRNA_1075",155,-20.38,"2 21","24170 24193",21,"66.67%","76.19%",-0.934617040493768,0.231484855374846,0.98228265447747
"2330","Cluster_589","lncRNA_1076",155,-20.38,"2 21","3950 3973",21,"66.67%","76.19%",-0.929616372642083,0.24027674148432,0.98228265447747
"2331","Cluster_589","lncRNA_1077",155,-20.38,"2 21","3729 3752",21,"66.67%","76.19%",-0.931141379997374,0.237628444824865,0.98228265447747
"2332","Cluster_589","lncRNA_1101",151,-20.24,"2 20","3100 3121",18,"66.67%","72.22%",-0.688911507797766,0.516177700834926,0.98228265447747
"2333","Cluster_589","lncRNA_1129",159,-23.27,"2 20","583 604",18,"66.67%","83.33%",-0.924618730067937,0.248767413383901,0.98228265447747
"2334","Cluster_589","lncRNA_1200",155,-24.73,"2 21","4744 4766",20,"70.00%","75.00%",-0.87847172390717,0.317127173682267,0.98228265447747
"2335","Cluster_589","lncRNA_1257",155,-23.55,"2 12","2721 2742",10,"100.00%","100.00%",-0.99715396479366,0.0480416937157794,0.98228265447747
"2336","Cluster_589","lncRNA_1257",155,-23.55,"2 12","6749 6770",10,"100.00%","100.00%",-0.99715396479366,0.0480416937157794,0.98228265447747
"2337","Cluster_589","lncRNA_1258",155,-23.55,"2 12","2721 2742",10,"100.00%","100.00%",-0.99715396479366,0.0480416937157794,0.98228265447747
"2338","Cluster_589","lncRNA_1258",155,-23.55,"2 12","6749 6770",10,"100.00%","100.00%",-0.99715396479366,0.0480416937157794,0.98228265447747
"2339","Cluster_589","lncRNA_1260",155,-23.55,"2 12","1640 1661",10,"100.00%","100.00%",-0.993167392448032,0.0744622148118175,0.98228265447747
"2340","Cluster_589","lncRNA_1260",155,-23.55,"2 12","5668 5689",10,"100.00%","100.00%",-0.993167392448032,0.0744622148118175,0.98228265447747
"2341","Cluster_589","lncRNA_1261",155,-23.55,"2 12","1640 1661",10,"100.00%","100.00%",-0.993167392448032,0.0744622148118175,0.98228265447747
"2342","Cluster_589","lncRNA_1261",155,-23.55,"2 12","5668 5689",10,"100.00%","100.00%",-0.993167392448032,0.0744622148118175,0.98228265447747
"2343","Cluster_589","lncRNA_1262",155,-23.55,"2 12","1295 1316",10,"100.00%","100.00%",-0.99232089195039,0.0789457615088279,0.98228265447747
"2344","Cluster_589","lncRNA_1262",155,-23.55,"2 12","5323 5344",10,"100.00%","100.00%",-0.99232089195039,0.0789457615088279,0.98228265447747
"2345","Cluster_589","lncRNA_1268",160,-23.87,"2 21","969 990",19,"68.42%","78.95%",-0.860607927519103,0.340167670795398,0.98228265447747
"2346","Cluster_589","lncRNA_1278",147,-21.37,"2 13","52 74",12,"83.33%","91.67%",NA,NA,NA
"2347","Cluster_589","lncRNA_1367",173,-27.44,"2 18","223 244",16,"81.25%","100.00%",0.13017050405647,0.916895053321518,0.999683876482755
"2348","Cluster_589","lncRNA_1384",147,-20.85,"2 21","2688 2712",22,"59.09%","72.73%",-0.898595831351126,0.289176611112656,0.98228265447747
"2349","Cluster_589","lncRNA_1530",154,-22.42,"2 20","8 30",19,"63.16%","84.21%",-0.923581009585642,0.250496146376573,0.98228265447747
"2350","Cluster_589","lncRNA_1551",145,-20.03,"2 14","1600 1621",12,"75.00%","83.33%",0.166173810440833,0.893717441261002,0.999683876482755
"2351","Cluster_589","lncRNA_1554",145,-20.03,"2 14","2095 2116",12,"75.00%","83.33%",0.140667265686068,0.910150445938589,0.999683876482755
"2352","Cluster_589","lncRNA_1556",161,-21.65,"2 18","276 297",16,"68.75%","93.75%",0.132441983092832,0.91543635489673,0.999683876482755
"2353","Cluster_589","lncRNA_156",171,-22.48,"2 20","5397 5418",18,"77.78%","88.89%",-0.986839170336872,0.10339849431957,0.98228265447747
"2354","Cluster_589","lncRNA_1578",162,-24.35,"2 20","2921 2943",19,"73.68%","84.21%",-0.995398713062825,0.0610944059040981,0.98228265447747
"2355","Cluster_589","lncRNA_1759",155,-24.09,"2 12","23157 23178",10,"100.00%","100.00%",-0.945881627848897,0.21040004105215,0.98228265447747
"2356","Cluster_589","lncRNA_1883",154,-20.71,"2 19","6266 6287",17,"64.71%","82.35%",-0.994208158730713,0.0685509192618881,0.98228265447747
"2357","Cluster_589","lncRNA_1943",144,-23.13,"2 20","1132 1155",21,"66.67%","71.43%",-0.953769236988971,0.194333719482575,0.98228265447747
"2358","Cluster_589","lncRNA_1963",149,-20.11,"2 21","70 93",22,"68.18%","72.73%",-0.918019473523625,0.259575126784695,0.98228265447747
"2359","Cluster_589","lncRNA_1993",149,-20.42,"2 21","531 556",23,"69.57%","73.91%",-0.973488379706532,0.146918823449002,0.98228265447747
"2360","Cluster_589","lncRNA_2041",155,-23.41,"2 12","2956 2977",10,"100.00%","100.00%",0.0176645541075492,0.988753810663153,0.999683876482755
"2361","Cluster_589","lncRNA_2297",160,-26.89,"2 18","12 36",19,"73.68%","84.21%",-0.981944045292321,0.121160481310256,0.98228265447747
"2362","Cluster_589","lncRNA_2302",142,-21.66,"2 20","4534 4563",26,"61.54%","61.54%",-0.982649138892671,0.118764212440123,0.98228265447747
"2363","Cluster_589","lncRNA_2381",162,-26.66,"2 19","2045 2066",17,"70.59%","88.24%",-0.945192318348009,0.211748152793148,0.98228265447747
"2364","Cluster_589","lncRNA_2381",168,-24.76,"2 21","1915 1936",19,"68.42%","89.47%",-0.945192318348009,0.211748152793148,0.98228265447747
"2365","Cluster_589","lncRNA_2392",165,-23.98,"2 20","4415 4435",18,"77.78%","88.89%",-0.930943325629651,0.237973968284648,0.98228265447747
"2366","Cluster_589","lncRNA_2393",165,-23.98,"2 20","4415 4435",18,"77.78%","88.89%",-0.930943325629651,0.237973968284648,0.98228265447747
