species,feature_type,feature_id,genomic_class,host_gene_id,chr,promoter_start,promoter_end,strand
Apul,lncRNA,lncRNA_26121,lncRNA,,ptg000027l,2518015,2519914,+
Apul,lncRNA,lncRNA_26122,lncRNA,,ptg000027l,2518015,2519914,+
Apul,lncRNA,lncRNA_26123,lncRNA,,ptg000027l,2597528,2599427,+
Apul,lncRNA,lncRNA_26124,lncRNA,,ptg000027l,2805842,2807741,+
Apul,lncRNA,lncRNA_26125,lncRNA,,ptg000027l,2813481,2815380,+
Apul,lncRNA,lncRNA_26126,lncRNA,,ptg000027l,2859360,2861259,+
Apul,lncRNA,lncRNA_26127,lncRNA,,ptg000027l,2876748,2878647,+
Apul,lncRNA,lncRNA_26128,lncRNA,,ptg000027l,2895437,2897336,+
Apul,lncRNA,lncRNA_26129,lncRNA,,ptg000027l,2897071,2898970,+
Apul,lncRNA,lncRNA_26130,lncRNA,,ptg000027l,2940310,2942209,+
Apul,lncRNA,lncRNA_26131,lncRNA,,ptg000027l,3001404,3003303,+
Apul,lncRNA,lncRNA_26132,lncRNA,,ptg000027l,3434598,3436497,+
Apul,lncRNA,lncRNA_26133,lncRNA,,ptg000027l,3659038,3660937,+
Apul,lncRNA,lncRNA_26134,lncRNA,,ptg000027l,3660078,3661977,+
Apul,lncRNA,lncRNA_26135,lncRNA,,ptg000027l,3674945,3676844,+
Apul,lncRNA,lncRNA_26136,lncRNA,,ptg000027l,4195545,4197444,+
Apul,lncRNA,lncRNA_26137,lncRNA,,ptg000027l,4336561,4338460,+
Apul,lncRNA,lncRNA_26138,lncRNA,,ptg000027l,4511588,4513487,+
Apul,lncRNA,lncRNA_26139,lncRNA,,ptg000027l,4813167,4815066,+
Apul,lncRNA,lncRNA_26140,lncRNA,,ptg000027l,5004496,5006395,+
Apul,lncRNA,lncRNA_26141,lncRNA,,ptg000027l,5063280,5065179,+
Apul,lncRNA,lncRNA_26142,lncRNA,,ptg000027l,5063281,5065180,+
Apul,lncRNA,lncRNA_26143,lncRNA,,ptg000027l,5213702,5215601,+
Apul,lncRNA,lncRNA_26144,lncRNA,,ptg000027l,5421843,5423742,+
Apul,lncRNA,lncRNA_26145,lncRNA,,ptg000027l,5534148,5536047,+
Apul,lncRNA,lncRNA_26146,lncRNA,,ptg000027l,5608134,5610033,+
Apul,lncRNA,lncRNA_26147,lncRNA,,ptg000027l,5913307,5915206,+
Apul,lncRNA,lncRNA_26148,lncRNA,,ptg000027l,5925911,5927810,+
Apul,lncRNA,lncRNA_26149,lncRNA,,ptg000027l,5958407,5960306,+
Apul,lncRNA,lncRNA_26150,lncRNA,,ptg000027l,5962358,5964257,+
Apul,lncRNA,lncRNA_26151,lncRNA,,ptg000027l,5967537,5969436,+
Apul,lncRNA,lncRNA_26152,lncRNA,,ptg000027l,5967582,5969481,+
Apul,lncRNA,lncRNA_26153,lncRNA,,ptg000027l,5967655,5969554,+
Apul,lncRNA,lncRNA_26154,lncRNA,,ptg000027l,6056440,6058339,+
Apul,lncRNA,lncRNA_26155,lncRNA,,ptg000027l,6276862,6278761,+
Apul,lncRNA,lncRNA_26156,lncRNA,,ptg000027l,6386507,6388406,+
Apul,lncRNA,lncRNA_26157,lncRNA,,ptg000027l,6516761,6518660,+
Apul,lncRNA,lncRNA_26158,lncRNA,,ptg000027l,6544237,6546136,+
Apul,lncRNA,lncRNA_26159,lncRNA,,ptg000027l,6731858,6733757,+
Apul,lncRNA,lncRNA_26160,lncRNA,,ptg000027l,6915724,6917623,+
Apul,lncRNA,lncRNA_26161,lncRNA,,ptg000027l,7007047,7008946,+
Apul,lncRNA,lncRNA_26162,lncRNA,,ptg000027l,7057471,7059370,+
Apul,lncRNA,lncRNA_26163,lncRNA,,ptg000027l,7057501,7059400,+
Apul,lncRNA,lncRNA_26164,lncRNA,,ptg000027l,7057501,7059400,+
Apul,lncRNA,lncRNA_26165,lncRNA,,ptg000027l,7057501,7059400,+
Apul,lncRNA,lncRNA_26166,lncRNA,,ptg000027l,7055958,7057857,+
Apul,lncRNA,lncRNA_26167,lncRNA,,ptg000027l,7079904,7081803,+
Apul,lncRNA,lncRNA_26168,lncRNA,,ptg000027l,7172268,7174167,+
Apul,lncRNA,lncRNA_26169,lncRNA,,ptg000027l,7339081,7340980,+
Apul,lncRNA,lncRNA_26170,lncRNA,,ptg000027l,7340954,7342853,+
Apul,lncRNA,lncRNA_26171,lncRNA,,ptg000027l,7409029,7410928,+
Apul,lncRNA,lncRNA_26172,lncRNA,,ptg000027l,7871237,7873136,+
Apul,lncRNA,lncRNA_26173,lncRNA,,ptg000027l,7871431,7873330,+
Apul,lncRNA,lncRNA_26174,lncRNA,,ptg000027l,7871431,7873330,+
Apul,lncRNA,lncRNA_26175,lncRNA,,ptg000027l,7880331,7882230,+
Apul,lncRNA,lncRNA_26176,lncRNA,,ptg000027l,7880616,7882515,+
Apul,lncRNA,lncRNA_26177,lncRNA,,ptg000027l,7883934,7885833,+
Apul,lncRNA,lncRNA_26178,lncRNA,,ptg000027l,7908459,7910358,+
Apul,lncRNA,lncRNA_26179,lncRNA,,ptg000027l,7908837,7910736,+
Apul,lncRNA,lncRNA_26180,lncRNA,,ptg000027l,7934824,7936723,+
Apul,lncRNA,lncRNA_26181,lncRNA,,ptg000027l,7953707,7955606,+
Apul,lncRNA,lncRNA_26182,lncRNA,,ptg000027l,8034265,8036164,+
Apul,lncRNA,lncRNA_26183,lncRNA,,ptg000027l,8046357,8048256,+
Apul,lncRNA,lncRNA_26184,lncRNA,,ptg000027l,8113842,8115741,+
Apul,lncRNA,lncRNA_26185,lncRNA,,ptg000027l,8258852,8260751,+
Apul,lncRNA,lncRNA_26186,lncRNA,,ptg000027l,8347558,8349457,+
Apul,lncRNA,lncRNA_26187,lncRNA,,ptg000027l,8749112,8751011,+
Apul,lncRNA,lncRNA_26188,lncRNA,,ptg000027l,9007907,9009806,+
Apul,lncRNA,lncRNA_26189,lncRNA,,ptg000027l,9311540,9313439,+
Apul,lncRNA,lncRNA_26190,lncRNA,,ptg000027l,9311545,9313444,+
Apul,lncRNA,lncRNA_26191,lncRNA,,ptg000027l,9314554,9316453,+
Apul,lncRNA,lncRNA_26192,lncRNA,,ptg000027l,9314554,9316453,+
Apul,lncRNA,lncRNA_26193,lncRNA,,ptg000027l,9353181,9355080,+
Apul,lncRNA,lncRNA_26194,lncRNA,,ptg000027l,9397044,9398943,+
Apul,lncRNA,lncRNA_26195,lncRNA,,ptg000027l,9444251,9446150,+
Apul,lncRNA,lncRNA_26196,lncRNA,,ptg000027l,9444286,9446185,+
Apul,lncRNA,lncRNA_26197,lncRNA,,ptg000027l,9449156,9451055,+
Apul,lncRNA,lncRNA_26198,lncRNA,,ptg000027l,9699756,9701655,+
Apul,lncRNA,lncRNA_26199,lncRNA,,ptg000027l,9817554,9819453,+
Apul,lncRNA,lncRNA_26200,lncRNA,,ptg000027l,9858124,9860023,+
Apul,lncRNA,lncRNA_26201,lncRNA,,ptg000027l,9868605,9870504,+
Apul,lncRNA,lncRNA_26202,lncRNA,,ptg000027l,9921199,9923098,+
Apul,lncRNA,lncRNA_26203,lncRNA,,ptg000027l,10117777,10119676,+
Apul,lncRNA,lncRNA_26204,lncRNA,,ptg000027l,10269058,10270957,+
Apul,lncRNA,lncRNA_26205,lncRNA,,ptg000027l,10447430,10449329,+
Apul,lncRNA,lncRNA_26206,lncRNA,,ptg000027l,10460148,10462047,+
Apul,lncRNA,lncRNA_26207,lncRNA,,ptg000027l,10595176,10597075,+
Apul,lncRNA,lncRNA_26208,lncRNA,,ptg000027l,10671346,10673245,+
Apul,lncRNA,lncRNA_26209,lncRNA,,ptg000027l,10917469,10919368,+
Apul,lncRNA,lncRNA_26210,lncRNA,,ptg000027l,10917848,10919747,+
Apul,lncRNA,lncRNA_26211,lncRNA,,ptg000027l,10927127,10929026,+
Apul,lncRNA,lncRNA_26212,lncRNA,,ptg000027l,10962997,10964896,+
Apul,lncRNA,lncRNA_26213,lncRNA,,ptg000027l,11535973,11537872,+
Apul,lncRNA,lncRNA_26214,lncRNA,,ptg000027l,11570758,11572657,+
Apul,lncRNA,lncRNA_26215,lncRNA,,ptg000027l,11672486,11674385,+
Apul,lncRNA,lncRNA_26216,lncRNA,,ptg000027l,11940804,11942703,+
Apul,lncRNA,lncRNA_26217,lncRNA,,ptg000027l,11940804,11942703,+
Apul,lncRNA,lncRNA_26218,lncRNA,,ptg000027l,11940808,11942707,+
Apul,lncRNA,lncRNA_26219,lncRNA,,ptg000027l,11940808,11942707,+
Apul,lncRNA,lncRNA_26220,lncRNA,,ptg000027l,11940832,11942731,+
Apul,lncRNA,lncRNA_26221,lncRNA,,ptg000027l,11940840,11942739,+
Apul,lncRNA,lncRNA_26222,lncRNA,,ptg000027l,11958268,11960167,+
Apul,lncRNA,lncRNA_26223,lncRNA,,ptg000027l,12342293,12344192,+
Apul,lncRNA,lncRNA_26224,lncRNA,,ptg000027l,12774263,12776162,+
Apul,lncRNA,lncRNA_26225,lncRNA,,ptg000027l,12850951,12852850,+
Apul,lncRNA,lncRNA_26226,lncRNA,,ptg000027l,12871280,12873179,+
Apul,lncRNA,lncRNA_26227,lncRNA,,ptg000027l,13475551,13477450,+
Apul,lncRNA,lncRNA_26228,lncRNA,,ptg000027l,13475667,13477566,+
Apul,lncRNA,lncRNA_26229,lncRNA,,ptg000027l,13642508,13644407,+
Apul,lncRNA,lncRNA_26230,lncRNA,,ptg000027l,13878313,13880212,+
Apul,lncRNA,lncRNA_26231,lncRNA,,ptg000027l,14565107,14567006,+
Apul,lncRNA,lncRNA_26232,lncRNA,,ptg000027l,14617578,14619477,+
Apul,lncRNA,lncRNA_26233,lncRNA,,ptg000027l,15096009,15097908,+
Apul,lncRNA,lncRNA_26234,lncRNA,,ptg000027l,15390914,15392813,+
Apul,lncRNA,lncRNA_26235,lncRNA,,ptg000027l,15536538,15538437,+
Apul,lncRNA,lncRNA_26236,lncRNA,,ptg000027l,15747319,15749218,+
Apul,lncRNA,lncRNA_26237,lncRNA,,ptg000027l,16154395,16156294,+
Apul,lncRNA,lncRNA_26238,lncRNA,,ptg000027l,16156025,16157924,+
Apul,lncRNA,lncRNA_26239,lncRNA,,ptg000027l,16156025,16157924,+
Apul,lncRNA,lncRNA_26240,lncRNA,,ptg000027l,15628,17527,+
Apul,lncRNA,lncRNA_26241,lncRNA,,ptg000027l,40468,42367,+
Apul,lncRNA,lncRNA_26242,lncRNA,,ptg000027l,59348,61247,+
Apul,lncRNA,lncRNA_26243,lncRNA,,ptg000027l,87886,89785,+
Apul,lncRNA,lncRNA_26244,lncRNA,,ptg000027l,88927,90826,+
Apul,lncRNA,lncRNA_26245,lncRNA,,ptg000027l,94319,96218,+
Apul,lncRNA,lncRNA_26246,lncRNA,,ptg000027l,136588,138487,+
Apul,lncRNA,lncRNA_26247,lncRNA,,ptg000027l,182344,184243,+
Apul,lncRNA,lncRNA_26248,lncRNA,,ptg000027l,225482,227381,+
Apul,lncRNA,lncRNA_26249,lncRNA,,ptg000027l,258369,260268,+
Apul,lncRNA,lncRNA_26250,lncRNA,,ptg000027l,514672,516571,+
Apul,lncRNA,lncRNA_26251,lncRNA,,ptg000027l,578547,580446,+
Apul,lncRNA,lncRNA_26252,lncRNA,,ptg000027l,704345,706244,+
Apul,lncRNA,lncRNA_26253,lncRNA,,ptg000027l,857370,859269,+
Apul,lncRNA,lncRNA_26254,lncRNA,,ptg000027l,904703,906602,+
Apul,lncRNA,lncRNA_26255,lncRNA,,ptg000027l,914639,916538,+
Apul,lncRNA,lncRNA_26256,lncRNA,,ptg000027l,923469,925368,+
Apul,lncRNA,lncRNA_26257,lncRNA,,ptg000027l,924530,926429,+
Apul,lncRNA,lncRNA_26258,lncRNA,,ptg000027l,925132,927031,+
Apul,lncRNA,lncRNA_26259,lncRNA,,ptg000027l,973972,975871,+
Apul,lncRNA,lncRNA_26260,lncRNA,,ptg000027l,975825,977724,+
Apul,lncRNA,lncRNA_26261,lncRNA,,ptg000027l,1022059,1023958,+
Apul,lncRNA,lncRNA_26262,lncRNA,,ptg000027l,1176013,1177912,+
Apul,lncRNA,lncRNA_26263,lncRNA,,ptg000027l,1226457,1228356,+
Apul,lncRNA,lncRNA_26264,lncRNA,,ptg000027l,1261513,1263412,+
Apul,lncRNA,lncRNA_26265,lncRNA,,ptg000027l,1539205,1541104,+
Apul,lncRNA,lncRNA_26266,lncRNA,,ptg000027l,1560899,1562798,+
Apul,lncRNA,lncRNA_26267,lncRNA,,ptg000027l,1574691,1576590,+
Apul,lncRNA,lncRNA_26268,lncRNA,,ptg000027l,1928191,1930090,+
Apul,lncRNA,lncRNA_26269,lncRNA,,ptg000027l,1929317,1931216,+
Apul,lncRNA,lncRNA_26270,lncRNA,,ptg000027l,1931589,1933488,+
Apul,lncRNA,lncRNA_26271,lncRNA,,ptg000027l,2127349,2129248,+
Apul,lncRNA,lncRNA_26272,lncRNA,,ptg000027l,2248003,2249902,+
Apul,lncRNA,lncRNA_26273,lncRNA,,ptg000027l,2331799,2333698,+
Apul,lncRNA,lncRNA_26274,lncRNA,,ptg000027l,2368334,2370233,+
Apul,lncRNA,lncRNA_26275,lncRNA,,ptg000027l,2453768,2455667,+
Apul,lncRNA,lncRNA_26276,lncRNA,,ptg000027l,2498370,2500269,+
Apul,lncRNA,lncRNA_26277,lncRNA,,ptg000027l,2765290,2767189,+
Apul,lncRNA,lncRNA_26278,lncRNA,,ptg000027l,2770263,2772162,+
Apul,lncRNA,lncRNA_26279,lncRNA,,ptg000027l,2771777,2773676,+
Apul,lncRNA,lncRNA_26280,lncRNA,,ptg000027l,2863930,2865829,+
Apul,lncRNA,lncRNA_26281,lncRNA,,ptg000027l,2934374,2936273,+
Apul,lncRNA,lncRNA_26282,lncRNA,,ptg000027l,3019236,3021135,+
Apul,lncRNA,lncRNA_26283,lncRNA,,ptg000027l,3224553,3226452,+
Apul,lncRNA,lncRNA_26284,lncRNA,,ptg000027l,3638610,3640509,+
Apul,lncRNA,lncRNA_26285,lncRNA,,ptg000027l,3678626,3680525,+
Apul,lncRNA,lncRNA_26286,lncRNA,,ptg000027l,4132831,4134730,+
Apul,lncRNA,lncRNA_26287,lncRNA,,ptg000027l,4176311,4178210,+
Apul,lncRNA,lncRNA_26288,lncRNA,,ptg000027l,4180820,4182719,+
Apul,lncRNA,lncRNA_26289,lncRNA,,ptg000027l,4184325,4186224,+
Apul,lncRNA,lncRNA_26290,lncRNA,,ptg000027l,4186112,4188011,+
Apul,lncRNA,lncRNA_26291,lncRNA,,ptg000027l,4216314,4218213,+
Apul,lncRNA,lncRNA_26292,lncRNA,,ptg000027l,4219692,4221591,+
Apul,lncRNA,lncRNA_26293,lncRNA,,ptg000027l,4236315,4238214,+
Apul,lncRNA,lncRNA_26294,lncRNA,,ptg000027l,4331202,4333101,+
Apul,lncRNA,lncRNA_26295,lncRNA,,ptg000027l,4333065,4334964,+
Apul,lncRNA,lncRNA_26296,lncRNA,,ptg000027l,4436374,4438273,+
Apul,lncRNA,lncRNA_26297,lncRNA,,ptg000027l,4448269,4450168,+
Apul,lncRNA,lncRNA_26298,lncRNA,,ptg000027l,4660307,4662206,+
Apul,lncRNA,lncRNA_26299,lncRNA,,ptg000027l,4913599,4915498,+
Apul,lncRNA,lncRNA_26300,lncRNA,,ptg000027l,4962973,4964872,+
Apul,lncRNA,lncRNA_26301,lncRNA,,ptg000027l,4965767,4967666,+
Apul,lncRNA,lncRNA_26302,lncRNA,,ptg000027l,4969533,4971432,+
Apul,lncRNA,lncRNA_26303,lncRNA,,ptg000027l,5030593,5032492,+
Apul,lncRNA,lncRNA_26304,lncRNA,,ptg000027l,5038104,5040003,+
Apul,lncRNA,lncRNA_26305,lncRNA,,ptg000027l,5040698,5042597,+
Apul,lncRNA,lncRNA_26306,lncRNA,,ptg000027l,5276173,5278072,+
Apul,lncRNA,lncRNA_26307,lncRNA,,ptg000027l,5293848,5295747,+
Apul,lncRNA,lncRNA_26308,lncRNA,,ptg000027l,5338116,5340015,+
Apul,lncRNA,lncRNA_26309,lncRNA,,ptg000027l,5458817,5460716,+
Apul,lncRNA,lncRNA_26310,lncRNA,,ptg000027l,5499217,5501116,+
Apul,lncRNA,lncRNA_26311,lncRNA,,ptg000027l,5813340,5815239,+
Apul,lncRNA,lncRNA_26312,lncRNA,,ptg000027l,5869244,5871143,+
Apul,lncRNA,lncRNA_26313,lncRNA,,ptg000027l,5917067,5918966,+
Apul,lncRNA,lncRNA_26314,lncRNA,,ptg000027l,5919536,5921435,+
Apul,lncRNA,lncRNA_26315,lncRNA,,ptg000027l,6001900,6003799,+
Apul,lncRNA,lncRNA_26316,lncRNA,,ptg000027l,6020183,6022082,+
Apul,lncRNA,lncRNA_26317,lncRNA,,ptg000027l,6024214,6026113,+
Apul,lncRNA,lncRNA_26318,lncRNA,,ptg000027l,6030271,6032170,+
Apul,lncRNA,lncRNA_26319,lncRNA,,ptg000027l,6033859,6035758,+
Apul,lncRNA,lncRNA_26320,lncRNA,,ptg000027l,6034470,6036369,+
Apul,lncRNA,lncRNA_26321,lncRNA,,ptg000027l,6044151,6046050,+
Apul,lncRNA,lncRNA_26322,lncRNA,,ptg000027l,6068344,6070243,+
Apul,lncRNA,lncRNA_26323,lncRNA,,ptg000027l,6102813,6104712,+
Apul,lncRNA,lncRNA_26324,lncRNA,,ptg000027l,6116735,6118634,+
Apul,lncRNA,lncRNA_26325,lncRNA,,ptg000027l,6187899,6189798,+
Apul,lncRNA,lncRNA_26326,lncRNA,,ptg000027l,6236862,6238761,+
Apul,lncRNA,lncRNA_26327,lncRNA,,ptg000027l,6247310,6249209,+
Apul,lncRNA,lncRNA_26328,lncRNA,,ptg000027l,6248827,6250726,+
Apul,lncRNA,lncRNA_26329,lncRNA,,ptg000027l,6280981,6282880,+
Apul,lncRNA,lncRNA_26330,lncRNA,,ptg000027l,6289098,6290997,+
Apul,lncRNA,lncRNA_26331,lncRNA,,ptg000027l,6296312,6298211,+
Apul,lncRNA,lncRNA_26332,lncRNA,,ptg000027l,6343398,6345297,+
Apul,lncRNA,lncRNA_26333,lncRNA,,ptg000027l,6355973,6357872,+
Apul,lncRNA,lncRNA_26334,lncRNA,,ptg000027l,6360096,6361995,+
Apul,lncRNA,lncRNA_26335,lncRNA,,ptg000027l,6375466,6377365,+
Apul,lncRNA,lncRNA_26336,lncRNA,,ptg000027l,6423248,6425147,+
Apul,lncRNA,lncRNA_26337,lncRNA,,ptg000027l,6469004,6470903,+
Apul,lncRNA,lncRNA_26338,lncRNA,,ptg000027l,6505236,6507135,+
Apul,lncRNA,lncRNA_26339,lncRNA,,ptg000027l,6713343,6715242,+
Apul,lncRNA,lncRNA_26340,lncRNA,,ptg000027l,6721994,6723893,+
Apul,lncRNA,lncRNA_26341,lncRNA,,ptg000027l,6811381,6813280,+
Apul,lncRNA,lncRNA_26342,lncRNA,,ptg000027l,6814876,6816775,+
Apul,lncRNA,lncRNA_26343,lncRNA,,ptg000027l,6908873,6910772,+
Apul,lncRNA,lncRNA_26344,lncRNA,,ptg000027l,6909347,6911246,+
Apul,lncRNA,lncRNA_26345,lncRNA,,ptg000027l,6940887,6942786,+
Apul,lncRNA,lncRNA_26346,lncRNA,,ptg000027l,7159857,7161756,+
Apul,lncRNA,lncRNA_26347,lncRNA,,ptg000027l,7162834,7164733,+
Apul,lncRNA,lncRNA_26348,lncRNA,,ptg000027l,7281214,7283113,+
Apul,lncRNA,lncRNA_26349,lncRNA,,ptg000027l,7289080,7290979,+
Apul,lncRNA,lncRNA_26350,lncRNA,,ptg000027l,7290343,7292242,+
Apul,lncRNA,lncRNA_26351,lncRNA,,ptg000027l,7327466,7329365,+
Apul,lncRNA,lncRNA_26352,lncRNA,,ptg000027l,7333622,7335521,+
Apul,lncRNA,lncRNA_26353,lncRNA,,ptg000027l,7344949,7346848,+
Apul,lncRNA,lncRNA_26354,lncRNA,,ptg000027l,7368384,7370283,+
Apul,lncRNA,lncRNA_26355,lncRNA,,ptg000027l,7374070,7375969,+
Apul,lncRNA,lncRNA_26356,lncRNA,,ptg000027l,7412608,7414507,+
Apul,lncRNA,lncRNA_26357,lncRNA,,ptg000027l,7418858,7420757,+
Apul,lncRNA,lncRNA_26358,lncRNA,,ptg000027l,7456918,7458817,+
Apul,lncRNA,lncRNA_26359,lncRNA,,ptg000027l,7479863,7481762,+
Apul,lncRNA,lncRNA_26360,lncRNA,,ptg000027l,7497601,7499500,+
Apul,lncRNA,lncRNA_26361,lncRNA,,ptg000027l,7519746,7521645,+
Apul,lncRNA,lncRNA_26362,lncRNA,,ptg000027l,7521375,7523274,+
Apul,lncRNA,lncRNA_26363,lncRNA,,ptg000027l,7597340,7599239,+
Apul,lncRNA,lncRNA_26364,lncRNA,,ptg000027l,7614376,7616275,+
Apul,lncRNA,lncRNA_26365,lncRNA,,ptg000027l,7624124,7626023,+
Apul,lncRNA,lncRNA_26366,lncRNA,,ptg000027l,7640411,7642310,+
Apul,lncRNA,lncRNA_26367,lncRNA,,ptg000027l,7662373,7664272,+
Apul,lncRNA,lncRNA_26368,lncRNA,,ptg000027l,7758322,7760221,+
Apul,lncRNA,lncRNA_26369,lncRNA,,ptg000027l,7763897,7765796,+
Apul,lncRNA,lncRNA_26370,lncRNA,,ptg000027l,7826697,7828596,+
Apul,lncRNA,lncRNA_26371,lncRNA,,ptg000027l,7847996,7849895,+
Apul,lncRNA,lncRNA_26372,lncRNA,,ptg000027l,7985094,7986993,+
Apul,lncRNA,lncRNA_26373,lncRNA,,ptg000027l,8035449,8037348,+
Apul,lncRNA,lncRNA_26374,lncRNA,,ptg000027l,8036625,8038524,+
Apul,lncRNA,lncRNA_26375,lncRNA,,ptg000027l,8048258,8050157,+
Apul,lncRNA,lncRNA_26376,lncRNA,,ptg000027l,8050701,8052600,+
Apul,lncRNA,lncRNA_26377,lncRNA,,ptg000027l,8091328,8093227,+
Apul,lncRNA,lncRNA_26378,lncRNA,,ptg000027l,8099077,8100976,+
Apul,lncRNA,lncRNA_26379,lncRNA,,ptg000027l,8110999,8112898,+
Apul,lncRNA,lncRNA_26380,lncRNA,,ptg000027l,8139583,8141482,+
Apul,lncRNA,lncRNA_26381,lncRNA,,ptg000027l,8141085,8142984,+
Apul,lncRNA,lncRNA_26382,lncRNA,,ptg000027l,8142692,8144591,+
Apul,lncRNA,lncRNA_26383,lncRNA,,ptg000027l,8303864,8305763,+
Apul,lncRNA,lncRNA_26384,lncRNA,,ptg000027l,8423019,8424918,+
Apul,lncRNA,lncRNA_26385,lncRNA,,ptg000027l,8497913,8499812,+
Apul,lncRNA,lncRNA_26386,lncRNA,,ptg000027l,8540777,8542676,+
Apul,lncRNA,lncRNA_26387,lncRNA,,ptg000027l,8579752,8581651,+
Apul,lncRNA,lncRNA_26388,lncRNA,,ptg000027l,8689782,8691681,+
Apul,lncRNA,lncRNA_26389,lncRNA,,ptg000027l,8699668,8701567,+
Apul,lncRNA,lncRNA_26390,lncRNA,,ptg000027l,8760478,8762377,+
Apul,lncRNA,lncRNA_26391,lncRNA,,ptg000027l,8806970,8808869,+
Apul,lncRNA,lncRNA_26392,lncRNA,,ptg000027l,8948448,8950347,+
Apul,lncRNA,lncRNA_26393,lncRNA,,ptg000027l,8964229,8966128,+
Apul,lncRNA,lncRNA_26394,lncRNA,,ptg000027l,9014171,9016070,+
Apul,lncRNA,lncRNA_26395,lncRNA,,ptg000027l,9132854,9134753,+
Apul,lncRNA,lncRNA_26396,lncRNA,,ptg000027l,9226251,9228150,+
Apul,lncRNA,lncRNA_26397,lncRNA,,ptg000027l,9227212,9229111,+
Apul,lncRNA,lncRNA_26398,lncRNA,,ptg000027l,9228301,9230200,+
Apul,lncRNA,lncRNA_26399,lncRNA,,ptg000027l,9230820,9232719,+
Apul,lncRNA,lncRNA_26400,lncRNA,,ptg000027l,9234424,9236323,+
Apul,lncRNA,lncRNA_26401,lncRNA,,ptg000027l,9238213,9240112,+
Apul,lncRNA,lncRNA_26402,lncRNA,,ptg000027l,9240328,9242227,+
Apul,lncRNA,lncRNA_26403,lncRNA,,ptg000027l,9240962,9242861,+
Apul,lncRNA,lncRNA_26404,lncRNA,,ptg000027l,9395024,9396923,+
Apul,lncRNA,lncRNA_26405,lncRNA,,ptg000027l,9430356,9432255,+
Apul,lncRNA,lncRNA_26406,lncRNA,,ptg000027l,9599111,9601010,+
Apul,lncRNA,lncRNA_26407,lncRNA,,ptg000027l,9603445,9605344,+
Apul,lncRNA,lncRNA_26408,lncRNA,,ptg000027l,9609816,9611715,+
Apul,lncRNA,lncRNA_26409,lncRNA,,ptg000027l,9625944,9627843,+
Apul,lncRNA,lncRNA_26410,lncRNA,,ptg000027l,9638517,9640416,+
Apul,lncRNA,lncRNA_26411,lncRNA,,ptg000027l,9650258,9652157,+
Apul,lncRNA,lncRNA_26412,lncRNA,,ptg000027l,9662066,9663965,+
Apul,lncRNA,lncRNA_26413,lncRNA,,ptg000027l,9676328,9678227,+
Apul,lncRNA,lncRNA_26414,lncRNA,,ptg000027l,9701952,9703851,+
Apul,lncRNA,lncRNA_26415,lncRNA,,ptg000027l,9713141,9715040,+
Apul,lncRNA,lncRNA_26416,lncRNA,,ptg000027l,9713846,9715745,+
Apul,lncRNA,lncRNA_26417,lncRNA,,ptg000027l,10014358,10016257,+
Apul,lncRNA,lncRNA_26418,lncRNA,,ptg000027l,10080977,10082876,+
Apul,lncRNA,lncRNA_26419,lncRNA,,ptg000027l,10160741,10162640,+
Apul,lncRNA,lncRNA_26420,lncRNA,,ptg000027l,10180498,10182397,+
Apul,lncRNA,lncRNA_26421,lncRNA,,ptg000027l,10229924,10231823,+
Apul,lncRNA,lncRNA_26422,lncRNA,,ptg000027l,10385915,10387814,+
Apul,lncRNA,lncRNA_26423,lncRNA,,ptg000027l,10391999,10393898,+
Apul,lncRNA,lncRNA_26424,lncRNA,,ptg000027l,10407495,10409394,+
Apul,lncRNA,lncRNA_26425,lncRNA,,ptg000027l,10414386,10416285,+
Apul,lncRNA,lncRNA_26426,lncRNA,,ptg000027l,10417365,10419264,+
Apul,lncRNA,lncRNA_26427,lncRNA,,ptg000027l,10418039,10419938,+
Apul,lncRNA,lncRNA_26428,lncRNA,,ptg000027l,10427389,10429288,+
Apul,lncRNA,lncRNA_26429,lncRNA,,ptg000027l,10440770,10442669,+
Apul,lncRNA,lncRNA_26430,lncRNA,,ptg000027l,10441769,10443668,+
Apul,lncRNA,lncRNA_26431,lncRNA,,ptg000027l,10498605,10500504,+
Apul,lncRNA,lncRNA_26432,lncRNA,,ptg000027l,10502792,10504691,+
Apul,lncRNA,lncRNA_26433,lncRNA,,ptg000027l,10507349,10509248,+
Apul,lncRNA,lncRNA_26434,lncRNA,,ptg000027l,10509928,10511827,+
Apul,lncRNA,lncRNA_26435,lncRNA,,ptg000027l,10519652,10521551,+
Apul,lncRNA,lncRNA_26436,lncRNA,,ptg000027l,10530368,10532267,+
Apul,lncRNA,lncRNA_26437,lncRNA,,ptg000027l,10541209,10543108,+
Apul,lncRNA,lncRNA_26438,lncRNA,,ptg000027l,10558805,10560704,+
Apul,lncRNA,lncRNA_26439,lncRNA,,ptg000027l,10564054,10565953,+
Apul,lncRNA,lncRNA_26440,lncRNA,,ptg000027l,10596552,10598451,+
Apul,lncRNA,lncRNA_26441,lncRNA,,ptg000027l,10681818,10683717,+
Apul,lncRNA,lncRNA_26442,lncRNA,,ptg000027l,10691543,10693442,+
Apul,lncRNA,lncRNA_26443,lncRNA,,ptg000027l,10852280,10854179,+
Apul,lncRNA,lncRNA_26444,lncRNA,,ptg000027l,10935589,10937488,+
Apul,lncRNA,lncRNA_26445,lncRNA,,ptg000027l,11052468,11054367,+
