"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1825",1825,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000034:880116-881116",164,-20.66,2,20,384,403,18,"83.33%","83.33%","Pocillopora_meandrina_HIv1___TS.g19583.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1826",1826,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000035:2396478-2397478",154,-21.57,2,19,124,145,17,"64.71%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g12752.t1",-0.310656411636664,0.610917492594053,0.976732732570472,"Q6MG64","von Willebrand factor A domain-containing protein 7 (Protein G7c)","Rattus norvegicus (Rat)","","GO:0005576"
"1827",1827,"Cluster_3392","Pocillopora_meandrina_HIv1___Sc0000041:749099-750099",163,-20.42,2,21,567,589,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g25260.t2",0.239969189169745,0.697420018642793,0.982140301083249,NA,NA,NA,NA,NA
"1828",1828,"Cluster_3392","Pocillopora_meandrina_HIv1___xfSc0000002:93200-94200",168,-20.04,2,17,182,203,15,"86.67%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g20574.t1",0.608820002864268,0.27581042804024,0.944044924257856,NA,NA,NA,NA,NA
"1829",1829,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000000:10515292-10516292",169,-20.24,2,19,643,665,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___TS.g26676.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1830",1830,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000000:2700110-2701110",171,-30.29,2,21,580,605,23,"73.91%","82.61%","Pocillopora_meandrina_HIv1___TS.g25943.t1",-0.847458590602268,0.0698586264817639,0.813136360608246,"Q94BZ1","Protein ZINC INDUCED FACILITATOR-LIKE 1 (Protein ZIF-LIKE 1)","Arabidopsis thaliana (Mouse-ear cress)","basipetal auxin transport [GO:0010540]; gravitropism [GO:0009630]; regulation of stomatal closure [GO:0090333]; response to water deprivation [GO:0009414]; root development [GO:0048364]","GO:0005886; GO:0009414; GO:0009630; GO:0009705; GO:0010540; GO:0022821; GO:0048364; GO:0090333"
"1831",1831,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000000:8230028-8231028",150,-21.64,2,20,618,641,20,"65.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g21706.t1",-0.804410924168858,0.100734940732653,0.84977039981791,NA,NA,NA,NA,NA
"1832",1832,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000001:1814476-1815476",165,-22.76,2,18,435,456,16,"75.00%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g18703.t1",0.510780443800616,0.379158206391622,0.967903306776112,"O02691","3-hydroxyacyl-CoA dehydrogenase type-2 (EC 1.1.1.35) (17-beta-estradiol 17-dehydrogenase) (EC 1.1.1.62) (2-methyl-3-hydroxybutyryl-CoA dehydrogenase) (MHBD) (3-alpha-(17-beta)-hydroxysteroid dehydrogenase (NAD(+))) (EC 1.1.1.239) (3-hydroxy-2-methylbutyryl-CoA dehydrogenase) (EC 1.1.1.178) (3-hydroxyacyl-CoA dehydrogenase type II) (3alpha(or 20beta)-hydroxysteroid dehydrogenase) (EC 1.1.1.53) (7-alpha-hydroxysteroid dehydrogenase) (EC 1.1.1.159) (Endoplasmic reticulum-associated amyloid beta-peptide-binding protein) (Mitochondrial ribonuclease P protein 2) (Mitochondrial RNase P protein 2) (Short chain dehydrogenase/reductase family 5C member 1) (Short-chain type dehydrogenase/reductase XH98G2) (Type II HADH)","Bos taurus (Bovine)","androgen metabolic process [GO:0008209]; bile acid biosynthetic process [GO:0006699]; brexanolone metabolic process [GO:0062173]; C21-steroid hormone metabolic process [GO:0008207]; estrogen metabolic process [GO:0008210]; fatty acid beta-oxidation [GO:0006635]; fatty acid metabolic process [GO:0006631]; isoleucine catabolic process [GO:0006550]; mitochondrial tRNA 3'-end processing [GO:1990180]; mitochondrial tRNA 5'-end processing [GO:0097745]; mitochondrial tRNA methylation [GO:0070901]; mitochondrion organization [GO:0007005]; protein homotetramerization [GO:0051289]","GO:0000049; GO:0003857; GO:0004303; GO:0005739; GO:0006550; GO:0006631; GO:0006635; GO:0006699; GO:0007005; GO:0008207; GO:0008209; GO:0008210; GO:0008709; GO:0030283; GO:0030678; GO:0042645; GO:0043527; GO:0044594; GO:0047015; GO:0047035; GO:0047044; GO:0051289; GO:0062173; GO:0070901; GO:0097745; GO:0106281; GO:0106282; GO:0106283; GO:1990180"
"1833",1833,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000001:19813583-19814583",153,-21.5,2,17,667,689,17,"82.35%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g20390.t1b",0.130598937658659,0.834190176349571,0.994770429144229,NA,NA,NA,NA,NA
"1834",1834,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000001:21371859-21372859",161,-21.61,2,18,247,268,16,"75.00%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g20537.t1",0.415032526387169,0.487153196922614,0.972993539482924,"Q9CSH3","Exosome complex exonuclease RRP44 (EC 3.1.13.-) (EC 3.1.26.-) (Protein DIS3 homolog) (Ribosomal RNA-processing protein 44)","Mus musculus (Mouse)","CUT catabolic process [GO:0071034]; RNA catabolic process [GO:0006401]; RNA processing [GO:0006396]; rRNA catabolic process [GO:0016075]; rRNA processing [GO:0006364]","GO:0000175; GO:0000176; GO:0000177; GO:0000178; GO:0003723; GO:0004519; GO:0005085; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006364; GO:0006396; GO:0006401; GO:0016075; GO:0071034"
"1835",1835,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000001:400577-401387",163,-21.16,2,19,593,612,17,"82.35%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g18550.t1",-0.398708468180395,0.506139182760749,0.973552982047016,NA,NA,NA,NA,NA
"1836",1836,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000001:400577-401387",163,-21.16,2,19,593,612,17,"82.35%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g18551.t1",0.576402367604859,0.309053847838172,0.953172199491591,"Q566L8","Methionine adenosyltransferase 2 subunit beta (Methionine adenosyltransferase II beta) (MAT II beta)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","one-carbon metabolic process [GO:0006730]; S-adenosylmethionine biosynthetic process [GO:0006556]","GO:0006556; GO:0006730; GO:0048269; GO:0048270"
"1837",1837,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000001:9109305-9110305",167,-21.67,2,20,467,488,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g19433.t2",0.508830214955081,0.381294398657611,0.967903306776112,"Q80Z25","Centriole and centriolar satellite protein OFD1 (Oral-facial-digital syndrome 1 protein homolog)","Mus musculus (Mouse)","axoneme assembly [GO:0035082]; cilium assembly [GO:0060271]; embryonic body morphogenesis [GO:0010172]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation [GO:2000314]","GO:0005576; GO:0005634; GO:0005737; GO:0005813; GO:0005814; GO:0005929; GO:0010172; GO:0015630; GO:0031514; GO:0034451; GO:0035082; GO:0036064; GO:0042802; GO:0043014; GO:0043015; GO:0060271; GO:0060287; GO:2000314"
"1838",1838,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000002:13110098-13111098",165,-25.66,2,21,396,415,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g7487.t1",-0.25469628360459,0.679251671835277,0.979639664445141,NA,NA,NA,NA,NA
"1839",1839,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000002:14405362-14406362",170,-20.16,2,21,238,258,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g7614.t1",-0.339667243552358,0.575988542236871,0.97542458317668,"Q80XJ3","Tetratricopeptide repeat protein 28 (TPR repeat protein 28)","Mus musculus (Mouse)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023"
"1840",1840,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000002:15556830-15557830",163,-21.8,2,20,676,697,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___TS.g1468.t1",-0.603605042822535,0.281091138160029,0.946006950032211,NA,NA,NA,NA,NA
"1841",1841,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:1210997-1211997",148,-20.26,2,21,654,674,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g10237.t1",-0.353552275830447,0.5594056718536,0.973839008969304,NA,NA,NA,NA,NA
"1842",1842,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:13958608-13959608",155,-20.19,2,20,382,403,18,"61.11%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g16249.t1a",-0.0720756583060938,0.908309939300046,0.997373052209819,"Q8I7P9","Retrovirus-related Pol polyprotein from transposon opus [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","Drosophila melanogaster (Fruit fly)","DNA integration [GO:0015074]; proteolysis [GO:0006508]; transposition, DNA-mediated [GO:0006313]","GO:0003676; GO:0003887; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0006508; GO:0008233; GO:0015074; GO:0042575"
"1843",1843,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:14474924-14475924",164,-20.07,2,17,437,458,15,"80.00%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g16271.t1",-0.796265728171361,0.106952598058093,0.859494132301369,NA,NA,NA,NA,NA
"1844",1844,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:1490378-1491378",147,-20.1,2,21,639,661,20,"60.00%","75.00%","Pocillopora_meandrina_HIv1___TS.g10273.t1",0.319515016016219,0.600212932674957,0.976732732570472,NA,NA,NA,NA,NA
"1845",1845,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:5081230-5082230",164,-22.58,2,21,887,908,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___TS.g10573.t1",-0.617428659058191,0.267151549085235,0.943267071345528,NA,NA,NA,NA,NA
"1846",1846,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:5534795-5535795",159,-23.2,2,20,762,783,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g15590.t1",0.21645487946921,0.726568564399126,0.983416255581015,"O73787","Gamma-tubulin complex component 3 homolog (Gamma-ring complex protein 109) (Xgrip109) (x109p)","Xenopus laevis (African clawed frog)","microtubule nucleation [GO:0007020]","GO:0000922; GO:0005813; GO:0005829; GO:0005874; GO:0007020; GO:0043015"
"1847",1847,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:611209-612209",147,-20.55,2,18,67,87,16,"68.75%","81.25%","Pocillopora_meandrina_HIv1___RNAseq.g15134.t1",0.307580720220126,0.614641786291757,0.976732732570472,"G4NYJ6","tRNA3(Ser)-specific nuclease WapA (EC 3.1.-.-) (Cell wall-associated protein) (RNase WapA) (Toxin WapA)","Bacillus spizizenii (strain DSM 15029 / JCM 12233 / NBRC 101239 / NRRL B-23049 / TU-B-10) (Bacillus subtilis subsp. spizizenii)","","GO:0004519; GO:0004549; GO:0005576; GO:0090729"
"1848",1848,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:8364669-8365669",167,-24.18,2,21,752,776,22,"77.27%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g15823.t1",-0.540871221989272,0.346572010902791,0.96452086148747,"Q7RTR2","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","Homo sapiens (Human)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"1849",1849,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000003:9653934-9654934",162,-20.15,2,20,889,914,22,"72.73%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g15932.t1",0.427661294824295,0.472570896703001,0.97024921967979,NA,NA,NA,NA,NA
"1850",1850,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000004:1049767-1050767",163,-20.48,2,21,409,432,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g24208.t1",0.319515016016219,0.600212932674957,0.976732732570472,NA,NA,NA,NA,NA
"1851",1851,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000004:10621225-10622225",159,-20.62,2,17,834,856,16,"81.25%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g24937.t1",-0.589580616262405,0.295421446831216,0.95113788529369,NA,NA,NA,NA,NA
"1852",1852,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000004:13616777-13617777",172,-22.91,2,21,600,621,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g25079.t1",0.377183862583897,0.531398105534258,0.973552982047016,"Q09575","Uncharacterized protein K02A2.6","Caenorhabditis elegans","DNA integration [GO:0015074]","GO:0003676; GO:0003887; GO:0005737; GO:0008270; GO:0015074; GO:0019899; GO:0042575"
"1853",1853,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000004:7364233-7365233",177,-28.2,2,18,562,583,16,"87.50%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g24684.t1",0.660853254799198,0.22463820598762,0.926947473179405,NA,NA,NA,NA,NA
"1854",1854,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000005:4061206-4062206",165,-22.25,2,19,689,712,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g23221.t1",0.601966001837772,0.282756275470753,0.946629489972792,NA,NA,NA,NA,NA
"1855",1855,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000005:4543075-4544075",151,-20.58,2,21,792,815,21,"61.90%","76.19%","Pocillopora_meandrina_HIv1___TS.g16144.t1",0.308914687902853,0.613026030643181,0.976732732570472,NA,NA,NA,NA,NA
"1856",1856,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000005:466572-467572",150,-20.11,2,11,221,242,9,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g22903.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1857",1857,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000005:7378852-7379852",164,-22.63,2,17,446,467,15,"80.00%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g23484.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1858",1858,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000005:8091848-8092848",164,-22.28,2,17,720,741,15,"80.00%","93.33%","Pocillopora_meandrina_HIv1___TS.g16388.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1859",1859,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000005:8092152-8092848",164,-22.28,2,17,416,437,15,"80.00%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g23506.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1860",1860,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000005:9589908-9590908",147,-20.64,2,17,905,928,17,"70.59%","76.47%","Pocillopora_meandrina_HIv1___RNAseq.g23630.t1",-0.33750437927255,0.578579731533514,0.975860090644222,"P21549","Alanine--glyoxylate aminotransferase (AGT) (EC 2.6.1.44) (Serine--pyruvate aminotransferase) (SPT) (EC 2.6.1.51)","Homo sapiens (Human)","glycine biosynthetic process, by transamination of glyoxylate [GO:0019265]; glyoxylate catabolic process [GO:0009436]; glyoxylate metabolic process [GO:0046487]; L-alanine catabolic process [GO:0042853]; L-cysteine catabolic process [GO:0019448]; L-serine metabolic process [GO:0006563]; Notch signaling pathway [GO:0007219]; oxalic acid secretion [GO:0046724]","GO:0004760; GO:0005777; GO:0005782; GO:0005829; GO:0006563; GO:0007219; GO:0008453; GO:0008483; GO:0009436; GO:0016597; GO:0019265; GO:0019448; GO:0030170; GO:0042802; GO:0042803; GO:0042853; GO:0043231; GO:0043621; GO:0046487; GO:0046724"
"1861",1861,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000006:11894826-11895826",159,-22.24,2,21,634,657,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g27906.t1",-0.116927755648711,0.851462900412963,0.99571744464625,NA,NA,NA,NA,NA
"1862",1862,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000006:139025-139609",161,-22.11,2,21,491,510,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g26689.t1",0.472923935542143,0.421120910192276,0.969881882508007,NA,NA,NA,NA,NA
"1863",1863,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000006:4073025-4074025",150,-20.33,2,20,38,63,22,"63.64%","72.73%","Pocillopora_meandrina_HIv1___TS.g14469.t2",-0.166167811627301,0.789406286682876,0.990188016385208,"Q502K2","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 (dNTPase) (EC 3.1.5.-)","Danio rerio (Zebrafish) (Brachydanio rerio)","cellular response to DNA damage stimulus [GO:0006974]; dATP catabolic process [GO:0046061]; defense response to virus [GO:0051607]; deoxyribonucleotide catabolic process [GO:0009264]; dGTP catabolic process [GO:0006203]; DNA strand resection involved in replication fork processing [GO:0110025]; double-strand break repair via homologous recombination [GO:0000724]; innate immune response [GO:0045087]; negative regulation of type I interferon-mediated signaling pathway [GO:0060339]; protein homotetramerization [GO:0051289]; regulation of innate immune response [GO:0045088]; somatic hypermutation of immunoglobulin genes [GO:0016446]","GO:0000724; GO:0003676; GO:0003697; GO:0003723; GO:0005525; GO:0005634; GO:0006203; GO:0006974; GO:0008270; GO:0008832; GO:0009264; GO:0016446; GO:0016793; GO:0032567; GO:0035861; GO:0045087; GO:0045088; GO:0046061; GO:0051289; GO:0051607; GO:0060339; GO:0106375; GO:0110025"
"1864",1864,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000006:6143678-6144678",149,-22.72,2,19,818,842,20,"65.00%","75.00%","Pocillopora_meandrina_HIv1___TS.g14689.t1",NA,NA,NA,NA,NA,NA,NA,NA
"1865",1865,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000007:120483-121483",162,-22.98,2,21,600,620,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g5062.t1",-0.1881535684202,0.76185654025174,0.986092774269066,"Q86VP3","Phosphofurin acidic cluster sorting protein 2 (PACS-2) (PACS1-like protein)","Homo sapiens (Human)","apoptotic process [GO:0006915]; autophagosome assembly [GO:0000045]; endoplasmic reticulum calcium ion homeostasis [GO:0032469]; mitochondrion-endoplasmic reticulum membrane tethering [GO:1990456]; protein localization to phagophore assembly site [GO:0034497]; protein localization to plasma membrane [GO:0072659]","GO:0000045; GO:0005739; GO:0005783; GO:0006915; GO:0032469; GO:0034497; GO:0044325; GO:0072659; GO:1990456"
"1866",1866,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000007:13428873-13429873",167,-20.53,2,21,176,198,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___TS.g24903.t1",0.388432690392462,0.518166721469615,0.973552982047016,NA,NA,NA,NA,NA
"1867",1867,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000007:2050483-2051483",171,-22.99,2,21,473,495,20,"80.00%","85.00%","Pocillopora_meandrina_HIv1___TS.g24009.t1",0.43927960919851,0.459240127971981,0.97024921967979,NA,NA,NA,NA,NA
