"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2017",2017,589226,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g2415.t1",-0.195628488393069,0.752516068405722,0.985466733303337,166,-23.11,"2 19","604 625",17,"82.35%","82.35%","O67554","Putative L-lysine 2,3-aminomutase aq_1632 (LAM) (EC 5.4.3.-)","Aquifex aeolicus (strain VF5)","","GO:0016853; GO:0046872; GO:0051539"
"2018",2018,590017,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g12615.t1",-0.0030811703763234,0.996076938240154,0.999715194379551,151,-20.8,"2 21","411 436",23,"60.87%","73.91%",NA,NA,NA,NA,NA
"2019",2019,590791,"Cluster_1296","Pocillopora_meandrina_HIv1___RNAseq.g12748.t1",0.481729288096051,0.411269282984592,0.96934546922031,162,-20.18,"2 19","830 851",17,"76.47%","82.35%",NA,NA,NA,NA,NA
"2020",2020,590907,"Cluster_2793","Pocillopora_meandrina_HIv1___TS.g4024.t1",0.0610837011072837,0.92227420872961,0.998219089356082,163,-20.38,"2 18","321 340",16,"81.25%","93.75%",NA,NA,NA,NA,NA
"2021",2021,591486,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g21499.t1",0.55602740160155,0.330436114012253,0.96068064465848,162,-21.72,"2 21","824 848",22,"77.27%","77.27%","Q0DXS3","Probable RNA-dependent RNA polymerase 1 (OsRDR1) (EC 2.7.7.48)","Oryza sativa subsp. japonica (Rice)","positive regulation of post-transcriptional gene silencing [GO:0060148]; response to salicylic acid [GO:0009751]; response to virus [GO:0009615]; siRNA processing [GO:0030422]; wax biosynthetic process [GO:0010025]","GO:0003723; GO:0003968; GO:0009615; GO:0009751; GO:0010025; GO:0030422; GO:0031380; GO:0060148"
"2022",2022,592289,"Cluster_4439","Pocillopora_meandrina_HIv1___TS.g2143.t1",-0.762016998798653,0.134278806477858,0.876805058669263,145,-21.94,"2 18","378 399",16,"68.75%","68.75%",NA,NA,NA,NA,NA
"2023",2023,592487,"Cluster_925","Pocillopora_meandrina_HIv1___RNAseq.g28192.t1",0.500632112892618,0.390305361694359,0.967903306776112,172,-21.76,"2 21","89 110",19,"78.95%","84.21%","Q86YS3","Rab11 family-interacting protein 4 (FIP4-Rab11) (Rab11-FIP4) (Arfophilin-2)","Homo sapiens (Human)","endocytic recycling [GO:0032456]; regulation of cytokinesis [GO:0032465]","GO:0005509; GO:0005615; GO:0005768; GO:0005815; GO:0005819; GO:0030139; GO:0030496; GO:0031267; GO:0032154; GO:0032456; GO:0032465; GO:0042803; GO:0055038"
"2024",2024,592932,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g17132.t3",-0.0998075807332389,0.873132341699629,0.996087148068407,172,-23.98,"2 21","40 61",19,"78.95%","84.21%","P48380","Transcription factor RFX3 (Regulatory factor X 3)","Homo sapiens (Human)","cell maturation [GO:0048469]; cilium assembly [GO:0060271]; cilium-dependent cell motility [GO:0060285]; endocrine pancreas development [GO:0031018]; epithelial cilium movement involved in determination of left/right asymmetry [GO:0060287]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of type B pancreatic cell development [GO:2000078]; regulation of DNA-templated transcription [GO:0006355]; regulation of insulin secretion [GO:0050796]; regulation of transcription by RNA polymerase II [GO:0006357]; type B pancreatic cell maturation [GO:0072560]","GO:0000785; GO:0000976; GO:0000978; GO:0000981; GO:0003677; GO:0003700; GO:0005576; GO:0005634; GO:0005667; GO:0006355; GO:0006357; GO:0031018; GO:0045892; GO:0045893; GO:0045944; GO:0048469; GO:0050796; GO:0060271; GO:0060285; GO:0060287; GO:0072560; GO:1990837; GO:2000078"
"2025",2025,594039,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g9412.t1",-0.168103454798093,0.786976416053543,0.989813275540808,156,-21.08,"2 21","822 843",19,"63.16%","78.95%",NA,NA,NA,NA,NA
"2026",2026,594152,"Cluster_925","Pocillopora_meandrina_HIv1___TS.g16409.t1",0.86402522494099,0.0589466369276716,0.80808757721871,161,-20.46,"2 20","776 799",20,"75.00%","85.00%","Q9HBY0","NADPH oxidase 3 (EC 1.6.3.-) (Mitogenic oxidase 2) (MOX-2) (gp91phox homolog 3) (GP91-3)","Homo sapiens (Human)","defense response [GO:0006952]; detection of gravity [GO:0009590]; otolith development [GO:0048840]; superoxide anion generation [GO:0042554]; temperature homeostasis [GO:0001659]","GO:0001659; GO:0005737; GO:0005886; GO:0006952; GO:0009590; GO:0016175; GO:0042554; GO:0043020; GO:0048840; GO:0070062"
"2027",2027,594271,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g1460.t1",-0.325797979399216,0.592641086601542,0.976732732570472,152,-20.91,"2 22","425 448",21,"61.90%","76.19%","P61258","Proliferating cell nuclear antigen (PCNA)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","base-excision repair, gap-filling [GO:0006287]; cellular response to UV [GO:0034644]; cellular response to xenobiotic stimulus [GO:0071466]; epithelial cell differentiation [GO:0030855]; mismatch repair [GO:0006298]; mitotic telomere maintenance via semi-conservative replication [GO:1902990]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of deoxyribonuclease activity [GO:0032077]; positive regulation of DNA repair [GO:0045739]; positive regulation of DNA replication [GO:0045740]; positive regulation of DNA-directed DNA polymerase activity [GO:1900264]; replication fork processing [GO:0031297]; translesion synthesis [GO:0019985]","GO:0000122; GO:0000307; GO:0000701; GO:0000785; GO:0001673; GO:0003682; GO:0003684; GO:0005652; GO:0005813; GO:0006287; GO:0006298; GO:0008022; GO:0016604; GO:0019985; GO:0030337; GO:0030855; GO:0030971; GO:0031297; GO:0032077; GO:0032139; GO:0032405; GO:0034644; GO:0035035; GO:0042802; GO:0043596; GO:0043626; GO:0045739; GO:0045740; GO:0070182; GO:0070557; GO:0071466; GO:1900264; GO:1902990"
"2028",2028,594391,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g23609.t1",-0.47389285101669,0.420034248096473,0.969520384042384,171,-20.44,"2 20","508 529",18,"77.78%","88.89%","Q8NBP5","Major facilitator superfamily domain-containing protein 9","Homo sapiens (Human)","","GO:0016020; GO:0022857"
"2029",2029,594850,"Cluster_21","Pocillopora_meandrina_HIv1___TS.g8239.t1",-0.444719943006803,0.453026652010958,0.97024921967979,156,-21.28,"2 21","878 899",19,"63.16%","78.95%",NA,NA,NA,NA,NA
"2030",2030,594946,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g8065.t3",-0.6186468298062,0.265932214861158,0.942488245820211,163,-20.76,"2 16","44 65",14,"85.71%","92.86%","Q9Y4B6","DDB1- and CUL4-associated factor 1 (HIV-1 Vpr-binding protein) (VprBP) (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1) (Vpr-interacting protein)","Homo sapiens (Human)","B cell differentiation [GO:0030183]; cell competition in a multicellular organism [GO:0035212]; chromatin organization [GO:0006325]; negative regulation of transcription by RNA polymerase II [GO:0000122]; phosphorylation [GO:0016310]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]; V(D)J recombination [GO:0033151]","GO:0000122; GO:0001650; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006325; GO:0016310; GO:0016567; GO:0030183; GO:0030331; GO:0033151; GO:0035212; GO:0043687; GO:0080008; GO:0106310; GO:1990244"
"2031",2031,595803,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g27969.t1",0.653077893910271,0.232101883803682,0.926947473179405,150,-20.52,"2 21","199 219",19,"63.16%","78.95%",NA,NA,NA,NA,NA
"2032",2032,596114,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g4144.t1",-0.741009632836905,0.151922838186248,0.884628771942152,160,-21.98,"2 13","604 625",11,"100.00%","100.00%",NA,NA,NA,NA,NA
"2033",2033,596380,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g20436.t1",-0.182832249837293,0.76851426359927,0.986892439141754,165,-25.52,"2 20","890 914",20,"80.00%","85.00%",NA,NA,NA,NA,NA
"2034",2034,596441,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g3718.t1",0.461345289286428,0.434155809248854,0.97024921967979,154,-20.02,"2 20","223 247",21,"66.67%","76.19%",NA,NA,NA,NA,NA
"2035",2035,596602,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g24372.t1",0.268072298935885,0.662813022715555,0.978872410042939,156,-20.49,"2 18","181 204",17,"70.59%","88.24%",NA,NA,NA,NA,NA
"2036",2036,596674,"Cluster_1296","Pocillopora_meandrina_HIv1___TS.g20964.t1",0.288003123408627,0.638437382531969,0.977982859683049,148,-21.03,"2 20","201 223",20,"70.00%","75.00%",NA,NA,NA,NA,NA
"2037",2037,596795,"Cluster_3392","Pocillopora_meandrina_HIv1___TS.g29590.t1",0.683289377636084,0.203486532897827,0.916420776581405,168,-20.73,"2 21","1 22",19,"68.42%","89.47%",NA,NA,NA,NA,NA
"2038",2038,597288,"Cluster_5253","Pocillopora_meandrina_HIv1___RNAseq.g536.t1",0.0156332624606646,0.980095922840356,0.999610930147471,172,-22.34,"2 21","510 531",19,"78.95%","84.21%",NA,NA,NA,NA,NA
"2039",2039,597638,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g27043.t1",0.221285900249163,0.720566662783414,0.982428629213983,162,-23.02,"2 20","805 828",19,"78.95%","78.95%","Q5R5J1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP] (PEPCK-C) (EC 4.1.1.32) (Serine-protein kinase PCK1) (EC 2.7.11.-)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","cellular response to glucose stimulus [GO:0071333]; cellular response to insulin stimulus [GO:0032869]; gluconeogenesis [GO:0006094]; oxaloacetate metabolic process [GO:0006107]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of memory T cell differentiation [GO:0043382]; regulation of lipid biosynthetic process [GO:0046890]","GO:0004613; GO:0005525; GO:0005783; GO:0005829; GO:0006094; GO:0006107; GO:0018105; GO:0032869; GO:0043382; GO:0046872; GO:0046890; GO:0071333; GO:0106264"
"2040",2040,598320,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g5265.t1",-0.567777775199157,0.318060442502034,0.95648295815562,147,-22.05,"2 12","148 169",10,"90.00%","90.00%",NA,NA,NA,NA,NA
"2041",2041,600064,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g4911.t2",0.689940464636124,0.197329846843153,0.911058036394822,162,-22.04,"2 20","336 358",20,"75.00%","80.00%","Q8R4F0","Mucolipin-3 (Transient receptor potential channel mucolipin 3) (TRPML3)","Mus musculus (Mouse)","inner ear auditory receptor cell differentiation [GO:0042491]; locomotory behavior [GO:0007626]","GO:0000421; GO:0005737; GO:0005765; GO:0005886; GO:0007626; GO:0008289; GO:0016020; GO:0031901; GO:0031902; GO:0042491; GO:0060171; GO:0072345"
"2042",2042,600222,"Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g2539.t1",0.154047713061476,0.804638900103339,0.992245003136798,146,-20.81,"2 15","270 291",13,"76.92%","76.92%",NA,NA,NA,NA,NA
"2043",2043,600241,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g2539.t1",-0.00594891502559002,0.992425650817169,0.999610930147471,157,-22.49,"2 14","698 719",12,"83.33%","100.00%",NA,NA,NA,NA,NA
"2044",2044,600242,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g2539.t1",-0.0245815283032644,0.968704978374939,0.999610930147471,152,-20.87,"2 13","698 718",11,"81.82%","100.00%",NA,NA,NA,NA,NA
"2045",2045,600243,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g2539.t1",0.420014181900121,0.481389680669864,0.97156788646495,151,-20.59,"2 12","698 719",10,"90.00%","100.00%",NA,NA,NA,NA,NA
"2046",2046,600972,"Cluster_2837","Pocillopora_meandrina_HIv1___TS.g17678.t1",0.283821400917883,0.643539452482056,0.977982859683049,166,-22.27,"2 21","952 975",21,"76.19%","85.71%","Q9R0W9","Neuronal acetylcholine receptor subunit alpha-6","Mus musculus (Mouse)","chemical synaptic transmission [GO:0007268]; ion transmembrane transport [GO:0034220]; membrane depolarization [GO:0051899]; nervous system process [GO:0050877]; presynaptic modulation of chemical synaptic transmission [GO:0099171]; regulation of dopamine secretion [GO:0014059]; regulation of membrane potential [GO:0042391]; signal transduction [GO:0007165]","GO:0004888; GO:0005231; GO:0005886; GO:0005892; GO:0007165; GO:0007268; GO:0014059; GO:0016020; GO:0022848; GO:0030594; GO:0032991; GO:0034220; GO:0042391; GO:0042734; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:0051899; GO:0098691; GO:0099171; GO:1901363; GO:1904315"
"2047",2047,601220,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g15289.t1",-0.144179025788013,0.817063572626259,0.99397323403361,153,-21.73,"2 15","663 685",14,"78.57%","92.86%","P22182","Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1)","Xenopus laevis (African clawed frog)","positive regulation of cell population proliferation [GO:0008284]","GO:0005007; GO:0005524; GO:0005634; GO:0005829; GO:0005886; GO:0008284; GO:0031410"
"2048",2048,601507,"Cluster_5612","Pocillopora_meandrina_HIv1___RNAseq.g16465.t1",0.723023830119702,0.167523486560515,0.89104201523122,157,-20.11,"2 19","147 168",18,"72.22%","83.33%","P14381","Transposon TX1 uncharacterized 149 kDa protein (ORF 2)","Xenopus laevis (African clawed frog)","","GO:0003824"
"2049",2049,601537,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g28142.t1",0.158285364458751,0.799309558312582,0.991823933489209,158,-22.16,"2 20","970 991",19,"68.42%","84.21%","D4A615","Tonsoku-like protein (Inhibitor of kappa B-related protein) (I-kappa-B-related protein) (IkappaBR) (NF-kappa-B inhibitor-like protein 2) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 2)","Rattus norvegicus (Rat)","double-strand break repair via homologous recombination [GO:0000724]; replication fork processing [GO:0031297]","GO:0000724; GO:0005662; GO:0005737; GO:0016604; GO:0031297; GO:0035101; GO:0035861; GO:0042393; GO:0042555; GO:0043596; GO:0140566"
"2050",2050,602374,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g26399.t1",0.75127361833784,0.143222183636374,0.879184758703307,169,-23.45,"2 22","633 655",20,"65.00%","90.00%","Q9CS74","Protein ecdysoneless homolog","Mus musculus (Mouse)","fibroblast proliferation [GO:0048144]; mRNA processing [GO:0006397]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of G1/S transition of mitotic cell cycle [GO:2000045]; RNA splicing [GO:0008380]","GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006397; GO:0008380; GO:0035035; GO:0045944; GO:0048144; GO:2000045"
"2051",2051,602574,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g2140.t1",-0.230779620775107,0.708791766868841,0.982185628634329,147,-20.9,"2 21","537 554",19,"68.42%","73.68%","A6QLU6","Adhesion G-protein coupled receptor D1 (G-protein coupled receptor 133)","Bos taurus (Bovine)","adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell surface receptor signaling pathway [GO:0007166]; G protein-coupled receptor signaling pathway [GO:0007186]","GO:0004930; GO:0005886; GO:0007166; GO:0007186; GO:0007189"
"2052",2052,603534,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g25960.t1",0.858818638496772,0.0623135003078849,0.810894201895069,164,-20.93,"2 20","444 469",22,"81.82%","81.82%","Q5PPV4","Putative glutathione-specific gamma-glutamylcyclotransferase 2 (Gamma-GCG 2) (EC 4.3.2.7) (Cation transport regulator-like protein 2)","Xenopus laevis (African clawed frog)","glutathione catabolic process [GO:0006751]","GO:0003839; GO:0006751; GO:0061928"
"2053",2053,603536,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g25960.t1",-0.629643745524294,0.25499271214436,0.938312157010908,156,-21.95,"2 19","444 469",21,"76.19%","76.19%","Q5PPV4","Putative glutathione-specific gamma-glutamylcyclotransferase 2 (Gamma-GCG 2) (EC 4.3.2.7) (Cation transport regulator-like protein 2)","Xenopus laevis (African clawed frog)","glutathione catabolic process [GO:0006751]","GO:0003839; GO:0006751; GO:0061928"
"2054",2054,604020,"Cluster_4754","Pocillopora_meandrina_HIv1___TS.g6678.t2",-0.399251649669235,0.505505013371727,0.973552982047016,160,-20.92,"2 20","307 326",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"2055",2055,604354,"Cluster_4823","Pocillopora_meandrina_HIv1___RNAseq.g22688.t1",0.492881324390774,0.398870190560838,0.9682361055089,153,-20.73,"2 21","496 517",20,"75.00%","75.00%","P12256","Penicillin acylase (EC 3.5.1.11) (Penicillin V amidase) (PVA)","Lysinibacillus sphaericus (Bacillus sphaericus)","response to antibiotic [GO:0046677]","GO:0008953; GO:0046677"
"2056",2056,604484,"Cluster_1952","Pocillopora_meandrina_HIv1___RNAseq.g10490.t1",0.694475226855408,0.193162891065995,0.910002357970912,161,-20.12,"2 21","604 625",20,"75.00%","85.00%","Q15742","NGFI-A-binding protein 2 (EGR-1-binding protein 2) (Melanoma-associated delayed early response protein) (Protein MADER)","Homo sapiens (Human)","endochondral ossification [GO:0001958]; myelination [GO:0042552]; negative regulation of transcription by RNA polymerase III [GO:0016480]; positive regulation of tau-protein kinase activity [GO:1902949]; regulation of DNA-templated transcription [GO:0006355]; regulation of epidermis development [GO:0045682]; Schwann cell differentiation [GO:0014037]","GO:0001958; GO:0003712; GO:0003714; GO:0005634; GO:0005654; GO:0006355; GO:0014037; GO:0016480; GO:0042552; GO:0042802; GO:0045682; GO:1902949"
"2057",2057,605276,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1",-0.665213313818724,0.220482494732812,0.924297066007506,144,-22.27,"2 21","817 835",19,"68.42%","68.42%",NA,NA,NA,NA,NA
"2058",2058,605276,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1",-0.665213313818724,0.220482494732812,0.924297066007506,147,-23.39,"2 21","745 763",19,"73.68%","73.68%",NA,NA,NA,NA,NA
"2059",2059,605731,"Cluster_390","Pocillopora_meandrina_HIv1___TS.g26527.t1",-0.523525352125717,0.365269530375872,0.965924045582289,159,-20.37,"2 21","528 550",20,"70.00%","80.00%",NA,NA,NA,NA,NA
"2060",2060,606087,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g10410.t1",-0.481412535124599,0.411622740088928,0.969384112656508,146,-20.33,"2 21","145 162",19,"68.42%","78.95%",NA,NA,NA,NA,NA
"2061",2061,606088,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g10410.t1",-0.714462913280984,0.175101958077121,0.898281548131538,140,-20.93,"2 9","141 161",7,"100.00%","100.00%",NA,NA,NA,NA,NA
"2062",2062,606303,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g26705.t1",0.521531397055065,0.367434151200607,0.966558657106571,160,-20.54,"2 20","444 463",18,"77.78%","83.33%","Q8K557","One cut domain family member 3 (One cut homeobox 3) (Transcription factor ONECUT-3) (OC-3)","Mus musculus (Mouse)","positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000977; GO:0000978; GO:0000981; GO:0001228; GO:0003700; GO:0005634; GO:0005667; GO:0005829; GO:0006357; GO:0045944; GO:1990837"
"2063",2063,606548,"Cluster_1015","Pocillopora_meandrina_HIv1___RNAseq.g3705.t1",-0.627867544877239,0.256751283045333,0.939203500931101,154,-23.79,"2 21","152 177",23,"65.22%","78.26%","Q08DA5","Pantothenate kinase 3 (EC 2.7.1.33) (Pantothenic acid kinase 3)","Bos taurus (Bovine)","coenzyme A biosynthetic process [GO:0015937]; phosphorylation [GO:0016310]","GO:0004594; GO:0005524; GO:0005634; GO:0005829; GO:0015937; GO:0016310; GO:0019842; GO:0042803; GO:1905502"
