"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"4589",4589,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000007:9306180-9308708",160,-27.3,2,18,72,95,17,"76.47%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.12156_t",0.924003589718899,0.0248604980351994,0.704875357255743,"Q6AYP4","Zinc finger C2HC domain-containing protein 1C","Rattus norvegicus (Rat)","","GO:0046872"
"4601",4601,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:10621895-10633691",160,-23.49,2,22,154,177,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g2633.t1",0.904644939933512,0.0348367889104872,0.751759589790419,"Q0KHY3","Protein mesh","Drosophila melanogaster (Fruit fly)","cell-matrix adhesion [GO:0007160]; smooth septate junction assembly [GO:0090528]","GO:0005615; GO:0005920; GO:0007160; GO:0016327; GO:0090528"
"4611",4611,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:11338474-11346233",167,-24.46,2,21,5394,5417,20,"70.00%","90.00%","Pocillopora_meandrina_HIv1___RNAseq.g2711.t1",-0.929259878954339,0.0223444563821834,0.696359137773799,"Q91X78","Erlin-1 (Endoplasmic reticulum lipid raft-associated protein 1) (Protein KE04 homolog) (Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 1) (SPFH domain-containing protein 1)","Mus musculus (Mouse)","cholesterol metabolic process [GO:0008203]; negative regulation of cholesterol biosynthetic process [GO:0045541]; negative regulation of fatty acid biosynthetic process [GO:0045717]; regulation of cholesterol biosynthetic process [GO:0045540]; SREBP signaling pathway [GO:0032933]; ubiquitin-dependent ERAD pathway [GO:0030433]","GO:0005783; GO:0005789; GO:0008203; GO:0015485; GO:0030433; GO:0031625; GO:0032933; GO:0032991; GO:0045540; GO:0045541; GO:0045717"
"4620",4620,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:1575080-1579152",159,-21.32,2,21,767,791,21,"61.90%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g1751.t1",0.897381126189589,0.0388484977306187,0.760878962620332,"Q5R7B8","Kelch-like protein 20","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","Golgi to endosome transport [GO:0006895]; negative regulation of apoptotic process [GO:0043066]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K33-linked ubiquitination [GO:1990390]; protein transport [GO:0015031]; protein ubiquitination [GO:0016567]","GO:0003779; GO:0004842; GO:0005737; GO:0005802; GO:0005829; GO:0006895; GO:0015031; GO:0016567; GO:0016605; GO:0019964; GO:0030424; GO:0030425; GO:0031463; GO:0043066; GO:0043161; GO:0048471; GO:1990390"
"4622",4622,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:1943122-1948202",154,-23,2,20,2466,2489,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___TS.g4301.t1",-0.931929555088539,0.021100218742159,0.687095063784671,NA,NA,NA,NA,NA
"4650",4650,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:4795386-4814461",157,-21.79,2,15,15427,15450,14,"85.71%","92.86%","Pocillopora_meandrina_HIv1___TS.g4585.t1",-0.931929555088538,0.021100218742159,0.687095063784671,NA,NA,NA,NA,NA
"4670",4670,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:6701108-6715323",160,-25.84,2,18,4860,4884,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___TS.g4766.t1",0.892657936397407,0.0415307301893221,0.766720662475697,"Q9R244","Short transient receptor potential channel 2 (TrpC2) (Transient receptor protein 2) (TRP-2) (mTrp2)","Mus musculus (Mouse)","acrosome reaction [GO:0007340]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport [GO:0006816]; female courtship behavior [GO:0008050]; inter-male aggressive behavior [GO:0002121]; mating behavior, sex discrimination [GO:0048047]; negative regulation of male mating behavior [GO:1902436]; positive regulation of cytosolic calcium ion concentration [GO:0007204]; regulation of cytosolic calcium ion concentration [GO:0051480]; regulation of gene expression [GO:0010468]; response to pheromone [GO:0019236]; single fertilization [GO:0007338]; single strand break repair [GO:0000012]; territorial aggressive behavior [GO:0002124]","GO:0000012; GO:0002121; GO:0002124; GO:0003684; GO:0005634; GO:0005886; GO:0006816; GO:0007204; GO:0007338; GO:0007340; GO:0008050; GO:0010468; GO:0012505; GO:0015279; GO:0019236; GO:0019992; GO:0032590; GO:0034703; GO:0048047; GO:0051480; GO:0070588; GO:0070679; GO:1902436"
"4691",4691,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:8283342-8287607",159,-26.27,2,22,4173,4197,22,"68.18%","81.82%","Pocillopora_meandrina_HIv1___TS.g4899.t2",-0.936648592353871,0.0189582256833936,0.682103885450099,NA,NA,NA,NA,NA
"4704",4704,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000008:9723345-9736333",160,-23.6,2,22,4256,4279,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.13437_t",0.970746822986038,0.00597968794786627,0.667107103030161,"P28271","Cytoplasmic aconitate hydratase (Aconitase) (EC 4.2.1.3) (Citrate hydro-lyase) (Iron regulatory protein 1) (IRP1) (Iron-responsive element-binding protein 1) (IRE-BP 1)","Mus musculus (Mouse)","cellular iron ion homeostasis [GO:0006879]; citrate metabolic process [GO:0006101]; intestinal absorption [GO:0050892]; post-embryonic development [GO:0009791]; regulation of gene expression [GO:0010468]; regulation of translation [GO:0006417]; response to iron(II) ion [GO:0010040]; tricarboxylic acid cycle [GO:0006099]","GO:0003723; GO:0003994; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006099; GO:0006101; GO:0006417; GO:0006879; GO:0009791; GO:0010040; GO:0010468; GO:0030350; GO:0043231; GO:0046872; GO:0047780; GO:0048027; GO:0050892; GO:0051536; GO:0051538; GO:0051539"
"4708",4708,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000009:11671667-11671898",160,-24.6,2,22,46,69,21,"61.90%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g14623.t1",-0.931929555088539,0.021100218742159,0.687095063784671,NA,NA,NA,NA,NA
"4730",4730,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000009:621335-638339",156,-22.43,2,22,8213,8237,22,"68.18%","72.73%","Pocillopora_meandrina_HIv1___RNAseq.g14283.t1",-0.970590575265036,0.00602751748187205,0.667107103030161,"Q8CEE6","PAS domain-containing serine/threonine-protein kinase (PAS-kinase) (PASKIN) (EC 2.7.11.1)","Mus musculus (Mouse)","energy homeostasis [GO:0097009]; intracellular signal transduction [GO:0035556]; negative regulation of glycogen biosynthetic process [GO:0045719]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; regulation of glucagon secretion [GO:0070092]; regulation of respiratory gaseous exchange [GO:0043576]","GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006468; GO:0035091; GO:0035556; GO:0043576; GO:0045719; GO:0046777; GO:0070092; GO:0097009; GO:0106310"
"4794",4794,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:4906399-4938423",165,-21.29,2,22,13879,13901,20,"65.00%","85.00%","Pocillopora_meandrina_HIv1___TS.g20336.t1",-0.897562519630742,0.0387466289826878,0.760878962620332,"Q8TE59","A disintegrin and metalloproteinase with thrombospondin motifs 19 (ADAM-TS 19) (ADAM-TS19) (ADAMTS-19) (EC 3.4.24.-)","Homo sapiens (Human)","extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508]","GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0031012; GO:0046872"
"4797",4797,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:5042394-5062745",147,-20.04,2,22,9288,9314,24,"58.33%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g8609.t1",-0.91166015985343,0.0310977282995485,0.736216362702918,"Q9UKP4","A disintegrin and metalloproteinase with thrombospondin motifs 7 (ADAM-TS 7) (ADAM-TS7) (ADAMTS-7) (EC 3.4.24.-) (COMPase)","Homo sapiens (Human)","cellular response to BMP stimulus [GO:0071773]; cellular response to interleukin-1 [GO:0071347]; cellular response to tumor necrosis factor [GO:0071356]; chondrocyte differentiation [GO:0002062]; collagen fibril organization [GO:0030199]; extracellular matrix organization [GO:0030198]; negative regulation of chondrocyte differentiation [GO:0032331]; ossification involved in bone maturation [GO:0043931]; proteoglycan metabolic process [GO:0006029]; proteolysis involved in protein catabolic process [GO:0051603]","GO:0002062; GO:0004222; GO:0005576; GO:0005788; GO:0006029; GO:0008237; GO:0009986; GO:0030198; GO:0030199; GO:0031012; GO:0032331; GO:0043931; GO:0046872; GO:0051603; GO:0071347; GO:0071356; GO:0071773"
"4800",4800,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:5487695-5523294",156,-21.87,2,18,28525,28549,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g8656.t1",-0.917939287277614,0.0278687525672208,0.720547525200524,"Q6DFB8","Tetratricopeptide repeat protein 37 (TPR repeat protein 37) (Thespin homolog)","Xenopus laevis (African clawed frog)","RNA catabolic process [GO:0006401]","GO:0000791; GO:0005634; GO:0005737; GO:0006401; GO:0055087"
"4801",4801,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:5487695-5523294",158,-21.47,2,22,33813,33833,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g8656.t1",-0.917939287277614,0.0278687525672208,0.720547525200524,"Q6DFB8","Tetratricopeptide repeat protein 37 (TPR repeat protein 37) (Thespin homolog)","Xenopus laevis (African clawed frog)","RNA catabolic process [GO:0006401]","GO:0000791; GO:0005634; GO:0005737; GO:0006401; GO:0055087"
"4802",4802,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:5487695-5523294",163,-22.42,2,20,4479,4501,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g8656.t1",-0.917939287277614,0.0278687525672208,0.720547525200524,"Q6DFB8","Tetratricopeptide repeat protein 37 (TPR repeat protein 37) (Thespin homolog)","Xenopus laevis (African clawed frog)","RNA catabolic process [GO:0006401]","GO:0000791; GO:0005634; GO:0005737; GO:0006401; GO:0055087"
"4803",4803,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:5487695-5523294",163,-22.42,2,20,6778,6800,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g8656.t1",-0.917939287277614,0.0278687525672208,0.720547525200524,"Q6DFB8","Tetratricopeptide repeat protein 37 (TPR repeat protein 37) (Thespin homolog)","Xenopus laevis (African clawed frog)","RNA catabolic process [GO:0006401]","GO:0000791; GO:0005634; GO:0005737; GO:0006401; GO:0055087"
"4816",4816,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000011:6526914-6551381",163,-27.92,2,22,15642,15663,20,"65.00%","90.00%","Pocillopora_meandrina_HIv1___TS.g20478.t1",-0.944951570463036,0.0153756087726174,0.674410729954476,NA,NA,NA,NA,NA
"4911",4911,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000013:7851527-7870104",155,-21.35,2,21,5582,5605,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g9874.t2",-0.952046184879217,0.012514681569271,0.674410729954476,"P14735","Insulin-degrading enzyme (EC 3.4.24.56) (Abeta-degrading protease) (Insulin protease) (Insulinase) (Insulysin)","Homo sapiens (Human)","amyloid-beta clearance [GO:0097242]; amyloid-beta clearance by cellular catabolic process [GO:0150094]; amyloid-beta metabolic process [GO:0050435]; antigen processing and presentation of endogenous peptide antigen via MHC class I [GO:0019885]; bradykinin catabolic process [GO:0010815]; determination of adult lifespan [GO:0008340]; hormone catabolic process [GO:0042447]; insulin catabolic process [GO:1901143]; insulin metabolic process [GO:1901142]; insulin receptor signaling pathway [GO:0008286]; peptide catabolic process [GO:0043171]; positive regulation of protein binding [GO:0032092]; positive regulation of protein catabolic process [GO:0045732]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]; regulation of aerobic respiration [GO:1903715]; ubiquitin recycling [GO:0010992]","GO:0001618; GO:0004175; GO:0004222; GO:0005524; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005777; GO:0005782; GO:0005829; GO:0006508; GO:0008270; GO:0008286; GO:0008340; GO:0009897; GO:0009986; GO:0010815; GO:0010992; GO:0016323; GO:0019885; GO:0030163; GO:0031904; GO:0032092; GO:0042277; GO:0042447; GO:0042802; GO:0042803; GO:0043171; GO:0043559; GO:0045732; GO:0050435; GO:0051603; GO:0070062; GO:0097242; GO:0140036; GO:0150094; GO:1901142; GO:1901143; GO:1903715"
"4915",4915,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000013:8428781-8433843",156,-21.87,2,18,2437,2461,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g3751.t1",-0.882022530124959,0.0477742347415435,0.787135925386564,"Q6GLT8","Fumarylacetoacetate hydrolase domain-containing protein 2 (EC 3.-.-.-)","Xenopus laevis (African clawed frog)","","GO:0016787; GO:0046872"
"4922",4922,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000013:9432652-9435841",157,-23.17,2,20,1246,1271,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___TS.g10020.t1b",-0.982425568361351,0.00278937946653472,0.667107103030161,"Q54T82","Putative leucine-rich repeat-containing protein DDB_G0281931","Dictyostelium discoideum (Social amoeba)","","GO:0016020"
"4964",4964,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000014:4657524-4677034",160,-20.13,2,22,13643,13667,22,"63.64%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g26228.t1",-0.892545558420297,0.0415952390763848,0.766883075889128,"A5D6R3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3-A (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-3-A) (Phospholipase C-delta-3-A) (PLC-delta-3-A)","Danio rerio (Zebrafish) (Brachydanio rerio)","lipid catabolic process [GO:0016042]; phosphatidylinositol-mediated signaling [GO:0048015]","GO:0004435; GO:0005509; GO:0005737; GO:0016042; GO:0032154; GO:0048015"
"4987",4987,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000014:6441784-6456577",155,-22.03,2,22,10640,10661,20,"70.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g26411.t1",-0.989174225617707,0.00134994421329864,0.667107103030161,NA,NA,NA,NA,NA
"4988",4988,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000014:6441784-6456577",156,-22.13,2,22,7161,7184,21,"61.90%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g26411.t1",-0.989174225617707,0.00134994421329864,0.667107103030161,NA,NA,NA,NA,NA
"4989",4989,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000014:6448819-6450296",156,-22.13,2,22,126,149,21,"61.90%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g26412.t1",-0.931929555088538,0.021100218742159,0.687095063784671,NA,NA,NA,NA,NA
"5074",5074,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000015:6472403-6480494",163,-28.05,2,18,3379,3400,16,"81.25%","93.75%","Pocillopora_meandrina_HIv1___RNAseq.g4606.t1",-0.958108432665111,0.0102276489551056,0.667107103030161,"Q1LVN8","Protein adenylyltransferase SelO-1, mitochondrial (EC 2.7.7.108) (Selenoprotein O) (SelO)","Danio rerio (Zebrafish) (Brachydanio rerio)","","GO:0005524; GO:0005739; GO:0016779; GO:0046872"
"5086",5086,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000015:732269-738301",172,-24.77,2,21,4733,4755,19,"73.68%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g4167.t1",-0.893885522907968,0.0408281307984901,0.764124738661194,NA,NA,NA,NA,NA
"5111",5111,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000016:1869037-1886094",159,-23.66,2,22,3859,3884,23,"65.22%","82.61%","Pocillopora_meandrina_HIv1___RNAseq.g11321.t1",-0.946406867222498,0.0147732199935823,0.674410729954476,"Q13443","Disintegrin and metalloproteinase domain-containing protein 9 (ADAM 9) (EC 3.4.24.-) (Cellular disintegrin-related protein) (Meltrin-gamma) (Metalloprotease/disintegrin/cysteine-rich protein 9) (Myeloma cell metalloproteinase)","Homo sapiens (Human)","amyloid precursor protein catabolic process [GO:0042987]; cell adhesion [GO:0007155]; cell adhesion mediated by integrin [GO:0033627]; cell migration [GO:0016477]; cell-cell adhesion mediated by integrin [GO:0033631]; cell-matrix adhesion [GO:0007160]; cellular response to lipopolysaccharide [GO:0071222]; integrin-mediated signaling pathway [GO:0007229]; keratinocyte differentiation [GO:0030216]; membrane protein ectodomain proteolysis [GO:0006509]; membrane protein intracellular domain proteolysis [GO:0031293]; monocyte activation [GO:0042117]; positive regulation of cell adhesion mediated by integrin [GO:0033630]; positive regulation of cell migration [GO:0030335]; positive regulation of keratinocyte migration [GO:0051549]; positive regulation of macrophage fusion [GO:0034241]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; positive regulation of protein secretion [GO:0050714]; protein processing [GO:0016485]; response to calcium ion [GO:0051592]; response to glucocorticoid [GO:0051384]; response to hydrogen peroxide [GO:0042542]; response to manganese ion [GO:0010042]; response to tumor necrosis factor [GO:0034612]; transforming growth factor beta receptor signaling pathway [GO:0007179]","GO:0004222; GO:0005080; GO:0005178; GO:0005518; GO:0005615; GO:0005925; GO:0006509; GO:0007155; GO:0007160; GO:0007179; GO:0007229; GO:0008237; GO:0009897; GO:0009986; GO:0010042; GO:0016477; GO:0016485; GO:0017124; GO:0030216; GO:0030335; GO:0031293; GO:0033627; GO:0033630; GO:0033631; GO:0034241; GO:0034612; GO:0042117; GO:0042542; GO:0042987; GO:0043236; GO:0043406; GO:0046872; GO:0050714; GO:0051044; GO:0051384; GO:0051549; GO:0051592; GO:0070062; GO:0071222; GO:1902945"
"5113",5113,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000016:1929880-1946800",159,-24.74,2,22,3866,3891,23,"65.22%","82.61%","Pocillopora_meandrina_HIv1___TS.g7439.t1",-0.944571525282684,0.0155342072637159,0.674410729954476,"Q13443","Disintegrin and metalloproteinase domain-containing protein 9 (ADAM 9) (EC 3.4.24.-) (Cellular disintegrin-related protein) (Meltrin-gamma) (Metalloprotease/disintegrin/cysteine-rich protein 9) (Myeloma cell metalloproteinase)","Homo sapiens (Human)","amyloid precursor protein catabolic process [GO:0042987]; cell adhesion [GO:0007155]; cell adhesion mediated by integrin [GO:0033627]; cell migration [GO:0016477]; cell-cell adhesion mediated by integrin [GO:0033631]; cell-matrix adhesion [GO:0007160]; cellular response to lipopolysaccharide [GO:0071222]; integrin-mediated signaling pathway [GO:0007229]; keratinocyte differentiation [GO:0030216]; membrane protein ectodomain proteolysis [GO:0006509]; membrane protein intracellular domain proteolysis [GO:0031293]; monocyte activation [GO:0042117]; positive regulation of cell adhesion mediated by integrin [GO:0033630]; positive regulation of cell migration [GO:0030335]; positive regulation of keratinocyte migration [GO:0051549]; positive regulation of macrophage fusion [GO:0034241]; positive regulation of MAP kinase activity [GO:0043406]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; positive regulation of protein secretion [GO:0050714]; protein processing [GO:0016485]; response to calcium ion [GO:0051592]; response to glucocorticoid [GO:0051384]; response to hydrogen peroxide [GO:0042542]; response to manganese ion [GO:0010042]; response to tumor necrosis factor [GO:0034612]; transforming growth factor beta receptor signaling pathway [GO:0007179]","GO:0004222; GO:0005080; GO:0005178; GO:0005518; GO:0005615; GO:0005925; GO:0006509; GO:0007155; GO:0007160; GO:0007179; GO:0007229; GO:0008237; GO:0009897; GO:0009986; GO:0010042; GO:0016477; GO:0016485; GO:0017124; GO:0030216; GO:0030335; GO:0031293; GO:0033627; GO:0033630; GO:0033631; GO:0034241; GO:0034612; GO:0042117; GO:0042542; GO:0042987; GO:0043236; GO:0043406; GO:0046872; GO:0050714; GO:0051044; GO:0051384; GO:0051549; GO:0051592; GO:0070062; GO:0071222; GO:1902945"
