"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1741",1883,691611,"Cluster_2787","Peve_00024623",0.27411200914503,0.823232192180661,0.995934364227446,161,-25.93,"2 20","286 306",18,"72.22%","88.89%","Q6NRQ1","UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 2 (Beta-1,3-GalNAc-T2) (EC 2.4.1.313) (Beta-1,3-N-acetylgalactosaminyltransferase II)","Xenopus laevis (African clawed frog)","protein glycosylation [GO:0006486]; protein O-linked glycosylation [GO:0006493]","GO:0000139; GO:0005783; GO:0006486; GO:0006493; GO:0008376"
"1742",1884,692092,"Cluster_11135","Peve_00011966",0.844443877729655,0.359862212804899,0.978262075707395,160,-20.87,"2 18","880 902",17,"82.35%","82.35%",NA,NA,NA,NA,NA
"1743",1885,692462,"Cluster_589","Peve_00011969",-0.93107279301354,0.237748155088271,0.978262075707395,156,-23.55,"2 18","953 975",17,"70.59%","88.24%",NA,NA,NA,NA,NA
"1744",1886,692755,"Cluster_8634","Peve_00013447",0.956227319072805,0.189057429551567,0.978262075707395,149,-20.09,"2 15","539 561",14,"78.57%","85.71%",NA,NA,NA,NA,NA
"1745",1887,692967,"Cluster_4629","Peve_00013441",0.861349605188276,0.339239379202118,0.978262075707395,149,-20.93,"2 20","486 510",21,"71.43%","71.43%","Q5SV80","Unconventional myosin-XIX (Myosin head domain-containing protein 1)","Mus musculus (Mouse)","actin filament organization [GO:0007015]; mitochondrion migration along actin filament [GO:0034642]; mitocytosis [GO:0160040]; regulation of cytokinesis [GO:0032465]; regulation of mitochondrial fission [GO:0090140]; vesicle transport along actin filament [GO:0030050]","GO:0000146; GO:0003779; GO:0005524; GO:0005737; GO:0005739; GO:0005741; GO:0005829; GO:0007015; GO:0015629; GO:0016459; GO:0016887; GO:0030050; GO:0031982; GO:0032027; GO:0032465; GO:0034642; GO:0051015; GO:0060002; GO:0090140; GO:0160040"
"1746",1888,693452,"Cluster_589","Peve_00041222",-0.761431121945908,0.448994162370026,0.978262075707395,157,-22.99,"2 14","303 324",12,"91.67%","91.67%",NA,NA,NA,NA,NA
"1747",1889,693735,"Cluster_5882","Peve_00021228",-0.826423843312443,0.38074318019153,0.978262075707395,167,-22.92,"2 21","882 904",20,"70.00%","90.00%",NA,NA,NA,NA,NA
"1748",1890,693975,"Cluster_9149","Peve_00021224",1,0,0,144,-21.08,"2 18","333 357",19,"68.42%","68.42%",NA,NA,NA,NA,NA
"1749",1891,694449,"Cluster_4079","Peve_00042759",0.86399550892611,0.335908859125034,0.978262075707395,151,-21.06,"2 21","355 373",19,"73.68%","78.95%",NA,NA,NA,NA,NA
"1750",1892,695526,"Cluster_2787","Peve_00042280",0.867933894665659,0.330895275232091,0.978262075707395,161,-24.48,"2 20","467 490",20,"75.00%","85.00%",NA,NA,NA,NA,NA
"1751",1893,696297,"Cluster_4629","Peve_00014252",-0.0409474527784848,0.973924751766937,0.999448381576871,143,-20.3,"2 16","588 609",14,"71.43%","71.43%","Q9P000","COMM domain-containing protein 9","Homo sapiens (Human)","cholesterol homeostasis [GO:0042632]; sodium ion transport [GO:0006814]","GO:0005576; GO:0005654; GO:0005794; GO:0005829; GO:0006814; GO:0034774; GO:0042632; GO:1904813"
"1752",1894,696387,"Cluster_4629","Peve_00014257",-0.443383362280846,0.707556077121805,0.978262075707395,150,-23.04,"2 21","249 269",19,"68.42%","73.68%",NA,NA,NA,NA,NA
"1753",1895,696552,"Cluster_15726","Peve_00043486",-0.627634217792298,0.568046730078473,0.978262075707395,168,-21.62,"2 21","258 279",19,"73.68%","84.21%",NA,NA,NA,NA,NA
"1754",1896,696692,"Cluster_589","Peve_00043152",-0.922999301496277,0.251460281782511,0.978262075707395,145,-22.22,"2 10","371 392",8,"100.00%","100.00%",NA,NA,NA,NA,NA
"1755",1897,696961,"Cluster_29","Peve_00043159",-0.097067722000589,0.938107314564243,0.999448381576871,155,-20.64,"2 20","190 209",18,"72.22%","88.89%","F1MKX4","Proteasome activator complex subunit 4 (Proteasome activator PA200)","Bos taurus (Bovine)","cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; sperm DNA condensation [GO:0035092]","GO:0005634; GO:0005829; GO:0006281; GO:0006974; GO:0010499; GO:0016504; GO:0016607; GO:0035092; GO:0070577; GO:0070628; GO:1990111"
"1756",1898,697252,"Cluster_7657","Peve_00011152",-0.705673373193628,0.501289216092251,0.978262075707395,169,-20.07,"2 20","299 319",18,"83.33%","88.89%",NA,NA,NA,NA,NA
"1757",1899,697253,"Cluster_7658","Peve_00011152",-0.0149881471432194,0.990457891890958,0.999448381576871,169,-20.07,"2 20","299 319",18,"83.33%","88.89%",NA,NA,NA,NA,NA
"1758",1900,697309,"Cluster_10934","Peve_00011151",0.65013377733782,0.549425679217164,0.978262075707395,170,-23.88,"2 20","598 621",20,"80.00%","85.00%",NA,NA,NA,NA,NA
"1759",1901,697700,"Cluster_6914","Peve_00014920",-0.256623003420621,0.834780255183766,0.995934364227446,153,-20.08,"2 19","231 256",22,"68.18%","72.73%","P13804","Electron transfer flavoprotein subunit alpha, mitochondrial (Alpha-ETF)","Homo sapiens (Human)","amino acid catabolic process [GO:0009063]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; respiratory electron transport chain [GO:0022904]","GO:0005739; GO:0005759; GO:0009055; GO:0009063; GO:0016491; GO:0022904; GO:0033539; GO:0045251; GO:0050660"
"1760",1902,697771,"Cluster_29","Peve_00014922",-0.378606944117116,0.752806441851507,0.988219883885475,159,-20.53,"2 21","552 574",20,"70.00%","80.00%","Q9TXQ1","Poly [ADP-ribose] polymerase tankyrase (EC 2.4.2.30) (Poly ADP-ribose metabolism enzyme 5) (Protein poly-ADP-ribosyltransferase tankyrase) (EC 2.4.2.-)","Caenorhabditis elegans","cellular response to DNA damage stimulus [GO:0006974]; double-strand break repair [GO:0006302]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; negative regulation of programmed cell death [GO:0043069]; protein poly-ADP-ribosylation [GO:0070212]; response to gamma radiation [GO:0010332]","GO:0003950; GO:0005634; GO:0005694; GO:0005730; GO:0006302; GO:0006974; GO:0008630; GO:0010332; GO:0016779; GO:0043069; GO:0070212; GO:1990404"
"1761",1903,697790,"Cluster_6914","Peve_00014922",0.859145946579751,0.341990837284054,0.978262075707395,153,-20.08,"2 19","899 924",22,"68.18%","72.73%","Q9TXQ1","Poly [ADP-ribose] polymerase tankyrase (EC 2.4.2.30) (Poly ADP-ribose metabolism enzyme 5) (Protein poly-ADP-ribosyltransferase tankyrase) (EC 2.4.2.-)","Caenorhabditis elegans","cellular response to DNA damage stimulus [GO:0006974]; double-strand break repair [GO:0006302]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; negative regulation of programmed cell death [GO:0043069]; protein poly-ADP-ribosylation [GO:0070212]; response to gamma radiation [GO:0010332]","GO:0003950; GO:0005634; GO:0005694; GO:0005730; GO:0006302; GO:0006974; GO:0008630; GO:0010332; GO:0016779; GO:0043069; GO:0070212; GO:1990404"
"1762",1904,699915,"Cluster_9149","Peve_00033391",0.932849199462805,0.234628882273968,0.978262075707395,147,-24.82,"2 21","395 412",19,"68.42%","73.68%",NA,NA,NA,NA,NA
"1763",1905,699993,"Cluster_6905","Peve_00033393",-0.498791238000385,0.667554876444875,0.978262075707395,148,-23.33,"2 14","42 64",13,"84.62%","84.62%",NA,NA,NA,NA,NA
"1764",1906,701237,"Cluster_589","Peve_00028060",-0.0749404317077906,0.952246670435131,0.999448381576871,165,-30.37,"2 21","392 418",24,"79.17%","79.17%","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"1765",1907,701367,"Cluster_15726","Peve_00015045",-0.5,0.666666666666667,0.978262075707395,154,-21.29,"2 20","757 779",19,"73.68%","73.68%","Q9EQD2","Neuropeptide FF receptor 2 (G-protein coupled receptor 74) (Neuropeptide G-protein coupled receptor)","Rattus norvegicus (Rat)","G protein-coupled receptor signaling pathway [GO:0007186]; regulation of adenylate cyclase activity [GO:0045761]; regulation of cAMP-dependent protein kinase activity [GO:2000479]; regulation of MAPK cascade [GO:0043408]","GO:0004930; GO:0005886; GO:0007186; GO:0008188; GO:0015629; GO:0031628; GO:0042277; GO:0043408; GO:0045761; GO:2000479"
"1766",1908,702346,"Cluster_9983","Peve_00037676",0.747802720967195,0.462217782181404,0.978262075707395,142,-20.42,"2 20","101 131",28,"57.14%","64.29%",NA,NA,NA,NA,NA
"1767",1909,702641,"Cluster_4115","Peve_00037678",0.783271532591398,0.427098915892661,0.978262075707395,150,-20.43,"2 21","912 932",19,"63.16%","78.95%",NA,NA,NA,NA,NA
"1768",1910,703860,"Cluster_5882","Peve_00009593",-0.692781830516684,0.512769774778856,0.978262075707395,162,-20.96,"2 21","713 737",22,"72.73%","81.82%",NA,NA,NA,NA,NA
"1769",1911,704466,"Cluster_11134","Peve_00028893",-0.0195622829453675,0.987545469442176,0.999448381576871,152,-21.29,"2 19","509 533",20,"70.00%","80.00%",NA,NA,NA,NA,NA
"1770",1912,704477,"Cluster_589","Peve_00028890",-0.934753615028442,0.231240264998328,0.978262075707395,144,-20.49,"2 18","662 688",21,"61.90%","71.43%",NA,NA,NA,NA,NA
"1771",1913,704511,"Cluster_11134","Peve_00028890",-0.0195622829453675,0.987545469442176,0.999448381576871,163,-20.67,"2 21","886 908",20,"75.00%","80.00%",NA,NA,NA,NA,NA
"1772",1914,704800,"Cluster_4080","Peve_00018075",-0.395512734992648,0.741133823730297,0.986697151420032,161,-20.21,"2 21","109 128",19,"73.68%","84.21%",NA,NA,NA,NA,NA
"1773",1915,705883,"Cluster_4735","Peve_00030941",-0.500943642233887,0.665972771890438,0.978262075707395,158,-21.39,"2 21","913 938",23,"73.91%","73.91%",NA,NA,NA,NA,NA
"1774",1916,706131,"Cluster_11134","Peve_00025322",-0.0195622829453675,0.987545469442176,0.999448381576871,169,-25.81,"2 21","507 528",20,"80.00%","90.00%",NA,NA,NA,NA,NA
"1775",1917,706258,"Cluster_8888","Peve_00025327",-0.682281632738944,0.521975597954868,0.978262075707395,162,-20.3,"2 20","682 703",19,"73.68%","84.21%",NA,NA,NA,NA,NA
"1776",1918,706317,"Cluster_15726","Peve_00025326",-0.643762941820264,0.554744573991684,0.978262075707395,151,-20.15,"2 21","223 245",20,"60.00%","80.00%","Q8IX03","Protein KIBRA (HBeAg-binding protein 3) (Kidney and brain protein) (KIBRA) (WW domain-containing protein 1)","Homo sapiens (Human)","cell migration [GO:0016477]; establishment of cell polarity [GO:0030010]; negative regulation of hippo signaling [GO:0035331]; negative regulation of organ growth [GO:0046621]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of MAPK cascade [GO:0043410]; regulation of DNA-templated transcription [GO:0006355]; regulation of hippo signaling [GO:0035330]; regulation of intracellular transport [GO:0032386]","GO:0000122; GO:0003713; GO:0005634; GO:0005737; GO:0005829; GO:0006355; GO:0016477; GO:0019900; GO:0030010; GO:0032386; GO:0032587; GO:0032991; GO:0035330; GO:0035331; GO:0043410; GO:0046621; GO:0048471; GO:0060090"
"1777",1919,706481,"Cluster_8884","Peve_00025328",0.528334649118419,0.645633303492171,0.978262075707395,154,-20.09,"2 20","922 939",18,"77.78%","83.33%","Q6GL87","Growth hormone-regulated TBC protein 1","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","","GO:0005096"
"1778",1920,706482,"Cluster_8887","Peve_00025328",0.741988537649272,0.467765721218606,0.978262075707395,154,-20.45,"2 20","922 939",18,"77.78%","83.33%","Q6GL87","Growth hormone-regulated TBC protein 1","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","","GO:0005096"
"1779",1921,706483,"Cluster_8888","Peve_00025328",0.999964597582385,0.00535689165213977,0.551398425649056,154,-22.08,"2 20","922 939",18,"77.78%","83.33%","Q6GL87","Growth hormone-regulated TBC protein 1","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","","GO:0005096"
"1780",1922,706517,"Cluster_6904","Peve_00003847",-0.787945553377521,0.422289637423629,0.978262075707395,155,-20.6,"2 21","31 53",20,"70.00%","75.00%","G5E8K5","Ankyrin-3 (ANK-3) (Ankyrin-G)","Mus musculus (Mouse)","anterograde axonal transport [GO:0008089]; axon development [GO:0061564]; axon guidance [GO:0007411]; axonogenesis [GO:0007409]; cellular response to magnesium ion [GO:0071286]; clustering of voltage-gated sodium channels [GO:0045162]; establishment of protein localization [GO:0045184]; establishment or maintenance of microtubule cytoskeleton polarity [GO:0030951]; Golgi to plasma membrane protein transport [GO:0043001]; magnesium ion homeostasis [GO:0010960]; maintenance of protein location in cell [GO:0032507]; maintenance of protein location in plasma membrane [GO:0072660]; membrane assembly [GO:0071709]; mitotic cytokinesis [GO:0000281]; negative regulation of delayed rectifier potassium channel activity [GO:1902260]; negative regulation of endocytosis [GO:0045806]; neuromuscular junction development [GO:0007528]; neuronal action potential [GO:0019228]; plasma membrane organization [GO:0007009]; positive regulation of action potential [GO:0045760]; positive regulation of cation channel activity [GO:2001259]; positive regulation of cell communication by electrical coupling [GO:0010650]; positive regulation of gene expression [GO:0010628]; positive regulation of homotypic cell-cell adhesion [GO:0034112]; positive regulation of membrane depolarization during cardiac muscle cell action potential [GO:1900827]; positive regulation of membrane potential [GO:0045838]; positive regulation of NIK/NF-kappaB signaling [GO:1901224]; positive regulation of protein targeting to membrane [GO:0090314]; positive regulation of sodium ion transmembrane transporter activity [GO:2000651]; positive regulation of sodium ion transport [GO:0010765]; protein localization to axon [GO:0099612]; protein localization to plasma membrane [GO:0072659]; regulation of potassium ion transport [GO:0043266]; regulation of protein targeting [GO:1903533]; signal transduction [GO:0007165]; synapse organization [GO:0050808]","GO:0000281; GO:0005200; GO:0005737; GO:0005764; GO:0005886; GO:0005923; GO:0007009; GO:0007165; GO:0007409; GO:0007411; GO:0007528; GO:0008089; GO:0008092; GO:0009925; GO:0009986; GO:0010628; GO:0010650; GO:0010765; GO:0010960; GO:0014069; GO:0014704; GO:0014731; GO:0016020; GO:0016323; GO:0016328; GO:0016529; GO:0019228; GO:0030018; GO:0030315; GO:0030424; GO:0030425; GO:0030507; GO:0030674; GO:0030951; GO:0031594; GO:0032507; GO:0033268; GO:0033270; GO:0034112; GO:0042383; GO:0043001; GO:0043005; GO:0043034; GO:0043194; GO:0043266; GO:0044325; GO:0045162; GO:0045184; GO:0045202; GO:0045211; GO:0045296; GO:0045760; GO:0045806; GO:0045838; GO:0050808; GO:0061564; GO:0071286; GO:0071709; GO:0072659; GO:0072660; GO:0090314; GO:0099612; GO:0140031; GO:1900827; GO:1901224; GO:1902260; GO:1903533; GO:1904115; GO:2000651; GO:2001259"
"1781",1923,706519,"Cluster_6906","Peve_00003847",-0.986917375130573,0.103090152206722,0.978262075707395,163,-24.17,"2 21","31 53",20,"75.00%","80.00%","G5E8K5","Ankyrin-3 (ANK-3) (Ankyrin-G)","Mus musculus (Mouse)","anterograde axonal transport [GO:0008089]; axon development [GO:0061564]; axon guidance [GO:0007411]; axonogenesis [GO:0007409]; cellular response to magnesium ion [GO:0071286]; clustering of voltage-gated sodium channels [GO:0045162]; establishment of protein localization [GO:0045184]; establishment or maintenance of microtubule cytoskeleton polarity [GO:0030951]; Golgi to plasma membrane protein transport [GO:0043001]; magnesium ion homeostasis [GO:0010960]; maintenance of protein location in cell [GO:0032507]; maintenance of protein location in plasma membrane [GO:0072660]; membrane assembly [GO:0071709]; mitotic cytokinesis [GO:0000281]; negative regulation of delayed rectifier potassium channel activity [GO:1902260]; negative regulation of endocytosis [GO:0045806]; neuromuscular junction development [GO:0007528]; neuronal action potential [GO:0019228]; plasma membrane organization [GO:0007009]; positive regulation of action potential [GO:0045760]; positive regulation of cation channel activity [GO:2001259]; positive regulation of cell communication by electrical coupling [GO:0010650]; positive regulation of gene expression [GO:0010628]; positive regulation of homotypic cell-cell adhesion [GO:0034112]; positive regulation of membrane depolarization during cardiac muscle cell action potential [GO:1900827]; positive regulation of membrane potential [GO:0045838]; positive regulation of NIK/NF-kappaB signaling [GO:1901224]; positive regulation of protein targeting to membrane [GO:0090314]; positive regulation of sodium ion transmembrane transporter activity [GO:2000651]; positive regulation of sodium ion transport [GO:0010765]; protein localization to axon [GO:0099612]; protein localization to plasma membrane [GO:0072659]; regulation of potassium ion transport [GO:0043266]; regulation of protein targeting [GO:1903533]; signal transduction [GO:0007165]; synapse organization [GO:0050808]","GO:0000281; GO:0005200; GO:0005737; GO:0005764; GO:0005886; GO:0005923; GO:0007009; GO:0007165; GO:0007409; GO:0007411; GO:0007528; GO:0008089; GO:0008092; GO:0009925; GO:0009986; GO:0010628; GO:0010650; GO:0010765; GO:0010960; GO:0014069; GO:0014704; GO:0014731; GO:0016020; GO:0016323; GO:0016328; GO:0016529; GO:0019228; GO:0030018; GO:0030315; GO:0030424; GO:0030425; GO:0030507; GO:0030674; GO:0030951; GO:0031594; GO:0032507; GO:0033268; GO:0033270; GO:0034112; GO:0042383; GO:0043001; GO:0043005; GO:0043034; GO:0043194; GO:0043266; GO:0044325; GO:0045162; GO:0045184; GO:0045202; GO:0045211; GO:0045296; GO:0045760; GO:0045806; GO:0045838; GO:0050808; GO:0061564; GO:0071286; GO:0071709; GO:0072659; GO:0072660; GO:0090314; GO:0099612; GO:0140031; GO:1900827; GO:1901224; GO:1902260; GO:1903533; GO:1904115; GO:2000651; GO:2001259"
