"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V1","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"2637",2637,742688,"Cluster_4220","FUN_042970",-0.186537131937786,0.76387821018325,0.998649612991003,160,-21.2,"2 18","517 542",20,"75.00%","80.00%",NA,NA,NA,NA,NA,NA
"2638",2638,742792,"Cluster_18728","FUN_016656",0.104515830303119,0.867168983379381,0.998649612991003,140,-20.59,"2 9","582 603",7,"100.00%","100.00%",NA,NA,NA,NA,NA,NA
"2639",2639,743153,"Cluster_3366","FUN_010558",-0.495012261188531,0.396511091379887,0.998649612991003,154,-21,"2 17","126 148",15,"73.33%","93.33%",NA,NA,NA,NA,NA,NA
"2640",2640,743249,"Cluster_15340","FUN_017011",0.894339600913098,0.0405692107949411,0.96546924320845,152,-22.24,"2 21","708 729",19,"57.89%","78.95%",NA,NA,NA,NA,NA,NA
"2641",2641,743638,"Cluster_15316","FUN_012020",0.0219920461804691,0.972001114423064,0.998649612991003,168,-20.52,"2 21","365 386",19,"68.42%","89.47%",NA,NA,NA,NA,NA,NA
"2642",2642,743879,"Cluster_16409","FUN_020927",0.271889048012483,0.658133849137857,0.998649612991003,162,-20.92,"2 20","366 388",19,"73.68%","84.21%",NA,NA,NA,NA,NA,NA
"2643",2643,743901,"Cluster_5900","FUN_020921",0.110030947520637,0.860187447498945,0.998649612991003,152,-20.21,"2 19","751 771",17,"76.47%","76.47%",NA,NA,NA,NA,NA,NA
"2644",2644,744059,"Cluster_10051","FUN_013771",0.978580789954302,0.00375092828341026,0.545343267336266,152,-21.17,"2 18","385 407",17,"76.47%","76.47%",NA,NA,NA,NA,NA,NA
"2645",2645,744137,"Cluster_10051","FUN_013777",0.978580789954302,0.00375092828341026,0.545343267336266,152,-22.29,"2 18","250 272",17,"76.47%","76.47%",NA,NA,NA,NA,NA,NA
"2646",2646,744260,"Cluster_14402","FUN_014093",0.599203197628427,0.285568899026364,0.998649612991003,160,-22.47,"2 17","6 27",15,"73.33%","93.33%",NA,NA,NA,NA,NA,NA
"2647",2647,744338,"Cluster_14402","FUN_014091",0.312009567401591,0.609280227498613,0.998649612991003,160,-22.47,"2 17","6 27",15,"73.33%","93.33%",NA,NA,NA,NA,NA,NA
"2648",2648,744378,"Cluster_14768","FUN_014097",-0.526568414631705,0.361972008838511,0.998649612991003,155,-25.94,"2 20","662 680",18,"77.78%","83.33%",NA,NA,NA,NA,NA,NA
"2649",2649,745096,"Cluster_1826","FUN_026432",0.475076275811948,0.418707881442613,0.998649612991003,163,-20.28,"2 21","318 340",20,"70.00%","85.00%",NA,NA,NA,NA,NA,NA
"2650",2650,745205,"Cluster_16409","FUN_026438",-0.411199222603142,0.491597954088004,0.998649612991003,173,-20.57,"2 20","545 565",18,"88.89%","88.89%",NA,NA,NA,NA,NA,NA
"2651",2651,745284,"Cluster_17776","FUN_022539",0.456612725267261,0.439509306027371,0.998649612991003,145,-22.92,"2 10","244 265",8,"100.00%","100.00%",NA,NA,NA,NA,NA,NA
"2652",2652,745868,"Cluster_16409","FUN_015323",-0.519078010512341,0.37010177106145,0.998649612991003,155,-20.23,"2 21","746 772",24,"66.67%","70.83%","ptg000009l:8836715-8843555","Q12933","TNF receptor-associated factor 2 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF2) (RING-type E3 ubiquitin transferase TRAF2) (Tumor necrosis factor type 2 receptor-associated protein 3)","Homo sapiens (Human)","activation of NF-kappaB-inducing kinase activity [GO:0007250]; cellular response to nitric oxide [GO:0071732]; interleukin-17-mediated signaling pathway [GO:0097400]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; mRNA stabilization [GO:0048255]; negative regulation of glial cell apoptotic process [GO:0034351]; negative regulation of neuron death [GO:1901215]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of I-kappaB phosphorylation [GO:1903721]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of JNK cascade [GO:0046330]; positive regulation of JUN kinase activity [GO:0043507]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of T cell cytokine production [GO:0002726]; positive regulation of tumor necrosis factor-mediated signaling pathway [GO:1903265]; programmed necrotic cell death [GO:0097300]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein K63-linked ubiquitination [GO:0070534]; protein-containing complex assembly [GO:0065003]; regulation of apoptotic process [GO:0042981]; regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043122]; regulation of immunoglobulin production [GO:0002637]; regulation of protein-containing complex assembly [GO:0043254]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]; signal transduction involved in regulation of gene expression [GO:0023019]; tumor necrosis factor-mediated signaling pathway [GO:0033209]","GO:0000151; GO:0002637; GO:0002726; GO:0002947; GO:0004842; GO:0005164; GO:0005174; GO:0005654; GO:0005829; GO:0005938; GO:0007165; GO:0007250; GO:0008270; GO:0009898; GO:0012506; GO:0019899; GO:0019901; GO:0019903; GO:0023019; GO:0030163; GO:0030674; GO:0031435; GO:0031625; GO:0031996; GO:0032743; GO:0033209; GO:0034351; GO:0034976; GO:0035631; GO:0042802; GO:0042981; GO:0043120; GO:0043122; GO:0043123; GO:0043254; GO:0043507; GO:0044877; GO:0045121; GO:0046330; GO:0046625; GO:0048255; GO:0051091; GO:0051092; GO:0051865; GO:0065003; GO:0070059; GO:0070534; GO:0071732; GO:0097057; GO:0097300; GO:0097400; GO:1901215; GO:1903265; GO:1903721; GO:1990604; GO:2001238"
"2653",2653,745948,"Cluster_17791","FUN_015321",0.233164027284726,0.705838659300308,0.998649612991003,160,-20.2,"2 22","903 922",20,"75.00%","85.00%","ptg000009l:8824320-8829041","B7W114","Cephalotoxin-like protein","Acropora millepora (Staghorn coral) (Heteropora millepora)","","GO:0005576"
"2654",2654,746833,"Cluster_10419","FUN_018896",-0.519959310193159,0.369142977769602,0.998649612991003,177,-21.98,"2 20","79 102",20,"90.00%","90.00%",NA,NA,NA,NA,NA,NA
"2655",2655,746925,"Cluster_18723","FUN_018894",-0.969058804392155,0.00650299672929437,0.65809644381895,150,-20.34,"2 11","84 105",9,"100.00%","100.00%",NA,NA,NA,NA,NA,NA
"2656",2656,747537,"Cluster_14768","FUN_000697",-0.419674609853595,0.481782085793466,0.998649612991003,150,-20.84,"2 20","178 202",22,"68.18%","68.18%",NA,NA,NA,NA,NA,NA
"2657",2657,747612,"Cluster_10228","FUN_038681",-0.748022705380757,0.145961645241598,0.998649612991003,145,-20.01,"2 19","447 470",18,"55.56%","83.33%","ptg000027l:10134835-10138260","Q5RCY5","Protein asteroid homolog 1","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","","GO:0004518"
"2658",2658,747724,"Cluster_5981","FUN_038682",0.599555297357143,0.285210044644938,0.998649612991003,169,-24.08,"2 22","262 284",20,"70.00%","85.00%",NA,NA,NA,NA,NA,NA
"2659",2659,748722,"Cluster_19193","FUN_001935",-0.316821518468106,0.603464184220977,0.998649612991003,168,-21.12,"2 21","725 746",19,"73.68%","84.21%",NA,NA,NA,NA,NA,NA
"2660",2660,748740,"Cluster_10057","FUN_036680",0.728784997972243,0.162478298561875,0.998649612991003,155,-20.45,"2 17","260 283",17,"76.47%","82.35%",NA,NA,NA,NA,NA,NA
"2661",2661,749535,"Cluster_17776","FUN_031301",-0.521407798256334,0.367568431028114,0.998649612991003,148,-21.26,"2 21","592 613",19,"57.89%","73.68%",NA,NA,NA,NA,NA,NA
"2662",2662,749694,"Cluster_18723","FUN_031304",0.515208988382774,0.374318087515154,0.998649612991003,146,-22.62,"2 11","710 731",9,"88.89%","100.00%",NA,NA,NA,NA,NA,NA
"2663",2663,750271,"Cluster_15775","FUN_027287",0.0080701378159416,0.989724892934943,0.998929520526841,177,-24.71,"2 20","651 672",18,"88.89%","94.44%",NA,NA,NA,NA,NA,NA
"2664",2664,751023,"Cluster_19193","FUN_006701",-0.677407409485781,0.208975223248605,0.998649612991003,163,-20.1,"2 18","340 360",16,"87.50%","87.50%",NA,NA,NA,NA,NA,NA
"2665",2665,751201,"Cluster_10419","FUN_006704",-0.361503813705875,0.549950678256027,0.998649612991003,152,-22.5,"2 21","799 818",19,"73.68%","78.95%","ptg000001l:15811755-15822295","E9Q236","ATP-binding cassette sub-family C member 4 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (Multidrug resistance-associated protein 4)","Mus musculus (Mouse)","bile acid and bile salt transport [GO:0015721]; cAMP transport [GO:0070730]; cilium assembly [GO:0060271]; export across plasma membrane [GO:0140115]; fatty acid derivative transport [GO:1901571]; leukotriene transport [GO:0071716]; organic hydroxy compound transport [GO:0015850]; positive regulation of smooth muscle cell proliferation [GO:0048661]; prostaglandin secretion [GO:0032310]; prostaglandin transport [GO:0015732]; transmembrane transport [GO:0055085]; urate transport [GO:0015747]; xenobiotic transmembrane transport [GO:0006855]","GO:0001409; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015665; GO:0015721; GO:0015732; GO:0015747; GO:0015850; GO:0016020; GO:0016323; GO:0016324; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0048661; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:1901571"
"2666",2666,751534,"Cluster_1951","FUN_024449",0.238358360849304,0.699411468005035,0.998649612991003,167,-20.05,"2 20","692 713",18,"77.78%","83.33%","ptg000018l:6494705-6509294","O75899","Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G-protein coupled receptor 51) (HG20)","Homo sapiens (Human)","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway [GO:0007186]; gamma-aminobutyric acid signaling pathway [GO:0007214]; negative regulation of adenylate cyclase activity [GO:0007194]; neuron-glial cell signaling [GO:0150099]; synaptic transmission, GABAergic [GO:0051932]","GO:0004888; GO:0004965; GO:0005737; GO:0005886; GO:0007186; GO:0007193; GO:0007194; GO:0007214; GO:0007268; GO:0038039; GO:0043005; GO:0045211; GO:0046982; GO:0051932; GO:0150099; GO:1902710; GO:1902712"
"2667",2667,751718,"Cluster_16409","FUN_032765",0.21546179308368,0.727803163752313,0.998649612991003,174,-22.05,"2 19","911 932",17,"88.24%","88.24%",NA,NA,NA,NA,NA,NA
"2668",2668,751905,"Cluster_14768","FUN_044042",-0.244107676450336,0.692307410545562,0.998649612991003,147,-20.72,"2 19","431 449",17,"64.71%","82.35%",NA,NA,NA,NA,NA,NA
"2669",2669,751944,"Cluster_14768","FUN_044043",-0.267494372135418,0.663521988490177,0.998649612991003,147,-20.72,"2 19","704 722",17,"64.71%","82.35%",NA,NA,NA,NA,NA,NA
"2670",2670,752357,"Cluster_3366","FUN_004413",0.600987768018981,0.283751313878367,0.998649612991003,167,-22.91,"2 22","337 362",22,"77.27%","81.82%",NA,NA,NA,NA,NA,NA
"2671",2671,752358,"Cluster_3367","FUN_004413",-0.882535200357958,0.047466966746595,0.96546924320845,167,-22.91,"2 22","337 362",22,"77.27%","81.82%",NA,NA,NA,NA,NA,NA
"2672",2672,752591,"Cluster_3366","FUN_004414",0.0772267924666684,0.901769619408828,0.998649612991003,167,-22.91,"2 22","26 51",22,"77.27%","81.82%",NA,NA,NA,NA,NA,NA
"2673",2673,752592,"Cluster_3367","FUN_004414",0.0213874856921991,0.972770683647924,0.998649612991003,167,-22.91,"2 22","26 51",22,"77.27%","81.82%",NA,NA,NA,NA,NA,NA
"2674",2674,752625,"Cluster_1862","FUN_016046",-0.704582066490092,0.183967203949391,0.998649612991003,149,-20.45,"2 23","278 308",28,"53.57%","71.43%",NA,NA,NA,NA,NA,NA
"2675",2675,752628,"Cluster_2859","FUN_016046",0.0604941365213945,0.923023477431393,0.998649612991003,157,-25.47,"2 18","337 359",16,"75.00%","81.25%",NA,NA,NA,NA,NA,NA
"2676",2676,752840,"Cluster_14402","FUN_002714",-0.0883667928064057,0.887634505629936,0.998649612991003,151,-20.04,"2 18","77 97",16,"68.75%","87.50%",NA,NA,NA,NA,NA,NA
"2677",2677,752879,"Cluster_14402","FUN_002715",0.380735823934606,0.527212929884118,0.998649612991003,144,-20.19,"2 17","84 105",15,"60.00%","80.00%",NA,NA,NA,NA,NA,NA
"2678",2678,755890,"Cluster_15928","FUN_028070",-0.546519446114943,0.340536290308283,0.998649612991003,161,-20.84,"2 20","219 242",20,"75.00%","85.00%",NA,NA,NA,NA,NA,NA
"2679",2679,756032,"Cluster_10051","FUN_028074",-0.606722686356086,0.277931013089808,0.998649612991003,159,-22.99,"2 17","660 682",16,"75.00%","93.75%",NA,NA,NA,NA,NA,NA
"2680",2680,756378,"Cluster_4254","FUN_036898",0.433402067478872,0.465973644413592,0.998649612991003,153,-21.96,"2 21","673 694",20,"70.00%","80.00%","ptg000026l:3210338-3223736","P33198","Isocitrate dehydrogenase [NADP], mitochondrial (IDH) (EC 1.1.1.42) (ICD-M) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)","Sus scrofa (Pig)","2-oxoglutarate metabolic process [GO:0006103]; glyoxylate cycle [GO:0006097]; isocitrate metabolic process [GO:0006102]; NADP metabolic process [GO:0006739]; tricarboxylic acid cycle [GO:0006099]","GO:0000287; GO:0004450; GO:0005739; GO:0006097; GO:0006099; GO:0006102; GO:0006103; GO:0006739; GO:0051287"
"2681",2681,756423,"Cluster_10057","FUN_036899",0.516109662724575,0.373335538665954,0.998649612991003,154,-22.76,"2 20","699 722",20,"70.00%","75.00%",NA,NA,NA,NA,NA,NA
"2682",2682,757380,"Cluster_19193","FUN_010958",-0.51753392497686,0.371783076721701,0.998649612991003,154,-24.46,"2 21","499 522",21,"66.67%","80.95%",NA,NA,NA,NA,NA,NA
"2683",2683,757877,"Cluster_15851","FUN_022732",0.310128470303216,0.611556487614348,0.998649612991003,154,-20.58,"2 21","224 254",28,"67.86%","67.86%","ptg000016l:12694763-12695646","P25291","Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)","Canis lupus familiaris (Dog) (Canis familiaris)","antigen transcytosis by M cells in mucosal-associated lymphoid tissue [GO:0002412]; innate immune response [GO:0045087]; neutrophil migration [GO:1990266]","GO:0002412; GO:0005201; GO:0005615; GO:0005768; GO:0009897; GO:0009986; GO:0016324; GO:0042589; GO:0045087; GO:0045121; GO:1990266"
"2684",2684,758690,"Cluster_14402","FUN_040147",-0.618000793464178,0.266578683250174,0.998649612991003,150,-21.06,"2 16","948 973",18,"72.22%","77.78%",NA,NA,NA,NA,NA,NA
"2685",2685,758756,"Cluster_4220","FUN_040141",0.118434613479935,0.849557641086722,0.998649612991003,145,-23.54,"2 21","941 970",27,"66.67%","66.67%",NA,NA,NA,NA,NA,NA
"2686",2686,758942,"Cluster_1832","FUN_040148",-0.116893589945347,0.851506103225733,0.998649612991003,166,-22.39,"2 20","979 1000",20,"75.00%","85.00%",NA,NA,NA,NA,NA,NA
"2687",2687,759068,"Cluster_4220","FUN_015202",-0.172222098348612,0.781808879042377,0.998649612991003,162,-21.15,"2 21","307 327",19,"78.95%","78.95%","ptg000009l:7430629-7442056","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"2688",2688,759082,"Cluster_15316","FUN_015202",0.805107958241312,0.10020812499791,0.998649612991003,175,-20.1,"2 20","316 337",18,"83.33%","88.89%","ptg000009l:7430629-7442056","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"2689",2689,760087,"Cluster_5981","FUN_038444",0.159178755909435,0.798186478614566,0.998649612991003,169,-26.58,"2 22","681 703",20,"70.00%","85.00%",NA,NA,NA,NA,NA,NA
"2690",2690,760274,"Cluster_3366","FUN_038449",-0.545989633264371,0.341101330364593,0.998649612991003,152,-20.27,"2 23","700 731",29,"62.07%","68.97%",NA,NA,NA,NA,NA,NA
"2691",2691,760275,"Cluster_3367","FUN_038449",0.565939944842218,0.319988167429371,0.998649612991003,152,-20.1,"2 23","700 731",29,"62.07%","68.97%",NA,NA,NA,NA,NA,NA
"2692",2692,760766,"Cluster_16409","FUN_019929",-0.401147977647691,0.503292317197317,0.998649612991003,170,-23.37,"2 20","540 562",19,"78.95%","89.47%",NA,NA,NA,NA,NA,NA
"2693",2693,760797,"Cluster_14768","FUN_013981",-0.419674609853595,0.481782085793466,0.998649612991003,142,-20.57,"2 13","767 786",11,"81.82%","90.91%",NA,NA,NA,NA,NA,NA
"2694",2694,760844,"Cluster_16409","FUN_019927",-0.172549354835972,0.781398440980319,0.998649612991003,170,-23.37,"2 20","109 131",19,"78.95%","89.47%",NA,NA,NA,NA,NA,NA
"2695",2695,760922,"Cluster_16409","FUN_019920",-0.401147977647691,0.503292317197317,0.998649612991003,170,-23.37,"2 20","540 562",19,"78.95%","89.47%",NA,NA,NA,NA,NA,NA
"2696",2696,761891,"Cluster_15340","FUN_017193",0.810342702626505,0.096278702273641,0.998649612991003,162,-22.95,"2 20","282 304",19,"78.95%","78.95%",NA,NA,NA,NA,NA,NA
"2697",2697,762052,"Cluster_15928","FUN_012618",-0.46734209122621,0.427393525517215,0.998649612991003,144,-23.01,"2 21","870 898",27,"66.67%","66.67%",NA,NA,NA,NA,NA,NA
"2698",2698,762276,"Cluster_10228","FUN_012614",-0.642824164931653,0.24204585804156,0.998649612991003,163,-20.18,"2 17","515 538",16,"87.50%","87.50%",NA,NA,NA,NA,NA,NA
"2699",2699,762315,"Cluster_10228","FUN_012615",0.493385092516946,0.398312186970896,0.998649612991003,163,-20.18,"2 17","509 532",16,"87.50%","87.50%",NA,NA,NA,NA,NA,NA
"2700",2700,762341,"Cluster_3366","FUN_018647",0.148940887725495,0.811066057075067,0.998649612991003,154,-21.1,"2 20","431 455",19,"63.16%","84.21%",NA,NA,NA,NA,NA,NA
"2701",2701,762342,"Cluster_3367","FUN_018647",-0.91834045230983,0.027666353073052,0.914225011702335,154,-20.77,"2 20","431 455",19,"63.16%","84.21%",NA,NA,NA,NA,NA,NA
"2702",2702,762380,"Cluster_3366","FUN_038942",0.871021888601119,0.0545157668538723,0.96546924320845,165,-21.28,"2 23","1 24",22,"72.73%","77.27%",NA,NA,NA,NA,NA,NA
