"miRNA_cluster"	"miRNA_location"	"mRNA_FUNid"	"mRNA_location"	"score"	"energy"	"miRNA_start"	"miRNA_end"	"target_start"	"target_end"	"aln_length"	"subject_identity"	"Qquery_identity"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_025646"	"ptg000019l:5214852-5215852"	142	-20.73	2	11	340	361	9	"88.89%"	"88.89%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_025747"	"ptg000020l:336988-337988"	145	-20.99	2	10	939	960	8	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_025803"	"ptg000020l:794154-795078"	152	-24.16	2	21	719	740	19	"68.42%"	"68.42%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_026152"	"ptg000020l:5329260-5330260"	145	-22.92	2	10	413	434	8	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_026345"	"ptg000020l:7786803-7787803"	150	-23.33	2	17	778	802	18	"72.22%"	"83.33%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_026404"	"ptg000020l:8436697-8437697"	156	-20.19	2	17	485	506	15	"80.00%"	"80.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_026405"	"ptg000020l:8436826-8437826"	156	-20.19	2	17	356	377	15	"80.00%"	"80.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_026660"	"ptg000020l:12114604-12115604"	157	-23.2	2	21	97	118	20	"75.00%"	"80.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_026827"	"ptg000020l:13947406-13948406"	142	-21.38	2	21	614	634	19	"63.16%"	"68.42%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_026836"	"ptg000020l:14030202-14031202"	146	-20.69	2	20	744	761	18	"72.22%"	"72.22%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_027119"	"ptg000021l:597987-598987"	150	-27.07	2	21	174	199	23	"65.22%"	"73.91%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_027274"	"ptg000021l:2825912-2826912"	146	-20.57	2	16	63	86	16	"75.00%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_027376"	"ptg000021l:4099367-4100367"	151	-22.34	2	17	789	811	16	"75.00%"	"81.25%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_027380"	"ptg000021l:4144254-4145254"	151	-22.34	2	17	788	810	16	"75.00%"	"81.25%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_027489"	"ptg000021l:5625091-5626091"	151	-22.34	2	17	793	815	16	"75.00%"	"81.25%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_027583"	"ptg000021l:7088593-7089593"	151	-22.34	2	17	847	869	16	"75.00%"	"81.25%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_027718"	"ptg000021l:9508154-9509154"	146	-20.69	2	20	426	443	18	"72.22%"	"72.22%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_028115"	"ptg000021l:15915502-15916502"	150	-22.1	2	16	126	148	15	"80.00%"	"80.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_028199"	"ptg000021l:16806416-16807416"	151	-22.34	2	17	534	556	16	"75.00%"	"81.25%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_029068"	"ptg000022l:7844463-7845463"	158	-25.15	2	17	366	386	15	"86.67%"	"86.67%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_029736"	"ptg000023l:5126507-5127507"	161	-29.18	2	21	263	282	19	"78.95%"	"78.95%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_029825"	"ptg000023l:6292059-6293059"	153	-27.16	2	20	462	488	23	"65.22%"	"78.26%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_030128"	"ptg000023l:9622697-9623697"	156	-29.88	2	20	847	866	18	"72.22%"	"83.33%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_030998"	"ptg000023l:16282254-16283254"	161	-26.21	2	18	814	835	16	"75.00%"	"87.50%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_031001"	"ptg000023l:16324622-16325622"	145	-20.91	2	10	893	914	8	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_031176"	"ptg000023l:17394680-17395680"	158	-20.94	2	15	743	764	13	"84.62%"	"92.31%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_031245"	"ptg000023l:18516822-18517822"	146	-26.01	2	21	816	841	23	"60.87%"	"73.91%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_031301"	"ptg000023l:19115500-19116500"	148	-21.26	2	21	592	613	19	"57.89%"	"73.68%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_031759"	"ptg000023l:25118559-25119559"	152	-24.88	2	21	834	855	19	"68.42%"	"68.42%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_032099"	"ptg000023l:28839329-28840239"	162	-23.37	2	15	596	617	13	"84.62%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_032159"	"ptg000023l:29292550-29293550"	145	-21.33	2	10	520	541	8	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_032968"	"ptg000023l:38235339-38236339"	151	-22.34	2	17	179	201	16	"75.00%"	"81.25%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_032990"	"ptg000023l:38579025-38580025"	140	-21.01	2	9	304	325	7	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_033069"	"ptg000023l:39625385-39626385"	151	-27.68	2	21	413	439	24	"62.50%"	"70.83%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_033298"	"ptg000023l:41677496-41678496"	159	-20.57	2	16	266	287	14	"85.71%"	"85.71%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_033492"	"ptg000023l:42459576-42460576"	148	-22.75	2	17	32	53	15	"73.33%"	"73.33%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_033497"	"ptg000023l:42541644-42542644"	148	-22.75	2	17	26	47	15	"73.33%"	"73.33%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_034436"	"ptg000024l:8863574-8864574"	143	-20.2	2	17	295	317	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_034666"	"ptg000024l:10197902-10198902"	143	-20.2	2	17	53	75	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_034682"	"ptg000024l:10340345-10341345"	143	-20.2	2	17	26	48	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_034845"	"ptg000025l:749370-750370"	159	-22.26	2	20	194	215	18	"72.22%"	"77.78%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_034950"	"ptg000025l:2034416-2035012"	144	-20.66	2	21	327	348	19	"52.63%"	"73.68%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_034951"	"ptg000025l:2034416-2035012"	144	-20.66	2	21	327	348	19	"52.63%"	"73.68%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_035388"	"ptg000025l:6964420-6965420"	164	-27.58	2	18	260	282	17	"82.35%"	"88.24%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_036094"	"ptg000025l:15347767-15348767"	158	-24.77	2	17	315	335	15	"86.67%"	"86.67%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_036141"	"ptg000025l:15672367-15673367"	146	-23.28	2	21	720	740	19	"68.42%"	"68.42%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_036226"	"ptg000025l:16782862-16783862"	149	-24.97	2	14	116	137	12	"83.33%"	"83.33%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_036787"	"ptg000026l:1885349-1885426"	157	-23.17	2	19	13	36	19	"73.68%"	"78.95%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_036863"	"ptg000026l:2751027-2752027"	145	-21.54	2	10	31	52	8	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_037047"	"ptg000026l:4988273-4989273"	145	-22.92	2	10	584	605	8	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_037115"	"ptg000026l:6001127-6002127"	163	-27.51	2	21	556	578	20	"75.00%"	"80.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_037234"	"ptg000026l:7378249-7379249"	146	-20.69	2	20	438	455	18	"72.22%"	"72.22%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_037320"	"ptg000026l:8687550-8688550"	158	-36.92	2	21	106	133	25	"68.00%"	"76.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_037680"	"ptg000026l:12297506-12298506"	151	-21.29	2	19	854	873	17	"70.59%"	"82.35%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_038123"	"ptg000027l:2818800-2819800"	145	-22.45	2	10	870	891	8	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_038158"	"ptg000027l:3156890-3157890"	157	-21.61	2	14	88	109	12	"83.33%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_038384"	"ptg000027l:6482792-6483792"	146	-20.69	2	20	589	606	18	"72.22%"	"72.22%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_038418"	"ptg000027l:6974267-6975267"	152	-30.44	2	21	54	75	19	"68.42%"	"68.42%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_039021"	"ptg000027l:13795859-13796859"	162	-26.82	2	20	798	821	20	"70.00%"	"85.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_039747"	"ptg000030l:3255608-3256608"	148	-24.27	2	18	136	158	17	"70.59%"	"76.47%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_039955"	"ptg000031l:2062402-2063402"	152	-21.91	2	17	163	184	15	"73.33%"	"80.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_039962"	"ptg000031l:2188916-2189916"	146	-20.69	2	20	512	529	18	"72.22%"	"72.22%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_040254"	"ptg000031l:5948669-5949669"	146	-20.69	2	20	31	48	18	"72.22%"	"72.22%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_040417"	"ptg000031l:8134130-8135130"	144	-22.69	2	13	243	264	11	"81.82%"	"81.82%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_040712"	"ptg000031l:12288978-12289978"	146	-24.63	2	21	195	215	19	"63.16%"	"73.68%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_040992"	"ptg000033l:1087202-1088202"	157	-25.41	2	21	881	900	19	"73.68%"	"78.95%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_041391"	"ptg000035l:3108143-3109143"	160	-25.81	2	17	882	903	15	"80.00%"	"86.67%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_041481"	"ptg000035l:4118723-4119723"	142	-22.29	2	17	675	695	15	"66.67%"	"80.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_041649"	"ptg000035l:6183753-6184753"	152	-20.5	2	21	64	85	19	"63.16%"	"73.68%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_041706"	"ptg000035l:6718837-6719837"	158	-22.8	2	20	566	590	21	"66.67%"	"80.95%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042054"	"ptg000035l:10207270-10208270"	158	-25.86	2	20	918	940	19	"73.68%"	"78.95%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042073"	"ptg000036l:259888-260888"	145	-22.92	2	10	801	822	8	"100.00%"	"100.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042419"	"ptg000036l:4740419-4741419"	150	-21.25	2	17	18	42	18	"77.78%"	"77.78%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042509"	"ptg000037l:156189-157189"	143	-20.2	2	17	43	65	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042531"	"ptg000037l:371777-372777"	143	-20.2	2	17	44	66	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042538"	"ptg000038l:40418-41418"	143	-20.2	2	17	44	66	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042555"	"ptg000038l:192011-193011"	143	-20.2	2	17	43	65	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042580"	"ptg000038l:403811-404811"	143	-20.2	2	17	44	66	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042610"	"ptg000039l:330516-331516"	158	-20.77	2	16	798	820	15	"86.67%"	"86.67%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042691"	"ptg000040l:2869-3869"	143	-20.2	2	17	43	65	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042706"	"ptg000040l:180547-181547"	143	-20.2	2	17	43	65	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_042732"	"ptg000040l:394332-395332"	143	-20.2	2	17	44	66	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043014"	"ptg000047l:2983368-2984368"	152	-21.79	2	13	146	167	11	"90.91%"	"90.91%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043136"	"ptg000047l:4476263-4477263"	153	-23.7	2	14	535	556	12	"83.33%"	"91.67%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043137"	"ptg000047l:4476400-4477400"	153	-23.7	2	14	398	419	12	"83.33%"	"91.67%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043255"	"ptg000047l:5986029-5987029"	147	-21.93	2	21	778	802	22	"59.09%"	"72.73%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043367"	"ptg000047l:7636559-7637559"	157	-25.02	2	20	594	614	18	"77.78%"	"77.78%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043641"	"ptg000047l:11098095-11099095"	144	-21.54	2	17	238	259	15	"66.67%"	"73.33%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043642"	"ptg000047l:11112327-11113327"	158	-25.76	2	19	763	784	17	"70.59%"	"82.35%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043843"	"ptg000051l:63200-64200"	143	-20.2	2	17	46	68	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043865"	"ptg000051l:194494-195494"	143	-20.2	2	17	46	68	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_043870"	"ptg000051l:309184-310184"	143	-20.2	2	17	46	68	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_044314"	"ptg000169l:11610-12610"	143	-20.2	2	17	42	64	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_044328"	"ptg000171l:36441-37441"	143	-20.2	2	17	43	65	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_044331"	"ptg000173l:12550-13550"	143	-20.2	2	17	43	65	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_044344"	"ptg000175l:22759-23759"	143	-20.2	2	17	42	64	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_044353"	"ptg000178l:13902-14902"	143	-20.2	2	17	42	64	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_044360"	"ptg000182l:6524-7524"	143	-20.2	2	17	42	64	16	"68.75%"	"75.00%"
"Cluster_17776"	"ptg000031l:5461327-5461348(-)"	"FUN_044370"	"ptg000186l:17979-18979"	143	-20.2	2	17	42	64	16	"68.75%"	"75.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_000337"	"ntLink_6:1699249-1700249"	171	-20.41	2	22	350	371	20	"80.00%"	"85.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_000598"	"ntLink_6:4819440-4819527"	174	-20.26	2	21	53	78	22	"81.82%"	"86.36%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_000599"	"ntLink_6:4819440-4819527"	174	-20.26	2	21	53	78	22	"81.82%"	"86.36%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_001049"	"ntLink_6:7885174-7886174"	177	-20.08	2	22	333	355	20	"80.00%"	"85.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_001148"	"ntLink_6:9150601-9151601"	162	-20.1	2	20	341	364	19	"78.95%"	"78.95%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_002469"	"ntLink_8:1922224-1923224"	168	-20.86	2	19	415	436	17	"82.35%"	"94.12%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_006797"	"ptg000001l:16733034-16734034"	161	-20.17	2	22	471	493	20	"65.00%"	"80.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_008331"	"ptg000002l:10471154-10472154"	162	-21.82	2	15	649	671	13	"84.62%"	"100.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_011516"	"ptg000007l:10929901-10930901"	174	-20.75	2	22	128	150	21	"85.71%"	"85.71%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_011972"	"ptg000008l:3688765-3689765"	160	-20.13	2	18	650	676	20	"75.00%"	"80.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_012343"	"ptg000008l:8102850-8103572"	168	-20.8	2	22	146	169	21	"71.43%"	"85.71%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_012644"	"ptg000008l:10887339-10888339"	151	-20.46	2	12	304	326	10	"90.00%"	"100.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_013401"	"ptg000008l:22101521-22102521"	160	-23.82	2	20	2	22	18	"77.78%"	"83.33%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_014183"	"ptg000008l:32978314-32979314"	171	-20.41	2	22	798	819	20	"80.00%"	"85.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_014684"	"ptg000009l:2104292-2105292"	174	-23.38	2	19	708	730	17	"88.24%"	"88.24%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_015321"	"ptg000009l:8829041-8830041"	160	-20.2	2	22	903	922	20	"75.00%"	"85.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_022419"	"ptg000016l:8899578-8900578"	179	-21.96	2	20	264	286	18	"83.33%"	"94.44%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_031321"	"ptg000023l:19487031-19488031"	170	-22.8	2	15	190	212	13	"100.00%"	"100.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_031488"	"ptg000023l:21963452-21964452"	159	-21.48	2	22	479	500	20	"70.00%"	"80.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_031620"	"ptg000023l:23548180-23549180"	152	-20.34	2	22	255	276	21	"76.19%"	"76.19%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_031621"	"ptg000023l:23555849-23556849"	152	-20.34	2	22	859	880	21	"76.19%"	"76.19%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_034047"	"ptg000024l:4152562-4153562"	168	-20.51	2	19	249	270	17	"82.35%"	"94.12%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_038750"	"ptg000027l:10869273-10869731"	157	-20.04	2	22	76	95	20	"75.00%"	"75.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_039387"	"ptg000029c:1104505-1105505"	162	-20.69	2	22	567	587	20	"75.00%"	"80.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_039957"	"ptg000031l:2074212-2075212"	176	-23.54	2	22	767	790	21	"71.43%"	"95.24%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_041634"	"ptg000035l:6072509-6073509"	175	-20.84	2	22	184	205	20	"80.00%"	"90.00%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_042013"	"ptg000035l:9811385-9812385"	170	-23.05	2	22	262	285	22	"77.27%"	"86.36%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_043275"	"ptg000047l:6286924-6287924"	170	-20.25	2	21	609	633	21	"80.95%"	"85.71%"
"Cluster_17791"	"ptg000031l:6751957-6751979(-)"	"FUN_043340"	"ptg000047l:7270995-7271995"	165	-21.79	2	22	375	395	20	"80.00%"	"85.00%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_000542"	"ntLink_6:4196269-4197269"	174	-23.26	2	20	172	194	19	"78.95%"	"94.74%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_000931"	"ntLink_6:6166455-6167455"	174	-21.14	2	20	427	449	19	"84.21%"	"89.47%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_002862"	"ntLink_8:7085184-7086184"	167	-20.12	2	17	925	948	17	"88.24%"	"88.24%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_003168"	"ntLink_8:8378807-8379807"	167	-20.39	2	21	925	948	21	"76.19%"	"80.95%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_003744"	"ntLink_8:14994016-14995016"	163	-20.14	2	21	925	948	21	"71.43%"	"80.95%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_003850"	"ntLink_8:16100805-16101805"	163	-20.28	2	21	27	49	20	"70.00%"	"85.00%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005310"	"ntLink_8:33891113-33892113"	168	-22.41	2	20	927	946	18	"83.33%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005311"	"ntLink_8:33891253-33892113"	168	-22.41	2	20	787	806	18	"83.33%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005312"	"ntLink_8:33900800-33901800"	172	-20.25	2	20	484	503	18	"88.89%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005452"	"ntLink_8:35409464-35410464"	163	-20.28	2	21	732	754	20	"70.00%"	"85.00%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005639"	"ptg000001l:482772-483772"	171	-23.26	2	17	910	932	16	"93.75%"	"93.75%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005646"	"ptg000001l:674167-675167"	171	-23.26	2	17	910	932	16	"93.75%"	"93.75%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005657"	"ptg000001l:1308655-1309655"	171	-23.26	2	17	910	932	16	"93.75%"	"93.75%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005665"	"ptg000001l:1529504-1530504"	171	-23.26	2	17	910	932	16	"93.75%"	"93.75%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005679"	"ptg000001l:2145167-2146167"	171	-23.26	2	17	910	932	16	"93.75%"	"93.75%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005694"	"ptg000001l:2678825-2679825"	171	-23.26	2	17	864	886	16	"93.75%"	"93.75%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_005723"	"ptg000001l:3138571-3139571"	166	-22.81	2	21	931	955	22	"77.27%"	"81.82%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_008168"	"ptg000002l:8870815-8871815"	167	-20.99	2	20	974	995	18	"77.78%"	"83.33%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_012371"	"ptg000008l:8344785-8344937"	168	-22.41	2	20	82	101	18	"83.33%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_012372"	"ptg000008l:8344785-8344937"	168	-22.41	2	20	82	101	18	"83.33%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_013284"	"ptg000008l:20495878-20496854"	170	-21.12	2	21	900	924	22	"81.82%"	"81.82%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_013840"	"ptg000008l:27529963-27530175"	172	-20.25	2	20	141	160	18	"88.89%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_013841"	"ptg000008l:27529963-27530175"	172	-20.25	2	20	141	160	18	"88.89%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_013966"	"ptg000008l:29394760-29394972"	172	-20.25	2	20	141	160	18	"88.89%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_013967"	"ptg000008l:29394760-29394972"	172	-20.25	2	20	141	160	18	"88.89%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_014701"	"ptg000009l:2261032-2262032"	174	-22.33	2	21	844	864	19	"84.21%"	"89.47%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_014702"	"ptg000009l:2272701-2273701"	174	-22.33	2	21	672	692	19	"84.21%"	"89.47%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_015144"	"ptg000009l:6696960-6697960"	171	-22.04	2	21	925	948	21	"80.95%"	"80.95%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_015359"	"ptg000009l:9206954-9207954"	167	-21.48	2	20	248	269	18	"72.22%"	"88.89%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_015623"	"ptg000009l:12880938-12881938"	154	-22.66	2	21	968	996	26	"65.38%"	"73.08%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_015713"	"ptg000009l:14637102-14638102"	150	-22.48	2	21	967	996	27	"62.96%"	"70.37%"
"Cluster_1826"	"ntLink_6:4847465-4847486(-)"	"FUN_015974"	"ptg000009l:18939460-18940460"	165	-20.21	2	14	633	654	12	"100.00%"	"100.00%"
