"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1881",1881,"Cluster_2882","Porites_evermani_scaffold_2902:5096-6096",164,-23.01,2,21,293,314,19,"73.68%","78.95%","Peve_00021748",NA,NA,NA,NA,NA,NA,NA,NA
"1882",1882,"Cluster_2882","Porites_evermani_scaffold_2919:12095-13095",151,-21.54,2,21,382,404,20,"70.00%","70.00%","Peve_00021845",NA,NA,NA,NA,NA,NA,NA,NA
"1883",1883,"Cluster_2882","Porites_evermani_scaffold_2919:12274-13274",151,-21.54,2,21,203,225,20,"70.00%","70.00%","Peve_00021846",NA,NA,NA,NA,NA,NA,NA,NA
"1884",1884,"Cluster_2882","Porites_evermani_scaffold_2926:26623-27623",155,-20.39,2,16,449,470,14,"71.43%","92.86%","Peve_00021897",-0.898389711968954,0.289475524970988,0.978262075707395,NA,NA,NA,NA,NA
"1885",1885,"Cluster_2882","Porites_evermani_scaffold_2939:5442-6442",151,-22.21,2,14,932,952,12,"91.67%","91.67%","Peve_00021976",-0.593239555117859,0.595697383702214,0.978262075707395,"P18886","Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)","Rattus norvegicus (Rat)","carnitine metabolic process [GO:0009437]; fatty acid beta-oxidation [GO:0006635]; in utero embryonic development [GO:0001701]; long-chain fatty acid metabolic process [GO:0001676]; long-chain fatty acid transport [GO:0015909]; positive regulation of cold-induced thermogenesis [GO:0120162]; response to fatty acid [GO:0070542]","GO:0001676; GO:0001701; GO:0004095; GO:0005739; GO:0005743; GO:0006635; GO:0008458; GO:0009437; GO:0015909; GO:0016746; GO:0070542; GO:0120162"
"1886",1886,"Cluster_2882","Porites_evermani_scaffold_304:114772-115772",159,-22.98,2,21,688,710,20,"75.00%","75.00%","Peve_00022910",-0.639259484888388,0.558481963431585,0.978262075707395,NA,NA,NA,NA,NA
"1887",1887,"Cluster_2882","Porites_evermani_scaffold_304:126234-127234",159,-22.98,2,21,688,710,20,"75.00%","75.00%","Peve_00022912",0.660383755856175,0.540787258187844,0.978262075707395,NA,NA,NA,NA,NA
"1888",1888,"Cluster_2882","Porites_evermani_scaffold_310:30150-31150",162,-24.47,2,15,257,278,13,"84.62%","100.00%","Peve_00023391",-0.999656503413255,0.0166866349892639,0.775337211553618,"Q1PSW8","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (mLin41) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Mus musculus (Mouse)","3'-UTR-mediated mRNA destabilization [GO:0061158]; cellular response to organic substance [GO:0071310]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA processing [GO:0035196]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube closure [GO:0001843]; neural tube development [GO:0021915]; positive regulation of miRNA-mediated gene silencing [GO:2000637]; post-transcriptional regulation of gene expression [GO:0010608]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; regulation of protein metabolic process [GO:0051246]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000209; GO:0000932; GO:0001843; GO:0004842; GO:0008270; GO:0008543; GO:0010586; GO:0010608; GO:0017148; GO:0021915; GO:0030371; GO:0035196; GO:0035198; GO:0035278; GO:0043161; GO:0051246; GO:0051865; GO:0060964; GO:0061158; GO:0061630; GO:0071310; GO:0072089; GO:2000177; GO:2000637"
"1889",1889,"Cluster_2882","Porites_evermani_scaffold_3168:49424-50424",152,-22.3,2,21,501,522,19,"63.16%","73.68%","Peve_00023817",0.159121335878744,0.898267787721173,0.999448381576871,NA,NA,NA,NA,NA
"1890",1890,"Cluster_2882","Porites_evermani_scaffold_3216:19519-20512",160,-22.85,2,17,91,112,15,"80.00%","86.67%","Peve_00024123",-0.821787955739242,0.385953582615432,0.978262075707395,"P23228","Hydroxymethylglutaryl-CoA synthase, cytoplasmic (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase)","Gallus gallus (Chicken)","acetyl-CoA metabolic process [GO:0006084]; cholesterol biosynthetic process [GO:0006695]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]","GO:0004421; GO:0005829; GO:0006084; GO:0006695; GO:0010142"
"1891",1891,"Cluster_2882","Porites_evermani_scaffold_3301:4766-5766",145,-20.08,2,16,204,228,17,"76.47%","76.47%","Peve_00024678",NA,NA,NA,"A7MCS3","UPF0764 protein C16orf89 homolog","Danio rerio (Zebrafish) (Brachydanio rerio)","","GO:0005576; GO:0005829; GO:0016020"
"1892",1892,"Cluster_2882","Porites_evermani_scaffold_3358:31354-32354",160,-22.36,2,19,946,966,17,"76.47%","88.24%","Peve_00025026",-0.282894705273373,0.817410599966281,0.995934364227446,"Q9ULJ7","Ankyrin repeat domain-containing protein 50","Homo sapiens (Human)","endocytic recycling [GO:0032456]; protein transport [GO:0015031]","GO:0005768; GO:0015031; GO:0032456"
"1893",1893,"Cluster_2882","Porites_evermani_scaffold_3463:9485-10485",155,-22.12,2,21,869,894,23,"65.22%","73.91%","Peve_00025697",-0.898389711968954,0.289475524970989,0.978262075707395,NA,NA,NA,NA,NA
"1894",1894,"Cluster_2882","Porites_evermani_scaffold_3489:22653-23653",163,-20.98,2,20,736,755,18,"83.33%","88.89%","Peve_00025836",NA,NA,NA,NA,NA,NA,NA,NA
"1895",1895,"Cluster_2882","Porites_evermani_scaffold_3489:23372-23653",163,-20.98,2,20,17,36,18,"83.33%","88.89%","Peve_00025841",NA,NA,NA,NA,NA,NA,NA,NA
"1896",1896,"Cluster_2882","Porites_evermani_scaffold_351:110798-111798",159,-20.52,2,18,911,936,20,"80.00%","80.00%","Peve_00026023",NA,NA,NA,NA,NA,NA,NA,NA
"1897",1897,"Cluster_2882","Porites_evermani_scaffold_354:75961-76961",150,-20.55,2,17,974,998,18,"77.78%","77.78%","Peve_00026176",NA,NA,NA,NA,NA,NA,NA,NA
"1898",1898,"Cluster_2882","Porites_evermani_scaffold_3643:17608-18608",162,-20.85,2,20,929,951,19,"78.95%","78.95%","Peve_00026791",NA,NA,NA,NA,NA,NA,NA,NA
"1899",1899,"Cluster_2882","Porites_evermani_scaffold_3723:16194-17194",146,-23.37,2,21,561,589,26,"65.38%","65.38%","Peve_00027223",-0.946237081508244,0.209701603500124,0.978262075707395,"O46470","Regulator of G-protein signaling 7 (RGS7)","Bos taurus (Bovine)","G protein-coupled receptor signaling pathway [GO:0007186]; intracellular signal transduction [GO:0035556]; negative regulation of signal transduction [GO:0009968]; positive regulation of GTPase activity [GO:0043547]; regulation of G protein-coupled receptor signaling pathway [GO:0008277]","GO:0005096; GO:0005737; GO:0005829; GO:0005886; GO:0007186; GO:0008277; GO:0009968; GO:0031681; GO:0035556; GO:0043005; GO:0043547"
"1900",1900,"Cluster_2882","Porites_evermani_scaffold_3904:18485-19485",156,-21.1,2,14,144,166,13,"92.31%","92.31%","Peve_00028217",NA,NA,NA,"P25291","Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)","Canis lupus familiaris (Dog) (Canis familiaris)","antigen transcytosis by M cells in mucosal-associated lymphoid tissue [GO:0002412]; innate immune response [GO:0045087]; neutrophil migration [GO:1990266]","GO:0002412; GO:0005201; GO:0005615; GO:0005768; GO:0009897; GO:0009986; GO:0016324; GO:0042589; GO:0045087; GO:0045121; GO:1990266"
"1901",1901,"Cluster_2882","Porites_evermani_scaffold_411:67791-68791",165,-22.12,2,21,932,951,19,"73.68%","89.47%","Peve_00029443",-0.576662455482982,0.608709574551507,0.978262075707395,"Q8VIJ8","GATOR complex protein NPRL3 (Nitrogen permease regulator 3-like protein)","Mus musculus (Mouse)","aorta morphogenesis [GO:0035909]; cardiac muscle tissue development [GO:0048738]; cellular response to amino acid starvation [GO:0034198]; negative regulation of TOR signaling [GO:0032007]; negative regulation of TORC1 signaling [GO:1904262]; positive regulation of autophagy [GO:0010508]; roof of mouth development [GO:0060021]; TORC1 signaling [GO:0038202]; ventricular septum development [GO:0003281]","GO:0003281; GO:0005096; GO:0005765; GO:0010508; GO:0032007; GO:0034198; GO:0035909; GO:0038202; GO:0048738; GO:0060021; GO:1904262; GO:1990130"
"1902",1902,"Cluster_2882","Porites_evermani_scaffold_436:172637-173637",150,-20.07,2,19,314,335,17,"70.59%","70.59%","Peve_00030701",NA,NA,NA,NA,NA,NA,NA,NA
"1903",1903,"Cluster_2882","Porites_evermani_scaffold_444:63122-64122",155,-20.8,2,21,334,361,25,"68.00%","68.00%","Peve_00031172",-0.898389711968954,0.289475524970988,0.978262075707395,"Q9UMZ3","Phosphatidylinositol phosphatase PTPRQ (EC 3.1.3.-) (Receptor-type tyrosine-protein phosphatase Q) (PTP-RQ) (R-PTP-Q) (EC 3.1.3.48)","Homo sapiens (Human)","peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity [GO:1990264]; regulation of fat cell differentiation [GO:0045598]","GO:0004725; GO:0016020; GO:0043235; GO:0045598; GO:1990264"
"1904",1904,"Cluster_2882","Porites_evermani_scaffold_446:117648-118648",152,-21.42,2,13,656,677,11,"81.82%","100.00%","Peve_00031257",NA,NA,NA,NA,NA,NA,NA,NA
"1905",1905,"Cluster_2882","Porites_evermani_scaffold_4507:22623-23623",150,-20.15,2,11,611,632,9,"100.00%","100.00%","Peve_00031511",-0.834036102027894,0.372048849384075,0.978262075707395,NA,NA,NA,NA,NA
"1906",1906,"Cluster_2882","Porites_evermani_scaffold_45:5053-6053",166,-22.51,2,21,763,788,23,"73.91%","82.61%","Peve_00031436",-0.998016621951657,0.0401023366876437,0.909359886114279,"Q0P5B1","Peroxisomal membrane protein PEX13 (Peroxin-13)","Bos taurus (Bovine)","cerebral cortex cell migration [GO:0021795]; fatty acid alpha-oxidation [GO:0001561]; locomotory behavior [GO:0007626]; microtubule-based peroxisome localization [GO:0060152]; neuron migration [GO:0001764]; protein import into peroxisome matrix, docking [GO:0016560]; suckling behavior [GO:0001967]","GO:0001561; GO:0001764; GO:0001967; GO:0005778; GO:0007626; GO:0008320; GO:0016560; GO:0021795; GO:0060152; GO:1990429"
"1907",1907,"Cluster_2882","Porites_evermani_scaffold_470:134052-135052",151,-21.22,2,14,618,638,12,"91.67%","91.67%","Peve_00032335",-0.940700792767285,0.220337995770116,0.978262075707395,NA,NA,NA,NA,NA
"1908",1908,"Cluster_2882","Porites_evermani_scaffold_472:5070-6070",150,-21.72,2,11,906,927,9,"100.00%","100.00%","Peve_00032411",NA,NA,NA,NA,NA,NA,NA,NA
"1909",1909,"Cluster_2882","Porites_evermani_scaffold_48:209890-210890",156,-20.42,2,21,975,996,19,"68.42%","73.68%","Peve_00032736",-0.93730963498128,0.226616170528585,0.978262075707395,"Q9NX07","tRNA selenocysteine 1-associated protein 1 (SECp43) (tRNA selenocysteine-associated protein 1)","Homo sapiens (Human)","selenocysteine incorporation [GO:0001514]","GO:0000049; GO:0001514; GO:0003723; GO:0005634; GO:0005737"
"1910",1910,"Cluster_2882","Porites_evermani_scaffold_4829:20174-21124",144,-22.33,2,19,688,716,24,"62.50%","70.83%","Peve_00032867",-0.945263595635341,0.211609136217347,0.978262075707395,"O54922","Exocyst complex component 7 (Exocyst complex component Exo70) (rExo70)","Rattus norvegicus (Rat)","exocytosis [GO:0006887]; protein transport [GO:0015031]; regulation of entry of bacterium into host cell [GO:2000535]","GO:0000145; GO:0005546; GO:0005815; GO:0005829; GO:0006887; GO:0015031; GO:0032584; GO:0034451; GO:0090543; GO:2000535"
"1911",1911,"Cluster_2882","Porites_evermani_scaffold_484:181157-182157",149,-22.09,2,15,822,845,15,"80.00%","80.00%","Peve_00032920",-0.184871370119517,0.881626298999331,0.999143261208691,NA,NA,NA,NA,NA
"1912",1912,"Cluster_2882","Porites_evermani_scaffold_4846:1103-2103",172,-23.06,2,20,248,267,18,"88.89%","88.89%","Peve_00032939",NA,NA,NA,NA,NA,NA,NA,NA
"1913",1913,"Cluster_2882","Porites_evermani_scaffold_5068:2561-3561",158,-21.74,2,21,254,274,19,"73.68%","78.95%","Peve_00033888",-0.898389711968954,0.289475524970988,0.978262075707395,"P48040","Melatonin receptor type 1A (Mel-1A-R) (Mel1a receptor)","Ovis aries (Sheep)","","GO:0005886; GO:0008502"
"1914",1914,"Cluster_2882","Porites_evermani_scaffold_531:179629-180629",160,-21.56,2,21,326,347,19,"68.42%","78.95%","Peve_00034802",-0.562932282415628,0.619346353720843,0.978262075707395,NA,NA,NA,NA,NA
"1915",1915,"Cluster_2882","Porites_evermani_scaffold_538:169017-170017",153,-20.61,2,20,259,284,22,"68.18%","77.27%","Peve_00035012",NA,NA,NA,NA,NA,NA,NA,NA
"1916",1916,"Cluster_2882","Porites_evermani_scaffold_543:134439-135439",165,-26.96,2,21,784,803,19,"78.95%","84.21%","Peve_00035227",NA,NA,NA,NA,NA,NA,NA,NA
"1917",1917,"Cluster_2882","Porites_evermani_scaffold_5:881779-882779",152,-22.3,2,21,300,321,19,"63.16%","73.68%","Peve_00033544",0.875697298601862,0.320804351091959,0.978262075707395,NA,NA,NA,NA,NA
"1918",1918,"Cluster_2882","Porites_evermani_scaffold_596:100968-101968",174,-25.68,2,19,145,166,17,"88.24%","88.24%","Peve_00036852",NA,NA,NA,"O17185","Two pore potassium channel protein sup-9 (Suppressor of unc-93 protein 9) (n2P38)","Caenorhabditis elegans","potassium ion transmembrane transport [GO:0071805]; potassium ion transport [GO:0006813]; regulation of muscle contraction [GO:0006937]; stabilization of membrane potential [GO:0030322]","GO:0005267; GO:0005886; GO:0006813; GO:0006937; GO:0015271; GO:0022841; GO:0030322; GO:0036195; GO:0055120; GO:0071805"
"1919",1919,"Cluster_2882","Porites_evermani_scaffold_605:207440-208440",163,-21.68,2,20,316,337,18,"66.67%","88.89%","Peve_00037212",NA,NA,NA,NA,NA,NA,NA,NA
"1920",1920,"Cluster_2882","Porites_evermani_scaffold_6219:558-1558",157,-22.98,2,14,868,889,12,"91.67%","91.67%","Peve_00037678",0.0688372031480257,0.956142191637655,0.999448381576871,NA,NA,NA,NA,NA
"1921",1921,"Cluster_2882","Porites_evermani_scaffold_636:11875-12875",164,-20.62,2,21,474,495,19,"68.42%","84.21%","Peve_00038010",-0.331412367953729,0.784949745455559,0.994752644192887,NA,NA,NA,NA,NA
"1922",1922,"Cluster_2882","Porites_evermani_scaffold_640:6296-7296",162,-20.9,2,21,510,534,22,"77.27%","77.27%","Peve_00038175",NA,NA,NA,NA,NA,NA,NA,NA
"1923",1923,"Cluster_2882","Porites_evermani_scaffold_641:68881-69881",156,-21.76,2,21,96,122,24,"75.00%","79.17%","Peve_00038184",0.389914600513983,0.74500904776386,0.98731808346964,NA,NA,NA,NA,NA
"1924",1924,"Cluster_2882","Porites_evermani_scaffold_6445:241-1241",152,-20.49,2,13,906,927,11,"90.91%","90.91%","Peve_00038271",-0.898389711968954,0.289475524970989,0.978262075707395,NA,NA,NA,NA,NA
"1925",1925,"Cluster_2882","Porites_evermani_scaffold_665:151568-152568",169,-21.9,2,20,752,772,18,"83.33%","88.89%","Peve_00038721",-0.554391545802746,0.625902042339483,0.978262075707395,"Q63505","General transcription factor 3C polypeptide 1 (TF3C-alpha) (TFIIIC box B-binding subunit) (Transcription factor IIIC 220 kDa subunit) (TFIIIC 220 kDa subunit) (TFIIIC220) (Transcription factor IIIC subunit alpha)","Rattus norvegicus (Rat)","5S class rRNA transcription by RNA polymerase III [GO:0042791]; transcription initiation at RNA polymerase III promoter [GO:0006384]","GO:0000127; GO:0000995; GO:0003677; GO:0005634; GO:0006384; GO:0042791; GO:1990904"
"1926",1926,"Cluster_2882","Porites_evermani_scaffold_6727:2035-3035",145,-21.17,2,10,554,575,8,"100.00%","100.00%","Peve_00038890",-0.898389711968954,0.289475524970989,0.978262075707395,NA,NA,NA,NA,NA
"1927",1927,"Cluster_2882","Porites_evermani_scaffold_720:5412-6412",158,-23.28,2,20,842,865,20,"70.00%","80.00%","Peve_00040050",-0.786564267237704,0.423715708888207,0.978262075707395,NA,NA,NA,NA,NA
"1928",1928,"Cluster_2882","Porites_evermani_scaffold_74:408411-408972",179,-30.07,2,21,12,34,20,"85.00%","90.00%","Peve_00040510",NA,NA,NA,NA,NA,NA,NA,NA
"1929",1929,"Cluster_2882","Porites_evermani_scaffold_756:137758-138758",154,-21.56,2,21,196,216,19,"73.68%","73.68%","Peve_00040787",NA,NA,NA,NA,NA,NA,NA,NA
"1930",1930,"Cluster_2882","Porites_evermani_scaffold_855:72015-73015",157,-25.03,2,20,19,39,18,"72.22%","83.33%","Peve_00042869",0.0688372031480257,0.956142191637655,0.999448381576871,NA,NA,NA,NA,NA
"1931",1931,"Cluster_2882","Porites_evermani_scaffold_874:120480-121480",148,-22.53,2,14,820,842,13,"84.62%","84.62%","Peve_00043225",-0.898389711968954,0.289475524970988,0.978262075707395,NA,NA,NA,NA,NA
"1932",1932,"Cluster_2882","Porites_evermani_scaffold_87:451487-452487",175,-25.04,2,21,402,424,20,"85.00%","85.00%","Peve_00043142",0.829552508820929,0.377191141695678,0.978262075707395,"Q6UW60","Proprotein convertase subtilisin/kexin type 4 (EC 3.4.21.-) (Proprotein convertase 4) (PC4)","Homo sapiens (Human)","acrosome reaction [GO:0007340]; binding of sperm to zona pellucida [GO:0007339]; fertilization [GO:0009566]; peptide hormone processing [GO:0016486]; protein processing [GO:0016485]; reproductive process [GO:0022414]; sperm capacitation [GO:0048240]","GO:0000139; GO:0001669; GO:0002080; GO:0004252; GO:0005802; GO:0007339; GO:0007340; GO:0009566; GO:0016020; GO:0016485; GO:0016486; GO:0022414; GO:0048240"
"1933",1933,"Cluster_2882","Porites_evermani_scaffold_89:211968-212968",150,-20.07,2,19,329,350,17,"70.59%","70.59%","Peve_00043483",NA,NA,NA,NA,NA,NA,NA,NA
"1934",1934,"Cluster_2882","Porites_evermani_scaffold_902:98030-99030",173,-21.87,2,18,394,415,16,"87.50%","93.75%","Peve_00043803",-0.294860460504949,0.809453664844096,0.995934364227446,NA,NA,NA,NA,NA
"1935",1935,"Cluster_2882","Porites_evermani_scaffold_9:1051953-1052953",150,-21.12,2,20,860,882,19,"68.42%","73.68%","Peve_00043666",-0.976731385616712,0.137602434252465,0.978262075707395,"F8W2M1","E3 ubiquitin-protein ligase HACE1 (EC 2.3.2.26) (HECT domain and ankyrin repeat-containing E3 ubiquitin-protein ligase 1) (HECT-type E3 ubiquitin transferase HACE1)","Danio rerio (Zebrafish) (Brachydanio rerio)","atrioventricular valve formation [GO:0003190]; cardiac ventricle morphogenesis [GO:0003208]; cell cycle [GO:0007049]; Golgi organization [GO:0007030]; heart looping [GO:0001947]; membrane fusion [GO:0061025]; negative regulation of reactive oxygen species biosynthetic process [GO:1903427]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of cell migration [GO:0030334]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000139; GO:0000209; GO:0001947; GO:0003190; GO:0003208; GO:0004842; GO:0005634; GO:0005737; GO:0005783; GO:0006511; GO:0007030; GO:0007049; GO:0016567; GO:0030334; GO:0031267; GO:0032580; GO:0043161; GO:0061025; GO:0061630; GO:0070936; GO:1903427"
"1936",1936,"Cluster_2882","Porites_evermani_scaffold_936:129100-130100",158,-21.74,2,21,413,433,19,"73.68%","78.95%","Peve_00044344",-0.898389711968954,0.289475524970989,0.978262075707395,"Q61184","Melatonin receptor type 1A (Mel-1A-R) (Mel1a receptor)","Mus musculus (Mouse)","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; circadian rhythm [GO:0007623]; G protein-coupled receptor signaling pathway [GO:0007186]; negative regulation of insulin secretion [GO:0046676]","GO:0004930; GO:0005886; GO:0007186; GO:0007193; GO:0007623; GO:0008502; GO:0042562; GO:0043025; GO:0043235; GO:0046676; GO:0097159"
