transcript_id,RNA-POR-71,RNA-POR-73,RNA-POR-76,RNA-POR-79,RNA-POR-82
mrna-02795,5791,2166,5805,2933,8805
mrna-02794,65,0,75,0,0
mrna-02797,19,15,160,17,81
mrna-02796,10,0,0,0,0
mrna-02791,100,10,260,9,100
mrna-02790,0,0,0,0,0
mrna-02793,4,0,0,0,0
mrna-07319,0,0,0,0,0
mrna-07316,0,0,0,4,18
mrna-07317,0,0,0,0,0
mrna-07314,0,4,0,0,5
mrna-07315,0,0,0,0,194
mrna-07312,33,0,0,16,19
mrna-02798,0,0,0,0,0
mrna-07310,1344,513,522,998,183
mrna-07311,606,1438,904,443,57
mrna-04568,0,0,0,0,0
mrna-04569,0,0,0,0,0
mrna-04560,0,0,0,0,0
mrna-04561,0,0,0,0,0
mrna-04562,0,0,0,0,0
mrna-04563,0,4,0,0,0
mrna-04564,237,0,0,0,0
mrna-04565,0,0,0,0,0
mrna-04566,27,0,0,0,0
mrna-04567,40,15,0,32,43
mrna-15863,0,0,0,4,18
mrna-15862,18,18,7,13,124
mrna-15861,6,83,179,19,54
mrna-15860,0,76,0,0,0
mrna-15867,0,0,0,0,0
mrna-15866,3,0,0,25,19
mrna-15865,20,0,88,14,20
mrna-15864,0,0,72,0,0
mrna-15869,0,0,0,0,0
mrna-15868,596,70,661,386,1067
mrna-21012,77,21,81,39,16
mrna-30132,0,0,0,0,6
mrna-30133,0,6,0,0,0
mrna-24320,2,0,0,0,0
mrna-24321,0,0,0,0,0
mrna-24322,1776,774,1961,984,1683
mrna-24323,34,29,142,30,66
mrna-24324,1545,678,2867,865,1200
mrna-24325,61,11,65,12,0
mrna-24326,14,0,0,0,0
mrna-24327,479,467,609,325,481
mrna-24328,6922,1152,1092,1335,6333
mrna-24329,23,0,127,0,7
mrna-07692,0,0,0,0,0
mrna-16053,0,0,0,0,7
mrna-11000,0,0,0,0,0
mrna-16051,0,0,0,0,0
mrna-05219,0,0,0,0,0
mrna-05218,0,0,0,0,0
mrna-16050,0,0,0,0,0
mrna-02249,0,0,0,0,9
mrna-02248,0,0,0,0,0
mrna-05211,0,0,0,0,0
mrna-05210,1096,792,1157,402,889
mrna-05213,833,403,327,519,1156
mrna-05212,496,538,324,220,710
mrna-02243,54,4,14,23,315
mrna-02242,60,9,136,0,23
mrna-05217,3,0,0,0,0
mrna-02240,1051,601,1953,1110,1792
mrna-03118,1345,353,1053,649,1429
mrna-03119,6122,2107,4001,2487,9940
mrna-03114,238,161,378,182,275
mrna-03115,366,63,599,70,188
mrna-03116,198,65,641,151,162
mrna-03117,412,83,331,207,275
mrna-03110,1017,866,1782,478,1448
mrna-03111,6,0,68,0,4
mrna-03112,0,0,49,4,21
mrna-03113,91,13,284,98,103
mrna-31649,0,10,1923,6,7
mrna-31648,13,0,0,0,0
mrna-31645,112,86,307,68,61
mrna-31644,30,16,263,4,48
mrna-31647,4,0,0,0,0
mrna-31646,50,53,97,43,44
mrna-31641,0,0,0,0,0
mrna-31640,1,56,0,0,13
mrna-31643,867,86,1508,319,1458
mrna-31642,7115,4739,7264,3816,6284
mrna-06544,55,6,203,14,104
mrna-06545,311,288,719,248,455
mrna-06546,55,0,112,13,78
mrna-06547,244,110,812,429,1159
mrna-39094,94,15,17,98,219
mrna-06541,2,0,0,0,17
mrna-06542,108,14,2,22,89
mrna-06543,545,181,1113,330,443
mrna-39098,533,126,1148,346,468
mrna-39099,94,114,571,19,164
mrna-06548,28,0,0,0,0
mrna-06549,149,47,301,303,203
mrna-25051,218,0,0,5,0
mrna-25050,268,112,981,882,3472
mrna-25053,240,189,1,185,2
mrna-25052,749,132,1048,440,790
mrna-25055,0,0,0,0,0
mrna-25054,2,1,2,2,3
mrna-25057,28,111,0,69,0
mrna-25056,22,0,0,11,0
mrna-25059,360,147,367,195,406
mrna-25058,100,0,0,5,61
mrna-06894,622,376,905,336,954
mrna-06895,2916,566,16,18,2463
mrna-06892,1089,739,120,1170,1403
mrna-06893,6,0,0,6,5
mrna-06890,0,0,0,0,7
mrna-06891,1110,111,2048,707,1043
mrna-25589,10,2,4,3,2
mrna-25588,2905,440,429,2468,1706
mrna-25583,424,66,306,375,221
mrna-25582,0,7,0,0,6
mrna-25581,10,0,0,0,23
mrna-25580,680,349,596,304,551
mrna-25587,0,0,7,0,11
mrna-25586,0,5,0,0,0
mrna-25585,518,77,474,169,789
mrna-25584,898,186,439,335,1151
mrna-37720,8,8,0,25,61
mrna-37721,0,1,0,3,0
mrna-37722,34,13,268,22,115
mrna-30111,18,23,0,79,55
mrna-30116,246,211,771,98,266
mrna-37725,0,0,0,0,0
mrna-30114,430,384,1002,276,703
mrna-37727,30,7,327,58,143
mrna-37728,0,0,0,0,0
mrna-37729,0,0,0,0,0
mrna-30118,223,16,84,137,116
mrna-30119,52,25,0,0,33
mrna-18527,0,0,0,0,0
mrna-18526,0,3,0,0,0
mrna-18521,2,0,0,0,0
mrna-21011,0,0,0,0,0
mrna-18520,15,115,0,21,0
mrna-18523,0,0,0,0,0
mrna-18522,0,0,0,0,0
mrna-05508,0,3,0,0,0
mrna-22586,10,0,227,10,6
mrna-22587,9,0,199,10,4
mrna-22584,116,14,79,26,56
mrna-22585,267,84,756,206,271
mrna-38772,2609,1956,3713,1022,2797
mrna-22583,4,0,88,44,70
mrna-22580,84,0,144,0,106
mrna-22581,27,0,11,31,72
mrna-22588,0,0,32,11,23
mrna-22589,191,15,216,41,143
mrna-22058,106,27,242,66,131
mrna-22059,1838,284,547,489,2121
mrna-22050,27,9,69,23,12
mrna-22051,0,14,0,9,33
mrna-22052,18,15,54,47,28
mrna-22053,485,287,1326,182,558
mrna-22054,0,0,0,0,0
mrna-22055,0,0,0,0,0
mrna-22056,0,32,79,0,4
mrna-22057,0,0,0,0,0
mrna-36451,1132,732,1121,719,2014
mrna-36450,23,0,16,6,33
mrna-36453,13,3,26,1,12
mrna-36452,0,0,0,0,0
mrna-36455,0,0,0,0,0
mrna-36454,14,0,0,0,0
mrna-36457,210,24,0,0,269
mrna-36456,0,0,0,0,0
mrna-36459,0,0,0,0,0
mrna-36458,0,0,0,0,0
mrna-26771,6,0,0,0,0
mrna-26770,66,42,157,113,84
mrna-34969,0,0,0,0,0
mrna-34968,0,0,42,0,2
mrna-26775,4,2,0,2,13
mrna-26774,0,0,0,0,0
mrna-26777,0,0,35,0,16
mrna-26776,16,5,32,0,12
mrna-34963,110,2,783,101,94
mrna-34962,26,3,0,0,11
mrna-34961,1,1,8,26,3
mrna-34960,17,2,148,20,15
mrna-34967,189,0,155,95,206
mrna-34966,0,0,0,0,0
mrna-34965,197,0,162,72,791
mrna-34964,4424,857,671,2002,6246
mrna-34216,0,0,0,0,0
mrna-38776,58,72,392,19,41
mrna-36189,183,213,441,104,34
mrna-36188,149,83,161,55,148
mrna-36183,1149,167,1118,243,1224
mrna-36182,18,0,0,0,15
mrna-36181,0,0,0,0,0
mrna-36180,0,47,0,22,133
mrna-36187,0,0,0,0,0
mrna-36186,342,318,907,287,726
mrna-36185,1040,565,2965,1047,1857
mrna-36184,0,0,6,0,0
mrna-38777,39,36,145,64,29
mrna-32600,340,132,816,217,250
mrna-32601,5,2,4,1,7
mrna-32602,12,0,331,37,39
mrna-32603,21,0,0,0,0
mrna-32604,117,0,0,6,124
mrna-32605,0,0,26,0,0
mrna-32606,1365,94,1975,513,2410
mrna-32607,0,0,0,0,0
mrna-32608,0,0,0,0,0
mrna-32609,5,0,0,0,0
mrna-17137,5,3,106,8,2
mrna-17136,816,81,5511,394,1012
mrna-17135,100,147,497,269,155
mrna-17134,108,17,0,64,0
mrna-17133,420,179,540,208,545
mrna-17132,0,0,0,0,10
mrna-17131,0,0,0,0,0
mrna-17130,37,14,0,0,78
mrna-17139,51,116,714,212,226
mrna-17138,80,10,121,15,180
mrna-34698,0,0,0,0,0
mrna-29323,34,11,161,13,30
mrna-20348,0,0,0,0,0
mrna-20349,0,0,0,0,0
mrna-20346,88,4,14,0,29
mrna-20347,4,0,0,0,42
mrna-20344,0,0,0,0,71
mrna-20345,24,4,4,0,16
mrna-20342,473,136,383,152,495
mrna-20343,199,25,607,353,697
mrna-20340,1660,971,4374,570,2749
mrna-20341,30,24,132,38,97
mrna-30938,0,0,0,0,0
mrna-30939,33,2,0,77,47
mrna-30934,45,0,220,0,62
mrna-30935,0,0,0,0,0
mrna-30936,0,0,0,0,0
mrna-30937,37,7,139,95,73
mrna-30930,0,0,0,0,21
mrna-30931,0,0,0,0,0
mrna-30932,0,0,0,5,29
mrna-30933,0,0,0,0,5
mrna-35371,2,3,0,4,3
mrna-35370,24,15,25,20,40
mrna-35373,0,0,0,0,0
mrna-35372,0,0,0,0,0
mrna-35375,0,2,0,0,9
mrna-35374,0,0,0,0,0
mrna-35377,0,0,0,0,0
mrna-35376,0,0,0,0,0
mrna-35379,0,239,461,0,0
mrna-35378,0,0,0,0,0
mrna-13329,0,0,0,0,0
mrna-09922,11,0,271,48,134
mrna-16664,0,4,30,11,3
mrna-16665,59,0,316,0,4
mrna-16666,22,0,0,0,14
mrna-16667,0,26,126,79,69
mrna-16660,608,416,1032,613,686
mrna-16661,71,18,124,41,111
mrna-16662,0,0,24,0,0
mrna-16663,254,39,815,110,336
mrna-16668,185,52,629,61,193
mrna-16669,30,10,48,127,3
mrna-08498,0,0,0,0,0
mrna-24048,1565,308,329,195,3001
mrna-21915,483,181,881,408,649
mrna-08490,4801768,6282168,4897973,6846486,3348082
mrna-08491,1485136,1972872,1545693,2081016,1110116
mrna-08492,888,229,1025,809,1531
mrna-08493,3626,1526,2114,999,4141
mrna-24045,217,48,59,76,296
mrna-08495,19,0,0,31,75
mrna-24047,13,0,0,11,4
mrna-24046,1480,2249,1618,965,1586
mrna-05862,0,0,0,0,0
mrna-05863,0,0,0,0,19
mrna-21471,479,255,912,362,260
mrna-21470,0,0,0,0,0
mrna-08898,0,0,0,0,0
mrna-08899,44,34,237,90,27
mrna-21475,24,0,0,0,15
mrna-21474,30,68,0,0,124
mrna-23414,9,0,20,5,19
mrna-08896,0,0,0,0,0
mrna-34138,821,143,1323,426,623
mrna-34139,549,678,1300,522,929
mrna-10549,93,27,179,109,139
mrna-10548,255,151,541,238,444
mrna-34130,307,22,1139,1153,203
mrna-34131,38,30,179,38,53
mrna-10541,0,0,0,0,0
mrna-10540,27,0,124,0,47
mrna-34134,120,95,296,56,155
mrna-34135,0,0,0,0,0
mrna-34136,32,65,128,8,82
mrna-34137,9,0,0,5,0
mrna-18718,15,0,0,0,70
mrna-18719,42,0,0,0,0
mrna-18716,0,0,0,0,0
mrna-18717,0,15,0,20,215
mrna-18714,52,86,204,33,156
mrna-18715,126,30,226,78,632
mrna-18712,17,2,10,0,14
mrna-18713,89,0,100,0,136
mrna-18710,49,0,120,17,36
mrna-18711,528,216,1288,449,481
mrna-29321,0,12,59,52,18
mrna-00564,308,236,880,221,586
mrna-00565,83,91,378,217,251
mrna-00566,2456,1487,3079,1217,3179
mrna-00567,0,0,0,0,0
mrna-00560,14,17,24,27,12
mrna-00561,300,224,1243,296,364
mrna-00562,193,37,46,52,60
mrna-00563,93,84,258,93,117
mrna-33359,0,0,0,0,3
mrna-33358,0,46,380,115,150
mrna-33351,1008,399,1363,217,587
mrna-33350,919,876,1677,946,1354
mrna-33353,0,0,0,13,8
mrna-33352,0,0,0,0,0
mrna-33355,46,0,0,0,105
mrna-33354,3,0,11,0,3
mrna-33357,1428,45,1170,588,204
mrna-33356,49,0,0,0,0
mrna-37449,0,0,0,0,0
mrna-37448,0,0,0,0,0
mrna-37441,25,11,0,0,6
mrna-37440,0,0,0,0,0
mrna-37443,9,0,0,0,0
mrna-37442,0,0,0,0,0
mrna-37445,26,0,0,46,47
mrna-37444,1139,567,2200,1086,3230
mrna-37447,0,0,0,0,0
mrna-37446,4,0,0,42,132
mrna-27712,0,0,0,0,4
mrna-32819,56,37,116,33,69
mrna-32818,52,80,337,124,107
mrna-17878,122,189,446,199,806
mrna-17879,0,0,0,0,71
mrna-32817,8,9,0,15,18
mrna-32816,0,0,0,23,21
mrna-38972,0,0,0,0,0
mrna-27714,48,7,165,36,36
mrna-38973,0,0,0,13,0
mrna-38758,0,0,0,10,19
mrna-38759,0,0,0,0,0
mrna-17876,157,15,908,18,50
mrna-17877,23,34,0,65,82
mrna-38754,23,0,66,25,42
mrna-32339,21,0,0,0,0
mrna-27716,0,10,97,7,33
mrna-23088,304,412,1125,236,428
mrna-23089,143,8,476,115,47
mrna-23084,15,0,0,25,17
mrna-13154,3640,6203,369,1239,4276
mrna-13157,0,0,0,0,0
mrna-23087,369,449,690,151,470
mrna-23080,0,0,0,0,0
mrna-23081,13,0,0,4,0
mrna-23082,8,0,0,0,0
mrna-23083,75,14,155,105,120
mrna-28962,175,186,810,197,227
mrna-19669,76,231,1280,75,797
mrna-28960,6,47,18,9,44
mrna-28961,34,3,30,0,33
mrna-28966,0,0,0,0,0
mrna-28967,24,11,4,4,19
mrna-28964,50,45,227,16,122
mrna-19668,7,37,402,10,19
mrna-28968,18,0,0,0,0
mrna-28969,3,16,0,17,21
mrna-21828,442,370,648,146,16
mrna-21829,230,146,802,179,226
mrna-21824,29,0,0,4,2
mrna-21825,0,0,0,0,0
mrna-21826,796,132,286,425,406
mrna-21827,0,0,0,0,0
mrna-21820,42,7,171,12,129
mrna-21821,0,0,0,0,0
mrna-21822,0,0,0,9,68
mrna-21823,0,0,0,0,0
mrna-23556,371,298,875,361,530
mrna-23557,2672,768,919,3443,2404
mrna-23554,35,13,63,94,11
mrna-23555,129,70,355,110,137
mrna-23552,41,45,30,27,37
mrna-23553,92,7,68,29,86
mrna-23550,155,0,690,189,119
mrna-23551,107,8,86,30,70
mrna-23558,3455,1945,4289,2888,4134
mrna-23559,2017,575,1226,726,2263
mrna-19667,7,4,0,1,0
mrna-19666,0,0,0,0,0
mrna-39872,679,129,1046,978,808
mrna-39873,97,0,0,17,62
mrna-39870,85,80,236,29,323
mrna-39871,0,0,0,0,3
mrna-39876,70,68,281,136,158
mrna-39877,0,0,0,0,0
mrna-39874,0,19,0,0,0
mrna-39875,110,57,86,39,110
mrna-39878,133,65,516,180,162
mrna-39879,7,0,28,0,7
mrna-29705,5,0,41,0,0
mrna-29704,52,46,137,28,23
mrna-29707,9236,5292,13159,6349,5328
mrna-29706,42,5,9,10,18
mrna-29701,0,0,189,10,0
mrna-29700,322,10,324,255,0
mrna-29703,5,21,98,5,30
mrna-29702,0,7,17,1,53
mrna-29709,1230,1032,2362,545,1499
mrna-29708,313,313,342,144,307
mrna-04348,1578,524,1654,596,2045
mrna-04349,432,181,534,113,458
mrna-04340,118,0,0,126,0
mrna-04341,8,9,0,18,0
mrna-04342,4465,1090,2826,1316,5779
mrna-04343,0,0,46,0,0
mrna-04344,164,0,0,0,22
mrna-04345,0,0,0,0,6
mrna-04346,0,14,70,3,4
mrna-04347,0,14,55,2,18
mrna-15243,22,13,4,0,40
mrna-15242,23,0,112,22,0
mrna-15241,0,0,0,0,0
mrna-15240,193,57,416,65,120
mrna-07929,119,155,103,73,30
mrna-15246,86,27,241,83,168
mrna-15245,25,26,67,8,53
mrna-15244,0,9,35,0,37
mrna-07925,1470,1534,2544,1067,2081
mrna-07924,70,46,350,46,213
mrna-07927,0,0,0,0,0
mrna-15248,7,9,72,1,8
mrna-07921,7277,2376,1475,3201,9239
mrna-07920,547,263,517,193,658
mrna-07923,3991,2215,5197,2658,4319
mrna-07922,938,201,455,452,1348
mrna-21209,9,0,0,0,146
mrna-05439,99,30,126,33,820
mrna-05438,3,0,14,0,2
mrna-38837,0,11,0,0,0
mrna-38836,0,0,0,0,0
mrna-38831,1722,562,2435,770,1352
mrna-38830,0,0,0,0,13
mrna-38833,253,139,542,123,242
mrna-38832,1033,421,1263,725,1447
mrna-05431,0,0,0,0,11
mrna-05430,233,21,244,136,97
mrna-05433,832,339,1421,830,3528
mrna-05432,275,360,408,69,911
mrna-05435,118,137,168,396,126
mrna-05434,464,194,616,184,283
mrna-05437,3138,318,4451,2333,2674
mrna-05436,79,62,352,57,67
mrna-09196,274,82,370,40,469
mrna-09197,0,0,0,0,0
mrna-09194,2,1,0,0,0
mrna-09195,0,1,0,0,0
mrna-09192,2295,1333,902,910,3400
mrna-09193,415,171,534,110,402
mrna-09190,0,0,0,0,0
mrna-09191,314,168,428,269,378
mrna-09198,0,17,0,0,41
mrna-09199,0,0,47,49,0
mrna-01435,14,0,0,0,0
mrna-01434,35,0,313,31,66
mrna-01437,27,0,227,63,40
mrna-01436,1606,235,1119,627,2847
mrna-01431,0,0,0,0,0
mrna-01430,0,0,0,0,0
mrna-01433,0,0,0,0,2
mrna-01432,0,0,0,7,0
mrna-09220,201,51,445,153,425
mrna-09221,1085,0,120,0,3
mrna-09222,45,3,0,31,143
mrna-09223,309,0,0,0,31
mrna-01439,5385,1093,2571,2208,10855
mrna-01438,1988,512,1537,874,4189
mrna-09226,135,38,331,236,431
mrna-09227,0,0,73,0,14
mrna-25858,0,0,0,0,0
mrna-40090,0,0,0,0,0
mrna-40091,0,0,0,0,0
mrna-40092,139,31,459,193,59
mrna-40093,0,0,0,0,6
mrna-40094,0,0,0,0,0
mrna-40095,6,4,0,0,0
mrna-40096,5,7,0,9,5
mrna-40097,35,12,0,36,39
mrna-40098,211,95,256,365,837
mrna-40099,10,0,0,0,10
mrna-27880,0,0,0,1,3
mrna-27881,0,3,0,6,13
mrna-02168,772,297,1171,312,931
mrna-02169,702,330,979,234,793
mrna-27884,54,16,214,49,22
mrna-27885,3221,2623,4412,1796,3682
mrna-27886,0,0,0,0,0
mrna-27887,0,0,0,0,0
mrna-02162,0,0,0,0,0
mrna-27889,9,20,182,0,17
mrna-02160,118,31,90,8,143
mrna-02161,0,0,0,0,0
mrna-02166,243,70,221,193,169
mrna-02167,80,12,132,42,107
mrna-02164,289,101,0,38,243
mrna-02165,1535,706,3135,556,1798
mrna-30484,116,5,0,27,120
mrna-30485,138,15,15,62,66
mrna-30486,0,0,0,0,0
mrna-30487,4,0,0,0,1255
mrna-30480,3953,1717,7493,2506,5481
mrna-30481,0,0,0,0,0
mrna-30482,485,269,918,475,584
mrna-30483,25,0,0,22,19
mrna-07107,0,0,0,0,0
mrna-07106,51,40,207,52,47
mrna-07105,0,0,0,0,0
mrna-07104,0,0,0,0,0
mrna-30488,270,152,0,474,1047
mrna-30489,7,1,15,2,14
mrna-07101,215,0,289,103,484
mrna-07100,189,0,0,300,282
mrna-37735,0,0,0,0,0
mrna-24289,0,0,0,0,0
mrna-24288,0,0,59,12,0
mrna-24287,0,0,0,0,0
mrna-24286,0,0,0,0,0
mrna-24285,2,0,0,0,0
mrna-24284,13,7,98,5,19
mrna-24283,16,0,0,0,14
mrna-24282,17,0,2,0,0
mrna-24281,6,0,0,0,2
mrna-24280,152,77,0,44,204
mrna-00458,83186,14979,13049,40142,107878
mrna-00459,34165,8968,7572,14644,25482
mrna-34338,487,96,851,185,411
mrna-34339,280,49,748,149,390
mrna-00454,10,7,0,6,7
mrna-00455,304,387,382,66,129
mrna-34334,61,4,481,42,54
mrna-00457,176,98,228,95,109
mrna-34332,39,0,0,7,5
mrna-34333,10,0,0,0,51
mrna-34330,8,4,33,2,5
mrna-34331,43,50,208,30,45
mrna-38488,0,0,0,0,0
mrna-38489,21,0,110,28,24
mrna-38484,0,0,0,0,0
mrna-38485,0,0,0,0,0
mrna-38486,3,6,0,5,1
mrna-38487,0,0,0,0,0
mrna-38480,0,0,0,0,0
mrna-38481,9,11,0,0,25
mrna-38482,7,11,73,0,27
mrna-38483,5,6,0,5,5
mrna-34480,12,0,0,0,7
mrna-34481,55,0,145,0,200
mrna-34482,157,67,275,65,138
mrna-34483,6,4,31,0,0
mrna-34484,0,0,0,0,0
mrna-34485,194,165,563,72,8652
mrna-34486,0,0,0,0,9
mrna-34487,0,0,0,0,0
mrna-34488,182,113,339,65,49
mrna-34489,0,0,0,0,0
mrna-39681,7524,6611,8136,4396,8698
mrna-39680,231,23,1575,5,255
mrna-39683,0,0,0,0,0
mrna-39682,210,241,475,253,280
mrna-39685,157,11,173,20,85
mrna-39684,0,13,0,7,0
mrna-39687,713,495,403,138,371
mrna-39686,122,16,182,32,70
mrna-39689,0,0,0,0,0
mrna-39688,15,0,0,0,24
mrna-38156,0,7,533,133,296
mrna-38157,37,23,669,365,174
mrna-38154,0,0,0,0,6
mrna-38155,317,137,353,231,101
mrna-38152,4,0,0,0,0
mrna-38153,0,0,0,0,0
mrna-38150,13,0,0,0,0
mrna-38151,0,0,0,0,0
mrna-38158,0,0,0,0,0
mrna-38159,0,0,4,0,5
mrna-25626,37,21,138,0,25
mrna-25627,169,140,51,115,276
mrna-25624,0,0,0,0,0
mrna-25625,107,27,297,36,107
mrna-25622,191,46,553,164,306
mrna-25623,112,29,139,45,208
mrna-25620,5019,397,19815,8614,5154
mrna-25621,544,33,210,231,525
mrna-25628,2236,914,4062,1346,2613
mrna-25629,0,0,0,0,0
mrna-04090,190,73,147,73,86
mrna-22939,1631,891,1344,1231,2761
mrna-22938,0,0,0,0,0
mrna-37689,110,0,14,27,55
mrna-13785,285,354,25,147,449
mrna-22933,1094,611,659,738,1674
mrna-22932,548,947,452,418,816
mrna-22931,0,0,0,0,20
mrna-22930,234,0,800,0,198
mrna-37683,7,0,0,0,2
mrna-37682,270,123,221,56,140
mrna-37681,0,0,0,0,10
mrna-37680,0,0,0,9,0
mrna-20360,48,41,174,32,112
mrna-04093,140,30,537,92,207
mrna-20361,707,266,1152,135,473
mrna-04094,11,18,0,0,0
mrna-20362,572,124,605,195,618
mrna-13781,0,15,0,19,0
mrna-20363,86,35,244,71,197
mrna-13782,356,288,106,195,271
mrna-20364,146,94,423,136,377
mrna-04097,303,314,38,84,369
mrna-20365,1055,329,2024,273,1065
mrna-32880,0,10,0,15,5
mrna-32881,91,0,0,0,78
mrna-30303,501,299,389,200,485
mrna-30302,0,0,0,0,6
mrna-30301,3,0,28,0,2
mrna-30300,0,0,0,0,0
mrna-30307,0,0,0,0,15
mrna-30306,23,0,83,42,18
mrna-30305,0,0,0,0,1
mrna-30304,0,0,0,0,3
mrna-07482,58,0,181,0,0
mrna-07483,10,0,0,0,8
mrna-30309,151,23,856,218,117
mrna-30308,215,169,459,296,883
mrna-07486,0,0,49,0,8
mrna-07487,0,0,0,0,0
mrna-07484,33,20,506,67,186
mrna-07485,0,0,0,6,0
mrna-36226,122,0,65,74,10
mrna-36227,0,0,0,0,12
mrna-36224,68,16,11,10,25
mrna-36225,0,0,0,0,0
mrna-36222,0,12,53,0,59
mrna-36223,438,0,184,124,0
mrna-36220,0,0,0,0,0
mrna-36221,0,0,111,185,21
mrna-36228,75,0,53,24,24
mrna-36229,166,54,205,86,83
mrna-16844,8828,3662,14640,12502,10624
mrna-16845,22,6,14,6,32
mrna-16846,6,16,125,18,40
mrna-16847,15,0,0,0,28
mrna-16840,0,0,45,0,0
mrna-16841,14,0,0,0,0
mrna-16842,18,0,0,12,54
mrna-16843,79,52,108,9,100
mrna-16848,9,14,0,11,12
mrna-16849,0,0,0,0,0
mrna-35359,0,0,0,0,0
mrna-35358,38,0,111,12,0
mrna-16598,0,0,0,0,1
mrna-16599,39,8,60,8,27
mrna-16596,0,10,29,0,0
mrna-16597,0,0,0,0,0
mrna-16594,1088,689,1474,572,876
mrna-16595,31,2,18,7,18
mrna-16592,2,21,39,0,17
mrna-16593,0,0,0,0,0
mrna-16590,12,0,45,0,12
mrna-16591,35,8,56,27,79
mrna-33760,0,0,0,0,0
mrna-33761,0,0,0,0,0
mrna-33762,0,0,0,0,0
mrna-33763,0,0,0,0,0
mrna-33764,115,82,159,25,141
mrna-33765,450,117,131,208,1354
mrna-33766,0,0,0,0,0
mrna-33767,0,0,0,7,11
mrna-33768,19,9,200,13,113
mrna-33769,53,398,2942,684,1876
mrna-35355,148,47,315,65,110
mrna-35354,71,4,35,20,52
mrna-23714,4,2,99,9,38
mrna-23715,65,12,0,0,52
mrna-31948,0,8,129,20,42
mrna-31949,0,0,0,0,0
mrna-23710,0,0,0,0,0
mrna-23711,180,92,292,45,105
mrna-23712,59,0,260,17,11
mrna-23713,41,0,0,7,18
mrna-31942,80,0,142,28,59
mrna-31943,19,6,326,50,61
mrna-31940,22,5,0,1,8
mrna-31941,0,0,0,0,0
mrna-31946,0,0,0,0,0
mrna-31947,7499,2779,9007,4049,9576
mrna-31944,85,157,229,18,79
mrna-03348,702,58,194,66,441
mrna-27419,12,3,39,6,48
mrna-27418,816,514,3177,1306,2706
mrna-27413,0,0,0,0,0
mrna-27412,21,34,384,11,55
mrna-27411,0,0,0,0,0
mrna-27410,462,71,362,69,128
mrna-27417,1955,316,1482,827,1742
mrna-27416,2630,221,3724,1109,3221
mrna-27415,260,73,262,260,412
mrna-27414,8,0,0,0,30
mrna-03347,0,0,0,0,0
mrna-03346,0,0,0,0,0
mrna-18109,36,0,117,13,35
mrna-34766,85,66,75,62,274
mrna-32411,13,13,34,11,46
mrna-32410,219,76,387,150,164
mrna-17070,98,21,73,53,343
mrna-17071,33,2,50,15,11
mrna-17076,1086,428,1382,786,1326
mrna-17077,78,21,39,33,104
mrna-17074,2006,731,4241,2262,4124
mrna-17075,221,168,646,143,361
mrna-32419,235,58,548,96,276
mrna-32418,10430,2424,1282,4135,11767
mrna-17078,0,0,153,3,36
mrna-17079,22,0,0,10,64
mrna-33386,0,0,0,0,0
mrna-18102,263,319,44,92,127
mrna-33384,0,0,0,0,18
mrna-13256,5,10,0,0,28
mrna-33385,0,0,85,0,53
mrna-13257,53,32,10282,38,10125
mrna-34769,7,0,0,0,10
mrna-01572,0,3,0,2,1
mrna-33383,0,0,0,0,0
mrna-13255,272,190,148,180,386
mrna-33380,0,0,0,0,0
mrna-13252,165,92,43,76,99
mrna-18104,0,0,0,0,3
mrna-01575,0,0,0,3,0
mrna-29549,101,0,138,49,58
mrna-29548,915,387,2210,699,1064
mrna-13250,173,22,84,0,73
mrna-29543,13,0,0,0,0
mrna-29542,38,0,0,0,11
mrna-29541,0,0,6,7,0
mrna-29540,79,17,45,55,72
mrna-29547,172,28,410,45,110
mrna-29546,629,489,1127,604,1163
mrna-29545,48,70,384,85,97
mrna-29544,5,0,0,0,0
mrna-21718,9,21,18,0,4
mrna-21719,8262,273,11640,4799,6763
mrna-21716,1034,38,258,711,330
mrna-21717,63,6,648,70,0
mrna-21714,532,28,107,472,160
mrna-21715,82,73,541,63,0
mrna-21712,167,19,409,83,217
mrna-21713,0,0,20,11,11
mrna-21710,213,30,113,42,21
mrna-21711,276,50,494,80,160
mrna-08869,864,346,694,670,3
mrna-08868,4,0,47,0,7
mrna-08865,0,0,0,6,0
mrna-08864,50,30,10,11,102
mrna-08867,456,87,251,138,375
mrna-08866,0,0,0,0,0
mrna-08861,0,0,0,0,0
mrna-08860,1564,1268,47,6880,3159
mrna-08863,0,0,0,0,0
mrna-08862,2814,866,2532,929,3464
mrna-11029,0,21,158,0,42
mrna-11028,0,75,0,39,78
mrna-11023,25,35,0,38,56
mrna-11022,35,4,0,0,0
mrna-11021,0,0,0,0,0
mrna-11020,2229,12,35,0,0
mrna-11027,8,412,1379,172,1354
mrna-11026,174,0,276,94,396
mrna-11025,1789,3124,151,937,6594
mrna-11024,23,20,0,0,72
mrna-16035,0,0,0,0,0
mrna-16034,103,19,33,51,107
mrna-16037,0,0,0,0,0
mrna-16036,188,109,160,146,409
mrna-16031,0,0,0,2,0
mrna-16030,0,0,0,2,1
mrna-16033,59,0,0,0,84
mrna-16032,0,0,0,0,0
mrna-16039,231,18,358,38,56
mrna-16038,270,157,937,157,421
mrna-13779,0,0,210,51,65
mrna-13778,1855,397,1181,793,1816
mrna-18509,0,0,0,0,0
mrna-18508,0,445,0,189,33
