feature_type,feature_id,genomic_context_binary,genomic_context_proportional,max_prop,TE_exonic_prop,TE_intronic_prop,exon_prop,intron_prop,TE_intergenic_prop,intergenic_prop
lncRNA_promoter,lncRNA_425,exon,intron,0.81,0,0,0.19,0.81,0,0
lncRNA_promoter,lncRNA_426,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_427,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_428,TE_intronic,intron,0.949,0,0.051,0,0.949,0,0
lncRNA_promoter,lncRNA_429,TE_intergenic,intergenic,0.56,0,0,0,0,0.44,0.56
lncRNA_promoter,lncRNA_430,TE_intergenic,intergenic,0.917,0,0,0,0,0.083,0.917
lncRNA_promoter,lncRNA_431,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_432,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_433,TE_intronic,intron,0.528,0,0.379,0.093,0.528,0,0
lncRNA_promoter,lncRNA_434,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_435,TE_intronic,intron,0.944,0,0.056,0,0.944,0,0
lncRNA_promoter,lncRNA_436,TE_intronic,intron,0.78,0,0.023,0.197,0.78,0,0
lncRNA_promoter,lncRNA_437,TE_intronic,intron,0.956,0,0.044,0,0.956,0,0
lncRNA_promoter,lncRNA_438,TE_intergenic,intergenic,0.956,0,0,0,0,0.044,0.956
lncRNA_promoter,lncRNA_439,exon,intron,0.32,0,0,0.298,0.32,0.09,0.292
lncRNA_promoter,lncRNA_440,exon,intergenic,0.458,0,0,0.282,0.006,0.254,0.458
lncRNA_promoter,lncRNA_441,exon,exon,0.729,0,0,0.729,0.271,0,0
lncRNA_promoter,lncRNA_442,TE_intergenic,intergenic,0.882,0,0,0,0,0.118,0.882
lncRNA_promoter,lncRNA_443,TE_intergenic,intergenic,0.785,0,0,0,0,0.215,0.785
lncRNA_promoter,lncRNA_444,exon,intron,0.644,0,0,0.356,0.644,0,0
lncRNA_promoter,lncRNA_445,TE_intergenic,intergenic,0.855,0,0,0,0,0.145,0.855
lncRNA_promoter,lncRNA_446,exon,intron,0.572,0,0,0.428,0.572,0,0
lncRNA_promoter,lncRNA_447,exon,intron,0.835,0,0,0.165,0.835,0,0
lncRNA_promoter,lncRNA_448,TE_intergenic,TE_intergenic,0.663,0,0,0,0,0.663,0.337
lncRNA_promoter,lncRNA_449,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_450,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_451,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_452,TE_intronic,intron,0.602,0,0.01,0.388,0.602,0,0
lncRNA_promoter,lncRNA_453,TE_intergenic,intergenic,0.794,0,0,0,0,0.206,0.794
lncRNA_promoter,lncRNA_454,exon,intron,0.653,0,0,0.347,0.653,0,0
lncRNA_promoter,lncRNA_455,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_456,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_457,TE_intronic,intron,0.799,0,0.115,0.086,0.799,0,0
lncRNA_promoter,lncRNA_458,exon,intergenic,0.988,0,0,0.012,0,0,0.988
lncRNA_promoter,lncRNA_459,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_460,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_461,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_462,TE_intronic,intron,0.813,0,0.071,0.116,0.813,0,0
lncRNA_promoter,lncRNA_463,TE_intergenic,TE_intergenic,0.644,0,0,0,0,0.644,0.356
lncRNA_promoter,lncRNA_464,TE_intergenic,intergenic,0.845,0,0,0,0,0.155,0.845
lncRNA_promoter,lncRNA_465,TE_intergenic,intergenic,0.877,0,0,0,0,0.123,0.877
lncRNA_promoter,lncRNA_466,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_467,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_468,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_469,TE_intronic,intron,0.546,0,0.454,0,0.546,0,0
lncRNA_promoter,lncRNA_470,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_471,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_472,TE_intronic,intron,0.933,0,0.029,0.039,0.933,0,0
lncRNA_promoter,lncRNA_473,TE_intronic,intron,0.701,0,0.27,0.029,0.701,0,0
lncRNA_promoter,lncRNA_474,exon,intron,0.506,0,0,0.494,0.506,0,0
lncRNA_promoter,lncRNA_475,TE_intergenic,intergenic,0.889,0,0,0,0,0.111,0.889
lncRNA_promoter,lncRNA_476,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_477,TE_intronic,intron,0.969,0,0.031,0,0.969,0,0
lncRNA_promoter,lncRNA_478,TE_intronic,intron,0.741,0,0.259,0,0.741,0,0
lncRNA_promoter,lncRNA_479,TE_exonic,exon,0.858,0.142,0,0.858,0,0,0
lncRNA_promoter,lncRNA_480,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_481,TE_intronic,intron,0.899,0,0.101,0,0.899,0,0
lncRNA_promoter,lncRNA_482,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_483,TE_intergenic,intergenic,0.949,0,0,0,0,0.051,0.949
lncRNA_promoter,lncRNA_484,TE_intronic,intron,0.821,0,0.104,0.075,0.821,0,0
lncRNA_promoter,lncRNA_485,exon,intron,0.717,0,0,0.283,0.717,0,0
lncRNA_promoter,lncRNA_486,TE_intronic,intron,0.921,0,0.046,0.034,0.921,0,0
lncRNA_promoter,lncRNA_487,TE_intronic,intron,0.538,0,0.462,0,0.538,0,0
lncRNA_promoter,lncRNA_488,TE_intronic,intron,0.88,0,0.067,0.053,0.88,0,0
lncRNA_promoter,lncRNA_489,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_490,TE_intronic,intron,0.675,0,0.226,0.099,0.675,0,0
lncRNA_promoter,lncRNA_491,TE_intronic,intron,0.685,0,0.315,0,0.685,0,0
lncRNA_promoter,lncRNA_492,TE_intergenic,intergenic,0.582,0,0,0,0,0.418,0.582
lncRNA_promoter,lncRNA_493,TE_intergenic,intergenic,0.584,0,0,0,0,0.416,0.584
lncRNA_promoter,lncRNA_494,exon,intron,0.638,0,0,0.362,0.638,0,0
lncRNA_promoter,lncRNA_495,exon,intergenic,0.643,0,0,0.357,0,0,0.643
lncRNA_promoter,lncRNA_496,TE_intronic,intron,0.62,0,0.077,0.149,0.62,0.154,0
lncRNA_promoter,lncRNA_497,exon,exon,0.544,0,0,0.544,0.456,0,0
lncRNA_promoter,lncRNA_498,TE_intergenic,intergenic,0.909,0,0,0,0,0.091,0.909
lncRNA_promoter,lncRNA_499,exon,exon,0.799,0,0,0.799,0,0,0.201
lncRNA_promoter,lncRNA_500,exon,exon,0.609,0,0,0.609,0.391,0,0
lncRNA_promoter,lncRNA_501,TE_intergenic,intergenic,0.661,0,0,0,0,0.339,0.661
lncRNA_promoter,lncRNA_502,TE_intergenic,intergenic,0.655,0,0,0,0,0.345,0.655
lncRNA_promoter,lncRNA_503,TE_intergenic,intergenic,0.655,0,0,0,0,0.345,0.655
lncRNA_promoter,lncRNA_504,TE_intergenic,TE_intergenic,0.628,0,0,0,0,0.628,0.372
lncRNA_promoter,lncRNA_505,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_506,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_507,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_508,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_509,TE_intergenic,intergenic,0.949,0,0,0,0,0.051,0.949
lncRNA_promoter,lncRNA_510,TE_intergenic,intergenic,0.82,0,0,0,0,0.18,0.82
lncRNA_promoter,lncRNA_511,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_512,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_513,TE_intergenic,intergenic,0.803,0,0,0,0,0.197,0.803
lncRNA_promoter,lncRNA_514,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_515,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_516,TE_intergenic,TE_intergenic,0.776,0,0,0,0,0.776,0.224
lncRNA_promoter,lncRNA_517,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_518,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_519,TE_intronic,intron,0.736,0,0.19,0.074,0.736,0,0
lncRNA_promoter,lncRNA_520,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_521,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_522,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_523,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_524,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_525,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_526,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_527,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_528,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_529,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_530,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_531,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_532,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_533,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_534,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_535,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_536,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_537,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_538,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_539,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_540,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_541,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_542,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_543,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_544,exon,exon,0.587,0,0,0.587,0.413,0,0
lncRNA_promoter,lncRNA_545,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_546,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_547,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_548,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_549,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_550,TE_intergenic,intergenic,0.891,0,0,0,0,0.109,0.891
lncRNA_promoter,lncRNA_551,TE_intergenic,intergenic,0.818,0,0,0,0,0.182,0.818
lncRNA_promoter,lncRNA_552,exon,intron,0.874,0,0,0.126,0.874,0,0
lncRNA_promoter,lncRNA_553,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_554,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_555,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_556,TE_intergenic,intergenic,0.825,0,0,0,0,0.175,0.825
lncRNA_promoter,lncRNA_557,TE_intergenic,TE_intergenic,0.808,0,0,0,0,0.808,0.192
lncRNA_promoter,lncRNA_558,TE_intergenic,intergenic,0.928,0,0,0,0,0.072,0.928
lncRNA_promoter,lncRNA_559,TE_intergenic,intergenic,0.555,0,0,0,0,0.445,0.555
lncRNA_promoter,lncRNA_560,TE_intergenic,intergenic,0.515,0,0,0,0,0.485,0.515
lncRNA_promoter,lncRNA_561,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_562,exon,intron,0.503,0,0,0.497,0.503,0,0
lncRNA_promoter,lncRNA_563,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_promoter,lncRNA_564,TE_exonic,intron,0.751,0.019,0.057,0.174,0.751,0,0
lncRNA_promoter,lncRNA_565,TE_intronic,intron,0.732,0,0.049,0.219,0.732,0,0
lncRNA_promoter,lncRNA_566,TE_intronic,intron,0.982,0,0.018,0,0.982,0,0
lncRNA_promoter,lncRNA_567,TE_intronic,intron,0.792,0,0.208,0,0.792,0,0
lncRNA_promoter,lncRNA_568,TE_intergenic,intergenic,0.888,0,0,0,0,0.112,0.888
lncRNA_promoter,lncRNA_569,TE_intergenic,intergenic,0.847,0,0,0,0,0.153,0.847
lncRNA_promoter,lncRNA_570,TE_intergenic,intergenic,0.694,0,0,0,0,0.306,0.694
lncRNA_promoter,lncRNA_571,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_572,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_573,exon,exon,0.547,0,0,0.547,0.453,0,0
lncRNA_promoter,lncRNA_574,TE_intergenic,intergenic,0.915,0,0,0,0,0.085,0.915
lncRNA_promoter,lncRNA_575,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_576,TE_intergenic,intergenic,0.979,0,0,0,0,0.021,0.979
lncRNA_promoter,lncRNA_577,TE_intronic,exon,0.602,0,0.091,0.602,0.307,0,0
lncRNA_promoter,lncRNA_578,TE_intronic,intron,0.746,0,0.164,0.016,0.746,0,0.074
lncRNA_promoter,lncRNA_579,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_580,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_promoter,lncRNA_581,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_582,TE_intergenic,intergenic,0.923,0,0,0,0,0.077,0.923
lncRNA_promoter,lncRNA_583,TE_intronic,intron,0.678,0,0.196,0.045,0.678,0.081,0
lncRNA_promoter,lncRNA_584,TE_intergenic,intergenic,0.733,0,0,0,0,0.267,0.733
lncRNA_promoter,lncRNA_585,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_586,TE_intronic,intron,0.895,0,0.105,0,0.895,0,0
lncRNA_promoter,lncRNA_587,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_588,TE_intronic,intron,0.907,0,0.093,0,0.907,0,0
lncRNA_promoter,lncRNA_589,TE_intergenic,intergenic,0.728,0,0,0,0,0.272,0.728
lncRNA_promoter,lncRNA_590,TE_intergenic,TE_intergenic,0.585,0,0,0,0,0.585,0.415
lncRNA_promoter,lncRNA_591,TE_intergenic,intergenic,0.915,0,0,0,0,0.085,0.915
lncRNA_promoter,lncRNA_592,TE_intergenic,intergenic,0.939,0,0,0,0,0.061,0.939
lncRNA_promoter,lncRNA_593,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_594,TE_intronic,intron,0.888,0,0.112,0,0.888,0,0
lncRNA_promoter,lncRNA_595,TE_intergenic,intergenic,0.914,0,0,0,0,0.086,0.914
lncRNA_promoter,lncRNA_596,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_597,TE_intronic,intron,0.959,0,0.041,0,0.959,0,0
lncRNA_promoter,lncRNA_598,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_599,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_600,TE_intergenic,intergenic,0.816,0,0,0,0,0.184,0.816
lncRNA_promoter,lncRNA_601,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_602,intron,intron,1,0,0,0,1,0,0
lncRNA_promoter,lncRNA_603,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_604,TE_intronic,intron,0.887,0,0.113,0,0.887,0,0
lncRNA_promoter,lncRNA_605,TE_intronic,intron,0.799,0,0.201,0,0.799,0,0
lncRNA_promoter,lncRNA_606,TE_intronic,intron,0.95,0,0.05,0,0.95,0,0
lncRNA_promoter,lncRNA_607,exon,intron,0.706,0,0,0.164,0.706,0,0.13
lncRNA_promoter,lncRNA_608,TE_intronic,intron,0.911,0,0.086,0.003,0.911,0,0
lncRNA_promoter,lncRNA_609,TE_intronic,intron,0.977,0,0.018,0.005,0.977,0,0
lncRNA_promoter,lncRNA_610,exon,intron,0.978,0,0,0.006,0.978,0,0.016
lncRNA_promoter,lncRNA_611,TE_intergenic,TE_intergenic,0.989,0,0,0,0,0.989,0.011
lncRNA_promoter,lncRNA_612,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_promoter,lncRNA_613,TE_intergenic,TE_intergenic,0.809,0,0,0,0,0.809,0.191
lncRNA_promoter,lncRNA_614,exon,intergenic,0.594,0,0,0.006,0.4,0,0.594
lncRNA_promoter,lncRNA_615,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_616,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_617,TE_intergenic,intergenic,0.965,0,0,0,0,0.035,0.965
lncRNA_promoter,lncRNA_618,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_619,TE_intergenic,intergenic,0.833,0,0,0,0,0.167,0.833
lncRNA_promoter,lncRNA_620,TE_intronic,intron,0.455,0,0.228,0.317,0.455,0,0
lncRNA_promoter,lncRNA_621,TE_intronic,exon,0.678,0,0.053,0.678,0.203,0,0.066
lncRNA_promoter,lncRNA_622,TE_intergenic,intergenic,0.974,0,0,0,0,0.026,0.974
lncRNA_promoter,lncRNA_623,TE_intergenic,intergenic,0.947,0,0,0,0,0.053,0.947
lncRNA_promoter,lncRNA_624,exon,intergenic,0.69,0,0,0.31,0,0,0.69
lncRNA_promoter,lncRNA_625,TE_intergenic,intergenic,0.905,0,0,0,0,0.095,0.905
lncRNA_promoter,lncRNA_626,TE_intergenic,intergenic,0.61,0,0,0,0,0.39,0.61
lncRNA_promoter,lncRNA_627,TE_intergenic,intergenic,0.535,0,0,0,0,0.465,0.535
lncRNA_promoter,lncRNA_628,TE_intergenic,intergenic,0.854,0,0,0,0,0.146,0.854
lncRNA_promoter,lncRNA_629,TE_intergenic,TE_intergenic,0.779,0,0,0,0,0.779,0.221
lncRNA_promoter,lncRNA_630,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_631,TE_intergenic,intergenic,0.967,0,0,0,0,0.033,0.967
lncRNA_promoter,lncRNA_632,TE_intergenic,intergenic,0.917,0,0,0,0,0.083,0.917
lncRNA_promoter,lncRNA_633,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_634,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_635,TE_intergenic,intergenic,0.953,0,0,0,0,0.047,0.953
lncRNA_promoter,lncRNA_636,TE_intergenic,intergenic,0.964,0,0,0,0,0.036,0.964
lncRNA_promoter,lncRNA_637,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_638,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_639,TE_intronic,intron,0.753,0,0.069,0.178,0.753,0,0
lncRNA_promoter,lncRNA_640,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_641,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_642,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_643,TE_intergenic,intergenic,0.781,0,0,0,0,0.219,0.781
lncRNA_promoter,lncRNA_644,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_645,TE_intergenic,intergenic,0.557,0,0,0,0,0.443,0.557
lncRNA_promoter,lncRNA_646,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_647,TE_intergenic,intergenic,0.833,0,0,0,0,0.167,0.833
lncRNA_promoter,lncRNA_648,TE_intergenic,intergenic,0.894,0,0,0,0,0.106,0.894
lncRNA_promoter,lncRNA_649,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_650,TE_intergenic,intergenic,0.969,0,0,0,0,0.031,0.969
lncRNA_promoter,lncRNA_651,exon,intergenic,0.597,0,0,0.187,0.195,0.021,0.597
lncRNA_promoter,lncRNA_652,TE_intergenic,intergenic,0.835,0,0,0,0,0.165,0.835
lncRNA_promoter,lncRNA_653,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_654,exon,exon,0.688,0,0,0.688,0,0,0.312
lncRNA_promoter,lncRNA_655,TE_intergenic,intergenic,0.652,0,0,0,0,0.348,0.652
lncRNA_promoter,lncRNA_656,TE_intergenic,intergenic,0.971,0,0,0,0,0.029,0.971
lncRNA_promoter,lncRNA_657,TE_intergenic,intergenic,0.683,0,0,0,0,0.317,0.683
lncRNA_promoter,lncRNA_658,TE_intronic,intron,0.842,0,0.028,0.13,0.842,0,0
lncRNA_promoter,lncRNA_659,TE_intronic,intron,0.679,0,0.321,0,0.679,0,0
lncRNA_promoter,lncRNA_660,TE_intergenic,intergenic,0.895,0,0,0,0,0.105,0.895
lncRNA_promoter,lncRNA_661,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_promoter,lncRNA_662,TE_intergenic,intergenic,0.728,0,0,0,0,0.272,0.728
lncRNA_promoter,lncRNA_663,TE_intronic,intron,0.777,0,0.091,0.132,0.777,0,0
lncRNA_promoter,lncRNA_664,TE_intergenic,intergenic,0.673,0,0,0,0,0.327,0.673
lncRNA_promoter,lncRNA_665,TE_intergenic,intergenic,0.545,0,0,0,0,0.455,0.545
lncRNA_promoter,lncRNA_666,TE_intergenic,TE_intergenic,0.972,0,0,0,0,0.972,0.028
lncRNA_promoter,lncRNA_667,TE_intronic,intron,0.762,0,0.172,0.066,0.762,0,0
lncRNA_promoter,lncRNA_668,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_669,TE_intronic,intron,0.634,0,0.14,0.225,0.634,0,0
lncRNA_promoter,lncRNA_670,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_671,TE_intergenic,intergenic,0.939,0,0,0,0,0.061,0.939
lncRNA_promoter,lncRNA_672,TE_intergenic,TE_intergenic,0.908,0,0,0,0,0.908,0.092
lncRNA_promoter,lncRNA_673,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_674,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_675,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_676,exon,intron,0.886,0,0,0.114,0.886,0,0
lncRNA_promoter,lncRNA_677,exon,intron,0.719,0,0,0.281,0.719,0,0
lncRNA_promoter,lncRNA_678,TE_intronic,intron,0.985,0,0.015,0,0.985,0,0
lncRNA_promoter,lncRNA_679,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_680,TE_intergenic,intergenic,0.728,0,0,0,0,0.272,0.728
lncRNA_promoter,lncRNA_681,TE_intronic,intron,0.556,0,0.36,0.083,0.556,0,0
lncRNA_promoter,lncRNA_682,TE_intergenic,intergenic,0.675,0,0,0,0,0.325,0.675
lncRNA_promoter,lncRNA_683,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_684,TE_intergenic,intergenic,0.769,0,0,0,0,0.231,0.769
lncRNA_promoter,lncRNA_685,exon,intron,0.818,0,0,0.025,0.818,0,0.158
lncRNA_promoter,lncRNA_686,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_687,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_688,exon,intron,0.73,0,0,0.04,0.73,0,0.23
lncRNA_promoter,lncRNA_689,exon,intron,0.707,0,0,0.04,0.707,0,0.253
lncRNA_promoter,lncRNA_690,TE_intergenic,intergenic,0.826,0,0,0,0,0.174,0.826
lncRNA_promoter,lncRNA_691,TE_intronic,intron,0.545,0,0.174,0.109,0.545,0,0.172
lncRNA_promoter,lncRNA_692,TE_intronic,intron,0.808,0,0.054,0.138,0.808,0,0
lncRNA_promoter,lncRNA_693,exon,exon,0.716,0,0,0.716,0.284,0,0
lncRNA_promoter,lncRNA_694,exon,exon,1,0,0,1,0,0,0
lncRNA_promoter,lncRNA_695,TE_intergenic,intergenic,0.644,0,0,0,0,0.356,0.644
lncRNA_promoter,lncRNA_696,TE_intergenic,intergenic,0.587,0,0,0,0,0.413,0.587
lncRNA_promoter,lncRNA_697,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_promoter,lncRNA_698,TE_intronic,intron,0.547,0,0.07,0.383,0.547,0,0
lncRNA_promoter,lncRNA_699,exon,intergenic,0.948,0,0,0.052,0,0,0.948
lncRNA_promoter,lncRNA_700,intergenic,intergenic,1,0,0,0,0,0,1
lncRNA_promoter,lncRNA_701,exon,exon,0.555,0,0,0.555,0.445,0,0
lncRNA_promoter,lncRNA_702,TE_intergenic,intergenic,0.981,0,0,0,0,0.019,0.981
lncRNA_promoter,lncRNA_703,TE_intergenic,intergenic,0.973,0,0,0,0,0.027,0.973
lncRNA_promoter,lncRNA_704,exon,intergenic,0.786,0,0,0.01,0,0.204,0.786
lncRNA_promoter,lncRNA_705,exon,exon,0.605,0,0,0.605,0.395,0,0
lncRNA_promoter,lncRNA_706,TE_intronic,intron,0.818,0,0.037,0.145,0.818,0,0
lncRNA_promoter,lncRNA_707,TE_intergenic,intergenic,0.505,0,0,0,0,0.495,0.505
lncRNA_promoter,lncRNA_708,exon,intron,0.99,0,0,0.01,0.99,0,0
lncRNA_promoter,lncRNA_709,TE_intergenic,intergenic,0.72,0,0,0,0,0.28,0.72
lncRNA_promoter,lncRNA_710,TE_intergenic,intergenic,0.977,0,0,0,0,0.023,0.977
lncRNA_promoter,lncRNA_711,TE_intergenic,intergenic,0.834,0,0,0,0,0.166,0.834
lncRNA_promoter,lncRNA_712,TE_intergenic,TE_intergenic,0.509,0,0,0,0,0.509,0.491
lncRNA_promoter,lncRNA_713,TE_intergenic,intergenic,0.891,0,0,0,0,0.109,0.891
lncRNA_promoter,lncRNA_714,TE_intergenic,intergenic,0.66,0,0,0,0,0.34,0.66
lncRNA_promoter,lncRNA_715,TE_intergenic,intergenic,0.632,0,0,0,0,0.368,0.632
lncRNA_promoter,lncRNA_716,TE_intronic,intron,0.855,0,0.145,0,0.855,0,0
lncRNA_promoter,lncRNA_717,TE_intronic,intron,0.935,0,0.065,0,0.935,0,0
lncRNA_promoter,lncRNA_718,exon,intron,0.723,0,0,0.277,0.723,0,0
lncRNA_promoter,lncRNA_719,TE_intergenic,intergenic,0.542,0,0,0,0,0.458,0.542
lncRNA_promoter,lncRNA_720,TE_intergenic,intergenic,0.887,0,0,0,0,0.113,0.887
lncRNA_promoter,lncRNA_721,TE_intergenic,intergenic,0.753,0,0,0,0,0.247,0.753
lncRNA_promoter,lncRNA_722,exon,intergenic,0.458,0,0,0.102,0.44,0,0.458
