"","miRNA","lncRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","PCC.cor","p_value","adjusted_p_value"
"4903","Cluster_3661","lncRNA_7762",163,-24.7,"2 16","2942 2963",14,"78.57%","100.00%",287180,-0.275162546790976,0.654124849221981,0.946570917354832
"4904","Cluster_3661","lncRNA_7762",169,-23.48,"2 19","5703 5726",19,"78.95%","89.47%",287180,-0.275162546790976,0.654124849221981,0.946570917354832
"4905","Cluster_3661","lncRNA_7763",163,-24.7,"2 16","2941 2962",14,"78.57%","100.00%",287217,-0.275162546790976,0.654124849221981,0.946570917354832
"4906","Cluster_3661","lncRNA_7763",169,-23.48,"2 19","5702 5725",19,"78.95%","89.47%",287217,-0.275162546790976,0.654124849221981,0.946570917354832
"4907","Cluster_3661","lncRNA_7875",167,-21.42,"2 21","197 219",20,"75.00%","85.00%",291361,-0.758396142743543,0.137273969774664,0.794976775676026
"4908","Cluster_3661","lncRNA_7978",158,-22.05,"2 21","37 62",23,"69.57%","78.26%",295172,-0.902937470113496,0.0357672080333021,0.673256943131482
"4909","Cluster_3661","lncRNA_8057",155,-21.16,"2 21","8625 8642",19,"73.68%","78.95%",298095,-0.481101897104448,0.41196944181114,0.908847410771307
"4910","Cluster_3661","lncRNA_8058",155,-21.16,"2 21","8625 8642",19,"73.68%","78.95%",298132,-0.481101897104448,0.41196944181114,0.908847410771307
"4911","Cluster_3661","lncRNA_8127",146,-20.39,"2 20","1300 1323",20,"60.00%","75.00%",300685,-0.230726870640663,0.708857117836192,0.956913246870063
"4912","Cluster_3661","lncRNA_8190",182,-32.01,"2 21","837 857",19,"89.47%","94.74%",303016,0.0799895409129801,0.898262864984836,0.992344898377568
"4913","Cluster_3661","lncRNA_8445",161,-20.5,"2 18","35132 35153",16,"68.75%","93.75%",312451,-0.377549209408617,0.530967324628121,0.929742733948872
"4914","Cluster_3661","lncRNA_8627",161,-20.5,"2 18","67841 67862",16,"68.75%","93.75%",319185,-0.374954012051432,0.534028822643347,0.929784057722946
"4915","Cluster_3661","lncRNA_8650",152,-20.08,"2 19","3328 3348",17,"70.59%","82.35%",320036,-0.217676810626471,0.725049848691739,0.959212961909093
"4916","Cluster_3661","lncRNA_8661",154,-22.99,"2 21","1550 1578",26,"69.23%","69.23%",320443,-0.0546648583311137,0.9304332206089,0.995570215350912
"4917","Cluster_3661","lncRNA_8832",152,-20.08,"2 19","525 545",17,"70.59%","82.35%",326770,-0.182642590111536,0.76875167972412,0.967741755554127
"4918","Cluster_3661","lncRNA_928",164,-20.09,"2 20","2216 2235",18,"77.78%","88.89%",34322,-0.91661649487256,0.0285394920684837,0.646486217851368
"4919","Cluster_3661","lncRNA_9439",153,-22.57,"2 21","772 795",22,"68.18%","77.27%",349229,-0.962196669303572,0.008773055126675,0.613674961855994
"4920","Cluster_3661","lncRNA_9440",153,-22.57,"2 21","772 795",22,"68.18%","77.27%",349266,-0.962196669303572,0.008773055126675,0.613674961855994
"4921","Cluster_3661","lncRNA_9467",158,-21.73,"2 21","195 218",21,"71.43%","80.95%",350265,-0.122224064686924,0.844767822344997,0.983882112435019
"4922","Cluster_3661","lncRNA_9516",173,-28.25,"2 18","4199 4220",16,"81.25%","100.00%",352078,-0.945100038375257,0.0153137950625889,0.613674961855994
"4923","Cluster_3661","lncRNA_957",158,-23.38,"2 21","89261 89286",23,"69.57%","78.26%",35395,0.114073989288535,0.855072109507787,0.985553796075004
"4924","Cluster_3661","lncRNA_962",158,-23.38,"2 21","28003 28028",23,"69.57%","78.26%",35580,0.0265076242271236,0.966253397508329,0.998309362258907
"4925","Cluster_3661","lncRNA_968",158,-23.38,"2 21","22259 22284",23,"69.57%","78.26%",35802,-0.0883448677698956,0.887662312273972,0.990507617388513
"4926","Cluster_3661","lncRNA_970",158,-23.38,"2 21","21680 21705",23,"69.57%","78.26%",35876,-0.0874216655564585,0.888833221694092,0.990790568300853
"4927","Cluster_3661","lncRNA_972",158,-23.38,"2 21","6837 6862",23,"69.57%","78.26%",35950,-0.168368770730184,0.786643420226543,0.972561933405328
"4928","Cluster_3661","lncRNA_974",158,-23.38,"2 21","215 240",23,"69.57%","78.26%",36024,-0.471358836641273,0.422877560836297,0.910530335785405
"4929","Cluster_3661","lncRNA_975",158,-23.38,"2 21","215 240",23,"69.57%","78.26%",36061,-0.468812525925212,0.425739072195024,0.911006123132824
"4930","Cluster_36","lncRNA_1094",173,-22.67,"2 18","17350 17370",16,"81.25%","100.00%",40443,0.235703609283864,0.702695274825492,0.955498477296932
"4931","Cluster_36","lncRNA_1094",173,-22.67,"2 18","29533 29553",16,"81.25%","100.00%",40443,0.235703609283864,0.702695274825492,0.955498477296932
"4932","Cluster_36","lncRNA_1094",173,-22.67,"2 18","41716 41736",16,"81.25%","100.00%",40443,0.235703609283864,0.702695274825492,0.955498477296932
"4933","Cluster_36","lncRNA_1096",173,-22.67,"2 18","6034 6054",16,"81.25%","100.00%",40517,0.305454495016533,0.617218668895719,0.942334755733707
"4934","Cluster_36","lncRNA_12229",173,-21.72,"2 19","708 729",18,"83.33%","94.44%",452401,-0.369275977620038,0.540739133900998,0.930931005170504
"4935","Cluster_36","lncRNA_1240",169,-20.79,"2 20","217 236",18,"83.33%","88.89%",45845,0.536597713031355,0.351156082837828,0.90209857086666
"4936","Cluster_36","lncRNA_1240",169,-20.79,"2 20","266 285",18,"83.33%","88.89%",45845,0.536597713031355,0.351156082837828,0.90209857086666
"4937","Cluster_36","lncRNA_1240",169,-20.79,"2 20","315 334",18,"83.33%","88.89%",45845,0.536597713031355,0.351156082837828,0.90209857086666
"4938","Cluster_36","lncRNA_1240",169,-20.79,"2 20","413 432",18,"83.33%","88.89%",45845,0.536597713031355,0.351156082837828,0.90209857086666
"4939","Cluster_36","lncRNA_12925",166,-21.62,"2 20","1463 1484",19,"78.95%","84.21%",478153,0.293809834493957,0.631363810874052,0.945306925940122
"4940","Cluster_36","lncRNA_1302",173,-22.67,"2 18","17350 17370",16,"81.25%","100.00%",48139,0.29460214168937,0.630399661347773,0.94511975355363
"4941","Cluster_36","lncRNA_14409",173,-25.15,"2 20","134 156",20,"85.00%","90.00%",533061,0.715610724321611,0.174080286019173,0.819205933968625
"4942","Cluster_36","lncRNA_1526",162,-23.05,"2 20","58 82",22,"72.73%","77.27%",56427,0.863690163542326,0.059161537419989,0.722799652901625
"4943","Cluster_36","lncRNA_3342",177,-24.28,"2 19","21441 21462",18,"88.89%","94.44%",123619,0.671294805129284,0.214722104200786,0.846899116523705
"4944","Cluster_36","lncRNA_3343",177,-24.28,"2 19","7709 7730",18,"88.89%","94.44%",123656,0.658748541397642,0.226651918240475,0.854621838259951
"4945","Cluster_36","lncRNA_7058",169,-22.67,"2 20","625 644",18,"83.33%","88.89%",261111,0.442699856532285,0.455331650249707,0.916581977381885
"4946","Cluster_36","lncRNA_7490",174,-22.28,"2 19","167 187",17,"82.35%","94.12%",277095,0.710321397060016,0.178802541374833,0.822898716917409
"4947","Cluster_36","lncRNA_7695",174,-21.79,"2 19","10316 10336",17,"82.35%","94.12%",284680,-0.0911693047668496,0.88408064393619,0.989915740758797
"4948","Cluster_36","lncRNA_7707",175,-20.66,"2 20","1156 1176",18,"77.78%","94.44%",285124,0.695315853870107,0.192393212912623,0.832592380470036
"4949","Cluster_390","lncRNA_058",174,-21.79,"2 21","999 1019",19,"84.21%","89.47%",2113,0.478139277253855,0.415279388624095,0.909511600216522
"4950","Cluster_390","lncRNA_10257",172,-20.8,"2 21","424 445",19,"73.68%","89.47%",379476,-0.137784743739842,0.825123695696993,0.981262695719343
"4951","Cluster_390","lncRNA_1055",161,-22.49,"2 20","295 315",18,"77.78%","83.33%",39002,0.700159521521731,0.187975371338849,0.829098524374288
"4952","Cluster_390","lncRNA_10667",157,-21.27,"2 21","2123 2144",20,"70.00%","85.00%",394609,-0.0946327113044074,0.879689970614415,0.989214232219542
"4953","Cluster_390","lncRNA_10667",157,-21.27,"2 21","22591 22612",20,"70.00%","85.00%",394609,-0.0946327113044074,0.879689970614415,0.989214232219542
"4954","Cluster_390","lncRNA_10668",157,-21.27,"2 21","2123 2144",20,"70.00%","85.00%",394646,-0.0946327113044074,0.879689970614415,0.989214232219542
"4955","Cluster_390","lncRNA_10668",157,-21.27,"2 21","22591 22612",20,"70.00%","85.00%",394646,-0.0946327113044074,0.879689970614415,0.989214232219542
"4956","Cluster_390","lncRNA_10669",157,-21.27,"2 21","2037 2058",20,"70.00%","85.00%",394683,-0.0977538772696731,0.875734409018883,0.988643007894151
"4957","Cluster_390","lncRNA_10669",157,-21.27,"2 21","22505 22526",20,"70.00%","85.00%",394683,-0.0977538772696731,0.875734409018883,0.988643007894151
"4958","Cluster_390","lncRNA_10670",157,-21.27,"2 21","203 224",20,"70.00%","85.00%",394720,-0.373367204151548,0.535902455984369,0.930074312871116
"4959","Cluster_390","lncRNA_10672",157,-21.27,"2 21","13942 13963",20,"70.00%","85.00%",394794,-0.129486623711633,0.835594392193828,0.982867298265286
"4960","Cluster_390","lncRNA_11207",176,-20.46,"2 21","4411 4432",19,"84.21%","84.21%",414589,0.994817067226929,0.00044756827545983,0.613674961855994
"4961","Cluster_390","lncRNA_11208",176,-20.46,"2 21","3501 3522",19,"84.21%","84.21%",414626,0.690132137821325,0.197153212596629,0.835657232702207
"4962","Cluster_390","lncRNA_11209",158,-20.29,"2 21","1479 1503",22,"68.18%","81.82%",414663,0.600912435743593,0.283827978271807,0.879422384558391
"4963","Cluster_390","lncRNA_11240",146,-20.57,"2 21","105187 105214",25,"60.00%","72.00%",415810,0.793582992889852,0.109024967078308,0.774876961316007
"4964","Cluster_390","lncRNA_11240",164,-22.73,"2 20","108574 108593",18,"77.78%","88.89%",415810,0.793582992889852,0.109024967078308,0.774876961316007
"4965","Cluster_390","lncRNA_11241",146,-20.57,"2 21","1637 1664",25,"60.00%","72.00%",415847,0.929728387475887,0.0221244365861216,0.628616000372692
"4966","Cluster_390","lncRNA_11242",164,-21.28,"2 20","4113 4132",18,"77.78%","88.89%",415884,0.591965895429601,0.292971056695657,0.883080092754451
"4967","Cluster_390","lncRNA_11289",159,-24.93,"2 21","11585 11608",21,"71.43%","76.19%",417623,-0.319703948905791,0.599984993209953,0.939845895851629
"4968","Cluster_390","lncRNA_11300",164,-21.28,"2 20","42950 42969",18,"77.78%","88.89%",418030,0.677306254914543,0.209069971149935,0.843882154478237
"4969","Cluster_390","lncRNA_11302",164,-21.28,"2 20","15585 15604",18,"77.78%","88.89%",418104,0.721016106407354,0.169292127364205,0.815193128840447
"4970","Cluster_390","lncRNA_11306",164,-21.28,"2 20","4277 4296",18,"77.78%","88.89%",418252,0.778180646380198,0.121151056667749,0.782470513557689
"4971","Cluster_390","lncRNA_11307",150,-22.66,"2 21","1553 1580",25,"64.00%","72.00%",418289,0.677410442006755,0.208972382978909,0.843880305551078
"4972","Cluster_390","lncRNA_11308",150,-22.66,"2 21","15687 15714",25,"64.00%","72.00%",418326,0.767048491277419,0.130149430621177,0.788428187393681
"4973","Cluster_390","lncRNA_11319",146,-20.57,"2 21","5275 5302",25,"60.00%","72.00%",418733,0.748112437233017,0.145885826268968,0.801302075642125
"4974","Cluster_390","lncRNA_11321",164,-21.28,"2 20","1478 1497",18,"77.78%","88.89%",418807,0.663923954159693,0.221709190280542,0.851408423769099
"4975","Cluster_390","lncRNA_11502",151,-20.59,"2 21","8306 8329",21,"66.67%","71.43%",425504,0.586838000380687,0.298245461304523,0.885474192273659
"4976","Cluster_390","lncRNA_11503",151,-20.59,"2 21","8306 8329",21,"66.67%","71.43%",425541,0.586838000380687,0.298245461304523,0.885474192273659
"4977","Cluster_390","lncRNA_11504",151,-20.59,"2 21","4963 4986",21,"66.67%","71.43%",425578,0.586685797105027,0.298402385596352,0.885486681850404
"4978","Cluster_390","lncRNA_11505",151,-20.59,"2 21","4963 4986",21,"66.67%","71.43%",425615,0.586685797105027,0.298402385596352,0.885486681850404
"4979","Cluster_390","lncRNA_11506",151,-20.59,"2 21","4963 4986",21,"66.67%","71.43%",425652,0.586685797105027,0.298402385596352,0.885486681850404
"4980","Cluster_390","lncRNA_11507",151,-20.59,"2 21","4963 4986",21,"66.67%","71.43%",425689,0.586685797105027,0.298402385596352,0.885486681850404
"4981","Cluster_390","lncRNA_11536",167,-23.84,"2 21","27970 27992",20,"75.00%","85.00%",426762,0.713984586164677,0.175528225284391,0.820462496029266
"4982","Cluster_390","lncRNA_11536",167,-23.84,"2 21","4611 4633",20,"75.00%","85.00%",426762,0.713984586164677,0.175528225284391,0.820462496029266
"4983","Cluster_390","lncRNA_11537",167,-23.84,"2 21","4070 4092",20,"75.00%","85.00%",426799,0.629473386485413,0.255161239366986,0.867021198800546
"4984","Cluster_390","lncRNA_11548",156,-23.34,"2 21","9462 9480",19,"73.68%","78.95%",427206,0.425958762523758,0.474531265442698,0.919316838521846
"4985","Cluster_390","lncRNA_11551",156,-23.34,"2 21","5685 5703",19,"73.68%","78.95%",427317,0.630167166221037,0.254475107047243,0.866597701617005
"4986","Cluster_390","lncRNA_11562",156,-20.82,"2 20","53380 53399",18,"72.22%","83.33%",427724,0.696182503784425,0.191600619509638,0.831974762340851
"4987","Cluster_390","lncRNA_11573",150,-21.91,"2 21","11656 11683",25,"68.00%","68.00%",428131,0.618543281633765,0.266035804142569,0.87244775994389
"4988","Cluster_390","lncRNA_11573",150,-21.91,"2 21","12496 12523",25,"68.00%","68.00%",428131,0.618543281633765,0.266035804142569,0.87244775994389
"4989","Cluster_390","lncRNA_11573",150,-21.91,"2 21","12736 12763",25,"68.00%","68.00%",428131,0.618543281633765,0.266035804142569,0.87244775994389
"4990","Cluster_390","lncRNA_11573",155,-21.05,"2 21","10569 10594",23,"65.22%","73.91%",428131,0.618543281633765,0.266035804142569,0.87244775994389
"4991","Cluster_390","lncRNA_11574",150,-21.91,"2 21","11656 11683",25,"68.00%","68.00%",428168,0.618543281633765,0.266035804142569,0.87244775994389
"4992","Cluster_390","lncRNA_11574",150,-21.91,"2 21","12496 12523",25,"68.00%","68.00%",428168,0.618543281633765,0.266035804142569,0.87244775994389
"4993","Cluster_390","lncRNA_11574",150,-21.91,"2 21","12736 12763",25,"68.00%","68.00%",428168,0.618543281633765,0.266035804142569,0.87244775994389
"4994","Cluster_390","lncRNA_11574",155,-21.05,"2 21","10569 10594",23,"65.22%","73.91%",428168,0.618543281633765,0.266035804142569,0.87244775994389
"4995","Cluster_390","lncRNA_11575",150,-21.91,"2 21","11656 11683",25,"68.00%","68.00%",428205,0.618543281633765,0.266035804142569,0.87244775994389
"4996","Cluster_390","lncRNA_11575",150,-21.91,"2 21","12496 12523",25,"68.00%","68.00%",428205,0.618543281633765,0.266035804142569,0.87244775994389
"4997","Cluster_390","lncRNA_11575",150,-21.91,"2 21","12736 12763",25,"68.00%","68.00%",428205,0.618543281633765,0.266035804142569,0.87244775994389
"4998","Cluster_390","lncRNA_11575",155,-21.05,"2 21","10569 10594",23,"65.22%","73.91%",428205,0.618543281633765,0.266035804142569,0.87244775994389
"4999","Cluster_390","lncRNA_11576",150,-21.91,"2 21","1623 1650",25,"68.00%","68.00%",428242,0.7399724457779,0.152810360309869,0.805747552130866
"5000","Cluster_390","lncRNA_11576",150,-21.91,"2 21","2463 2490",25,"68.00%","68.00%",428242,0.7399724457779,0.152810360309869,0.805747552130866
"5001","Cluster_390","lncRNA_11576",150,-21.91,"2 21","2703 2730",25,"68.00%","68.00%",428242,0.7399724457779,0.152810360309869,0.805747552130866
"5002","Cluster_390","lncRNA_11576",155,-21.05,"2 21","536 561",23,"65.22%","73.91%",428242,0.7399724457779,0.152810360309869,0.805747552130866
"5003","Cluster_390","lncRNA_11577",148,-21.91,"2 21","843 870",26,"69.23%","69.23%",428279,0.405481389009091,0.498243498660369,0.924812939430103
"5004","Cluster_390","lncRNA_11578",148,-21.91,"2 21","272 299",26,"69.23%","69.23%",428316,0.254665646783293,0.679289393563616,0.950354068800166
"5005","Cluster_390","lncRNA_11989",162,-21.47,"2 20","104 126",19,"68.42%","89.47%",443523,0.884602906088041,0.0462340827110331,0.703695337987991
"5006","Cluster_390","lncRNA_12011",170,-20.13,"2 15","17470 17491",13,"100.00%","100.00%",444337,0.146921366015691,0.813609100838164,0.978559650285657
"5007","Cluster_390","lncRNA_12072",170,-20.21,"2 15","12592 12613",13,"100.00%","100.00%",446594,0.637898380089526,0.246862975930513,0.864094878774106
"5008","Cluster_390","lncRNA_12074",170,-20.13,"2 15","19214 19235",13,"100.00%","100.00%",446668,-0.0175450184446891,0.977662134850348,0.998843043086132
"5009","Cluster_390","lncRNA_12252",159,-20.57,"2 20","28896 28915",18,"83.33%","83.33%",453254,0.254103726348724,0.679981316487176,0.95048508376035
"5010","Cluster_390","lncRNA_12253",159,-20.57,"2 20","8583 8602",18,"83.33%","83.33%",453291,0.803532257449939,0.101400226968945,0.765441135319242
"5011","Cluster_390","lncRNA_12256",167,-21.2,"2 21","24714 24737",21,"76.19%","80.95%",453402,0.70375731555423,0.184712812087021,0.826264115791379
"5012","Cluster_390","lncRNA_12282",159,-20.63,"2 20","5848 5869",18,"72.22%","77.78%",454364,0.56316881941919,0.322900415027678,0.894185868990147
"5013","Cluster_390","lncRNA_12307",159,-20.57,"2 20","54694 54713",18,"83.33%","83.33%",455289,0.111537175319524,0.858281463834139,0.986254045386735
"5014","Cluster_390","lncRNA_12308",159,-20.57,"2 20","54401 54420",18,"83.33%","83.33%",455326,0.15927301160751,0.798067999599777,0.974974680939668
"5015","Cluster_390","lncRNA_12309",159,-20.57,"2 20","54201 54220",18,"83.33%","83.33%",455363,0.26218943429928,0.670035247121791,0.948562718400971
"5016","Cluster_390","lncRNA_12310",159,-20.57,"2 20","51419 51438",18,"83.33%","83.33%",455400,0.585683095508979,0.299436722526663,0.885965985706285
"5017","Cluster_390","lncRNA_12311",159,-20.57,"2 20","27847 27866",18,"83.33%","83.33%",455437,0.619997536834057,0.264581957328043,0.871825929766802
"5018","Cluster_390","lncRNA_12312",159,-20.57,"2 20","27847 27866",18,"83.33%","83.33%",455474,0.74472841347059,0.148753131991857,0.803531587793974
"5019","Cluster_390","lncRNA_1245",173,-22.74,"2 20","3348 3368",18,"83.33%","94.44%",46032,0.75323964855432,0.141572883064232,0.796952856906807
"5020","Cluster_390","lncRNA_12797",155,-20.89,"2 21","1356 1379",21,"66.67%","76.19%",473419,0.524860808532143,0.363821508434005,0.902738768005461
"5021","Cluster_390","lncRNA_12826",175,-20.9,"2 21","2930 2952",20,"80.00%","90.00%",474492,0.457360450403197,0.438662497664998,0.913796781948092
"5022","Cluster_390","lncRNA_12827",175,-20.9,"2 21","2930 2952",20,"80.00%","90.00%",474529,0.457360450403197,0.438662497664998,0.913796781948092
"5023","Cluster_390","lncRNA_12828",175,-20.9,"2 21","2759 2781",20,"80.00%","90.00%",474566,0.457308379530134,0.43872145674913,0.913804002022298
"5024","Cluster_390","lncRNA_12829",175,-20.9,"2 21","128 150",20,"80.00%","90.00%",474603,0.390712209658339,0.515493647876301,0.927824687647389
"5025","Cluster_390","lncRNA_12872",155,-20.89,"2 21","490 513",21,"66.67%","76.19%",476194,-0.439559239341283,0.458920307100009,0.917263944417598
"5026","Cluster_390","lncRNA_12950",159,-22.9,"2 21","16 38",20,"70.00%","80.00%",479080,-0.113781824013992,0.855441683826443,0.985698168015839
"5027","Cluster_390","lncRNA_13014",168,-23.42,"2 20","12550 12569",18,"83.33%","88.89%",481448,0.507478794268735,0.382776363456324,0.905738776229115
"5028","Cluster_390","lncRNA_130",164,-21.47,"2 21","7228 7249",19,"73.68%","78.95%",4777,0.885157493428643,0.0459051577422959,0.702188935449414
"5029","Cluster_390","lncRNA_13076",168,-23.42,"2 20","4543 4562",18,"83.33%","88.89%",483742,0.363695686966593,0.547349825839758,0.931459176708726
"5030","Cluster_390","lncRNA_13107",166,-20.3,"2 21","10691 10711",19,"78.95%","84.21%",484889,0.604463275898402,0.280220272830873,0.877650496879556
