"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"NA.708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",4468,"Cluster_5900","ptg000001l:4416914-4417914",168,-22.02,2,21,178,199,19,"73.68%","84.21%","FUN_005821",0.956155762038839,0.0109477699888632,0.741654435404038,"ptg000001l:4404980-4416914","P27398","Calpain-D (EC 3.4.22.-) (Calcium-activated neutral proteinase D) (CANP D) (Small optic lobes protein)","Drosophila melanogaster (Fruit fly)","nervous system development [GO:0007399]; proteolysis [GO:0006508]; response to stimulus [GO:0050896]; visual perception [GO:0007601]","GO:0004198; GO:0005737; GO:0006508; GO:0007399; GO:0007601; GO:0046872; GO:0050896"
"4478",4478,"Cluster_5900","ptg000008l:10923948-10924948",152,-21.05,2,15,15,35,13,"84.62%","92.31%","FUN_012649",0.957034210047625,0.010621824733579,0.733093745201711,NA,NA,NA,NA,NA,NA
"4488",4488,"Cluster_5900","ptg000009l:5427051-5428051",143,-22.48,2,12,290,311,10,"80.00%","90.00%","FUN_015028",0.933879547826936,0.0202061091457408,0.874257567069394,NA,NA,NA,NA,NA,NA
"NA.714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4580",4580,"Cluster_5900","ptg000027l:9518580-9519580",157,-22.22,2,21,780,803,22,"68.18%","81.82%","FUN_038633",-0.965103191651987,0.00778441455860867,0.677119396353841,"ptg000027l:9519580-9523458","Q5EAE5","Josephin-1 (EC 3.4.19.12) (Josephin domain-containing protein 1)","Bos taurus (Bovine)","protein deubiquitination [GO:0016579]","GO:0004843; GO:0005737; GO:0005886; GO:0016579"
"NA.732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4612",4612,"Cluster_5981","ntLink_6:8505602-8506602",158,-20.52,2,17,356,377,15,"86.67%","86.67%","FUN_001091",-0.94919046502068,0.0136431226061678,0.778166556535932,"ntLink_6:8506602-8514985","P21329","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)","Drosophila funebris (Fruit fly)","","GO:0003964"
"4613",4613,"Cluster_5981","ntLink_6:8541743-8542743",161,-20.89,2,22,688,710,20,"65.00%","80.00%","FUN_001097",0.882027778531644,0.0477710859419588,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4641",4641,"Cluster_5981","ptg000001l:13322183-13322821",147,-27.75,2,21,108,131,20,"65.00%","70.00%","FUN_006500",-0.894410846240038,0.0405286335642607,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4665",4665,"Cluster_5981","ptg000002l:7125992-7126992",169,-22.26,2,21,918,938,19,"84.21%","84.21%","FUN_008007",-0.968997374347523,0.00652231200384553,0.658486062946931,NA,NA,NA,NA,NA,NA
"NA.747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4688",4688,"Cluster_5981","ptg000007l:8807073-8808073",155,-20.63,2,21,113,136,20,"65.00%","80.00%","FUN_011318",0.965113242711184,0.00778106354057353,0.677079544727381,"ptg000007l:8803939-8807073","Q96DM1","PiggyBac transposable element-derived protein 4","Homo sapiens (Human)","",""
"NA.750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4703",4703,"Cluster_5981","ptg000008l:29009154-29010154",156,-22.65,2,22,763,788,23,"65.22%","73.91%","FUN_013935",0.930472492799245,0.0217764430676389,0.892744982228573,NA,NA,NA,NA,NA,NA
"NA.752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4716",4716,"Cluster_5981","ptg000008l:7382233-7383233",162,-24.74,2,21,369,390,19,"73.68%","84.21%","FUN_012288",0.893031086131064,0.0413167577320748,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4719",4719,"Cluster_5981","ptg000009l:14606603-14607255",166,-20.09,2,19,201,223,17,"76.47%","88.24%","FUN_015710",0.965113242711184,0.00778106354057353,0.677079544727381,NA,NA,NA,NA,NA,NA
"NA.755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4725",4725,"Cluster_5981","ptg000009l:17670429-17671429",164,-21.55,2,22,724,748,22,"68.18%","81.82%","FUN_015899",0.976345500765667,0.00435168569896906,0.560837554569365,NA,NA,NA,NA,NA,NA
"NA.758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4731",4731,"Cluster_5981","ptg000011l:2788047-2789047",164,-25.89,2,21,435,457,21,"80.95%","80.95%","FUN_016408",0.882503662335206,0.0474858508919343,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4745",4745,"Cluster_5981","ptg000012l:1524975-1525975",150,-26.93,2,21,253,274,19,"68.42%","73.68%","FUN_017878",0.955176839284348,0.0113147738194874,0.751036153135827,NA,NA,NA,NA,NA,NA
"NA.763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4795",4795,"Cluster_5981","ptg000020l:4324812-4325812",156,-24.01,2,22,906,929,21,"66.67%","76.19%","FUN_026071",0.895659653137019,0.0398194885092122,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4822",4822,"Cluster_5981","ptg000022l:6163621-6164621",157,-21.6,2,22,101,121,20,"75.00%","80.00%","FUN_028935",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"NA.771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4841",4841,"Cluster_5981","ptg000023l:24324749-24325749",165,-24.55,2,22,729,751,20,"75.00%","75.00%","FUN_031678",0.896430071320954,0.0393839930304947,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4857",4857,"Cluster_5981","ptg000023l:38952304-38953304",173,-23.07,2,20,126,147,18,"83.33%","94.44%","FUN_033018",0.916069333514307,0.0288184336798294,0.922979388371587,NA,NA,NA,NA,NA,NA
"NA.776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4875",4875,"Cluster_5981","ptg000024l:8396335-8397335",148,-20.89,2,22,483,508,23,"56.52%","73.91%","FUN_034394",0.938825765156593,0.0179953749626708,0.847898695599974,NA,NA,NA,NA,NA,NA
"4885",4885,"Cluster_5981","ptg000025l:15439945-15440945",163,-21.22,2,21,140,163,20,"75.00%","80.00%","FUN_036106",0.886174890214059,0.0453036796430979,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4915",4915,"Cluster_5981","ptg000027l:5263305-5263972",165,-22.46,2,22,435,457,20,"70.00%","80.00%","FUN_038282",0.888184785914682,0.0441228641829625,0.96546924320845,NA,NA,NA,NA,NA,NA
"4916",4916,"Cluster_5981","ptg000027l:610554-611062",165,-21.95,2,19,368,391,18,"77.78%","88.89%","FUN_037928",0.977058739895605,0.00415680458539133,0.550518750182381,"ptg000027l:611062-613812","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"NA.781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4928",4928,"Cluster_5981","ptg000031l:4743387-4744387",161,-21.92,2,22,83,105,20,"60.00%","85.00%","FUN_040142",0.965163489389975,0.00776431843436624,0.677079544727381,NA,NA,NA,NA,NA,NA
"NA.782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4933",4933,"Cluster_5981","ptg000034l:2974327-2975327",164,-21.55,2,22,747,771,22,"68.18%","81.82%","FUN_041165",0.961967546364795,0.00885262692996367,0.706080273818519,NA,NA,NA,NA,NA,NA
"NA.783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4937",4937,"Cluster_5981","ptg000035l:2178213-2179213",149,-20.51,2,21,184,206,20,"70.00%","75.00%","FUN_041333",0.965113242711184,0.00778106354057353,0.677079544727381,NA,NA,NA,NA,NA,NA
"NA.785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4940",4940,"Cluster_5981","ptg000035l:5371896-5372896",150,-20.56,2,21,978,999,19,"63.16%","78.95%","FUN_041568",0.965113242711184,0.00778106354057356,0.677079544727381,NA,NA,NA,NA,NA,NA
"NA.787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4953",4953,"Cluster_5981","ptg000047l:7614008-7615008",157,-22.78,2,21,347,374,24,"70.83%","79.17%","FUN_043365",0.978293672710845,0.00382643437224645,0.545343267336266,NA,NA,NA,NA,NA,NA
"4954",4954,"Cluster_5981","ptg000047l:7749370-7750370",140,-20.03,2,9,769,791,7,"100.00%","100.00%","FUN_043381",0.960612970285246,0.00932784049826585,0.717681557663573,"ptg000047l:7750370-7760192","P50429","Arylsulfatase B (ASB) (EC 3.1.6.12) (N-acetylgalactosamine-4-sulfatase) (G4S)","Mus musculus (Mouse)","anterior head development [GO:0097065]; autophagy [GO:0006914]; central nervous system development [GO:0007417]; chondroitin sulfate catabolic process [GO:0030207]; colon epithelial cell migration [GO:0061580]; dermatan sulfate catabolic process [GO:0030209]; positive regulation of neuron projection development [GO:0010976]; regulation of epithelial cell migration [GO:0010632]; response to estrogen [GO:0043627]; response to methylmercury [GO:0051597]; response to nutrient [GO:0007584]; response to pH [GO:0009268]","GO:0003943; GO:0004065; GO:0005739; GO:0005764; GO:0005791; GO:0005794; GO:0006914; GO:0007417; GO:0007584; GO:0008484; GO:0009268; GO:0009986; GO:0010632; GO:0010976; GO:0030207; GO:0030209; GO:0043627; GO:0043890; GO:0046872; GO:0051597; GO:0061580; GO:0097065"
