"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1976",1976,"Cluster_17776","ptg000001l:12288759-12289759",140,-22.93,2,9,307,328,7,"100.00%","100.00%","FUN_006424",0.313221860334665,0.607814050983179,0.998649612991003,NA,NA,NA,NA,NA,NA
"1977",1977,"Cluster_17776","ptg000001l:20272456-20273456",151,-25.96,2,21,438,460,20,"65.00%","75.00%","FUN_007081",0.822875955618754,0.0870685311779686,0.998649612991003,NA,NA,NA,NA,NA,NA
"1978",1978,"Cluster_17776","ptg000002l:10121768-10122768",157,-23.13,2,14,491,512,12,"91.67%","91.67%","FUN_008303",-0.355726433330942,0.556817374953724,0.998649612991003,NA,NA,NA,NA,NA,NA
"1979",1979,"Cluster_17776","ptg000002l:16010261-16011261",156,-27.77,2,21,854,875,19,"68.42%","73.68%","FUN_008841",-0.71162342348646,0.177636749709694,0.998649612991003,NA,NA,NA,NA,NA,NA
"1980",1980,"Cluster_17776","ptg000002l:9055133-9056133",148,-24.16,2,17,818,839,15,"73.33%","73.33%","FUN_008183",-0.399047807355348,0.505742981987959,0.998649612991003,NA,NA,NA,NA,NA,NA
"1981",1981,"Cluster_17776","ptg000002l:9171715-9172715",146,-20.68,2,20,497,514,18,"72.22%","72.22%","FUN_008195",-0.262591381510005,0.669541403720197,0.998649612991003,NA,NA,NA,NA,NA,NA
"1982",1982,"Cluster_17776","ptg000002l:9754192-9755192",145,-22.92,2,10,407,428,8,"100.00%","100.00%","FUN_008261",-0.222683666652975,0.718831374550711,0.998649612991003,"ptg000002l:9752413-9754192","A4IFM3","Short-chain dehydrogenase/reductase family 9C member 7 (EC 1.1.1.-) (Orphan short-chain dehydrogenase/reductase) (SDR-O)","Bos taurus (Bovine)","retinol metabolic process [GO:0042572]; steroid metabolic process [GO:0008202]","GO:0004745; GO:0005737; GO:0008202; GO:0016491; GO:0042572; GO:0043231"
"1983",1983,"Cluster_17776","ptg000004l:11881353-11882353",147,-21.52,2,12,952,973,10,"90.00%","90.00%","FUN_009808",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984",1984,"Cluster_17776","ptg000004l:11923080-11924080",141,-20.33,2,20,301,321,18,"61.11%","72.22%","FUN_009811",-0.21632411374667,0.726731115715593,0.998649612991003,"ptg000004l:11924080-11928415","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"1985",1985,"Cluster_17776","ptg000004l:13625409-13626409",140,-20.6,2,9,305,326,7,"100.00%","100.00%","FUN_010020",0.699698928265946,0.188394217894688,0.998649612991003,NA,NA,NA,NA,NA,NA
"1986",1986,"Cluster_17776","ptg000004l:1746731-1747731",147,-21.57,2,21,475,497,20,"65.00%","70.00%","FUN_009031",0.158736504747375,0.798742410795767,0.998649612991003,NA,NA,NA,NA,NA,NA
"1987",1987,"Cluster_17776","ptg000004l:2114586-2115586",151,-22.63,2,21,399,421,20,"60.00%","80.00%","FUN_009050",-0.483609701247066,0.409172422623534,0.998649612991003,NA,NA,NA,NA,NA,NA
"1988",1988,"Cluster_17776","ptg000004l:7225232-7226232",146,-22.78,2,17,801,821,15,"73.33%","80.00%","FUN_009462",-0.591682310094322,0.293262105018025,0.998649612991003,NA,NA,NA,NA,NA,NA
"1989",1989,"Cluster_17776","ptg000004l:8179639-8180639",150,-21.43,2,17,46,66,15,"80.00%","80.00%","FUN_009534",0.1113031032515,0.85857763793164,0.998649612991003,NA,NA,NA,NA,NA,NA
"1990",1990,"Cluster_17776","ptg000004l:9206953-9207953",168,-26.91,2,17,832,853,15,"86.67%","93.33%","FUN_009605",0.167147795031367,0.788175983201532,0.998649612991003,NA,NA,NA,NA,NA,NA
"1991",1991,"Cluster_17776","ptg000007l:11196943-11197943",147,-22.48,2,21,790,813,21,"57.14%","76.19%","FUN_011530",-0.622164811353666,0.262419242334753,0.998649612991003,NA,NA,NA,NA,NA,NA
"1992",1992,"Cluster_17776","ptg000007l:11365550-11366550",145,-22.92,2,10,922,943,8,"100.00%","100.00%","FUN_011561",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993",1993,"Cluster_17776","ptg000007l:3592781-3593550",146,-20.69,2,20,455,472,18,"72.22%","72.22%","FUN_010851",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994",1994,"Cluster_17776","ptg000007l:3592781-3593550",146,-20.69,2,20,455,472,18,"72.22%","72.22%","FUN_010852",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995",1995,"Cluster_17776","ptg000008l:10004509-10005509",143,-20.18,2,16,83,104,14,"71.43%","71.43%","FUN_012567",0.339250144620827,0.576488074847292,0.998649612991003,NA,NA,NA,NA,NA,NA
"1996",1996,"Cluster_17776","ptg000008l:10632854-10633854",151,-25.06,2,17,109,132,17,"70.59%","82.35%","FUN_012626",-0.171883807096847,0.782233181728318,0.998649612991003,NA,NA,NA,NA,NA,NA
"1997",1997,"Cluster_17776","ptg000008l:10632957-10633957",151,-25.06,2,17,6,29,17,"70.59%","82.35%","FUN_012627",-0.289489756085027,0.636625167571314,0.998649612991003,NA,NA,NA,NA,NA,NA
"1998",1998,"Cluster_17776","ptg000008l:10763959-10764959",145,-22.92,2,10,492,513,8,"100.00%","100.00%","FUN_012637",0.355997415864312,0.556494935160726,0.998649612991003,NA,NA,NA,NA,NA,NA
"1999",1999,"Cluster_17776","ptg000008l:11054624-11055624",154,-24.48,2,21,814,839,23,"65.22%","78.26%","FUN_012664",0.100386537525706,0.872398893235667,0.998649612991003,NA,NA,NA,NA,NA,NA
"2000",2000,"Cluster_17776","ptg000008l:14318256-14319256",157,-23.2,2,21,702,723,20,"75.00%","80.00%","FUN_012895",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001",2001,"Cluster_17776","ptg000008l:1851815-1852815",152,-22.78,2,20,657,680,21,"71.43%","76.19%","FUN_011826",0.320406836204495,0.599137124422628,0.998649612991003,NA,NA,NA,NA,NA,NA
"2002",2002,"Cluster_17776","ptg000008l:2050327-2051327",159,-26.08,2,17,147,169,16,"81.25%","87.50%","FUN_011845",0.0408122165184659,0.948050701078155,0.998649612991003,"ptg000008l:2040540-2050327","P23368","NAD-dependent malic enzyme, mitochondrial (NAD-ME) (EC 1.1.1.38) (Malic enzyme 2)","Homo sapiens (Human)","malate metabolic process [GO:0006108]; pyruvate metabolic process [GO:0006090]; regulation of NADP metabolic process [GO:1902031]","GO:0004470; GO:0004471; GO:0004473; GO:0005739; GO:0005759; GO:0006090; GO:0006108; GO:0008948; GO:0009055; GO:0043231; GO:0046872; GO:0051287; GO:1902031"
"2003",2003,"Cluster_17776","ptg000008l:22000243-22001210",152,-25.41,2,13,469,490,11,"90.91%","90.91%","FUN_013391",-0.349353645449428,0.564410492918148,0.998649612991003,NA,NA,NA,NA,NA,NA
"2004",2004,"Cluster_17776","ptg000008l:22000243-22001210",152,-25.41,2,13,469,490,11,"90.91%","90.91%","FUN_013392",-0.0143841303612878,0.981686187979835,0.998649612991003,NA,NA,NA,NA,NA,NA
"2005",2005,"Cluster_17776","ptg000008l:2407264-2408264",145,-23.75,2,21,472,491,19,"63.16%","73.68%","FUN_011881",0.171901483039115,0.782211011001623,0.998649612991003,"ptg000008l:2401449-2407264","Q7Q5R7","Choline transporter-like 1","Anopheles gambiae (African malaria mosquito)","transmembrane transport [GO:0055085]","GO:0016020; GO:0022857; GO:0055085"
"2006",2006,"Cluster_17776","ptg000008l:25426682-25427682",157,-26.5,2,19,551,573,18,"72.22%","83.33%","FUN_013683",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007",2007,"Cluster_17776","ptg000008l:26115718-26116718",148,-20.42,2,17,88,109,15,"73.33%","73.33%","FUN_013752",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008",2008,"Cluster_17776","ptg000008l:26276855-26277855",145,-21.22,2,15,343,365,14,"78.57%","78.57%","FUN_013762",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009",2009,"Cluster_17776","ptg000008l:27122195-27123195",155,-23.5,2,17,331,355,18,"72.22%","83.33%","FUN_013806",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010",2010,"Cluster_17776","ptg000008l:28648835-28649835",145,-21.22,2,15,189,211,14,"78.57%","78.57%","FUN_013914",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",2011,"Cluster_17776","ptg000008l:28657027-28658027",145,-21.22,2,15,189,211,14,"78.57%","78.57%","FUN_013915",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012",2012,"Cluster_17776","ptg000008l:34153041-34154041",151,-21.48,2,21,82,106,22,"63.64%","72.73%","FUN_014253",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013",2013,"Cluster_17776","ptg000008l:5000162-5001162",147,-21.96,2,18,777,801,19,"73.68%","73.68%","FUN_012088",-0.807410744881962,0.0984736682868068,0.998649612991003,"ptg000008l:4998616-5000162","A2AV25","Fibrinogen C domain-containing protein 1","Mus musculus (Mouse)","cell adhesion [GO:0007155]","GO:0005102; GO:0005615; GO:0007155; GO:0008061; GO:0016020; GO:0046872; GO:0062023"
"2014",2014,"Cluster_17776","ptg000008l:681031-682031",148,-23.61,2,18,972,996,19,"68.42%","73.68%","FUN_011730",-0.678329775974101,0.208111829124091,0.998649612991003,"ptg000008l:679462-681031","B0UYT5","Major facilitator superfamily domain-containing protein 6-B (Macrophage MHC class I receptor 2 homolog B)","Danio rerio (Zebrafish) (Brachydanio rerio)","antigen processing and presentation of exogenous peptide antigen via MHC class I [GO:0042590]","GO:0005886; GO:0016020; GO:0042590"
"2015",2015,"Cluster_17776","ptg000008l:8038356-8039356",150,-23.86,2,21,130,153,21,"66.67%","76.19%","FUN_012335",0.465171679003923,0.429838213180852,0.998649612991003,NA,NA,NA,NA,NA,NA
"2016",2016,"Cluster_17776","ptg000008l:8326983-8327983",152,-23.83,2,21,164,185,19,"63.16%","73.68%","FUN_012367",-0.110929168154722,0.859050798542334,0.998649612991003,NA,NA,NA,NA,NA,NA
"2017",2017,"Cluster_17776","ptg000008l:9029418-9030418",153,-24.66,2,21,906,925,19,"73.68%","73.68%","FUN_012448",-0.628079285615866,0.256541473529233,0.998649612991003,NA,NA,NA,NA,NA,NA
"2018",2018,"Cluster_17776","ptg000008l:9977817-9978817",158,-22.57,2,17,555,575,15,"80.00%","93.33%","FUN_012564",-0.699590717644679,0.188492659039844,0.998649612991003,NA,NA,NA,NA,NA,NA
"2019",2019,"Cluster_17776","ptg000009l:1490244-1490579",157,-28.67,2,21,96,118,21,"76.19%","76.19%","FUN_014608",0.796459124577145,0.106803667282811,0.998649612991003,NA,NA,NA,NA,NA,NA
"2020",2020,"Cluster_17776","ptg000009l:1490244-1490579",157,-28.67,2,21,96,118,21,"76.19%","76.19%","FUN_014609",-0.143086691914047,0.818439954066489,0.998649612991003,NA,NA,NA,NA,NA,NA
"2021",2021,"Cluster_17776","ptg000009l:5579391-5580324",160,-24.23,2,21,799,820,19,"68.42%","78.95%","FUN_015042",0.135543691260076,0.827950319526725,0.998649612991003,"ptg000009l:5567273-5579391","P22059","Oxysterol-binding protein 1","Homo sapiens (Human)","bile acid biosynthetic process [GO:0006699]; ceramide transport [GO:0035627]; intracellular cholesterol transport [GO:0032367]; phospholipid transport [GO:0015914]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of secretory granule organization [GO:1904411]; positive regulation of tyrosine phosphorylation of STAT protein [GO:0042531]; sphingomyelin biosynthetic process [GO:0006686]; sterol transport [GO:0015918]","GO:0000139; GO:0005654; GO:0005730; GO:0005737; GO:0005789; GO:0005794; GO:0005802; GO:0005829; GO:0005886; GO:0006686; GO:0006699; GO:0008142; GO:0015248; GO:0015914; GO:0015918; GO:0016020; GO:0019904; GO:0030054; GO:0032367; GO:0032934; GO:0035627; GO:0035774; GO:0042531; GO:0043231; GO:0048471; GO:0070273; GO:0097038; GO:0120015; GO:1904411"
"2022",2022,"Cluster_17776","ptg000010l:1822889-1823889",146,-24.3,2,20,66,90,21,"66.67%","66.67%","FUN_016120",-0.662759416228776,0.22281874592614,0.998649612991003,NA,NA,NA,NA,NA,NA
"2023",2023,"Cluster_17776","ptg000011l:12086051-12087051",147,-22.36,2,21,876,899,21,"66.67%","66.67%","FUN_017325",-0.475639987502706,0.418076419253206,0.998649612991003,NA,NA,NA,NA,NA,NA
"2024",2024,"Cluster_17776","ptg000011l:7688125-7689125",142,-22.35,2,11,339,360,9,"88.89%","88.89%","FUN_016798",-0.199957065802104,0.747113639395007,0.998649612991003,"ptg000011l:7649416-7688125","Q9P265","Disco-interacting protein 2 homolog B (DIP2 homolog B)","Homo sapiens (Human)","negative regulation of axon extension [GO:0030517]; nervous system development [GO:0007399]; positive regulation of peptidyl-lysine acetylation [GO:2000758]","GO:0005634; GO:0005737; GO:0007399; GO:0016020; GO:0030424; GO:0030425; GO:0030517; GO:0043014; GO:0043204; GO:0070062; GO:2000758"
"2025",2025,"Cluster_17776","ptg000011l:7713569-7714569",159,-25.25,2,16,792,813,14,"78.57%","92.86%","FUN_016802",-0.234306539644938,0.704424262040695,0.998649612991003,NA,NA,NA,NA,NA,NA
"2026",2026,"Cluster_17776","ptg000012l:17838610-17839610",152,-21,2,21,975,996,19,"57.89%","78.95%","FUN_019148",0.30665738763339,0.615760593214653,0.998649612991003,NA,NA,NA,NA,NA,NA
"2027",2027,"Cluster_17776","ptg000012l:1892035-1893035",156,-21.06,2,17,791,812,15,"73.33%","86.67%","FUN_017920",-0.118182653717217,0.849876193163735,0.998649612991003,NA,NA,NA,NA,NA,NA
"2028",2028,"Cluster_17776","ptg000012l:8817655-8818655",143,-21.38,2,17,233,256,17,"70.59%","70.59%","FUN_018395",-0.212365319966782,0.731654454231778,0.998649612991003,NA,NA,NA,NA,NA,NA
"2029",2029,"Cluster_17776","ptg000015l:10332385-10333173",147,-21.6,2,20,170,191,18,"61.11%","72.22%","FUN_020942",-0.593373177036698,0.291527854013027,0.998649612991003,NA,NA,NA,NA,NA,NA
"2030",2030,"Cluster_17776","ptg000015l:10332385-10333173",147,-21.6,2,20,170,191,18,"61.11%","72.22%","FUN_020943",-0.592119941019081,0.292812988676866,0.998649612991003,NA,NA,NA,NA,NA,NA
"2031",2031,"Cluster_17776","ptg000015l:11577687-11578687",156,-21.76,2,13,264,285,11,"90.91%","100.00%","FUN_021039",0.0608395885263171,0.922584444440618,0.998649612991003,NA,NA,NA,NA,NA,NA
"2032",2032,"Cluster_17776","ptg000015l:1439924-1440924",155,-27.13,2,17,753,775,16,"75.00%","87.50%","FUN_019352",0.857588171824466,0.0631176911177635,0.974042466461887,NA,NA,NA,NA,NA,NA
"2033",2033,"Cluster_17776","ptg000015l:1619778-1620778",155,-27.13,2,17,753,775,16,"75.00%","87.50%","FUN_019368",0.552860856946073,0.333791434440737,0.998649612991003,NA,NA,NA,NA,NA,NA
"2034",2034,"Cluster_17776","ptg000015l:255294-256294",150,-23.34,2,11,96,117,9,"100.00%","100.00%","FUN_019265",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035",2035,"Cluster_17776","ptg000015l:6591168-6591800",145,-21.12,2,15,459,483,16,"75.00%","75.00%","FUN_019867",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036",2036,"Cluster_17776","ptg000015l:8037751-8038751",147,-23.86,2,21,853,871,19,"73.68%","73.68%","FUN_020612",-0.475639987502706,0.418076419253206,0.998649612991003,NA,NA,NA,NA,NA,NA
"2037",2037,"Cluster_17776","ptg000015l:9656855-9657855",140,-20.53,2,9,228,249,7,"100.00%","100.00%","FUN_020896",-0.564335278514163,0.321673738019236,0.998649612991003,NA,NA,NA,NA,NA,NA
"2038",2038,"Cluster_17776","ptg000016l:11628384-11629384",157,-21.51,2,14,295,316,12,"91.67%","91.67%","FUN_022630",0.173542914152235,0.780152486756338,0.998649612991003,NA,NA,NA,NA,NA,NA
"2039",2039,"Cluster_17776","ptg000016l:6262801-6263801",151,-24.04,2,21,83,106,21,"66.67%","71.43%","FUN_022199",-0.0804540031332848,0.897673399291553,0.998649612991003,NA,NA,NA,NA,NA,NA
"2040",2040,"Cluster_17776","ptg000016l:707056-708056",147,-28.21,2,12,976,997,10,"90.00%","90.00%","FUN_021094",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041",2041,"Cluster_17776","ptg000016l:9017838-9018838",145,-21.53,2,10,289,310,8,"100.00%","100.00%","FUN_022434",-0.287505375450826,0.63904432989568,0.998649612991003,NA,NA,NA,NA,NA,NA
"2042",2042,"Cluster_17776","ptg000016l:987150-988150",153,-29.93,2,21,56,83,25,"68.00%","76.00%","FUN_021115",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043",2043,"Cluster_17776","ptg000016l:9902352-9903352",147,-28.06,2,21,908,931,21,"61.90%","71.43%","FUN_022515",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044",2044,"Cluster_17776","ptg000017l:10092537-10093537",156,-23.31,2,17,459,480,15,"73.33%","86.67%","FUN_023630",0.276872358824734,0.652032419975212,0.998649612991003,NA,NA,NA,NA,NA,NA
"2045",2045,"Cluster_17776","ptg000017l:4626166-4627166",146,-20.69,2,20,543,560,18,"72.22%","72.22%","FUN_023183",-0.257302029898496,0.676044490657454,0.998649612991003,"ptg000017l:4627166-4629552","Q7Z7H5","Transmembrane emp24 domain-containing protein 4 (Endoplasmic reticulum stress-response protein 25) (ERS25) (GMP25iso) (Putative NF-kappa-B-activating protein 156) (p24 family protein alpha-3) (p24alpha3)","Homo sapiens (Human)","endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi organization [GO:0007030]; intracellular protein transport [GO:0006886]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]","GO:0005783; GO:0005789; GO:0005793; GO:0005794; GO:0006886; GO:0006888; GO:0007030; GO:0030134; GO:0043123"
"2046",2046,"Cluster_17776","ptg000017l:5408277-5409277",147,-23.96,2,18,756,776,16,"75.00%","75.00%","FUN_023241",0.0698258627450034,0.911167248236922,0.998649612991003,NA,NA,NA,NA,NA,NA
"2047",2047,"Cluster_17776","ptg000017l:6684046-6685046",151,-28.48,2,21,807,834,25,"64.00%","68.00%","FUN_023362",0.563814954184677,0.322220777756456,0.998649612991003,NA,NA,NA,NA,NA,NA
"2048",2048,"Cluster_17776","ptg000017l:7424940-7425940",169,-28.5,2,21,837,856,19,"84.21%","84.21%","FUN_023428",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049",2049,"Cluster_17776","ptg000017l:9023052-9024052",154,-26.81,2,20,509,534,22,"63.64%","77.27%","FUN_023553",0.957269444465421,0.010535090758066,0.73083869091251,"ptg000017l:9011263-9023052","Q9VSR3","Translational regulator orb2","Drosophila melanogaster (Fruit fly)","asymmetric cell division [GO:0008356]; long-term memory [GO:0007616]; male courtship behavior [GO:0008049]; male meiosis I [GO:0007141]; negative regulation of cytoplasmic translation [GO:2000766]; negative regulation of translation [GO:0017148]; positive regulation of translation [GO:0045727]; protein stabilization [GO:0050821]; sperm axoneme assembly [GO:0007288]; sperm individualization [GO:0007291]; spermatogenesis [GO:0007283]","GO:0000900; GO:0003723; GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0005938; GO:0007141; GO:0007283; GO:0007288; GO:0007291; GO:0007616; GO:0008049; GO:0008135; GO:0008356; GO:0008494; GO:0017148; GO:0030424; GO:0032991; GO:0042802; GO:0043005; GO:0043022; GO:0043204; GO:0043679; GO:0044292; GO:0044297; GO:0045202; GO:0045727; GO:0048471; GO:0050821; GO:0097060; GO:0098793; GO:0098794; GO:1990124; GO:2000766"
"2050",2050,"Cluster_17776","ptg000017l:9023478-9024478",154,-26.81,2,20,83,108,22,"63.64%","77.27%","FUN_023554",0.223824813260377,0.717415093819573,0.998649612991003,"ptg000017l:9024478-9029924","Q6GM44","E3 ubiquitin-protein ligase MARCHF5 (EC 2.3.2.27) (Membrane-associated RING finger protein 5) (Membrane-associated RING-CH protein V) (MARCH-V) (RING-type E3 ubiquitin transferase MARCHF5)","Xenopus laevis (African clawed frog)","protein autoubiquitination [GO:0051865]; regulation of mitochondrial fission [GO:0090140]","GO:0005741; GO:0005783; GO:0005789; GO:0008270; GO:0051865; GO:0061630; GO:0090140"
"2051",2051,"Cluster_17776","ptg000018l:12639719-12640719",148,-22.9,2,20,1,21,19,"68.42%","78.95%","FUN_024918",-0.475639987502706,0.418076419253206,0.998649612991003,NA,NA,NA,NA,NA,NA
"2052",2052,"Cluster_17776","ptg000018l:13086557-13087557",146,-21.76,2,21,345,365,19,"57.89%","78.95%","FUN_024947",-0.35252430263207,0.560630249191401,0.998649612991003,NA,NA,NA,NA,NA,NA
"2053",2053,"Cluster_17776","ptg000018l:13121085-13122085",145,-21.54,2,10,715,736,8,"100.00%","100.00%","FUN_024972",0.439275407561496,0.459244933873937,0.998649612991003,NA,NA,NA,NA,NA,NA
"2054",2054,"Cluster_17776","ptg000018l:13992124-13993124",170,-30.3,2,21,475,495,19,"78.95%","89.47%","FUN_025112",-0.107629133890261,0.863227366960564,0.998649612991003,NA,NA,NA,NA,NA,NA
"2055",2055,"Cluster_17776","ptg000018l:14040856-14041856",140,-24.26,2,9,325,346,7,"100.00%","100.00%","FUN_025115",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056",2056,"Cluster_17776","ptg000018l:2091768-2092768",159,-20.57,2,18,1,16,16,"81.25%","87.50%","FUN_024096",0.639132472807412,0.245653692837053,0.998649612991003,NA,NA,NA,NA,NA,NA
"2057",2057,"Cluster_17776","ptg000018l:5324790-5325790",151,-20.39,2,12,370,391,10,"90.00%","100.00%","FUN_024350",-0.419089594498703,0.482458281247149,0.998649612991003,NA,NA,NA,NA,NA,NA
