Coords	Name	MIRNA	POR-73-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed	POR-79-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed	POR-82-S1-TP2-fastp-adapters-polyG-31bp-merged_condensed
Porites_evermani_scaffold_1478:37557-37978	Cluster_11095	N	2	218	163
Porites_evermani_scaffold_1478:46126-46554	Cluster_11096	N	61	6	0
Porites_evermani_scaffold_1478:49593-50021	Cluster_11097	N	61	5	0
Porites_evermani_scaffold_1478:65822-67406	Cluster_11098	N	57	3130	132
Porites_evermani_scaffold_1478:89634-90063	Cluster_11099	N	101	4	20
Porites_evermani_scaffold_1478:96316-96744	Cluster_11100	N	81	10	6
Porites_evermani_scaffold_1478:102398-102825	Cluster_11101	N	0	122	0
Porites_evermani_scaffold_1484:16128-16552	Cluster_11102	N	47	19	40
Porites_evermani_scaffold_1484:84881-85303	Cluster_11103	N	34	38	84
Porites_evermani_scaffold_1486:28723-29153	Cluster_11104	N	8	58	13
Porites_evermani_scaffold_1487:73345-73773	Cluster_11105	N	27	10	33
Porites_evermani_scaffold_1488:78775-79205	Cluster_11106	N	6	55	9
Porites_evermani_scaffold_1488:85747-86168	Cluster_11107	N	1	38	29
Porites_evermani_scaffold_1489:50083-50511	Cluster_11108	N	47	30	98
Porites_evermani_scaffold_1489:86187-86687	Cluster_11109	N	396	4	11
Porites_evermani_scaffold_1489:86717-87290	Cluster_11110	N	186	0	0
Porites_evermani_scaffold_1489:100722-101140	Cluster_11111	N	29	6	15
Porites_evermani_scaffold_1489:114718-115144	Cluster_11112	N	0	0	177
Porites_evermani_scaffold_1490:71204-71627	Cluster_11113	N	55	102	64
Porites_evermani_scaffold_1491:105289-105717	Cluster_11114	N	58	1	16
Porites_evermani_scaffold_1494:20149-20578	Cluster_11115	N	119	6	92
Porites_evermani_scaffold_1494:64328-65171	Cluster_11116	N	3	224	684
Porites_evermani_scaffold_1494:65196-65608	Cluster_11117	N	2	68	114
Porites_evermani_scaffold_1494:65637-66063	Cluster_11118	N	4	77	88
Porites_evermani_scaffold_1494:66627-68271	Cluster_11119	N	4	11	2244
Porites_evermani_scaffold_1494:70013-70553	Cluster_11120	N	71	49	61
Porites_evermani_scaffold_1494:78971-79399	Cluster_11121	N	33	17	39
Porites_evermani_scaffold_1494:87498-87926	Cluster_11122	N	21	39	21
Porites_evermani_scaffold_1494:88325-88757	Cluster_11123	N	112	69	66
Porites_evermani_scaffold_1494:94276-94702	Cluster_11124	N	3	4	63
Porites_evermani_scaffold_1494:100240-100662	Cluster_11125	N	14	31	52
Porites_evermani_scaffold_1496:3241-3658	Cluster_11126	N	31	3	42
Porites_evermani_scaffold_1496:82842-83244	Cluster_11127	N	20	35	36
Porites_evermani_scaffold_1496:89820-90247	Cluster_11128	N	82	6	5
Porites_evermani_scaffold_1499:29479-29906	Cluster_11129	N	0	76	3
Porites_evermani_scaffold_1500:29798-30343	Cluster_11130	N	114	4	47
Porites_evermani_scaffold_1500:35950-36377	Cluster_11131	N	60	125	10
Porites_evermani_scaffold_1503:45612-46066	Cluster_11132	N	223	285	284
Porites_evermani_scaffold_1503:46700-47122	Cluster_11133	N	1090	6457	1900
Porites_evermani_scaffold_1503:47558-47651	Cluster_11134	Y	14481	19066	21199
Porites_evermani_scaffold_1503:47749-47842	Cluster_11135	Y	46002	55797	106380
Porites_evermani_scaffold_1504:29294-29761	Cluster_11136	N	617	730	861
Porites_evermani_scaffold_1504:57110-57629	Cluster_11137	N	4	854	3
Porites_evermani_scaffold_1504:84634-85241	Cluster_11138	N	81	154	210
Porites_evermani_scaffold_1504:85949-86376	Cluster_11139	N	51	75	43
Porites_evermani_scaffold_1504:88845-89285	Cluster_11140	N	82	214	305
Porites_evermani_scaffold_1504:89694-90364	Cluster_11141	N	107	192	64
Porites_evermani_scaffold_1504:91194-91697	Cluster_11142	N	111	254	200
Porites_evermani_scaffold_1504:92243-92780	Cluster_11143	N	33	149	71
Porites_evermani_scaffold_1504:92815-93243	Cluster_11144	N	19	44	37
Porites_evermani_scaffold_1504:94122-94782	Cluster_11145	N	35	65	49
Porites_evermani_scaffold_1504:95509-95990	Cluster_11146	N	70	189	103
Porites_evermani_scaffold_1504:97352-98150	Cluster_11147	N	32	206	131
Porites_evermani_scaffold_1504:98338-98755	Cluster_11148	N	15	34	13
Porites_evermani_scaffold_1504:98881-99310	Cluster_11149	N	9	85	10
Porites_evermani_scaffold_1504:104940-105547	Cluster_11150	N	0	794	349
Porites_evermani_scaffold_1504:106158-106585	Cluster_11151	N	30	21	90
Porites_evermani_scaffold_1504:108504-108930	Cluster_11152	N	28	59	22
Porites_evermani_scaffold_1504:109640-110252	Cluster_11153	N	9	91	33
Porites_evermani_scaffold_1504:111805-112359	Cluster_11154	N	10	317	652
Porites_evermani_scaffold_1504:121488-122098	Cluster_11155	N	345	278	50
Porites_evermani_scaffold_1504:122105-122533	Cluster_11156	N	60	72	62
Porites_evermani_scaffold_1505:1-366	Cluster_11157	N	0	1358	0
Porites_evermani_scaffold_1505:542-967	Cluster_11158	N	1	109	0
Porites_evermani_scaffold_1505:1259-1686	Cluster_11159	N	0	64	2
Porites_evermani_scaffold_1505:2393-3055	Cluster_11160	N	5	493	52
Porites_evermani_scaffold_1505:6188-6950	Cluster_11161	N	286	192	216
Porites_evermani_scaffold_1505:13463-13994	Cluster_11162	N	88	3	83
Porites_evermani_scaffold_1505:24623-25051	Cluster_11163	N	32	38	47
Porites_evermani_scaffold_1505:25280-25719	Cluster_11164	N	4	136	66
Porites_evermani_scaffold_1505:26970-27530	Cluster_11165	N	27	78	75
Porites_evermani_scaffold_1505:29214-29641	Cluster_11166	N	9	91	12
Porites_evermani_scaffold_1506:71426-71849	Cluster_11167	N	88	0	0
Porites_evermani_scaffold_1506:91690-92574	Cluster_11168	N	229	21	7
Porites_evermani_scaffold_1506:96083-96498	Cluster_11169	N	43	1	8
Porites_evermani_scaffold_1507:44261-44679	Cluster_11170	N	32	17	10
Porites_evermani_scaffold_1507:54136-54898	Cluster_11171	N	262	133	160
Porites_evermani_scaffold_1507:58031-58693	Cluster_11172	N	2	406	30
Porites_evermani_scaffold_1507:60362-60775	Cluster_11173	N	0	35	16
Porites_evermani_scaffold_1507:89646-90070	Cluster_11174	N	29	40	22
Porites_evermani_scaffold_1508:99949-100365	Cluster_11175	N	12	16	11
Porites_evermani_scaffold_1508:103719-104126	Cluster_11176	N	5	9	24
Porites_evermani_scaffold_1509:88861-89283	Cluster_11177	N	167	202	102
Porites_evermani_scaffold_1510:1-377	Cluster_11178	N	43	16	36
Porites_evermani_scaffold_1510:3760-4468	Cluster_11179	N	96	48	89
Porites_evermani_scaffold_1510:5802-6221	Cluster_11180	N	79	24	36
Porites_evermani_scaffold_1510:9545-10177	Cluster_11181	N	143	58	73
Porites_evermani_scaffold_1510:10562-10986	Cluster_11182	N	64	39	52
Porites_evermani_scaffold_1510:11245-11672	Cluster_11183	N	74	30	59
Porites_evermani_scaffold_1510:12626-13049	Cluster_11184	N	57	25	19
Porites_evermani_scaffold_1510:15774-16297	Cluster_11185	N	85	65	70
Porites_evermani_scaffold_1510:19091-19537	Cluster_11186	N	126	53	67
Porites_evermani_scaffold_1510:20864-21282	Cluster_11187	N	85	43	32
Porites_evermani_scaffold_1510:21460-21881	Cluster_11188	N	44	32	71
Porites_evermani_scaffold_1510:22993-23411	Cluster_11189	N	30	21	36
Porites_evermani_scaffold_1510:24088-24490	Cluster_11190	N	34	18	33
Porites_evermani_scaffold_1510:24964-25365	Cluster_11191	N	71	32	18
Porites_evermani_scaffold_1510:26715-27131	Cluster_11192	N	48	22	39
Porites_evermani_scaffold_1510:28168-28591	Cluster_11193	N	89	13	32
Porites_evermani_scaffold_1510:30826-31287	Cluster_11194	N	119	22	62
Porites_evermani_scaffold_1510:37252-37673	Cluster_11195	N	56	25	19
Porites_evermani_scaffold_1510:38618-39032	Cluster_11196	N	88	30	41
Porites_evermani_scaffold_1510:39308-39723	Cluster_11197	N	52	17	26
Porites_evermani_scaffold_1510:40578-40999	Cluster_11198	N	89	20	20
Porites_evermani_scaffold_1510:41486-41921	Cluster_11199	N	193	88	86
Porites_evermani_scaffold_1510:43011-43467	Cluster_11200	N	34	47	46
Porites_evermani_scaffold_1510:44413-44890	Cluster_11201	N	82	53	60
Porites_evermani_scaffold_1510:45063-45551	Cluster_11202	N	87	31	68
Porites_evermani_scaffold_1510:47426-47855	Cluster_11203	N	65	28	63
Porites_evermani_scaffold_1510:48001-48790	Cluster_11204	N	214	67	106
Porites_evermani_scaffold_1510:51262-51664	Cluster_11205	N	39	8	7
Porites_evermani_scaffold_1510:51855-52404	Cluster_11206	N	144	56	116
Porites_evermani_scaffold_1510:52643-53094	Cluster_11207	N	60	38	44
Porites_evermani_scaffold_1510:53375-54326	Cluster_11208	N	223	95	70
Porites_evermani_scaffold_1510:57505-57916	Cluster_11209	N	51	11	24
Porites_evermani_scaffold_1510:59120-59596	Cluster_11210	N	69	49	44
Porites_evermani_scaffold_1510:60190-60676	Cluster_11211	N	255	252	273
Porites_evermani_scaffold_1510:60865-61343	Cluster_11212	N	81	26	49
Porites_evermani_scaffold_1510:61786-62746	Cluster_11213	N	346	164	291
Porites_evermani_scaffold_1510:64891-65389	Cluster_11214	N	115	86	62
Porites_evermani_scaffold_1510:67476-67891	Cluster_11215	N	39	24	30
Porites_evermani_scaffold_1510:69585-70158	Cluster_11216	N	140	83	121
Porites_evermani_scaffold_1510:70641-71077	Cluster_11217	N	92	39	62
Porites_evermani_scaffold_1510:72423-72840	Cluster_11218	N	30	18	17
Porites_evermani_scaffold_1510:73306-74000	Cluster_11219	N	161	110	60
Porites_evermani_scaffold_1510:74267-74686	Cluster_11220	N	22	27	35
Porites_evermani_scaffold_1510:78884-79433	Cluster_11221	N	111	64	57
Porites_evermani_scaffold_1510:81270-81687	Cluster_11222	N	45	24	31
Porites_evermani_scaffold_1510:82199-82609	Cluster_11223	N	101	34	19
Porites_evermani_scaffold_1510:83166-83594	Cluster_11224	N	46	28	42
Porites_evermani_scaffold_1510:84384-84831	Cluster_11225	N	65	58	49
Porites_evermani_scaffold_1510:84890-85312	Cluster_11226	N	58	37	45
Porites_evermani_scaffold_1510:88117-88699	Cluster_11227	N	143	109	91
Porites_evermani_scaffold_1510:89118-89540	Cluster_11228	N	91	101	48
Porites_evermani_scaffold_1510:91103-91507	Cluster_11229	N	38	25	26
Porites_evermani_scaffold_1510:93991-94450	Cluster_11230	N	86	32	38
Porites_evermani_scaffold_1510:94769-95197	Cluster_11231	N	73	82	27
Porites_evermani_scaffold_1510:96296-96821	Cluster_11232	N	78	44	29
Porites_evermani_scaffold_1510:98517-98939	Cluster_11233	N	44	16	30
Porites_evermani_scaffold_1510:102540-103005	Cluster_11234	N	137	54	53
Porites_evermani_scaffold_1510:103906-104352	Cluster_11235	N	82	48	39
Porites_evermani_scaffold_1510:104723-105375	Cluster_11236	N	132	90	55
Porites_evermani_scaffold_1510:105737-106206	Cluster_11237	N	157	60	49
Porites_evermani_scaffold_1510:109311-109725	Cluster_11238	N	29	9	10
Porites_evermani_scaffold_1510:114292-114711	Cluster_11239	N	49	8	19
Porites_evermani_scaffold_1510:116280-116935	Cluster_11240	N	195	98	106
Porites_evermani_scaffold_1510:120307-120732	Cluster_11241	N	2	1	213
Porites_evermani_scaffold_1511:84183-84612	Cluster_11242	N	0	2	124
Porites_evermani_scaffold_1512:18123-18553	Cluster_11243	N	34	31	20
Porites_evermani_scaffold_1513:31279-31697	Cluster_11244	N	10	42	27
Porites_evermani_scaffold_1513:60858-61278	Cluster_11245	N	111	0	1
Porites_evermani_scaffold_1513:71778-72364	Cluster_11246	N	34	65	103
Porites_evermani_scaffold_1513:75083-75503	Cluster_11247	N	7	16	26
Porites_evermani_scaffold_1513:78311-78732	Cluster_11248	N	12	44	77
Porites_evermani_scaffold_1513:80811-81227	Cluster_11249	N	15	40	11
Porites_evermani_scaffold_1513:84822-85243	Cluster_11250	N	11	36	50
Porites_evermani_scaffold_1514:24310-24875	Cluster_11251	N	364	89	9
Porites_evermani_scaffold_1514:28833-29507	Cluster_11252	N	1644	32	9
Porites_evermani_scaffold_1514:89137-89619	Cluster_11253	N	608	117	5
Porites_evermani_scaffold_1515:92592-93066	Cluster_11254	N	35	12	61
Porites_evermani_scaffold_1515:98964-99382	Cluster_11255	N	9	30	8
Porites_evermani_scaffold_1517:68264-68677	Cluster_11256	N	30	10	23
Porites_evermani_scaffold_1517:69410-69831	Cluster_11257	N	25	22	33
Porites_evermani_scaffold_1518:84603-85029	Cluster_11258	N	14	103	26
Porites_evermani_scaffold_1518:88584-89010	Cluster_11259	N	13	96	28
Porites_evermani_scaffold_1518:97586-98016	Cluster_11260	N	0	0	262
Porites_evermani_scaffold_1519:6053-6470	Cluster_11261	N	5	49	8
Porites_evermani_scaffold_1519:10125-10553	Cluster_11262	N	4	65	71
Porites_evermani_scaffold_1519:113414-113840	Cluster_11263	N	76	4	7
Porites_evermani_scaffold_1519:118389-119033	Cluster_11264	N	345	0	0
Porites_evermani_scaffold_1520:47974-48383	Cluster_11265	N	4	6	45
Porites_evermani_scaffold_1521:29882-30307	Cluster_11266	N	19	16	18
Porites_evermani_scaffold_1521:60993-61411	Cluster_11267	N	107	109	39
Porites_evermani_scaffold_1521:117118-117658	Cluster_11268	N	57	429	327
Porites_evermani_scaffold_1521:119828-120268	Cluster_11269	N	60	22	379
Porites_evermani_scaffold_1524:22403-22829	Cluster_11270	N	11	0	27
Porites_evermani_scaffold_1524:104998-105415	Cluster_11271	N	2	5	36
Porites_evermani_scaffold_1525:89088-89542	Cluster_11272	N	48	58	81
Porites_evermani_scaffold_1527:32717-33280	Cluster_11273	N	55	45	100
Porites_evermani_scaffold_1527:40495-40929	Cluster_11274	N	24	196	0
Porites_evermani_scaffold_1527:75107-75561	Cluster_11275	N	17	129	41
Porites_evermani_scaffold_1528:13686-14103	Cluster_11276	N	36	15	4
Porites_evermani_scaffold_1528:74251-74671	Cluster_11277	N	3	10	77
Porites_evermani_scaffold_1528:76537-76955	Cluster_11278	N	6	14	66
Porites_evermani_scaffold_1529:72834-73435	Cluster_11279	N	30	77	205
Porites_evermani_scaffold_1530:70577-71001	Cluster_11280	N	66	36	52
Porites_evermani_scaffold_1530:106782-107209	Cluster_11281	N	40	78	24
Porites_evermani_scaffold_1531:22556-22980	Cluster_11282	N	45	0	0
Porites_evermani_scaffold_1531:50034-50462	Cluster_11283	N	12	14	24
Porites_evermani_scaffold_1532:2225-2854	Cluster_11284	N	14	40	280
Porites_evermani_scaffold_1532:4431-4856	Cluster_11285	N	37	63	107
Porites_evermani_scaffold_1532:5019-5510	Cluster_11286	N	46	88	120
Porites_evermani_scaffold_1532:5871-6419	Cluster_11287	N	52	73	129
Porites_evermani_scaffold_1532:7012-7678	Cluster_11288	N	165	180	364
Porites_evermani_scaffold_1532:8424-9351	Cluster_11289	N	138	205	432
Porites_evermani_scaffold_1532:9616-10043	Cluster_11290	N	19	61	90
Porites_evermani_scaffold_1533:17573-17982	Cluster_11291	N	0	0	50
Porites_evermani_scaffold_1534:99389-99814	Cluster_11292	N	0	27	83
Porites_evermani_scaffold_1534:118327-118827	Cluster_11293	N	4851	4004	6317
Porites_evermani_scaffold_1534:118912-119407	Cluster_11294	N	626	685	845
Porites_evermani_scaffold_1534:119794-120102	Cluster_11295	N	859	644	1070
Porites_evermani_scaffold_1535:1736-2166	Cluster_11296	N	2223	9	220
Porites_evermani_scaffold_1535:13370-13807	Cluster_11297	N	182	23	17
Porites_evermani_scaffold_1535:13958-14407	Cluster_11298	N	1100	101	451
Porites_evermani_scaffold_1535:61871-62294	Cluster_11299	N	68	0	0
Porites_evermani_scaffold_1535:72588-73324	Cluster_11300	N	432	217	408
Porites_evermani_scaffold_1535:73396-73823	Cluster_11301	N	54	21	25
Porites_evermani_scaffold_1535:80284-80713	Cluster_11302	N	9	79	2
Porites_evermani_scaffold_1535:84636-85064	Cluster_11303	N	7	92	0
Porites_evermani_scaffold_1535:89536-89964	Cluster_11304	N	4	90	0
Porites_evermani_scaffold_1535:92503-92925	Cluster_11305	N	0	68	1
Porites_evermani_scaffold_1537:99445-99846	Cluster_11306	N	0	1	75
Porites_evermani_scaffold_1537:102216-102634	Cluster_11307	N	4	16	66
Porites_evermani_scaffold_1537:105663-106084	Cluster_11308	N	0	16	58
Porites_evermani_scaffold_1539:6308-6734	Cluster_11309	N	8	2	44
Porites_evermani_scaffold_1539:66590-67070	Cluster_11310	N	249	69	75
Porites_evermani_scaffold_1539:67427-68048	Cluster_11311	N	241	317	126
Porites_evermani_scaffold_1539:68810-69281	Cluster_11312	N	251	245	68
Porites_evermani_scaffold_1539:69479-70106	Cluster_11313	N	25	129	23
Porites_evermani_scaffold_1539:73194-73824	Cluster_11314	N	267	497	493
Porites_evermani_scaffold_1539:73991-74859	Cluster_11315	N	58	196	192
Porites_evermani_scaffold_1540:46988-47404	Cluster_11316	N	35	22	0
Porites_evermani_scaffold_1541:153-975	Cluster_11317	N	835	2598	1493
Porites_evermani_scaffold_1541:38389-38966	Cluster_11318	N	35	354	361
Porites_evermani_scaffold_1541:48858-49288	Cluster_11319	N	31	131	85
Porites_evermani_scaffold_1541:51390-51955	Cluster_11320	N	29	133	502
Porites_evermani_scaffold_1541:52312-52741	Cluster_11321	N	120	45	64
Porites_evermani_scaffold_1541:53177-53597	Cluster_11322	N	0	46	4
Porites_evermani_scaffold_1541:56576-57000	Cluster_11323	N	67	57	4
Porites_evermani_scaffold_1541:60152-60599	Cluster_11324	N	51	24	64
Porites_evermani_scaffold_1541:61541-62180	Cluster_11325	N	86	133	152
Porites_evermani_scaffold_1541:63377-64758	Cluster_11326	N	1319	1137	2180
Porites_evermani_scaffold_1541:65321-66178	Cluster_11327	N	912	1452	599
Porites_evermani_scaffold_1541:66276-66800	Cluster_11328	N	607	788	677
Porites_evermani_scaffold_1541:67007-67437	Cluster_11329	N	45	75	106
Porites_evermani_scaffold_1541:72462-72884	Cluster_11330	N	76	219	87
Porites_evermani_scaffold_1541:72972-73427	Cluster_11331	N	0	86	155
Porites_evermani_scaffold_1541:74013-74555	Cluster_11332	N	1173	572	742
Porites_evermani_scaffold_1541:92828-93266	Cluster_11333	N	31	81	54
Porites_evermani_scaffold_1541:93276-93694	Cluster_11334	N	33	5	10
Porites_evermani_scaffold_1541:112550-113073	Cluster_11335	N	652	2339	1979
Porites_evermani_scaffold_1542:44491-44916	Cluster_11336	N	37	23	14
Porites_evermani_scaffold_1542:112920-113348	Cluster_11337	N	47	24	74
Porites_evermani_scaffold_1543:14103-14529	Cluster_11338	N	80	25	0
Porites_evermani_scaffold_1544:24459-24929	Cluster_11339	N	1688	2703	4167
Porites_evermani_scaffold_1544:34010-34482	Cluster_11340	N	1931	12	8747
Porites_evermani_scaffold_1544:37743-38215	Cluster_11341	N	3364	9948	25
Porites_evermani_scaffold_1544:108325-108895	Cluster_11342	N	62	18	77
Porites_evermani_scaffold_1544:109017-109444	Cluster_11343	N	9	1	70
Porites_evermani_scaffold_1545:691-1204	Cluster_11344	N	1192	4	1
Porites_evermani_scaffold_1546:1-247	Cluster_11345	N	12	59	326
Porites_evermani_scaffold_1546:262-978	Cluster_11346	N	52	52	1788
Porites_evermani_scaffold_1546:1052-2159	Cluster_11347	N	8	181	1384
Porites_evermani_scaffold_1546:13201-13638	Cluster_11348	N	95	7	81
Porites_evermani_scaffold_1546:18603-19031	Cluster_11349	N	32	8	103
Porites_evermani_scaffold_1546:19380-19808	Cluster_11350	N	47	2	74
Porites_evermani_scaffold_1546:20341-21039	Cluster_11351	N	1147	6	106
Porites_evermani_scaffold_1546:21087-21694	Cluster_11352	N	121	2	107
Porites_evermani_scaffold_1546:26734-27265	Cluster_11353	N	163	0	51
Porites_evermani_scaffold_1546:27374-27851	Cluster_11354	N	68	12	100
Porites_evermani_scaffold_1546:28279-28969	Cluster_11355	N	64	1	245
Porites_evermani_scaffold_1546:29884-30715	Cluster_11356	N	408	26	418
Porites_evermani_scaffold_1546:31512-31937	Cluster_11357	N	45	8	89
Porites_evermani_scaffold_1546:32154-32784	Cluster_11358	N	118	1	111
Porites_evermani_scaffold_1546:37636-38063	Cluster_11359	N	31	2	10
Porites_evermani_scaffold_1546:45911-46336	Cluster_11360	N	7	5	57
Porites_evermani_scaffold_1546:48664-49087	Cluster_11361	N	128	17	15
Porites_evermani_scaffold_1546:49142-49559	Cluster_11362	N	82	26	13
Porites_evermani_scaffold_1546:50728-51157	Cluster_11363	N	39	0	42
Porites_evermani_scaffold_1546:53588-54000	Cluster_11364	N	88	3	22
Porites_evermani_scaffold_1546:54358-55108	Cluster_11365	N	79	7	170
Porites_evermani_scaffold_1546:62042-62689	Cluster_11366	N	116	9	148
Porites_evermani_scaffold_1546:63900-64324	Cluster_11367	N	14	1	69
Porites_evermani_scaffold_1546:70671-71197	Cluster_11368	N	0	4	133
Porites_evermani_scaffold_1546:74425-74854	Cluster_11369	N	98	16	117
Porites_evermani_scaffold_1546:74947-75517	Cluster_11370	N	71	6	118
Porites_evermani_scaffold_1546:76361-76789	Cluster_11371	N	27	0	67
Porites_evermani_scaffold_1546:76883-79514	Cluster_11372	N	20473	22065	23416
Porites_evermani_scaffold_1546:79674-80103	Cluster_11373	N	45	2	43
Porites_evermani_scaffold_1546:80124-80542	Cluster_11374	N	32	2	85
Porites_evermani_scaffold_1546:82129-82558	Cluster_11375	N	28	1	124
Porites_evermani_scaffold_1546:83303-84569	Cluster_11376	N	982	170	1010
Porites_evermani_scaffold_1546:84911-89054	Cluster_11377	N	5908	3187	4514
Porites_evermani_scaffold_1546:89213-90720	Cluster_11378	N	300	208	364
Porites_evermani_scaffold_1546:92553-92974	Cluster_11379	N	17	6	57
Porites_evermani_scaffold_1546:95461-95869	Cluster_11380	N	45	12	44
Porites_evermani_scaffold_1546:99032-99615	Cluster_11381	N	187	81	225
Porites_evermani_scaffold_1546:100397-101737	Cluster_11382	N	862	193	1340
Porites_evermani_scaffold_1546:101794-102232	Cluster_11383	N	60	22	166
Porites_evermani_scaffold_1546:102239-103535	Cluster_11384	N	319	37	1509
Porites_evermani_scaffold_1546:105028-105563	Cluster_11385	N	215	22	399
