"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"19885",19885,"Cluster_18728","ptg000009l:287232-304756",147,-22.59,2,21,7513,7538,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19886",19886,"Cluster_18728","ptg000009l:287232-304756",147,-22.59,2,21,7918,7943,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19887",19887,"Cluster_18728","ptg000009l:287232-304756",147,-22.59,2,21,8026,8051,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19888",19888,"Cluster_18728","ptg000009l:287232-304756",147,-25.3,2,21,5425,5450,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19889",19889,"Cluster_18728","ptg000009l:287232-304756",147,-25.3,2,21,5749,5774,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19890",19890,"Cluster_18728","ptg000009l:287232-304756",147,-25.3,2,21,5983,6008,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19891",19891,"Cluster_18728","ptg000009l:287232-304756",147,-25.3,2,21,6289,6314,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19892",19892,"Cluster_18728","ptg000009l:287232-304756",147,-25.3,2,21,7054,7079,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19893",19893,"Cluster_18728","ptg000009l:287232-304756",147,-25.3,2,21,7837,7862,23,"60.87%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19894",19894,"Cluster_18728","ptg000009l:287232-304756",149,-23.03,2,21,7441,7466,23,"69.57%","73.91%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19895",19895,"Cluster_18728","ptg000009l:287232-304756",149,-23.03,2,21,8161,8186,23,"69.57%","73.91%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19896",19896,"Cluster_18728","ptg000009l:287232-304756",149,-23.03,2,21,8260,8285,23,"69.57%","73.91%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19897",19897,"Cluster_18728","ptg000009l:287232-304756",149,-23.03,2,21,8422,8447,23,"69.57%","73.91%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19898",19898,"Cluster_18728","ptg000009l:287232-304756",149,-23.03,2,21,8503,8528,23,"69.57%","73.91%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19899",19899,"Cluster_18728","ptg000009l:287232-304756",149,-24.73,2,21,8107,8132,23,"65.22%","78.26%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19900",19900,"Cluster_18728","ptg000009l:287232-304756",151,-23.03,2,21,4948,4973,23,"65.22%","69.57%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19901",19901,"Cluster_18728","ptg000009l:287232-304756",152,-22.84,2,13,4835,4856,11,"90.91%","90.91%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19902",19902,"Cluster_18728","ptg000009l:287232-304756",153,-25.17,2,21,8575,8600,23,"69.57%","78.26%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19903",19903,"Cluster_18728","ptg000009l:287232-304756",163,-22.03,2,21,7120,7142,20,"75.00%","80.00%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19904",19904,"Cluster_18728","ptg000009l:287232-304756",163,-22.03,2,21,7903,7925,20,"75.00%","80.00%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19905",19905,"Cluster_18728","ptg000009l:287232-304756",163,-22.03,2,21,8011,8033,20,"75.00%","80.00%","FUN_014449",-0.937787808748089,0.0184523766702319,0.850309794188961,NA,NA,NA,NA,NA,NA
"19912",19912,"Cluster_18728","ptg000009l:4862747-4866701",142,-22,2,12,934,957,12,"83.33%","83.33%","FUN_014968",-0.948804232035185,0.0137981688351641,0.780891438765212,NA,NA,NA,NA,NA,NA
"19925",19925,"Cluster_18728","ptg000009l:7430629-7442056",152,-22.13,2,13,10793,10814,11,"90.91%","90.91%","FUN_015202",-0.958719638413883,0.0100055624471572,0.717681557663573,"ptg000009l:7430629-7442056","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"19926",19926,"Cluster_18728","ptg000009l:7430629-7442056",154,-25.56,2,20,52,78,23,"69.57%","69.57%","FUN_015202",-0.958719638413883,0.0100055624471572,0.717681557663573,"ptg000009l:7430629-7442056","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"19929",19929,"Cluster_18728","ptg000009l:7693949-7700859",141,-29.01,2,11,4276,4298,10,"90.00%","90.00%","FUN_015229",-0.931974643718081,0.0210794034412061,0.885605186817883,NA,NA,NA,NA,NA,NA
"19941",19941,"Cluster_18728","ptg000010l:1673325-1682832",163,-22.91,2,21,2522,2545,21,"71.43%","80.95%","FUN_016109",-0.922119317448745,0.0257833231608642,0.914225011702335,NA,NA,NA,NA,NA,NA
"19961",19961,"Cluster_18728","ptg000011l:2900563-2908878",149,-23.13,2,20,6805,6825,18,"72.22%","72.22%","FUN_016425",-0.967850986195505,0.00688620384128789,0.671934042973242,NA,NA,NA,NA,NA,NA
"19980",19980,"Cluster_18728","ptg000011l:6313090-6318433",163,-22.41,2,16,3996,4017,14,"85.71%","92.86%","FUN_016690",-0.908316983590683,0.032862655355375,0.93974124422854,"ptg000011l:6313090-6318433","Q06496","Sodium-dependent phosphate transport protein 2A (Sodium-phosphate transport protein 2A) (Na(+)-dependent phosphate cotransporter 2A) (Sodium/phosphate cotransporter 2A) (Na(+)/Pi cotransporter 2A) (NaPi-2a) (Solute carrier family 34 member 1)","Rattus norvegicus (Rat)","arsenate ion transmembrane transport [GO:1901684]; bone remodeling [GO:0046849]; calcium ion homeostasis [GO:0055074]; cellular phosphate ion homeostasis [GO:0030643]; cellular response to metal ion [GO:0071248]; cellular response to parathyroid hormone stimulus [GO:0071374]; cellular response to phosphate starvation [GO:0016036]; cellular response to staurosporine [GO:0072734]; dentinogenesis [GO:0097187]; gene expression [GO:0010467]; gentamycin metabolic process [GO:1901128]; glycoprotein metabolic process [GO:0009100]; indole metabolic process [GO:0042431]; inorganic diphosphate transport [GO:0030505]; kidney development [GO:0001822]; ossification [GO:0001503]; phosphate ion homeostasis [GO:0055062]; phosphate ion transmembrane transport [GO:0035435]; phosphate ion transport [GO:0006817]; positive regulation of membrane potential [GO:0045838]; positive regulation of phosphate transmembrane transport [GO:2000187]; positive regulation of sodium-dependent phosphate transport [GO:2000120]; response to cadmium ion [GO:0046686]; response to estradiol [GO:0032355]; response to growth hormone [GO:0060416]; response to lead ion [GO:0010288]; response to magnesium ion [GO:0032026]; response to mercury ion [GO:0046689]; response to nutrient [GO:0007584]; response to parathyroid hormone [GO:0071107]; response to peptide [GO:1901652]; response to peptide hormone [GO:0043434]; response to potassium ion [GO:0035864]; response to sodium phosphate [GO:1904383]; response to thyroid hormone [GO:0097066]; response to vitamin A [GO:0033189]; response to xenobiotic stimulus [GO:0009410]; sodium ion import across plasma membrane [GO:0098719]; sodium-dependent phosphate transport [GO:0044341]; tricarboxylic acid metabolic process [GO:0072350]","GO:0001503; GO:0001822; GO:0005436; GO:0005768; GO:0005829; GO:0005886; GO:0005903; GO:0006817; GO:0007584; GO:0009100; GO:0009410; GO:0009986; GO:0010288; GO:0010467; GO:0016036; GO:0016323; GO:0016324; GO:0016607; GO:0030165; GO:0030505; GO:0030643; GO:0031526; GO:0031982; GO:0032026; GO:0032355; GO:0033189; GO:0035435; GO:0035864; GO:0042431; GO:0042802; GO:0043434; GO:0044341; GO:0044877; GO:0045121; GO:0045838; GO:0046686; GO:0046689; GO:0046849; GO:0048471; GO:0055062; GO:0055074; GO:0060416; GO:0071107; GO:0071248; GO:0071374; GO:0072350; GO:0072686; GO:0072734; GO:0097066; GO:0097187; GO:0098719; GO:1901128; GO:1901652; GO:1901684; GO:1904383; GO:2000120; GO:2000187"
"19983",19983,"Cluster_18728","ptg000011l:7465455-7474944",152,-25.64,2,21,6481,6499,19,"73.68%","73.68%","FUN_016784",-0.8849356649053,0.0460366346499094,0.96546924320845,NA,NA,NA,NA,NA,NA
"20004",20004,"Cluster_18728","ptg000012l:16317129-16339064",157,-26.06,2,16,2817,2837,14,"85.71%","92.86%","FUN_019017",-0.94084614974087,0.0171165755681615,0.844573107384008,"ptg000012l:16317129-16339064","P08548","LINE-1 reverse transcriptase homolog (EC 2.7.7.49)","Nycticebus coucang (Slow loris)","","GO:0003964; GO:0046872"
"20019",20019,"Cluster_18728","ptg000012l:3811510-3814569",150,-20.1,2,11,2016,2037,9,"100.00%","100.00%","FUN_018054",0.93773662326799,0.0184750092572452,0.850643786482836,NA,NA,NA,NA,NA,NA
"20047",20047,"Cluster_18728","ptg000012l:7154220-7163259",143,-21.79,2,21,6311,6336,23,"60.87%","65.22%","FUN_018285",-0.882470126301053,0.0475059340013428,0.96546924320845,NA,NA,NA,NA,NA,NA
"20050",20050,"Cluster_18728","ptg000012l:8450396-8466933",161,-26.61,2,21,5131,5152,20,"80.00%","80.00%","FUN_018362",-0.919587313915454,0.0270403161924107,0.914225011702335,"ptg000012l:8450396-8466933","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"20151",20151,"Cluster_18728","ptg000017l:8985299-8998380",143,-22.64,2,12,11132,11153,10,"80.00%","90.00%","FUN_023552",-0.90606763539217,0.0340675612019095,0.949042747689093,"ptg000017l:8985299-8998380","Q3TX08","tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)","Mus musculus (Mouse)","tRNA N2-guanine methylation [GO:0002940]","GO:0000049; GO:0002940; GO:0004809; GO:0005634; GO:0046872"
"20152",20152,"Cluster_18728","ptg000017l:9011263-9023052",169,-24.99,2,21,2726,2745,19,"84.21%","84.21%","FUN_023553",-0.880893702589395,0.0484530013028233,0.96546924320845,"ptg000017l:9011263-9023052","Q9VSR3","Translational regulator orb2","Drosophila melanogaster (Fruit fly)","asymmetric cell division [GO:0008356]; long-term memory [GO:0007616]; male courtship behavior [GO:0008049]; male meiosis I [GO:0007141]; negative regulation of cytoplasmic translation [GO:2000766]; negative regulation of translation [GO:0017148]; positive regulation of translation [GO:0045727]; protein stabilization [GO:0050821]; sperm axoneme assembly [GO:0007288]; sperm individualization [GO:0007291]; spermatogenesis [GO:0007283]","GO:0000900; GO:0003723; GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0005938; GO:0007141; GO:0007283; GO:0007288; GO:0007291; GO:0007616; GO:0008049; GO:0008135; GO:0008356; GO:0008494; GO:0017148; GO:0030424; GO:0032991; GO:0042802; GO:0043005; GO:0043022; GO:0043204; GO:0043679; GO:0044292; GO:0044297; GO:0045202; GO:0045727; GO:0048471; GO:0050821; GO:0097060; GO:0098793; GO:0098794; GO:1990124; GO:2000766"
"20162",20162,"Cluster_18728","ptg000018l:12712701-12759150",152,-23.57,2,21,8311,8332,19,"57.89%","78.95%","FUN_024922",-0.945004128531465,0.0153537172675749,0.814388485606026,"ptg000018l:12712701-12759150","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","Drosophila melanogaster (Fruit fly)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"20172",20172,"Cluster_18728","ptg000018l:2756437-2818900",143,-22.64,2,12,26952,26973,10,"80.00%","90.00%","FUN_024153",-0.903891593618089,0.0352463290785659,0.956360952989696,NA,NA,NA,NA,NA,NA
"20173",20173,"Cluster_18728","ptg000018l:2756437-2818900",148,-21.68,2,14,35394,35416,13,"84.62%","84.62%","FUN_024153",-0.903891593618089,0.0352463290785659,0.956360952989696,NA,NA,NA,NA,NA,NA
"20199",20199,"Cluster_18728","ptg000018l:8824220-8857804",155,-23.43,2,16,7801,7822,14,"78.57%","85.71%","FUN_024599",-0.891613622943961,0.0421314270622331,0.96546924320845,NA,NA,NA,NA,NA,NA
"20200",20200,"Cluster_18728","ptg000018l:8824220-8857804",155,-23.94,2,16,28356,28377,14,"78.57%","85.71%","FUN_024599",-0.891613622943961,0.0421314270622331,0.96546924320845,NA,NA,NA,NA,NA,NA
"20275",20275,"Cluster_18728","ptg000021l:13877113-13966788",143,-22.64,2,12,26459,26480,10,"80.00%","90.00%","FUN_027960",-0.915068825026582,0.029330740190491,0.922979388371587,"ptg000021l:13877113-13966788","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"20276",20276,"Cluster_18728","ptg000021l:13877113-13966788",143,-22.64,2,12,754,775,10,"80.00%","90.00%","FUN_027960",-0.915068825026582,0.029330740190491,0.922979388371587,"ptg000021l:13877113-13966788","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"20277",20277,"Cluster_18728","ptg000021l:13877113-13966788",154,-20.4,2,17,21744,21764,15,"80.00%","86.67%","FUN_027960",-0.915068825026582,0.029330740190491,0.922979388371587,"ptg000021l:13877113-13966788","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"20278",20278,"Cluster_18728","ptg000021l:13877113-13966788",154,-20.4,2,17,53926,53946,15,"80.00%","86.67%","FUN_027960",-0.915068825026582,0.029330740190491,0.922979388371587,"ptg000021l:13877113-13966788","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"20341",20341,"Cluster_18728","ptg000021l:1890023-1916874",155,-23.29,2,21,7476,7494,19,"78.95%","78.95%","FUN_027215",-0.931650448780537,0.021229216946524,0.886515472021295,"ptg000021l:1890023-1916874","Q8CG09","Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)","Rattus norvegicus (Rat)","carboxylic acid transmembrane transport [GO:1905039]; cell chemotaxis [GO:0060326]; cellular response to amyloid-beta [GO:1904646]; cobalamin metabolic process [GO:0009235]; cobalamin transport [GO:0015889]; export across plasma membrane [GO:0140115]; glutathione transmembrane transport [GO:0034775]; leukotriene transport [GO:0071716]; long-chain fatty acid import across plasma membrane [GO:0015911]; negative regulation of cell death [GO:0060548]; negative regulation of neuron death [GO:1901215]; phospholipid efflux [GO:0033700]; phospholipid translocation [GO:0045332]; positive regulation of cell migration [GO:0030335]; positive regulation of inflammatory response [GO:0050729]; response to oxidative stress [GO:0006979]; response to xenobiotic stimulus [GO:0009410]; sphingolipid translocation [GO:0099039]; transepithelial transport [GO:0070633]; transmembrane transport [GO:0055085]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]; xenobiotic transport [GO:0042908]; xenobiotic transport across blood-brain barrier [GO:1990962]","GO:0005324; GO:0005524; GO:0005737; GO:0005886; GO:0006979; GO:0008559; GO:0009235; GO:0009410; GO:0009925; GO:0015420; GO:0015431; GO:0015562; GO:0015889; GO:0015911; GO:0016020; GO:0016323; GO:0016324; GO:0016328; GO:0016491; GO:0016887; GO:0030335; GO:0033700; GO:0034040; GO:0034634; GO:0034775; GO:0042626; GO:0042887; GO:0042908; GO:0042910; GO:0045332; GO:0046943; GO:0050729; GO:0055085; GO:0060326; GO:0060548; GO:0070633; GO:0071716; GO:0099039; GO:0140115; GO:0140359; GO:1901215; GO:1904646; GO:1905039; GO:1990961; GO:1990962"
"20372",20372,"Cluster_18728","ptg000022l:6303570-6305974",150,-22.87,2,11,58,79,9,"100.00%","100.00%","FUN_028951",-0.905928142761452,0.0341427393084527,0.949535235644408,NA,NA,NA,NA,NA,NA
"20397",20397,"Cluster_18728","ptg000023l:1392560-1395818",143,-22.64,2,12,1162,1183,10,"80.00%","90.00%","FUN_029385",-0.974824148500132,0.00477708783213058,0.582049295805769,NA,NA,NA,NA,NA,NA
"20415",20415,"Cluster_18728","ptg000023l:19231790-19233968",143,-22.64,2,12,1410,1431,10,"80.00%","90.00%","FUN_031308",-0.931543966002283,0.0212784985331374,0.887209465972333,"ptg000023l:19231790-19233968","Q6ITT3","Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C (EC 2.4.1.145) (N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase IVc) (GnT-IVc) (N-acetylglucosaminyltransferase IVc) (UDP-N-acetylglucosamine: alpha-1,3-D-mannoside beta-1,4-N-acetylglucosaminyltransferase IVc)","Sus scrofa (Pig)","protein N-linked glycosylation [GO:0006487]","GO:0000139; GO:0006487; GO:0008375; GO:0008454; GO:0046872"
