Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep
OG0013351	FUN_025971-T1	Pocillopora_meandrina_HIv1___RNAseq.g10510.t1	Peve_00002910
OG0013352	FUN_025974-T1	Pocillopora_meandrina_HIv1___RNAseq.g10508.t1	Peve_00002327
OG0013353	FUN_025975-T1	Pocillopora_meandrina_HIv1___RNAseq.g10507.t1	Peve_00002326
OG0013354	FUN_025976-T1	Pocillopora_meandrina_HIv1___RNAseq.g10506.t1	Peve_00002325
OG0013355	FUN_025977-T1	Pocillopora_meandrina_HIv1___RNAseq.g10505.t1	Peve_00002324
OG0013356	FUN_025978-T1	Pocillopora_meandrina_HIv1___RNAseq.g10504.t2	Peve_00002323
OG0013357	FUN_025985-T1	Pocillopora_meandrina_HIv1___RNAseq.g10502.t1	Peve_00002331
OG0013358	FUN_025986-T1	Pocillopora_meandrina_HIv1___TS.g13918.t1	Peve_00002322
OG0013359	FUN_026008-T1	Pocillopora_meandrina_HIv1___RNAseq.g10480.t1	Peve_00045067
OG0013360	FUN_026010-T1		Peve_00025500, Peve_00045066
OG0013361	FUN_026014-T1	Pocillopora_meandrina_HIv1___RNAseq.g10490.t1	Peve_00004062
OG0013362	FUN_026017-T1	Pocillopora_meandrina_HIv1___TS.g13910.t1	Peve_00004858
OG0013363	FUN_026025-T1	Pocillopora_meandrina_HIv1___RNAseq.g10478.t1	Peve_00026725
OG0013364	FUN_026026-T1	Pocillopora_meandrina_HIv1___RNAseq.g10475.t1	Peve_00026726
OG0013365	FUN_026027-T1	Pocillopora_meandrina_HIv1___RNAseq.g10474.t1	Peve_00026727
OG0013366	FUN_026029-T1	Pocillopora_meandrina_HIv1___RNAseq.26365_t	Peve_00003815
OG0013367	FUN_026032-T1	Pocillopora_meandrina_HIv1___RNAseq.g10470.t1	Peve_00003809
OG0013368	FUN_026033-T1	Pocillopora_meandrina_HIv1___RNAseq.g10469.t1	Peve_00003810
OG0013369	FUN_026034-T1	Pocillopora_meandrina_HIv1___RNAseq.g10547.t1	Peve_00022184
OG0013370	FUN_026035-T1	Pocillopora_meandrina_HIv1___TS.g13968.t3	Peve_00022186
OG0013371	FUN_026037-T1	Pocillopora_meandrina_HIv1___RNAseq.g10550.t1	Peve_00025183
OG0013372	FUN_026038-T1	Pocillopora_meandrina_HIv1___RNAseq.g10551.t1	Peve_00022188
OG0013373	FUN_026049-T1	Pocillopora_meandrina_HIv1___TS.g13972.t1	Peve_00022189
OG0013374	FUN_026051-T1	Pocillopora_meandrina_HIv1___RNAseq.g10553.t1	Peve_00022190
OG0013375	FUN_026052-T1	Pocillopora_meandrina_HIv1___RNAseq.g10554.t1	Peve_00022191
OG0013376	FUN_026053-T1	Pocillopora_meandrina_HIv1___RNAseq.g10555.t1	Peve_00017807
OG0013377	FUN_026057-T1	Pocillopora_meandrina_HIv1___RNAseq.g10569.t1	Peve_00017809
OG0013378	FUN_026058-T1	Pocillopora_meandrina_HIv1___RNAseq.g10568.t1	Peve_00006689
OG0013379	FUN_026062-T1	Pocillopora_meandrina_HIv1___RNAseq.g5411.t1	Peve_00005309
OG0013380	FUN_026065-T1	Pocillopora_meandrina_HIv1___RNAseq.g10566.t1	Peve_00042323
OG0013381	FUN_026070-T1	Pocillopora_meandrina_HIv1___RNAseq.g10565.t1	Peve_00010394
OG0013382	FUN_026071-T1	Pocillopora_meandrina_HIv1___TS.g13984.t1	Peve_00010393
OG0013383	FUN_026072-T1	Pocillopora_meandrina_HIv1___RNAseq.g10563.t1c	Peve_00010389
OG0013384	FUN_026073-T1	Pocillopora_meandrina_HIv1___RNAseq.g10563.t1a	Peve_00002028
OG0013385	FUN_026074-T1	Pocillopora_meandrina_HIv1___RNAseq.g10562.t1	Peve_00002027
OG0013386	FUN_026078-T1	Pocillopora_meandrina_HIv1___RNAseq.g10560.t1	Peve_00016849
OG0013387	FUN_026079-T1	Pocillopora_meandrina_HIv1___RNAseq.g10559.t1	Peve_00016850
OG0013388	FUN_026080-T1	Pocillopora_meandrina_HIv1___RNAseq.g10558.t1	Peve_00016851
OG0013389	FUN_026081-T1	Pocillopora_meandrina_HIv1___RNAseq.g10570.t1	Peve_00004132
OG0013390	FUN_026088-T1	Pocillopora_meandrina_HIv1___RNAseq.g10571.t1	Peve_00004126
OG0013391	FUN_026090-T1	Pocillopora_meandrina_HIv1___TS.g13992.t1	Peve_00004127
OG0013392	FUN_026093-T1	Pocillopora_meandrina_HIv1___RNAseq.g10574.t1a	Peve_00017826
OG0013393	FUN_026096-T1	Pocillopora_meandrina_HIv1___RNAseq.g10574.t1b	Peve_00013339
OG0013394	FUN_026100-T1	Pocillopora_meandrina_HIv1___RNAseq.g10578.t1	Peve_00013337
OG0013395	FUN_026101-T1	Pocillopora_meandrina_HIv1___RNAseq.g10579.t1	Peve_00013338
OG0013396	FUN_026103-T1	Pocillopora_meandrina_HIv1___RNAseq.g10325.t1a	Peve_00044189
OG0013397	FUN_026104-T1	Pocillopora_meandrina_HIv1___RNAseq.g10324.t1	Peve_00044188
OG0013398	FUN_026106-T1	Pocillopora_meandrina_HIv1___RNAseq.g10323.t1	Peve_00044187
OG0013399	FUN_026107-T1	Pocillopora_meandrina_HIv1___RNAseq.g10322.t1	Peve_00044186
OG0013400	FUN_026108-T1	Pocillopora_meandrina_HIv1___RNAseq.g10317.t1	Peve_00014996
OG0013401	FUN_026112-T1	Pocillopora_meandrina_HIv1___TS.g13728.t1	Peve_00014998
OG0013402	FUN_026113-T1	Pocillopora_meandrina_HIv1___RNAseq.g10315.t1	Peve_00013996
OG0013403	FUN_026144-T1	Pocillopora_meandrina_HIv1___RNAseq.g3241.t1	Peve_00014870
OG0013404	FUN_026145-T1	Pocillopora_meandrina_HIv1___RNAseq.g3240.t1	Peve_00014871
OG0013405	FUN_026146-T1	Pocillopora_meandrina_HIv1___RNAseq.g3230.t1	Peve_00014873
OG0013406	FUN_026147-T1	Pocillopora_meandrina_HIv1___RNAseq.g3231.t1	Peve_00014874
OG0013407	FUN_026148-T1	Pocillopora_meandrina_HIv1___RNAseq.g3232.t1	Peve_00014875
OG0013408	FUN_026151-T1	Pocillopora_meandrina_HIv1___RNAseq.g3215.t1	Peve_00000906
OG0013409	FUN_026156-T1	Pocillopora_meandrina_HIv1___RNAseq.g3211.t1	Peve_00023049
OG0013410	FUN_026158-T1	Pocillopora_meandrina_HIv1___RNAseq.g3210.t2	Peve_00023048
OG0013411	FUN_026165-T1	Pocillopora_meandrina_HIv1___RNAseq.g3173.t1	Peve_00008133
OG0013412	FUN_026166-T1	Pocillopora_meandrina_HIv1___RNAseq.g3195.t1	Peve_00008132
OG0013413	FUN_026167-T1	Pocillopora_meandrina_HIv1___RNAseq.g3196.t1	Peve_00008134
OG0013414	FUN_026173-T1	Pocillopora_meandrina_HIv1___RNAseq.g3177.t1	Peve_00039168
OG0013415	FUN_026174-T1	Pocillopora_meandrina_HIv1___TS.g18146.t2	Peve_00039166
OG0013416	FUN_026192-T1	Pocillopora_meandrina_HIv1___RNAseq.g3041.t1	Peve_00009453
OG0013417	FUN_026198-T1	Pocillopora_meandrina_HIv1___RNAseq.g3043.t1	Peve_00010239
OG0013418	FUN_026199-T1	Pocillopora_meandrina_HIv1___RNAseq.g3044.t1	Peve_00010232
OG0013419	FUN_026200-T1	Pocillopora_meandrina_HIv1___RNAseq.g3045.t1	Peve_00044664
OG0013420	FUN_026211-T1	Pocillopora_meandrina_HIv1___RNAseq.g3049.t1	Peve_00044665
OG0013421	FUN_026212-T1	Pocillopora_meandrina_HIv1___RNAseq.g3050.t1	Peve_00036503
OG0013422	FUN_026298-T1	Pocillopora_meandrina_HIv1___RNAseq.g3053.t1	Peve_00030620
OG0013423	FUN_026300-T1	Pocillopora_meandrina_HIv1___RNAseq.g3055.t1	Peve_00030624
OG0013424	FUN_026303-T1	Pocillopora_meandrina_HIv1___RNAseq.g3057.t1	Peve_00017107
OG0013425	FUN_026307-T1	Pocillopora_meandrina_HIv1___RNAseq.g3062.t1	Peve_00024349
OG0013426	FUN_026309-T1	Pocillopora_meandrina_HIv1___RNAseq.g3064.t1	Peve_00036856
OG0013427	FUN_026310-T1	Pocillopora_meandrina_HIv1___RNAseq.g3065.t1	Peve_00036855
OG0013428	FUN_026362-T1	Pocillopora_meandrina_HIv1___RNAseq.g3112.t1	Peve_00004989
OG0013429	FUN_026364-T1	Pocillopora_meandrina_HIv1___RNAseq.g3115.t1	Peve_00004982
OG0013430	FUN_026366-T1	Pocillopora_meandrina_HIv1___RNAseq.g3117.t1	Peve_00004983
OG0013431	FUN_026374-T1	Pocillopora_meandrina_HIv1___RNAseq.g290.t1	Peve_00021083
OG0013432	FUN_026385-T1	Pocillopora_meandrina_HIv1___RNAseq.g2955.t1	Peve_00010504
OG0013433	FUN_026388-T1	Pocillopora_meandrina_HIv1___RNAseq.g2952.t1	Peve_00032419
OG0013434	FUN_026395-T1	Pocillopora_meandrina_HIv1___RNAseq.g2940.t1	Peve_00028957
OG0013435	FUN_026405-T1, FUN_042977-T1, FUN_042983-T1		
OG0013436	FUN_026407-T1, FUN_026514-T1	Pocillopora_meandrina_HIv1___RNAseq.g4208.t1	
OG0013437	FUN_026408-T1	Pocillopora_meandrina_HIv1___RNAseq.g2975.t1	Peve_00000791
OG0013438	FUN_026410-T1	Pocillopora_meandrina_HIv1___TS.g18090.t2	Peve_00000792
OG0013439	FUN_026411-T1	Pocillopora_meandrina_HIv1___RNAseq.g2984.t1	Peve_00006098
OG0013440	FUN_026412-T1	Pocillopora_meandrina_HIv1___RNAseq.g2985.t1	Peve_00006099
OG0013441	FUN_026413-T1	Pocillopora_meandrina_HIv1___RNAseq.g2986.t1	Peve_00006097
OG0013442	FUN_026416-T1	Pocillopora_meandrina_HIv1___RNAseq.g3017.t1	Peve_00012175
OG0013443	FUN_026419-T1, FUN_026419-T2		Peve_00012176
OG0013444	FUN_026432-T1, FUN_026455-T1		Peve_00020583
OG0013445	FUN_026472-T1	Pocillopora_meandrina_HIv1___TS.g21592.t2	Peve_00002340
OG0013446	FUN_026473-T1	Pocillopora_meandrina_HIv1___RNAseq.g4184.t1	Peve_00002338
OG0013447	FUN_026474-T1	Pocillopora_meandrina_HIv1___RNAseq.g4183.t1	Peve_00002337
OG0013448	FUN_026477-T1	Pocillopora_meandrina_HIv1___RNAseq.g4181.t1	Peve_00002334
OG0013449	FUN_026480-T1	Pocillopora_meandrina_HIv1___RNAseq.g4178.t1	Peve_00002343
OG0013450	FUN_026482-T1	Pocillopora_meandrina_HIv1___RNAseq.g4176.t1	Peve_00002332
OG0013451	FUN_026483-T1	Pocillopora_meandrina_HIv1___RNAseq.g4175.t1	Peve_00022078
OG0013452	FUN_026484-T1	Pocillopora_meandrina_HIv1___RNAseq.g4174.t1	Peve_00022075
OG0013453	FUN_026485-T1	Pocillopora_meandrina_HIv1___RNAseq.g4173.t1	Peve_00030055
OG0013454	FUN_026487-T1	Pocillopora_meandrina_HIv1___RNAseq.g4189.t1	Peve_00037220
OG0013455	FUN_026490-T1	Pocillopora_meandrina_HIv1___RNAseq.g4192.t1	Peve_00002095
OG0013456	FUN_026491-T1	Pocillopora_meandrina_HIv1___RNAseq.g4193.t1	Peve_00032989
OG0013457	FUN_026492-T1	Pocillopora_meandrina_HIv1___RNAseq.g4194.t1	Peve_00032990
OG0013458	FUN_026493-T1		Peve_00000770, Peve_00000771
OG0013459	FUN_026494-T1	Pocillopora_meandrina_HIv1___RNAseq.g4199.t1	Peve_00004180
OG0013460	FUN_026510-T1, FUN_044480-T1, FUN_044481-T1		
OG0013461	FUN_026513-T1	Pocillopora_meandrina_HIv1___RNAseq.g4204.t1	Peve_00007000
OG0013462	FUN_026528-T1	Pocillopora_meandrina_HIv1___RNAseq.g4218.t1	Peve_00040219
OG0013463	FUN_026529-T1	Pocillopora_meandrina_HIv1___RNAseq.g4217.t1	Peve_00021569
OG0013464	FUN_026532-T1	Pocillopora_meandrina_HIv1___RNAseq.g4216.t1	Peve_00021566
OG0013465	FUN_026537-T1	Pocillopora_meandrina_HIv1___RNAseq.18533_t	Peve_00034458
OG0013466	FUN_026540-T1	Pocillopora_meandrina_HIv1___RNAseq.g4242.t1	Peve_00021545
OG0013467	FUN_026541-T1	Pocillopora_meandrina_HIv1___RNAseq.g4240.t1	Peve_00020321
OG0013468	FUN_026542-T1	Pocillopora_meandrina_HIv1___RNAseq.g4239.t1	Peve_00020320
OG0013469	FUN_026545-T1	Pocillopora_meandrina_HIv1___RNAseq.g4236.t1	Peve_00002360
OG0013470	FUN_026547-T1	Pocillopora_meandrina_HIv1___RNAseq.g4233.t1	Peve_00002361
OG0013471	FUN_026564-T1	Pocillopora_meandrina_HIv1___RNAseq.g4519.t1	Peve_00043274
OG0013472	FUN_026579-T1	Pocillopora_meandrina_HIv1___RNAseq.g30115.t1	Peve_00040668
OG0013473	FUN_026582-T1	Pocillopora_meandrina_HIv1___RNAseq.g4513.t1	Peve_00006460
OG0013474	FUN_026584-T1	Pocillopora_meandrina_HIv1___TS.g21923.t1	Peve_00006456
OG0013475	FUN_026585-T1	Pocillopora_meandrina_HIv1___TS.g21922.t2	Peve_00006457
OG0013476	FUN_026586-T1	Pocillopora_meandrina_HIv1___RNAseq.g4506.t1	Peve_00006458
OG0013477	FUN_026587-T1, FUN_026587-T2		Peve_00024968
OG0013478	FUN_026589-T1	Pocillopora_meandrina_HIv1___TS.g21913.t2	Peve_00043907
OG0013479	FUN_026590-T1	Pocillopora_meandrina_HIv1___RNAseq.g4497.t1	Peve_00043908
OG0013480	FUN_026617-T1	Pocillopora_meandrina_HIv1___RNAseq.g4482.t1	Peve_00043915
OG0013481	FUN_026619-T1	Pocillopora_meandrina_HIv1___RNAseq.g4478.t1a	Peve_00043889
OG0013482	FUN_026620-T1	Pocillopora_meandrina_HIv1___TS.g24030.t1	Peve_00028781
OG0013483	FUN_026629-T1	Pocillopora_meandrina_HIv1___RNAseq.g4472.t1	Peve_00042470
OG0013484	FUN_026672-T1	Pocillopora_meandrina_HIv1___RNAseq.g4471.t1	Peve_00042468
OG0013485	FUN_026686-T1	Pocillopora_meandrina_HIv1___RNAseq.g4458.t1	Peve_00036588
OG0013486	FUN_026697-T1, FUN_027263-T1, FUN_040417-T1		
OG0013487	FUN_026703-T1	Pocillopora_meandrina_HIv1___RNAseq.g9386.t1	Peve_00018531
OG0013488	FUN_026705-T1	Pocillopora_meandrina_HIv1___RNAseq.g9382.t1	Peve_00018528
OG0013489	FUN_026708-T1	Pocillopora_meandrina_HIv1___RNAseq.g9381.t1	Peve_00018526
OG0013490	FUN_026709-T1	Pocillopora_meandrina_HIv1___RNAseq.g9380.t1	Peve_00018525
OG0013491	FUN_026712-T1	Pocillopora_meandrina_HIv1___RNAseq.g9377.t1	Peve_00018521
OG0013492	FUN_026713-T1	Pocillopora_meandrina_HIv1___TS.g19667.t2	Peve_00018520
OG0013493	FUN_026714-T1	Pocillopora_meandrina_HIv1___RNAseq.g9373.t1	Peve_00018519
OG0013494	FUN_026715-T1	Pocillopora_meandrina_HIv1___TS.g19669.t1	Peve_00018524
OG0013495	FUN_026718-T1	Pocillopora_meandrina_HIv1___RNAseq.g9375.t1b	Peve_00044326
OG0013496	FUN_026719-T1	Pocillopora_meandrina_HIv1___RNAseq.g9387.t1	Peve_00018532
OG0013497	FUN_026721-T1	Pocillopora_meandrina_HIv1___RNAseq.g9388.t1	Peve_00018533
OG0013498	FUN_026723-T1	Pocillopora_meandrina_HIv1___RNAseq.g9389.t1b	Peve_00018534
OG0013499	FUN_026728-T1	Pocillopora_meandrina_HIv1___RNAseq.g9394.t1	Peve_00021678
OG0013500	FUN_026729-T1	Pocillopora_meandrina_HIv1___RNAseq.g9400.t1	Peve_00021676
OG0013501	FUN_026731-T1	Pocillopora_meandrina_HIv1___RNAseq.g9402.t1	Peve_00021673
OG0013502	FUN_026732-T1	Pocillopora_meandrina_HIv1___RNAseq.g9404.t1	Peve_00021672
OG0013503	FUN_026733-T1	Pocillopora_meandrina_HIv1___RNAseq.g9406.t1	Peve_00021670
OG0013504	FUN_026737-T1	Pocillopora_meandrina_HIv1___RNAseq.g9409.t1	Peve_00021668
OG0013505	FUN_026738-T1	Pocillopora_meandrina_HIv1___RNAseq.g9410.t1	Peve_00021667
OG0013506	FUN_026739-T2	Pocillopora_meandrina_HIv1___RNAseq.g9411.t1	Peve_00021666
OG0013507	FUN_026755-T1	Pocillopora_meandrina_HIv1___TS.g14105.t1	Peve_00035030
OG0013508	FUN_026781-T1	Pocillopora_meandrina_HIv1___RNAseq.g3863.t1, Pocillopora_meandrina_HIv1___RNAseq.g6199.t1	
OG0013509	FUN_026784-T1, FUN_042616-T1		Peve_00031532
OG0013510	FUN_026802-T1, FUN_034667-T1, FUN_034683-T1		
OG0013511	FUN_026820-T1	Pocillopora_meandrina_HIv1___TS.g2806.t1	Peve_00021665
OG0013512	FUN_026826-T1	Pocillopora_meandrina_HIv1___RNAseq.g2905.t1	Peve_00021661
OG0013513	FUN_026896-T1	Pocillopora_meandrina_HIv1___RNAseq.g2819.t1	Peve_00021663
OG0013514	FUN_026897-T1	Pocillopora_meandrina_HIv1___RNAseq.g2818.t1	Peve_00021662
OG0013515	FUN_026901-T1	Pocillopora_meandrina_HIv1___RNAseq.g9423.t1	Peve_00021654
OG0013516	FUN_026909-T1	Pocillopora_meandrina_HIv1___TS.g19726.t1	Peve_00021653
OG0013517	FUN_026913-T1	Pocillopora_meandrina_HIv1___TS.g19727.t2	Peve_00021652
OG0013518	FUN_026917-T1	Pocillopora_meandrina_HIv1___RNAseq.g9415.t2	Peve_00013239
OG0013519	FUN_026918-T1	Pocillopora_meandrina_HIv1___TS.g19711.t1	Peve_00013241
OG0013520	FUN_026929-T1, FUN_033758-T1, FUN_036557-T1		
OG0013521	FUN_026947-T1	Pocillopora_meandrina_HIv1___RNAseq.g28793.t1	Peve_00016945
OG0013522	FUN_026970-T1	Pocillopora_meandrina_HIv1___RNAseq.g13157.t1	Peve_00008704
OG0013523	FUN_026976-T1	Pocillopora_meandrina_HIv1___TS.g17924.t2	Peve_00013247
OG0013524	FUN_026982-T1	Pocillopora_meandrina_HIv1___RNAseq.g9420.t1	Peve_00013216
OG0013525	FUN_026983-T1	Pocillopora_meandrina_HIv1___RNAseq.g9418.t1	Peve_00013214
OG0013526	FUN_026986-T1	Pocillopora_meandrina_HIv1___RNAseq.g4368.t1	Peve_00012933
OG0013527	FUN_026988-T1	Pocillopora_meandrina_HIv1___RNAseq.g4369.t1	Peve_00012934
OG0013528	FUN_026992-T1		Peve_00029123, Peve_00041417
OG0013529	FUN_026993-T1, FUN_040619-T1		Peve_00029124
OG0013530	FUN_027012-T1, FUN_042307-T1		Peve_00030962
OG0013531	FUN_027034-T1		Peve_00021869, Peve_00043205
OG0013532	FUN_027043-T1, FUN_039080-T1, FUN_045613-T1		
OG0013533	FUN_027055-T1		Peve_00007064, Peve_00013015
OG0013534	FUN_027065-T1	Pocillopora_meandrina_HIv1___RNAseq.g2816.t1	Peve_00012227
OG0013535	FUN_027066-T1	Pocillopora_meandrina_HIv1___RNAseq.g2817.t2	Peve_00012226
OG0013536	FUN_027067-T1	Pocillopora_meandrina_HIv1___RNAseq.g2815.t1	Peve_00012228
OG0013537	FUN_027071-T1	Pocillopora_meandrina_HIv1___RNAseq.23069_t	Peve_00012230
OG0013538	FUN_027072-T1	Pocillopora_meandrina_HIv1___RNAseq.g2813.t1	Peve_00012231
OG0013539	FUN_027075-T1	Pocillopora_meandrina_HIv1___RNAseq.g2812.t1	Peve_00012235
OG0013540	FUN_027084-T1	Pocillopora_meandrina_HIv1___RNAseq.g2808.t1	Peve_00013218
OG0013541	FUN_027086-T1	Pocillopora_meandrina_HIv1___TS.g17920.t1	Peve_00012245
OG0013542	FUN_027087-T1	Pocillopora_meandrina_HIv1___RNAseq.g24966.t1	Peve_00012239
OG0013543	FUN_027088-T1, FUN_042081-T1	Pocillopora_meandrina_HIv1___TS.g15795.t1	
OG0013544	FUN_027128-T1	Pocillopora_meandrina_HIv1___TS.g10360.t2	Peve_00039620
OG0013545	FUN_027145-T1, FUN_040918-T1	Pocillopora_meandrina_HIv1___RNAseq.g14818.t1	
OG0013546	FUN_027159-T1	Pocillopora_meandrina_HIv1___RNAseq.g27152.t1, Pocillopora_meandrina_HIv1___TS.g7463.t1b	
OG0013547	FUN_027162-T1, FUN_040790-T1, FUN_040790-T2		
OG0013548	FUN_027172-T1, FUN_043789-T1		Peve_00008713
OG0013549	FUN_027193-T1	Pocillopora_meandrina_HIv1___RNAseq.g128.t1, Pocillopora_meandrina_HIv1___TS.g18546.t1	
OG0013550	FUN_027218-T1	Pocillopora_meandrina_HIv1___RNAseq.g15249.t1	Peve_00018289
OG0013551	FUN_027219-T1	Pocillopora_meandrina_HIv1___RNAseq.g15895.t1	Peve_00018290
OG0013552	FUN_027224-T1, FUN_027230-T1, FUN_027244-T1		
OG0013553	FUN_027266-T1		Peve_00026621, Peve_00034310
OG0013554	FUN_027281-T1, FUN_027281-T2		Peve_00029710
OG0013555	FUN_027403-T1	Pocillopora_meandrina_HIv1___RNAseq.g25005.t1, Pocillopora_meandrina_HIv1___TS.g12945.t1	
OG0013556	FUN_027435-T1	Pocillopora_meandrina_HIv1___RNAseq.g5574.t1	Peve_00019323
OG0013557	FUN_027438-T1, FUN_027761-T1, FUN_042324-T1		
OG0013558	FUN_027491-T1, FUN_027569-T1, FUN_038714-T1		
OG0013559	FUN_027505-T1, FUN_028378-T1, FUN_045298-T1		
OG0013560	FUN_027511-T1	Pocillopora_meandrina_HIv1___TS.g5353.t1	Peve_00042328
OG0013561	FUN_027530-T1	Pocillopora_meandrina_HIv1___RNAseq.g23225.t1	Peve_00000453
OG0013562	FUN_027557-T1	Pocillopora_meandrina_HIv1___TS.g28836.t1	Peve_00042680
OG0013563	FUN_027636-T1, FUN_041804-T1	Pocillopora_meandrina_HIv1___TS.g23455.t1	
OG0013564	FUN_027651-T1		Peve_00021972, Peve_00036818
OG0013565	FUN_027734-T1	Pocillopora_meandrina_HIv1___RNAseq.g13905.t1	Peve_00036493
OG0013566	FUN_027735-T1	Pocillopora_meandrina_HIv1___RNAseq.g13904.t1	Peve_00036492
OG0013567	FUN_027736-T1	Pocillopora_meandrina_HIv1___RNAseq.g13903.t1	Peve_00036491
OG0013568	FUN_027782-T1, FUN_027796-T1		Peve_00040902
OG0013569	FUN_027803-T1	Pocillopora_meandrina_HIv1___RNAseq.g13902.t1	Peve_00036490
OG0013570	FUN_027804-T1	Pocillopora_meandrina_HIv1___RNAseq.g13899.t1	Peve_00036486
OG0013571	FUN_027805-T1	Pocillopora_meandrina_HIv1___RNAseq.g13898.t1	Peve_00036485
OG0013572	FUN_027806-T1	Pocillopora_meandrina_HIv1___RNAseq.g13895.t1	Peve_00036481
OG0013573	FUN_027808-T2	Pocillopora_meandrina_HIv1___RNAseq.g13894.t1	Peve_00036480
OG0013574	FUN_027811-T1	Pocillopora_meandrina_HIv1___RNAseq.g13893.t1	Peve_00036479
OG0013575	FUN_027814-T1	Pocillopora_meandrina_HIv1___RNAseq.g13890.t1	Peve_00036499
OG0013576	FUN_027815-T1	Pocillopora_meandrina_HIv1___RNAseq.g13889.t2	Peve_00036487
OG0013577	FUN_027821-T1		Peve_00019654, Peve_00042263
OG0013578	FUN_027826-T1, FUN_040341-T1, FUN_040388-T1		
OG0013579	FUN_027829-T1	Pocillopora_meandrina_HIv1___RNAseq.g13866.t1	Peve_00020555
OG0013580	FUN_027830-T1	Pocillopora_meandrina_HIv1___RNAseq.g13867.t1	Peve_00020554
OG0013581	FUN_027831-T1	Pocillopora_meandrina_HIv1___RNAseq.g13868.t1	Peve_00020551
OG0013582	FUN_027832-T1	Pocillopora_meandrina_HIv1___TS.g11651.t1a	Peve_00020550
OG0013583	FUN_027847-T1	Pocillopora_meandrina_HIv1___TS.g11651.t1b	Peve_00020549
OG0013584	FUN_027850-T1	Pocillopora_meandrina_HIv1___TS.g11653.t1	Peve_00024333
OG0013585	FUN_027853-T1	Pocillopora_meandrina_HIv1___RNAseq.g13886.t1	Peve_00020102
OG0013586	FUN_027899-T1	Pocillopora_meandrina_HIv1___RNAseq.g13885.t1	Peve_00020103
OG0013587	FUN_027900-T1	Pocillopora_meandrina_HIv1___RNAseq.g13884.t1	Peve_00020104
OG0013588	FUN_027902-T1	Pocillopora_meandrina_HIv1___RNAseq.g13882.t1	Peve_00020105
OG0013589	FUN_027903-T1	Pocillopora_meandrina_HIv1___RNAseq.g13881.t1	Peve_00020107
OG0013590	FUN_027910-T1	Pocillopora_meandrina_HIv1___RNAseq.g21871.t1, Pocillopora_meandrina_HIv1___RNAseq.g6126.t1	
OG0013591	FUN_027927-T1	Pocillopora_meandrina_HIv1___RNAseq.g13878.t1	Peve_00020112
OG0013592	FUN_027932-T1	Pocillopora_meandrina_HIv1___RNAseq.g13876.t1	Peve_00020113
OG0013593	FUN_027933-T1	Pocillopora_meandrina_HIv1___RNAseq.g13875.t1	Peve_00020114
OG0013594	FUN_027934-T1	Pocillopora_meandrina_HIv1___RNAseq.g13874.t1	Peve_00020115
OG0013595	FUN_027939-T1	Pocillopora_meandrina_HIv1___RNAseq.g14031.t1	Peve_00023148
OG0013596	FUN_027945-T1, FUN_036741-T1		Peve_00035890
OG0013597	FUN_027946-T1	Pocillopora_meandrina_HIv1___RNAseq.g14033.t1	Peve_00034208
OG0013598	FUN_027947-T1	Pocillopora_meandrina_HIv1___RNAseq.g14034.t1	Peve_00034209
OG0013599	FUN_027960-T1	Pocillopora_meandrina_HIv1___RNAseq.g14049.t1	Peve_00017205
OG0013600	FUN_027961-T1	Pocillopora_meandrina_HIv1___RNAseq.g14050.t1	Peve_00021881
OG0013601	FUN_027962-T1	Pocillopora_meandrina_HIv1___RNAseq.g14048.t1	Peve_00031346
OG0013602	FUN_027963-T1	Pocillopora_meandrina_HIv1___RNAseq.g14047.t1	Peve_00031347
OG0013603	FUN_027964-T1	Pocillopora_meandrina_HIv1___RNAseq.g14046.t1	Peve_00026635
OG0013604	FUN_027968-T1	Pocillopora_meandrina_HIv1___RNAseq.g14051.t1	Peve_00031355
OG0013605	FUN_027969-T1	Pocillopora_meandrina_HIv1___RNAseq.g14052.t1	Peve_00031356
OG0013606	FUN_027975-T1	Pocillopora_meandrina_HIv1___RNAseq.g14056.t1	Peve_00031359
OG0013607	FUN_027976-T1	Pocillopora_meandrina_HIv1___RNAseq.g14057.t1	Peve_00031360
OG0013608	FUN_027977-T1	Pocillopora_meandrina_HIv1___RNAseq.g14058.t1	Peve_00031366
OG0013609	FUN_027978-T1	Pocillopora_meandrina_HIv1___RNAseq.g14059.t1	Peve_00031367
OG0013610	FUN_027979-T1	Pocillopora_meandrina_HIv1___RNAseq.g14060.t1	Peve_00034899
OG0013611	FUN_027982-T1	Pocillopora_meandrina_HIv1___RNAseq.g14062.t1	Peve_00033314
OG0013612	FUN_027983-T1	Pocillopora_meandrina_HIv1___RNAseq.g14010.t1	Peve_00033313
OG0013613	FUN_028000-T1	Pocillopora_meandrina_HIv1___RNAseq.g14071.t1	Peve_00023138
OG0013614	FUN_028002-T1	Pocillopora_meandrina_HIv1___RNAseq.g14073.t1	Peve_00033369
OG0013615	FUN_028004-T1	Pocillopora_meandrina_HIv1___TS.g11853.t1	Peve_00040470
OG0013616	FUN_028005-T1	Pocillopora_meandrina_HIv1___RNAseq.g14075.t1	Peve_00032127
OG0013617	FUN_028006-T1		Peve_00032128, Peve_00032130
OG0013618	FUN_028007-T1	Pocillopora_meandrina_HIv1___TS.g11855.t1	Peve_00040331
