gene_name	GeneOntologyIDs
Peve_00017969	GO:0001656; GO:0001657; GO:0003129; GO:0003148; GO:0003180; GO:0003184; GO:0003272; GO:0005886; GO:0006935; GO:0007156; GO:0007411; GO:0007420; GO:0008046; GO:0009986; GO:0016199; GO:0021891; GO:0030673; GO:0031290; GO:0035904; GO:0042802; GO:0043005; GO:0045747; GO:0050772; GO:0060074; GO:0060412; GO:0098839; GO:0098978
Peve_00017972	GO:0005041; GO:0005102; GO:0005109; GO:0005576; GO:0005783; GO:0005886; GO:0006897; GO:0007204; GO:0007268; GO:0007399; GO:0009986; GO:0014029; GO:0014033; GO:0015026; GO:0016055; GO:0017147; GO:0019210; GO:0019534; GO:0031410; GO:0031901; GO:0034392; GO:0042802; GO:0042803; GO:0042813; GO:0043025; GO:0043434; GO:0045121; GO:0045202; GO:0045787; GO:0045893; GO:0045944; GO:0051091; GO:0060070; GO:0071397; GO:0071542; GO:0071901; GO:0072659; GO:0098609; GO:1904948; GO:1990851; GO:1990909
Peve_00017973	GO:0005041; GO:0005102; GO:0005109; GO:0005576; GO:0005783; GO:0005886; GO:0006897; GO:0007204; GO:0007268; GO:0007399; GO:0009986; GO:0014029; GO:0014033; GO:0015026; GO:0016055; GO:0017147; GO:0019210; GO:0019534; GO:0031410; GO:0031901; GO:0034392; GO:0042802; GO:0042803; GO:0042813; GO:0043025; GO:0043434; GO:0045121; GO:0045202; GO:0045787; GO:0045893; GO:0045944; GO:0051091; GO:0060070; GO:0071397; GO:0071542; GO:0071901; GO:0072659; GO:0098609; GO:1904948; GO:1990851; GO:1990909
Peve_00017974	GO:0001945; GO:0003017; GO:0003682; GO:0005178; GO:0005509; GO:0005576; GO:0005615; GO:0005634; GO:0005737; GO:0008544; GO:0010467; GO:0010572; GO:0016020; GO:0036303; GO:0045906; GO:0045959; GO:0048014; GO:0071944; GO:0098640; GO:0120193
Peve_00017975	GO:0004888; GO:0005886; GO:0007189; GO:0008528; GO:0016500; GO:0032588; GO:0090263
Peve_00017976	GO:0005576; GO:0016020
Peve_00017977	GO:0005886; GO:0007189; GO:0008528; GO:0009755
Peve_00017978	GO:0005576; GO:0016020
Peve_00017984	GO:0003824
Peve_00017986	GO:0004842; GO:0005634; GO:0005730; GO:0005737; GO:0006915; GO:0016567; GO:0046872
Peve_00017991	GO:0005007; GO:0005524; GO:0005794; GO:0005886; GO:0006915; GO:0008284; GO:0017134; GO:0031410; GO:0043235
Peve_00017992	GO:0007155; GO:0016020; GO:0043005
Peve_00017994	GO:0000122; GO:0000123; GO:0000785; GO:0000978; GO:0000987; GO:0001221; GO:0001223; GO:0001666; GO:0001756; GO:0001934; GO:0001966; GO:0002039; GO:0002209; GO:0003677; GO:0003682; GO:0003684; GO:0003713; GO:0003823; GO:0004402; GO:0004468; GO:0005634; GO:0005654; GO:0005667; GO:0005829; GO:0006110; GO:0006338; GO:0006357; GO:0006366; GO:0006473; GO:0006475; GO:0006915; GO:0007249; GO:0007507; GO:0007519; GO:0007611; GO:0007623; GO:0008013; GO:0008270; GO:0009410; GO:0009749; GO:0009887; GO:0010485; GO:0010507; GO:0010560; GO:0010628; GO:0010742; GO:0010821; GO:0010976; GO:0014737; GO:0016407; GO:0018076; GO:0019901; GO:0030183; GO:0030220; GO:0030307; GO:0030324; GO:0030511; GO:0031333; GO:0031490; GO:0031648; GO:0031669; GO:0032967; GO:0032991; GO:0032993; GO:0034644; GO:0035259; GO:0035264; GO:0035855; GO:0036211; GO:0036268; GO:0042307; GO:0042771; GO:0042975; GO:0043425; GO:0043627; GO:0043923; GO:0043993; GO:0044013; GO:0044017; GO:0044877; GO:0045444; GO:0045721; GO:0045727; GO:0045773; GO:0045793; GO:0045815; GO:0045862; GO:0045893; GO:0045944; GO:0046332; GO:0046427; GO:0050681; GO:0050714; GO:0050821; GO:0051019; GO:0051059; GO:0051091; GO:0051216; GO:0051592; GO:0060177; GO:0060298; GO:0060325; GO:0060765; GO:0061051; GO:0061629; GO:0061733; GO:0061920; GO:0061921; GO:0065004; GO:0071233; GO:0071347; GO:0071548; GO:0090043; GO:0097157; GO:0097677; GO:0106226; GO:0120301; GO:0140033; GO:0140066; GO:0140067; GO:0140068; GO:0140069; GO:0140297; GO:0140908; GO:1900039; GO:1901300; GO:1901985; GO:1904263; GO:1990405; GO:1990841; GO:2000330; GO:2000629
Peve_00017995	GO:0000287; GO:0002189; GO:0004749; GO:0005524; GO:0005737; GO:0006015; GO:0006164; GO:0009156; GO:0016301; GO:0042803
Peve_00017996	GO:0001736; GO:0001764; GO:0001843; GO:0004930; GO:0005509; GO:0005654; GO:0005886; GO:0007156; GO:0007266; GO:0007417; GO:0016020; GO:0032956; GO:0042249; GO:0045176; GO:0048105; GO:0060071; GO:0060488; GO:0060489; GO:0060490; GO:0090251; GO:0098609
Peve_00017997	GO:0000139; GO:0001701; GO:0005078; GO:0005737; GO:0005790; GO:0005886; GO:0007254; GO:0007411; GO:0007585; GO:0008104; GO:0008432; GO:0009791; GO:0010468; GO:0016192; GO:0019894; GO:0030159; GO:0030424; GO:0030425; GO:0030426; GO:0030673; GO:0030900; GO:0031103; GO:0031175; GO:0031410; GO:0031434; GO:0031435; GO:0043066; GO:0044297; GO:0045666; GO:0046328; GO:0046330; GO:0048286; GO:0048471; GO:0050821; GO:0060425; GO:0061564; GO:0099641; GO:1904115; GO:2001224
Peve_00018000	GO:0000122; GO:0002314; GO:0005634; GO:0005694; GO:0005737; GO:0006357; GO:0008270; GO:0008285; GO:0010463; GO:0042393; GO:0048286; GO:0060916; GO:0072201; GO:0140566; GO:2000584; GO:2000791
Peve_00018002	GO:0005743; GO:0022857
Peve_00018003	GO:0001696; GO:0004969; GO:0004993; GO:0005886; GO:0007187; GO:0007268; GO:0030425; GO:0030594; GO:0045202; GO:0045907
Peve_00018004	GO:0003723; GO:0005634; GO:0046872
Peve_00018005	GO:0005737; GO:0006915; GO:0043123; GO:0050769; GO:1902042
Peve_00018006	GO:0002039; GO:0005654; GO:0005737; GO:0006915; GO:0008537; GO:0061133; GO:0061136; GO:0097371; GO:2000045; GO:2001237
Peve_00018007	GO:0005886; GO:0099621
Peve_00018008	GO:0005886; GO:0099621
Peve_00018009	GO:0002244; GO:0005085; GO:0007264; GO:0007409; GO:0022027; GO:0030424; GO:0031267; GO:0031594; GO:0043473; GO:0050767; GO:0098698; GO:0120163
Peve_00018011	GO:0009897; GO:0030175; GO:0030550; GO:0032991; GO:0042802; GO:0045202; GO:0095500
Peve_00018018	GO:0004842; GO:0005730; GO:0005737; GO:0006915; GO:0016567; GO:0046872
Peve_00018021	GO:0001594; GO:0004930; GO:0005886; GO:0007186
Peve_00018022	GO:0000124; GO:0003682; GO:0003713; GO:0005739; GO:0006282; GO:0006325; GO:0006357; GO:0006368; GO:0015031; GO:0016973; GO:0030374; GO:0033276; GO:0043484; GO:0044615; GO:0045893; GO:0061179; GO:0070390; GO:0071819
Peve_00018025	GO:0005634; GO:0005737; GO:0005839; GO:0006511; GO:0010498; GO:0019773
Peve_00018026	GO:0009897; GO:0030175; GO:0030550; GO:0032991; GO:0042802; GO:0045202; GO:0095500
Peve_00018027	GO:0000776; GO:0003713; GO:0005634; GO:0006325; GO:0045893; GO:0045944; GO:0050775
Peve_00018031	GO:0000932; GO:0003729; GO:0005737; GO:0010494; GO:0017148; GO:0033962; GO:0034063; GO:0072686; GO:0090307; GO:1990904
Peve_00018032	GO:0016180; GO:0032039; GO:0034472
Peve_00018033	GO:0005546; GO:0015031; GO:0031901; GO:0032266; GO:1901981
Peve_00018035	GO:0001763; GO:0002116; GO:0005886; GO:0007162; GO:0007411; GO:0007414; GO:0008360; GO:0016020; GO:0017154; GO:0030334; GO:0050772
Peve_00018036	GO:0005007; GO:0005524; GO:0005886; GO:0017134; GO:0043235
Peve_00018037	GO:0005788; GO:0015035; GO:0016671; GO:0034975; GO:0036498; GO:0036503; GO:0051787
Peve_00018038	GO:0000398; GO:0000460; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0006364; GO:0006401; GO:0006974; GO:0016076; GO:0016607; GO:0016887; GO:0031499; GO:0071013
Peve_00018039	GO:0000275; GO:0005739; GO:0005740; GO:0005743; GO:0005753; GO:0009060; GO:0015078; GO:0015986; GO:0033615; GO:0042776; GO:0044877; GO:0045259; GO:0045261; GO:0046933; GO:1902600
Peve_00018040	GO:0004853; GO:0005829; GO:0006778; GO:0006782; GO:0006783; GO:0006787
Peve_00018042	GO:0005737; GO:0008270; GO:0031965; GO:0060071
Peve_00018044	GO:0000122; GO:0001649; GO:0003712; GO:0003714; GO:0005634; GO:0005654; GO:0005925; GO:0008134; GO:0009725; GO:0030018; GO:0042802; GO:0043066; GO:0043425; GO:0046872; GO:0055014; GO:0055015; GO:0060347; GO:0070885
Peve_00018045	GO:0005524; GO:0005739; GO:0006631; GO:0031956; GO:0047760
Peve_00018046	GO:0005829; GO:0008379; GO:0019430; GO:0042744; GO:0045321; GO:0045454
Peve_00018047	GO:0001822; GO:0003146; GO:0005929; GO:0007368; GO:0007601; GO:0016055; GO:0048793; GO:0060026; GO:0060271; GO:0060972; GO:0070121; GO:0097543; GO:0097546
Peve_00018050	GO:0001594; GO:0005886
Peve_00018051	GO:0003677; GO:0003886; GO:0005634; GO:0006346; GO:0008270; GO:0032259; GO:0044027; GO:1990841
Peve_00018052	GO:0000278; GO:0000775; GO:0000776; GO:0005634; GO:0005737; GO:0019901; GO:0030496; GO:0036297; GO:0051233
Peve_00018053	GO:0005201; GO:0005576; GO:0062023; GO:0070062; GO:0071559
Peve_00018054	GO:0004713; GO:0005524; GO:0005886; GO:0005911; GO:0007156; GO:0008046; GO:0016055; GO:0030424; GO:0043025; GO:0050808; GO:0060828
Peve_00018055	GO:0001736; GO:0001822; GO:0003281; GO:0003401; GO:0004672; GO:0005524; GO:0005886; GO:0005911; GO:0005925; GO:0007156; GO:0007165; GO:0008046; GO:0010976; GO:0015026; GO:0016477; GO:0030036; GO:0030424; GO:0042060; GO:0043025; GO:0045198; GO:0050808; GO:0060026; GO:0060484; GO:0060828; GO:0060976; GO:0071300; GO:0090103; GO:0090179; GO:0090263
Peve_00018056	GO:0005737; GO:0006753; GO:0008768; GO:0019693; GO:0042802; GO:0046872; GO:0047631
Peve_00018057	GO:0005615; GO:0005730; GO:0005737; GO:0006364; GO:0007399; GO:0032040; GO:0042274; GO:0043065
Peve_00018059	GO:0000785; GO:0001673; GO:0001955; GO:0003682; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0006275; GO:0007492; GO:0031965; GO:0042742; GO:0043123; GO:0045087; GO:0045787; GO:0051151; GO:1900087; GO:1900245; GO:1900246
Peve_00018060	GO:0003735; GO:0006412; GO:0019843; GO:0022627
Peve_00018061	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0007420
Peve_00018063	GO:0000278; GO:0000776; GO:0003777; GO:0005524; GO:0005737; GO:0005794; GO:0005868; GO:0005875; GO:0005881; GO:0005938; GO:0006886; GO:0007018; GO:0007051; GO:0007052; GO:0007097; GO:0007098; GO:0007279; GO:0007282; GO:0007294; GO:0007298; GO:0007312; GO:0007349; GO:0007405; GO:0008088; GO:0008090; GO:0008298; GO:0008569; GO:0016319; GO:0016887; GO:0030071; GO:0030286; GO:0030723; GO:0031122; GO:0034063; GO:0034501; GO:0035011; GO:0035149; GO:0040001; GO:0040003; GO:0045169; GO:0045197; GO:0045198; GO:0045478; GO:0045505; GO:0046604; GO:0048134; GO:0048311; GO:0048477; GO:0048813; GO:0050658; GO:0051237; GO:0051642; GO:0051683; GO:0051959; GO:0061803; GO:0098958; GO:1904115; GO:1904801; GO:1990904
Peve_00018064	GO:0001533; GO:0005200; GO:0005737; GO:0008360; GO:0031424
Peve_00018071	GO:0005886; GO:0034632; GO:0034633; GO:0038023; GO:0051649; GO:0071939
Peve_00018072	
Peve_00018075	GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:0051898; GO:1900016; GO:1900226; GO:1901223
Peve_00018076	GO:0004222; GO:0005576; GO:0006508; GO:0008270
Peve_00018077	GO:0004222; GO:0004252; GO:0005509; GO:0005615; GO:0006508; GO:0008270; GO:0030154
Peve_00018078	GO:0001701; GO:0005509; GO:0005737; GO:0005765; GO:0005768; GO:0005783; GO:0005794; GO:0005798; GO:0005886; GO:0005903; GO:0005905; GO:0006898; GO:0007584; GO:0008203; GO:0009235; GO:0009617; GO:0010008; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030139; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0031528; GO:0032991; GO:0038024; GO:0042366; GO:0042802; GO:0042803; GO:0042953; GO:0043202; GO:0043235; GO:0045177; GO:0051649; GO:0070062
Peve_00018080	GO:0008218
Peve_00018081	GO:0008218
Peve_00018082	GO:0008218
Peve_00018083	GO:0008218
Peve_00018084	GO:0000175; GO:0005634; GO:0005654; GO:0008380; GO:0016829; GO:0034472; GO:0034477; GO:0045171; GO:1990838
Peve_00018087	GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0032088; GO:0032687; GO:0032688; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:0051898; GO:1900016; GO:1900226; GO:1901223
Peve_00018088	GO:0003677; GO:0003678; GO:0005524; GO:0005694; GO:0005737; GO:0006260; GO:0006281; GO:0006310; GO:0006974; GO:0008094; GO:0008270; GO:0009378; GO:0009432; GO:0016853; GO:0016887; GO:0017116; GO:0017117; GO:0030894; GO:0032508; GO:0043138; GO:0043590; GO:0046914
Peve_00018092	GO:0001510; GO:0001556; GO:0001734; GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0006974; GO:0007283; GO:0007530; GO:0008173; GO:0016422; GO:0016556; GO:0016607; GO:0019827; GO:0021861; GO:0030317; GO:0031053; GO:0034644; GO:0036396; GO:0042063; GO:0042981; GO:0045580; GO:0045727; GO:0045746; GO:0046982; GO:0048477; GO:0051445; GO:0060339; GO:0060853; GO:0061157; GO:0071425; GO:0090365; GO:0098508; GO:1902036; GO:1903679; GO:1904047
Peve_00018096	GO:0000287; GO:0008375; GO:0009247; GO:0010125; GO:0046506; GO:0046510; GO:0102710
Peve_00018098	GO:0000398; GO:0001510; GO:0001734; GO:0003729; GO:0005634; GO:0005654; GO:0005794; GO:0005829; GO:0006397; GO:0006974; GO:0007283; GO:0007623; GO:0008173; GO:0009048; GO:0016422; GO:0016556; GO:0016604; GO:0016607; GO:0019827; GO:0021861; GO:0031053; GO:0034644; GO:0036396; GO:0042063; GO:0045087; GO:0045580; GO:0045727; GO:0045746; GO:0046982; GO:0048477; GO:0051445; GO:0060339; GO:0061157; GO:0098508; GO:1902036; GO:1903679; GO:1904047
Peve_00018099	GO:0001965; GO:0005085; GO:0005737; GO:0005886; GO:0007186
Peve_00018100	GO:0004725; GO:0005001; GO:0005158; GO:0005925; GO:0007155; GO:0007283; GO:0007399; GO:0007411; GO:0007412; GO:0008045; GO:0008201; GO:0008594; GO:0009925; GO:0009986; GO:0030424; GO:0031252; GO:0031290; GO:0032093; GO:0045467; GO:0046627; GO:0048477; GO:0048675; GO:0048841; GO:0051124; GO:0051491; GO:0060269; GO:0061484; GO:0120034; GO:1903386
Peve_00018103	GO:0001666; GO:0002876; GO:0002925; GO:0005125; GO:0005164; GO:0005615; GO:0006959; GO:0007584; GO:0009410; GO:0016020; GO:0032496; GO:0032729; GO:0043065; GO:0048147; GO:0048535; GO:0050830; GO:0060252
Peve_00018106	GO:0000122; GO:0000785; GO:0001222; GO:0002039; GO:0005634; GO:0005654; GO:0006325; GO:0006346; GO:0008168; GO:0008270; GO:0016279; GO:0016604; GO:0018026; GO:0018027; GO:0045892; GO:0045995; GO:0046974; GO:0046976; GO:0060992; GO:0070742; GO:0120162; GO:0140947
Peve_00018107	GO:0005737; GO:0005868; GO:0007018; GO:0045505; GO:0060271
Peve_00018111	GO:0009116; GO:0016787; GO:0043531
Peve_00018113	GO:0001732; GO:0003723; GO:0003743; GO:0005852; GO:0006413; GO:0006446; GO:0010494; GO:0016282; GO:0031369; GO:0033290; GO:0045202; GO:0071541; GO:0075522; GO:0075525
Peve_00018114	GO:0000139; GO:0001658; GO:0005886; GO:0006024; GO:0008467; GO:0015012; GO:0033872
Peve_00018116	GO:0000785; GO:0000922; GO:0003677; GO:0003678; GO:0003682; GO:0003688; GO:0003690; GO:0003697; GO:0003727; GO:0004386; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005813; GO:0006281; GO:0006974; GO:0007062; GO:0008186; GO:0016887; GO:0030496; GO:0031297; GO:0031390; GO:0032079; GO:0032091; GO:0032508; GO:0034085; GO:0035563; GO:0043139; GO:0044806; GO:0045142; GO:0045876; GO:0046872; GO:0051539; GO:0051880; GO:0070062; GO:0072711; GO:0072719; GO:1901838; GO:1904976; GO:1990700; GO:2000781
Peve_00018117	GO:0000082; GO:0000209; GO:0000932; GO:0001843; GO:0004842; GO:0008270; GO:0008543; GO:0010608; GO:0017148; GO:0021915; GO:0030371; GO:0035196; GO:0035198; GO:0035278; GO:0043161; GO:0051246; GO:0051865; GO:0060964; GO:0061158; GO:0061630; GO:0071310; GO:0072089; GO:2000177; GO:2000637
Peve_00018118	GO:0000922; GO:0003677; GO:0003678; GO:0003723; GO:0005524; GO:0005634; GO:0005730; GO:0005737; GO:0005813; GO:0006260; GO:0006281; GO:0009303; GO:0016887; GO:0030496; GO:0032508; GO:0034085; GO:0046872; GO:0051539; GO:1901836; GO:1990700
Peve_00018120	GO:0000082; GO:0000209; GO:0000932; GO:0004842; GO:0008270; GO:0008543; GO:0021915; GO:0035198; GO:0035278; GO:0043161; GO:0051865; GO:0061630; GO:0072089; GO:2000177
Peve_00018121	GO:0005737; GO:0006513; GO:0008270; GO:0032728; GO:0034340; GO:0045087; GO:0051607; GO:0060340; GO:0061630; GO:0070534
Peve_00018122	GO:0003924; GO:0005525; GO:0005801; GO:0005802; GO:0007030; GO:0016020; GO:0016192; GO:0031985; GO:0032482
Peve_00018124	GO:0005524; GO:0005525; GO:0045087; GO:0046872; GO:0061501
Peve_00018125	GO:0003714; GO:0003950; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0010629; GO:0016020; GO:0016779; GO:0019899; GO:0042531; GO:0042532; GO:0045087; GO:0060336; GO:0070212; GO:0070403; GO:1902216; GO:1990404
Peve_00018126	GO:0003714; GO:0003950; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0010629; GO:0016779; GO:0019899; GO:0042531; GO:0042532; GO:0045087; GO:0060336; GO:1902216; GO:1990404
Peve_00018127	GO:0003723; GO:0004190; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0042742; GO:0043525; GO:0070227; GO:0097153; GO:0097194; GO:0097200; GO:1905686
Peve_00018131	GO:0003677; GO:0006310; GO:0015074; GO:0044826; GO:0046718; GO:0075713
Peve_00018133	GO:0005739; GO:0019148; GO:0042802; GO:0042803
Peve_00018134	GO:0000159; GO:0001754; GO:0001756; GO:0005509; GO:0006470; GO:0007525; GO:0019888; GO:0030674; GO:0045732; GO:0061053; GO:0090090; GO:0090249; GO:0090263
Peve_00018135	GO:0005739; GO:0019148; GO:0042802; GO:0042803
Peve_00018136	GO:0005634; GO:0005654; GO:0006325; GO:0006334; GO:0006338; GO:0006352; GO:0006355; GO:0031213; GO:0042393; GO:0043392; GO:0045892; GO:0045893; GO:0046872; GO:0050434; GO:0140751
Peve_00018139	GO:0000272; GO:0004568; GO:0006032; GO:0008061
Peve_00018141	GO:0000272; GO:0004568; GO:0006032; GO:0008061
Peve_00018144	GO:0000272; GO:0004568; GO:0006032; GO:0008061
Peve_00018146	GO:0005524; GO:0005737; GO:0005856; GO:0016787
Peve_00018147	GO:0002244
Peve_00018148	GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005730; GO:0006364; GO:0006397; GO:0008380; GO:0008625; GO:0016887
Peve_00018149	GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0006364; GO:0006397; GO:0008380; GO:0008625; GO:0016020; GO:0016887
Peve_00018150	GO:0003924; GO:0005525; GO:0005776; GO:0005829; GO:0005886; GO:0006886; GO:0006914; GO:0012505; GO:0030667
Peve_00018151	GO:0005681; GO:0006397; GO:0008380
Peve_00018152	GO:0003677; GO:0003899; GO:0005654; GO:0005666; GO:0005813; GO:0005829; GO:0006139; GO:0006383; GO:0006384; GO:0043231; GO:0045087; GO:0051607
Peve_00018153	
Peve_00018154	GO:0000506; GO:0005783; GO:0006506; GO:0017176
Peve_00018155	GO:0002250; GO:0004930; GO:0005509; GO:0005886; GO:0007166; GO:0007189; GO:0009897; GO:0071944
Peve_00018156	GO:0001527; GO:0005509; GO:0005576; GO:0008201; GO:0019838; GO:0050436; GO:0071953; GO:0097435
Peve_00018158	GO:0005178; GO:0005201; GO:0005518; GO:0005576; GO:0005615; GO:0006631; GO:0006641; GO:0007155; GO:0007160; GO:0008201; GO:0008284; GO:0010718; GO:0030036; GO:0030155; GO:0030199; GO:0030334; GO:0031012; GO:0031175; GO:0032963; GO:0043231; GO:0045595; GO:0048251; GO:0062023; GO:0070062; GO:0090733; GO:0098609; GO:0098633; GO:1900748; GO:1904028; GO:1905935
Peve_00018159	GO:0003127; GO:0007368; GO:0010468; GO:0016020; GO:0021532; GO:0035869; GO:0036038; GO:0042733; GO:0044782; GO:0060021; GO:0060271; GO:0097094; GO:1904491; GO:1905515
Peve_00018160	GO:0005080; GO:0005509; GO:0005615; GO:0005635; GO:0005737; GO:0007399; GO:0008201; GO:0010468; GO:0030154; GO:0030501; GO:0033689; GO:0042177; GO:0045667; GO:0045669; GO:0045778; GO:0048471
Peve_00018161	GO:0001527; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0009653; GO:0030326; GO:0030501; GO:0031012; GO:0035108; GO:0035583; GO:0043010; GO:0045669; GO:0048048; GO:0060346; GO:0062023
Peve_00018162	GO:0005634; GO:0005694; GO:0007059; GO:0035307
Peve_00018164	
Peve_00018165	
Peve_00018166	GO:0004997; GO:0005886; GO:0007200; GO:0007204; GO:0009986; GO:0031334; GO:0042802
Peve_00018168	GO:0002250; GO:0005886; GO:0032393; GO:0042288; GO:0042590
Peve_00018169	GO:0002250; GO:0005886; GO:0032393; GO:0042288; GO:0042590
Peve_00018170	GO:0005886; GO:0016020; GO:0042590
Peve_00018172	GO:0000166; GO:0001516; GO:0005737; GO:0036130
Peve_00018173	GO:0004977; GO:0005737; GO:0005886; GO:0007189; GO:0019222
Peve_00018174	GO:0004993; GO:0005886; GO:0007187; GO:0007198; GO:0007268; GO:0030425; GO:0030594; GO:0045202; GO:0051378; GO:1901699
Peve_00018175	GO:0003676
Peve_00018176	GO:0000786; GO:0005634; GO:0005654; GO:0006338; GO:0006355; GO:0006357; GO:0031965; GO:0035267; GO:0042393; GO:0042981; GO:0045893; GO:0051726; GO:0070577; GO:0140030; GO:1905168; GO:2000779
Peve_00018178	GO:0004364; GO:0004602; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006749; GO:0016020; GO:0030855; GO:0070062
Peve_00018179	GO:0000287; GO:0005739; GO:0005759; GO:0010945; GO:0015938; GO:0030145; GO:0036114; GO:0044580; GO:0046356; GO:1901289; GO:1902859; GO:2001294
Peve_00018180	GO:0005879; GO:0160111
Peve_00018181	GO:0002098; GO:0005634; GO:0005737; GO:0005829; GO:0006400; GO:0030335; GO:0033588
Peve_00018182	GO:0000139; GO:0006493; GO:0006629; GO:0008499; GO:0009312; GO:0047273
Peve_00018184	GO:0000139; GO:0000209; GO:0002250; GO:0002495; GO:0004842; GO:0005737; GO:0005764; GO:0005765; GO:0005768; GO:0005789; GO:0006955; GO:0008270; GO:0031901; GO:0031902; GO:0042287; GO:0061630
Peve_00018185	GO:0005247; GO:0005524; GO:0005765; GO:0006821; GO:0015297; GO:0031902
Peve_00018187	GO:0005524; GO:0005874; GO:0005929; GO:0005930; GO:0015630; GO:0018094; GO:0046872; GO:0070735; GO:0070737
Peve_00018188	
Peve_00018192	GO:0005178; GO:0005201; GO:0005518; GO:0005576; GO:0005615; GO:0006631; GO:0006641; GO:0007155; GO:0007160; GO:0008201; GO:0008284; GO:0010718; GO:0030036; GO:0030155; GO:0030199; GO:0030334; GO:0031012; GO:0031175; GO:0032963; GO:0043231; GO:0045595; GO:0048251; GO:0062023; GO:0070062; GO:0090733; GO:0098609; GO:0098633; GO:1900748; GO:1904028; GO:1905935
