"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"5029",5029,"Cluster_2854","Porites_evermani_scaffold_2953:20309-27685",151,-20.79,2,21,4803,4826,21,"61.90%","76.19%","Peve_00022083",0.999962448044095,0.00551712420276166,0.551398425649056,"Q5DU56","Protein NLRC3","Mus musculus (Mouse)","I-kappaB kinase/NF-kappaB signaling [GO:0007249]; intracellular signal transduction [GO:0035556]; negative regulation of cytokine production involved in inflammatory response [GO:1900016]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; negative regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043124]; negative regulation of inflammatory response [GO:0050728]; negative regulation of innate immune response [GO:0045824]; negative regulation of interferon-alpha production [GO:0032687]; negative regulation of interferon-beta production [GO:0032688]; negative regulation of interleukin-1 beta production [GO:0032691]; negative regulation of interleukin-12 production [GO:0032695]; negative regulation of interleukin-6 production [GO:0032715]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of NIK/NF-kappaB signaling [GO:1901223]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of phosphatidylinositol 3-kinase signaling [GO:0014067]; negative regulation of tumor necrosis factor production [GO:0032720]; regulation of protein ubiquitination [GO:0031396]; response to lipopolysaccharide [GO:0032496]; T cell activation [GO:0042110]","GO:0005524; GO:0005737; GO:0005829; GO:0007249; GO:0014067; GO:0031396; GO:0032088; GO:0032496; GO:0032687; GO:0032688; GO:0032691; GO:0032695; GO:0032715; GO:0032720; GO:0034451; GO:0035556; GO:0036312; GO:0042110; GO:0043124; GO:0043231; GO:0045824; GO:0048147; GO:0048471; GO:0050680; GO:0050728; GO:1900016; GO:1900226; GO:1901223"
"5036",5036,"Cluster_2854","Porites_evermani_scaffold_297:1486-6937",148,-21.98,2,20,289,313,22,"63.64%","77.27%","Peve_00022183",-0.999945152530085,0.00666769007808603,0.573710369894872,"Q8BP00","IQ calmodulin-binding motif-containing protein 1","Mus musculus (Mouse)","cilium assembly [GO:0060271]; maintenance of animal organ identity [GO:0048496]; photoreceptor cell maintenance [GO:0045494]","GO:0001750; GO:0005516; GO:0005654; GO:0005737; GO:0005813; GO:0005929; GO:0015630; GO:0019899; GO:0032391; GO:0045171; GO:0045494; GO:0048496; GO:0060271; GO:0072686"
"5044",5044,"Cluster_2854","Porites_evermani_scaffold_3012:13451-47541",151,-20.1,2,13,20410,20432,12,"91.67%","91.67%","Peve_00022723",-0.999968633848047,0.00504227905314111,0.551398425649056,"B3EWY9","Mucin-like protein","Acropora millepora (Staghorn coral) (Heteropora millepora)","cell-matrix adhesion [GO:0007160]","GO:0005509; GO:0007160; GO:0016020"
"5047",5047,"Cluster_2854","Porites_evermani_scaffold_302:229582-234649",170,-24.15,2,20,594,616,19,"84.21%","84.21%","Peve_00022773",0.999962448044095,0.00551712420276166,0.551398425649056,"Q8VCK5","Kelch-like protein 20 (Kelch-like ECT2-interacting protein)","Mus musculus (Mouse)","Golgi to endosome transport [GO:0006895]; negative regulation of apoptotic process [GO:0043066]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K33-linked ubiquitination [GO:1990390]; protein transport [GO:0015031]; protein ubiquitination [GO:0016567]","GO:0003779; GO:0004842; GO:0005737; GO:0005794; GO:0005802; GO:0005829; GO:0006895; GO:0015031; GO:0016567; GO:0016605; GO:0019964; GO:0030424; GO:0030425; GO:0031463; GO:0043066; GO:0043161; GO:0048471; GO:1990390"
"5048",5048,"Cluster_2854","Porites_evermani_scaffold_302:79236-82148",145,-20.62,2,19,618,643,21,"61.90%","71.43%","Peve_00022762",-0.999347892022002,0.0229920915957954,0.844186414712407,"O42819","Ras-related protein SEC4","Candida glabrata (Yeast) (Torulopsis glabrata)","ascospore-type prospore assembly [GO:0031321]; autophagy [GO:0006914]; exocytosis [GO:0006887]; Golgi to plasma membrane transport [GO:0006893]; membrane addition at site of cytokinesis [GO:0007107]; protein transport [GO:0015031]; vesicle fusion [GO:0006906]","GO:0000131; GO:0003924; GO:0005525; GO:0005886; GO:0006887; GO:0006893; GO:0006906; GO:0006914; GO:0007107; GO:0015031; GO:0030658; GO:0031321; GO:0043332; GO:0062040"
"5078",5078,"Cluster_2854","Porites_evermani_scaffold_308:61592-75589",167,-20.06,2,20,2807,2828,18,"72.22%","88.89%","Peve_00023189",-0.99980197200197,0.0126696782625539,0.692490720386583,"P31400","V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 7.1.2.2) (V-ATPase 69 kDa subunit) (Vacuolar proton pump subunit alpha)","Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)","","GO:0005524; GO:0033180; GO:0046933; GO:0046961"
"5132",5132,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.42,2,20,5946,5969,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5133",5133,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.42,2,20,6063,6086,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5134",5134,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.42,2,20,6296,6319,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5135",5135,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.42,2,20,6374,6397,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5136",5136,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.42,2,20,6413,6436,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5137",5137,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.42,2,20,6686,6709,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5138",5138,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.42,2,20,6803,6826,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5139",5139,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.42,2,20,6881,6904,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5140",5140,"Cluster_2854","Porites_evermani_scaffold_325:272627-302040",154,-20.75,2,20,8206,8229,20,"65.00%","80.00%","Peve_00024330",0.998712895978614,0.0323034224717031,0.909137857332831,"Q7SY48","HEAT repeat-containing protein 1 (Protein BAP28)","Danio rerio (Zebrafish) (Brachydanio rerio)","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase I [GO:0045943]; regulation of RNA stability [GO:0043487]","GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0043066; GO:0043487; GO:0045943"
"5145",5145,"Cluster_2854","Porites_evermani_scaffold_328:239189-271116",160,-22.15,2,18,6743,6765,17,"76.47%","88.24%","Peve_00024485",-0.998027654256883,0.0399906121196841,0.909359886114279,"D3UW23","Glutamyl aminopeptidase (EAP) (EC 3.4.11.7) (Aminopeptidase A) (AP-A) (Rhiminopeptidase A)","Bitis rhinoceros (West African gaboon viper) (Vipera rhinoceros)","proteolysis [GO:0006508]","GO:0004177; GO:0005886; GO:0006508; GO:0008237; GO:0008270"
"5147",5147,"Cluster_2854","Porites_evermani_scaffold_3298:6442-10189",169,-22.42,2,19,637,660,19,"78.95%","89.47%","Peve_00024575",-0.997453644368208,0.045440892085478,0.933005102504876,"Q9CQL5","39S ribosomal protein L18, mitochondrial (L18mt) (MRP-L18)","Mus musculus (Mouse)","mitochondrial translation [GO:0032543]; rRNA import into mitochondrion [GO:0035928]","GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0008097; GO:0032543; GO:0035928"
"5203",5203,"Cluster_2854","Porites_evermani_scaffold_362:115039-134143",163,-21.21,2,16,7935,7956,14,"85.71%","92.86%","Peve_00026671",-0.997785330464857,0.0423769572915879,0.912802604012796,"Q90891","Dual specificity mitogen-activated protein kinase kinase 2 (MAP kinase kinase 2) (MAPKK 2) (EC 2.7.12.2) (ERK activator kinase 2) (MAPK/ERK kinase 2) (MEK2)","Gallus gallus (Chicken)","","GO:0004674; GO:0004708; GO:0004713; GO:0005524; GO:0106310"
"5204",5204,"Cluster_2854","Porites_evermani_scaffold_363:26676-132490",166,-24.15,2,21,55853,55876,21,"80.95%","80.95%","Peve_00026728",-0.9999999977338,4.28592208061732e-05,0.0278278797948653,"O93484","Collagen alpha-2(I) chain (Alpha-2 type I collagen)","Oncorhynchus mykiss (Rainbow trout) (Salmo gairdneri)","","GO:0005201; GO:0005576; GO:0005581; GO:0046872"
"5205",5205,"Cluster_2854","Porites_evermani_scaffold_36:447804-488608",171,-20.48,2,20,37459,37480,18,"83.33%","83.33%","Peve_00026513",-0.998903304384371,0.0298179562466768,0.903929377050813,"Q6ITT3","Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C (EC 2.4.1.145) (N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase IVc) (GnT-IVc) (N-acetylglucosaminyltransferase IVc) (UDP-N-acetylglucosamine: alpha-1,3-D-mannoside beta-1,4-N-acetylglucosaminyltransferase IVc)","Sus scrofa (Pig)","protein N-linked glycosylation [GO:0006487]","GO:0000139; GO:0006487; GO:0008375; GO:0008454; GO:0046872"
"5209",5209,"Cluster_2854","Porites_evermani_scaffold_3664:11470-40449",159,-20.37,2,21,28249,28273,22,"68.18%","77.27%","Peve_00026894",-0.997426651890488,0.0456812066416228,0.933493920659362,"Q6YHK3","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)","Homo sapiens (Human)","hair follicle development [GO:0001942]; keratinocyte proliferation [GO:0043616]; negative regulation of keratinocyte proliferation [GO:0010839]; negative regulation of peptidase activity [GO:0010466]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of stem cell proliferation [GO:2000647]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; negative regulation of wound healing [GO:0061045]; osteoclast fusion [GO:0072675]; protein phosphorylation [GO:0006468]; regulation of keratinocyte differentiation [GO:0045616]; stem cell proliferation [GO:0072089]","GO:0001933; GO:0001942; GO:0004867; GO:0005576; GO:0005615; GO:0005829; GO:0005886; GO:0006468; GO:0009986; GO:0010466; GO:0010839; GO:0030512; GO:0031092; GO:0043616; GO:0045616; GO:0050431; GO:0061045; GO:0072089; GO:0072675; GO:2000647"
"5211",5211,"Cluster_2854","Porites_evermani_scaffold_366:82568-91465",159,-22.36,2,21,7148,7172,22,"63.64%","81.82%","Peve_00026871",-0.999966636237709,0.00520036512853229,0.551398425649056,"P63079","Gamma-aminobutyric acid receptor subunit beta-3 (GABA(A) receptor subunit beta-3)","Rattus norvegicus (Rat)","brain development [GO:0007420]; cellular response to histamine [GO:0071420]; cellular response to zinc ion [GO:0071294]; cerebellum development [GO:0021549]; chemical synaptic transmission [GO:0007268]; chemical synaptic transmission, postsynaptic [GO:0099565]; chloride transmembrane transport [GO:1902476]; circadian sleep/wake cycle, REM sleep [GO:0042747]; cochlea development [GO:0090102]; exploration behavior [GO:0035640]; gamma-aminobutyric acid signaling pathway [GO:0007214]; hard palate development [GO:0060022]; inhibitory postsynaptic potential [GO:0060080]; inhibitory synapse assembly [GO:1904862]; inner ear receptor cell development [GO:0060119]; innervation [GO:0060384]; ion transmembrane transport [GO:0034220]; learning [GO:0007612]; memory [GO:0007613]; motor behavior [GO:0061744]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of neuron death [GO:1901215]; nervous system development [GO:0007399]; nervous system process [GO:0050877]; neuron development [GO:0048666]; regulation of membrane potential [GO:0042391]; regulation of neuron apoptotic process [GO:0043523]; regulation of postsynaptic membrane potential [GO:0060078]; reproductive behavior [GO:0019098]; response to anesthetic [GO:0072347]; response to xenobiotic stimulus [GO:0009410]; roof of mouth development [GO:0060021]; sensory perception of sound [GO:0007605]; signal transduction [GO:0007165]; social behavior [GO:0035176]; synaptic transmission, GABAergic [GO:0051932]","GO:0004890; GO:0005216; GO:0005231; GO:0005254; GO:0005886; GO:0007165; GO:0007214; GO:0007268; GO:0007399; GO:0007420; GO:0007605; GO:0007612; GO:0007613; GO:0009410; GO:0009986; GO:0019098; GO:0021549; GO:0022851; GO:0030594; GO:0030659; GO:0034220; GO:0034707; GO:0035176; GO:0035612; GO:0035640; GO:0042391; GO:0042747; GO:0042802; GO:0043005; GO:0043195; GO:0043523; GO:0043524; GO:0045202; GO:0045211; GO:0048666; GO:0050877; GO:0051932; GO:0060021; GO:0060022; GO:0060077; GO:0060078; GO:0060080; GO:0060119; GO:0060384; GO:0061744; GO:0071294; GO:0071420; GO:0072347; GO:0090102; GO:0098982; GO:0099565; GO:0099634; GO:1901215; GO:1902476; GO:1902711; GO:1904315; GO:1904862"
"5245",5245,"Cluster_2854","Porites_evermani_scaffold_3847:19789-23379",167,-20.98,2,20,1188,1209,18,"77.78%","83.33%","Peve_00027870",0.998125484911018,0.0389858902094067,0.909359886114279,NA,NA,NA,NA,NA
"5285",5285,"Cluster_2854","Porites_evermani_scaffold_403:214603-226740",151,-21.41,2,21,9365,9392,25,"64.00%","68.00%","Peve_00028991",-0.999364508377098,0.0226972393627853,0.840410910355847,NA,NA,NA,NA,NA
"5360",5360,"Cluster_2854","Porites_evermani_scaffold_4353:9448-16106",169,-20.83,2,18,2504,2525,16,"81.25%","93.75%","Peve_00030679",0.999962448044095,0.00551712420277797,0.551398425649056,NA,NA,NA,NA,NA
"5373",5373,"Cluster_2854","Porites_evermani_scaffold_4464:4151-26090",157,-20.08,2,21,2468,2487,19,"73.68%","78.95%","Peve_00031287",0.999982172170468,0.00380141253449467,0.542240609525931,"Q5W041","Armadillo repeat-containing protein 3 (Beta-catenin-like protein) (Cancer/testis antigen 81) (CT81) (KU-CT-1)","Homo sapiens (Human)","","GO:0070062"
"5404",5404,"Cluster_2854","Porites_evermani_scaffold_4621:3674-10873",171,-27.89,2,20,5649,5670,18,"83.33%","83.33%","Peve_00032011",0.999962448044095,0.00551712420276981,0.551398425649056,NA,NA,NA,NA,NA
"5412",5412,"Cluster_2854","Porites_evermani_scaffold_4712:10832-22463",159,-22.43,2,21,7647,7669,20,"70.00%","80.00%","Peve_00032395",-0.998857649878391,0.0304323919424018,0.903929377050813,"Q7TN88","Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)","Mus musculus (Mouse)","detection of mechanical stimulus [GO:0050982]","GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0030246; GO:0050982"
